onset	duration	trial_type
0.213	4.000	single-task classification
4.825	4.000	single-task classification
9.478	4.000	single-task classification
14.072	4.000	single-task classification
18.792	4.000	single-task classification
23.292	2.000	single-task probe
41.056	4.000	single-task classification
45.654	4.000	single-task classification
50.248	4.000	single-task classification
54.851	4.000	single-task classification
59.449	4.000	single-task classification
63.949	2.000	single-task probe
81.726	4.000	single-task classification
86.321	4.000	single-task classification
90.918	4.000	single-task classification
95.625	4.000	single-task classification
100.222	4.000	single-task classification
104.722	2.000	single-task probe
122.578	4.000	single-task classification
127.174	4.000	single-task classification
131.830	4.000	single-task classification
136.485	4.000	single-task classification
141.192	4.000	single-task classification
145.692	2.000	single-task probe
163.432	4.000	single-task classification
168.083	4.000	single-task classification
172.683	4.000	single-task classification
177.337	4.000	single-task classification
181.992	4.000	single-task classification
186.492	2.000	single-task probe
204.227	4.000	single-task classification
208.880	4.000	single-task classification
213.482	4.000	single-task classification
218.136	4.000	single-task classification
222.786	4.000	single-task classification
227.286	2.000	single-task probe
245.106	4.000	single-task classification
249.754	4.000	single-task classification
254.409	4.000	single-task classification
259.114	4.000	single-task classification
263.718	4.000	single-task classification
268.218	2.000	single-task probe
286.070	4.000	single-task classification
290.666	4.000	single-task classification
295.260	4.000	single-task classification
299.913	4.000	single-task classification
304.513	4.000	single-task classification
309.013	2.000	single-task probe
326.799	4.000	single-task classification
331.459	4.000	single-task classification
336.171	4.000	single-task classification
340.779	4.000	single-task classification
345.432	4.000	single-task classification
349.932	2.000	single-task probe
367.717	4.000	single-task classification
372.433	4.000	single-task classification
377.028	4.000	single-task classification
381.623	4.000	single-task classification
386.265	4.000	single-task classification
390.765	2.000	single-task probe
