onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.198	2.000	feedback	0.720	1	2	7	L	0.980	1	L
4.588	2.000	feedback	0.720	2	2	4	L	0.569	1	L
9.084	2.000	feedback	0.720	3	2	1	L	0.805	1	L
13.683	2.000	feedback	-1.280	4	2	12	L	0.839	0	R
18.111	2.000	feedback	0.720	5	2	10	L	0.655	1	L
22.672	n/a	n/a	n/a	6	2	0	R	0.649	-	-
27.170	n/a	n/a	n/a	7	2	0	R	0.359	-	-
31.672	n/a	n/a	n/a	8	2	0	R	0.370	-	-
36.084	2.000	feedback	0.720	9	2	4	L	0.710	1	L
40.618	2.000	feedback	0.720	10	2	6	L	0.886	1	L
45.112	2.000	feedback	-1.280	11	2	7	-	0.000	-1	L
49.612	2.000	feedback	0.720	12	2	7	L	1.138	1	L
54.084	2.000	feedback	0.720	13	2	2	R	0.525	1	R
58.671	n/a	n/a	n/a	14	2	0	R	0.618	-	-
63.170	n/a	n/a	n/a	15	2	0	R	0.356	-	-
67.671	n/a	n/a	n/a	16	2	0	-	0.000	-	-
72.112	2.000	feedback	0.720	17	2	5	R	0.806	1	R
76.587	2.000	feedback	0.720	18	2	3	R	0.598	1	R
81.088	2.000	feedback	0.720	19	2	4	L	0.577	1	L
85.611	2.000	feedback	-1.280	20	2	10	-	0.000	-1	L
90.112	2.000	feedback	0.720	21	2	10	L	0.912	1	L
94.670	n/a	n/a	n/a	22	2	0	R	0.598	-	-
99.171	n/a	n/a	n/a	23	2	0	R	0.514	-	-
103.671	n/a	n/a	n/a	24	2	0	R	0.462	-	-
108.186	2.000	feedback	-1.280	25	2	13	R	1.119	0	L
112.612	2.000	feedback	0.720	26	2	9	R	0.917	1	R
117.111	2.000	feedback	-1.280	27	2	10	R	0.811	0	L
121.687	2.000	feedback	-1.280	28	2	13	R	1.075	0	L
126.089	2.000	feedback	0.720	29	2	4	L	0.793	1	L
130.671	n/a	n/a	n/a	30	2	0	R	0.671	-	-
135.170	n/a	n/a	n/a	31	2	0	R	0.436	-	-
139.671	n/a	n/a	n/a	32	2	0	R	0.456	-	-
144.187	2.000	feedback	-1.280	33	2	13	R	1.161	0	L
148.587	2.000	feedback	0.720	34	2	1	L	0.713	1	L
153.186	2.000	feedback	-1.280	35	2	11	L	1.059	0	R
157.686	2.000	feedback	-1.280	36	2	11	L	1.414	0	R
162.089	2.000	feedback	-1.280	37	2	2	-	0.000	-1	R
166.671	n/a	n/a	n/a	38	2	0	R	0.713	-	-
171.171	n/a	n/a	n/a	39	2	0	R	0.357	-	-
175.672	n/a	n/a	n/a	40	2	0	R	0.368	-	-
180.111	2.000	feedback	-1.280	41	2	6	R	0.854	0	L
184.688	2.000	feedback	-1.280	42	2	13	-	0.000	-1	L
189.188	2.000	feedback	-1.280	43	2	12	-	0.000	-1	R
193.687	2.000	feedback	-1.280	44	2	13	R	1.374	0	L
198.113	2.000	feedback	0.720	45	2	9	R	0.883	1	R
202.671	n/a	n/a	n/a	46	2	0	R	0.762	-	-
207.173	n/a	n/a	n/a	47	2	0	R	0.332	-	-
211.671	n/a	n/a	n/a	48	2	0	R	0.354	-	-
216.111	2.000	feedback	0.720	49	2	10	L	0.806	1	L
220.612	2.000	feedback	0.720	50	2	8	R	1.474	1	R
225.109	2.000	feedback	0.720	51	2	5	R	1.556	1	R
229.613	2.000	feedback	0.720	52	2	5	R	0.761	1	R
234.112	2.000	feedback	0.720	53	2	8	R	0.686	1	R
238.678	n/a	n/a	n/a	54	2	0	-	0.000	-	-
243.170	n/a	n/a	n/a	55	2	0	R	0.336	-	-
247.671	n/a	n/a	n/a	56	2	0	R	0.348	-	-
252.084	2.000	feedback	0.720	57	2	1	L	0.838	1	L
256.619	2.000	feedback	-1.280	58	2	5	-	0.000	-1	R
261.113	2.000	feedback	0.720	59	2	7	L	0.815	1	L
265.585	2.000	feedback	0.720	60	2	2	R	0.579	1	R
270.088	2.000	feedback	0.720	61	2	2	R	0.520	1	R
274.671	n/a	n/a	n/a	62	2	0	R	0.557	-	-
279.172	n/a	n/a	n/a	63	2	0	R	0.377	-	-
283.670	n/a	n/a	n/a	64	2	0	-	0.000	-	-
288.112	2.000	feedback	0.720	65	2	10	L	0.960	1	L
292.587	2.000	feedback	0.720	66	2	3	R	0.550	1	R
297.112	2.000	feedback	0.720	67	2	5	R	0.664	1	R
301.587	2.000	feedback	0.720	68	2	3	R	0.576	1	R
306.185	2.000	feedback	-1.280	69	2	12	-	0.000	-1	R
310.670	n/a	n/a	n/a	70	2	0	R	0.671	-	-
315.171	n/a	n/a	n/a	71	2	0	R	0.331	-	-
319.671	n/a	n/a	n/a	72	2	0	R	0.471	-	-
324.112	2.000	feedback	-1.280	73	2	8	L	0.954	0	R
328.587	2.000	feedback	0.720	74	2	4	L	0.695	1	L
333.112	2.000	feedback	-1.280	75	2	8	-	0.000	-1	R
337.611	2.000	feedback	0.720	76	2	5	R	0.928	1	R
342.113	2.000	feedback	0.720	77	2	9	R	1.098	1	R
346.671	n/a	n/a	n/a	78	2	0	-	0.000	-	-
351.171	n/a	n/a	n/a	79	2	0	-	0.000	-	-
355.671	n/a	n/a	n/a	80	2	0	R	0.393	-	-
