onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	0.084	n/a	n/a	28	17	-9.570	2	1	2.528
4.000	3.000	parametric gain	-0.267	n/a	n/a	14	7	-1.470	3	0	1.732
8.000	3.000	parametric gain	0.084	n/a	n/a	28	18	-11.780	3	0	1.972
14.000	3.000	parametric gain	-0.216	n/a	n/a	16	11	-8.310	4	0	1.412
18.000	3.000	parametric gain	0.384	n/a	n/a	40	20	-4.200	3	0	2.113
22.000	3.000	parametric gain	-0.167	n/a	n/a	18	16	-17.360	4	0	1.173
28.000	3.000	parametric gain	0.334	n/a	n/a	38	11	13.690	3	0	2.605
32.000	3.000	parametric gain	0.283	n/a	n/a	36	10	13.900	2	1	1.901
40.000	3.000	parametric gain	0.384	n/a	n/a	40	18	0.220	2	1	2.925
44.000	3.000	parametric gain	-0.366	n/a	n/a	10	10	-12.100	4	0	1.405
50.000	3.000	parametric gain	-0.017	n/a	n/a	24	6	10.740	2	1	2.423
56.000	3.000	parametric gain	-0.117	n/a	n/a	20	8	2.320	2	1	1.671
62.000	3.000	parametric gain	0.384	n/a	n/a	40	12	13.480	2	1	2.607
68.000	3.000	parametric gain	-0.067	n/a	n/a	22	10	-0.100	3	0	2.062
76.000	3.000	parametric gain	-0.167	n/a	n/a	18	6	4.740	1	1	2.288
80.000	3.000	parametric gain	0.334	n/a	n/a	38	16	2.640	2	1	2.201
90.000	3.000	parametric gain	0.134	n/a	n/a	30	20	-14.200	3	0	2.456
98.000	3.000	parametric gain	-0.067	n/a	n/a	22	14	-8.940	0	-1	0.000
102.000	3.000	parametric gain	-0.167	n/a	n/a	18	18	-21.780	2	1	0.001
106.000	3.000	parametric gain	-0.216	n/a	n/a	16	19	-25.990	4	0	1.352
110.000	3.000	parametric gain	-0.017	n/a	n/a	24	10	1.900	3	0	2.834
116.000	3.000	parametric gain	-0.317	n/a	n/a	12	19	-29.990	4	0	1.670
120.000	3.000	parametric gain	0.084	n/a	n/a	28	9	8.110	2	1	2.368
126.000	3.000	parametric gain	0.134	n/a	n/a	30	10	7.900	2	1	2.608
130.000	3.000	parametric gain	-0.167	n/a	n/a	18	15	-15.150	4	0	2.079
142.000	3.000	parametric gain	0.183	n/a	n/a	32	14	1.060	3	0	2.657
146.000	3.000	parametric gain	0.234	n/a	n/a	34	11	9.690	0	-1	0.000
152.000	3.000	parametric gain	0.334	n/a	n/a	38	19	-3.990	2	1	0.001
156.000	3.000	parametric gain	-0.267	n/a	n/a	14	10	-8.100	4	0	1.594
160.000	3.000	parametric gain	0.234	n/a	n/a	34	8	16.320	1	1	2.376
164.000	3.000	parametric gain	0.134	n/a	n/a	30	11	5.690	1	1	1.703
168.000	3.000	parametric gain	0.183	n/a	n/a	32	13	3.270	1	1	2.152
174.000	3.000	parametric gain	-0.167	n/a	n/a	18	11	-6.310	4	0	1.861
178.000	3.000	parametric gain	0.134	n/a	n/a	30	7	14.530	1	1	1.257
186.000	3.000	parametric gain	-0.167	n/a	n/a	18	13	-10.730	3	0	2.377
190.000	3.000	parametric gain	-0.267	n/a	n/a	14	19	-27.990	4	0	1.468
198.000	3.000	parametric gain	-0.317	n/a	n/a	12	11	-12.310	4	0	1.131
202.000	3.000	parametric gain	-0.366	n/a	n/a	10	13	-18.730	4	0	1.145
206.000	3.000	parametric gain	-0.067	n/a	n/a	22	16	-13.360	4	0	0.745
212.000	3.000	parametric gain	-0.317	n/a	n/a	12	16	-23.360	4	0	1.180
218.000	3.000	parametric gain	0.334	n/a	n/a	38	17	0.430	0	-1	0.000
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	9.060	2	1	0.001
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	10.950	1	1	2.546
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	-19.360	4	0	1.178
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	22.950	1	1	1.212
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-31.990	4	0	1.828
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-21.360	4	0	0.900
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	12.320	1	1	1.203
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	3.060	3	0	2.844
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	-0.940	2	1	2.147
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	-7.150	0	-1	0.000
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-34.200	4	0	0.001
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	18.530	1	1	0.939
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	-1.050	3	0	2.277
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	-24.200	4	0	1.979
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	-16.200	4	0	1.780
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	24.950	1	1	1.498
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	10.530	2	1	2.126
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	-11.570	2	1	2.973
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-17.150	4	0	0.990
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	3.900	4	0	1.485
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	4.850	4	0	1.735
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	1.690	3	0	2.534
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	16.950	1	1	1.503
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-25.780	4	0	1.445
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	-4.520	4	0	2.015
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	0.850	3	0	1.710
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	9.270	2	1	2.734
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-7.680	4	0	1.302
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-7.890	0	-1	0.000
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	11.690	3	0	0.001
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	2.950	1	1	1.863
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	-2.310	3	0	2.267
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-23.990	4	0	1.687
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	4.320	2	1	1.432
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	24.740	1	1	2.154
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-5.680	3	0	2.217
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-10.310	4	0	2.103
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	5.480	3	0	1.848
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	-4.310	3	0	1.921
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	-4.940	0	-1	0.000
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	14.320	2	1	0.008
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	2.430	3	0	2.424
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-17.570	4	0	1.466
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-17.990	4	0	1.737
