onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-critical	0	1	0.000	49	0.394	1	0
2.125	1.500	go-critical	0	1	0.000	49	0.343	1	0
4.750	1.500	go-noncritical	0	0	0.000	50	0.310	1	0
6.750	1.500	go-critical	0	1	0.000	49	0.349	1	0
9.750	1.500	failed stop-noncritical	1	0	0.300	50	0.374	1	0
12.000	1.500	go-noncritical	0	0	0.000	50	0.380	1	0
14.625	1.500	go-critical	0	1	0.000	49	0.363	1	0
16.875	1.500	go-critical	0	1	0.000	49	0.489	1	0
19.500	1.500	failed stop-noncritical	1	0	0.100	50	0.256	1	0
23.125	1.500	failed stop-critical	1	1	0.100	49	0.399	1	0
25.500	1.500	go-noncritical	0	0	0.000	50	0.376	1	0
27.750	1.500	go-critical	0	1	0.000	49	0.590	1	0
31.875	1.500	successful stop-critical	1	1	0.300	0	0.000	0	1
35.875	1.500	successful stop-critical	1	1	0.250	0	0.000	0	1
38.875	1.500	go-critical	0	1	0.000	49	0.809	1	0
41.125	1.500	go-critical	0	1	0.000	49	0.447	1	0
43.375	1.500	go-noncritical	0	0	0.000	50	0.333	1	0
45.625	1.500	go-noncritical	0	0	0.000	50	0.379	1	0
47.750	1.500	go-noncritical	0	0	0.000	50	0.358	1	0
49.875	1.500	go-noncritical	0	0	0.000	50	0.329	1	0
52.500	1.500	go-critical	0	1	0.000	49	0.504	1	0
54.500	1.500	go-critical	0	1	0.000	49	0.432	1	0
57.125	1.500	go-critical	0	1	0.000	49	0.343	1	0
59.500	1.500	failed stop-noncritical	1	0	0.250	50	0.400	1	0
62.125	1.500	go-noncritical	0	0	0.000	50	0.367	1	0
64.875	1.500	go-critical	0	1	0.000	49	0.377	1	0
66.875	1.500	go-noncritical	0	0	0.000	50	0.409	1	0
69.125	1.500	go-noncritical	0	0	0.000	50	0.383	1	0
72.500	1.500	failed stop-noncritical	1	0	0.250	50	0.512	1	0
75.250	1.500	failed stop-critical	1	1	0.250	49	0.362	1	0
79.625	1.500	go-noncritical	0	0	0.000	50	0.387	1	0
84.000	1.500	go-noncritical	0	0	0.000	50	0.404	1	0
86.250	1.500	go-critical	0	1	0.000	49	0.420	1	0
89.125	1.500	go-critical	0	1	0.000	49	0.447	1	0
91.500	1.500	successful stop-critical	1	1	0.050	0	0.000	0	1
93.750	1.500	go-critical	0	1	0.000	49	0.518	1	0
95.750	1.500	go-critical	0	1	0.000	49	0.390	1	0
97.750	1.500	go-critical	0	1	0.000	49	0.382	1	0
99.750	1.500	go-noncritical	0	0	0.000	50	0.398	1	0
102.500	1.500	failed stop-critical	1	1	0.200	49	0.384	1	0
104.500	1.500	failed stop-noncritical	1	0	0.300	50	0.416	1	0
106.875	1.500	failed stop-critical	1	1	0.350	49	0.305	1	0
110.875	1.500	go-noncritical	0	0	0.000	50	0.361	1	0
113.000	1.500	go-noncritical	0	0	0.000	50	0.324	1	0
116.125	1.500	failed stop-noncritical	1	0	0.050	50	0.503	1	0
118.625	1.500	go-critical	0	1	0.000	49	0.499	1	0
121.500	1.500	failed stop-noncritical	1	0	0.200	50	0.384	1	0
125.875	1.500	go-noncritical	0	0	0.000	50	0.401	1	0
128.500	1.500	go-noncritical	0	0	0.000	50	0.280	1	0
130.875	1.500	failed stop-noncritical	1	0	0.350	50	0.393	1	0
133.875	1.500	go-noncritical	0	0	0.000	50	0.305	1	0
136.000	1.500	go-critical	0	1	0.000	49	0.508	1	0
140.875	1.500	go-critical	0	1	0.000	49	0.361	1	0
143.625	1.500	go-critical	0	1	0.000	49	0.307	1	0
145.875	1.500	go-noncritical	0	0	0.000	50	0.409	1	0
149.625	1.500	go-critical	0	1	0.000	49	0.427	1	0
151.625	1.500	go-noncritical	0	0	0.000	50	0.395	1	0
154.500	1.500	go-noncritical	0	0	0.000	50	0.400	1	0
157.250	1.500	go-critical	0	1	0.000	49	0.370	1	0
161.375	1.500	go-noncritical	0	0	0.000	50	0.389	1	0
163.500	1.500	go-noncritical	0	0	0.000	50	0.336	1	0
166.375	1.500	failed stop-critical	1	1	0.300	49	0.421	1	0
168.500	1.500	go-noncritical	0	0	0.000	50	0.368	1	0
170.750	1.500	go-critical	0	1	0.000	49	0.446	1	0
172.750	1.500	failed stop-noncritical	1	0	0.300	50	0.521	1	0
175.750	1.500	go-critical	0	1	0.000	49	0.518	1	0
178.000	1.500	go-noncritical	0	0	0.000	50	0.427	1	0
182.625	1.500	go-critical	0	1	0.000	49	0.371	1	0
185.750	1.500	go-critical	0	1	0.000	49	0.406	1	0
187.750	1.500	go-critical	0	1	0.000	49	0.326	1	0
190.125	1.500	failed stop-noncritical	1	0	0.250	50	0.471	1	0
193.000	1.500	go-critical	0	1	0.000	49	0.348	1	0
195.125	1.500	failed stop-noncritical	1	0	0.150	50	0.335	1	0
198.375	1.500	go-noncritical	0	0	0.000	50	0.365	1	0
200.500	1.500	go-critical	0	1	0.000	49	0.392	1	0
202.875	1.500	go-noncritical	0	0	0.000	50	0.377	1	0
205.750	1.500	go-noncritical	0	0	0.000	50	0.446	1	0
209.125	1.500	failed stop-noncritical	1	0	0.100	50	0.359	1	0
211.125	1.500	failed stop-critical	1	1	0.250	49	0.359	1	0
214.875	1.500	junk	0	1	0.000	50	0.377	0	0
217.125	1.500	go-noncritical	0	0	0.000	50	0.383	1	0
219.500	1.500	go-critical	0	1	0.000	49	0.360	1	0
222.500	1.500	go-noncritical	0	0	0.000	50	0.360	1	0
225.000	1.500	go-noncritical	0	0	0.000	50	0.492	1	0
227.875	1.500	go-critical	0	1	0.000	49	0.345	1	0
230.125	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
232.375	1.500	failed stop-critical	1	1	0.300	49	0.373	1	0
235.125	1.500	successful stop-critical	1	1	0.100	0	0.000	0	1
237.125	1.500	go-noncritical	0	0	0.000	50	0.423	1	0
239.250	1.500	go-critical	0	1	0.000	49	0.378	1	0
242.250	1.500	go-noncritical	0	0	0.000	50	0.450	1	0
244.625	1.500	go-noncritical	0	0	0.000	50	0.419	1	0
247.125	1.500	go-critical	0	1	0.000	49	0.439	1	0
250.250	1.500	go-critical	0	1	0.000	49	0.514	1	0
252.625	1.500	go-noncritical	0	0	0.000	50	0.371	1	0
255.000	1.500	go-noncritical	0	0	0.000	50	0.404	1	0
257.250	1.500	go-critical	0	1	0.000	49	0.477	1	0
260.375	1.500	go-critical	0	1	0.000	49	0.629	1	0
262.625	1.500	go-noncritical	0	0	0.000	50	0.411	1	0
265.250	1.500	failed stop-noncritical	1	0	0.200	50	0.394	1	0
268.875	1.500	go-critical	0	1	0.000	49	0.609	1	0
272.250	1.500	go-critical	0	1	0.000	49	0.458	1	0
275.375	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
