onset	duration	trial_type	0	1	2	3
240.12	2.0	English-English-Concrete-Novel	goat	EECn_18	1984	129
242.12	2.0	English-English-Abstract-Novel	aim	EEAn_17	4984	18
247.12	2.0	Spanish-Spanish-Concrete-Repeat	algodón	SSCr_16	4984	38
252.12	2.0	Spanish-Spanish-Abstract-Repeat	peligro	SSAr_16	5984	40
258.12	2.0	English-Spanish-Abstract-Repeat	patinazo	ESAr_17	1984	20
260.12	2.0	English-English-Abstract-Repeat	aim	EEAr_17	10984	18
271.12	2.0	Spanish-English-Abstract-Repeat	luxury	SEAr_16	5984	47
277.12	2.0	English-Spanish-Abstract-Novel	dozen	ESAn_18	4984	31
282.12	2.0	Spanish-Spanish-Abstract-Novel	fuerza	SSAn_17	3984	11
286.12	2.0	English-Spanish-Concrete-Novel	drizzle	ESCn_16	4984	53
291.12	2.0	Spanish-English-Abstract-Novel	ingreso	SEAn_17	1984	51
293.12	2.0	Spanish-Spanish-Abstract-Repeat	fuerza	SSAr_17	7984	11
301.12	2.0	Spanish-Spanish-Concrete-Novel	cohete	SSCn_17	1984	2
303.12	2.0	Spanish-Spanish-Concrete-Repeat	cohete	SSCr_17	4984	2
308.12	2.0	English-Spanish-Abstract-Repeat	docena	ESAr_18	1984	31
310.12	2.0	Spanish-English-Concrete-Repeat	liver	SECr_16	5984	149
316.12	2.0	Spanish-English-Concrete-Novel	casco	SECn_17	4984	15
321.12	2.0	Spanish-Spanish-Concrete-Novel	cerebro	SSCn_18	3984	4
325.12	2.0	Spanish-Spanish-Concrete-Repeat	cerebro	SSCr_18	5984	4
331.12	2.0	Spanish-English-Concrete-Repeat	helmet	SECr_17	3984	15
335.12	2.0	English-English-Abstract-Novel	month	EEAn_18	3984	26
339.12	2.0	English-Spanish-Concrete-Repeat	llovizna	ESCr_16	2984	53
342.12	2.0	Spanish-English-Abstract-Repeat	admission	SEAr_17	3984	51
346.12	2.0	Spanish-Spanish-Abstract-Novel	niñez	SSAn_18	1984	5
348.12	2.0	English-Spanish-Concrete-Novel	portrait	ESCn_17	2984	7
351.12	2.0	Spanish-Spanish-Abstract-Repeat	niñez	SSAr_18	3984	5
355.12	2.0	English-Spanish-Concrete-Repeat	retrato	ESCr_17	2984	7
358.12	2.0	Spanish-English-Abstract-Novel	conocimiento	SEAn_18	2984	28
361.12	2.0	English-English-Abstract-Repeat	month	EEAr_18	7984	26
369.12	2.0	English-English-Concrete-Repeat	goat	EECr_18	4984	129
374.12	2.0	English-Spanish-Concrete-Novel	treasurer	ESCn_18	11984	18
386.12	2.0	Spanish-English-Abstract-Repeat	knowledge	SEAr_18	2984	28
389.12	2.0	Spanish-English-Concrete-Novel	cara	SECn_18	2984	7
392.12	2.0	English-Spanish-Concrete-Repeat	tesorero	ESCr_18	3984	18
396.12	2.0	Spanish-English-Concrete-Repeat	face	SECr_18	3984	7
