onset	duration	trial_type	0	1	2	3
296.120	2.000	Spanish-Spanish-Concrete-Novel	barbilla	SSCn_23	1984	14
298.120	2.000	Spanish-English-Abstract-Repeat	sorrow	SEAr_23	4984	38
303.120	2.000	Spanish-English-Abstract-Novel	suerte	SEAn_24	1984	68
305.120	2.000	English-English-Abstract-Novel	bravery	EEAn_23	4984	29
310.120	2.000	Spanish-Spanish-Concrete-Repeat	barbilla	SSCr_23	2984	14
313.120	2.000	Spanish-Spanish-Abstract-Repeat	amenaza	SSAr_22	4984	80
318.120	2.000	Spanish-Spanish-Abstract-Novel	p�rdida	SSAn_23	1984	7
320.120	2.000	English-Spanish-Concrete-Repeat	casa	ESCr_23	4984	58
325.120	2.000	Spanish-Spanish-Abstract-Repeat	p�rdida	SSAr_23	3984	7
329.120	2.000	Spanish-Spanish-Abstract-Novel	b�squeda	SSAn_24	4984	28
334.120	2.000	English-English-Abstract-Repeat	bravery	EEAr_23	2984	29
337.120	2.000	English-English-Concrete-Novel	machine	EECn_24	4984	27
342.120	2.000	English-Spanish-Abstract-Novel	transfer	ESAn_24	5984	35
348.120	2.000	English-English-Abstract-Novel	addition	EEAn_24	4984	40
353.120	2.000	English-Spanish-Concrete-Novel	painter	ESCn_24	3984	29
357.120	2.000	Spanish-Spanish-Abstract-Repeat	b�squeda	SSAr_24	4984	28
362.120	2.000	Spanish-English-Concrete-Repeat	mud	SECr_23	1984	72
364.120	2.000	English-English-Concrete-Repeat	machine	EECr_24	6984	27
371.120	2.000	Spanish-English-Abstract-Repeat	luck	SEAr_24	1984	68
373.120	2.000	Spanish-English-Concrete-Novel	reloj	SECn_24	3984	12
377.120	2.000	English-Spanish-Abstract-Repeat	traslado	ESAr_24	4984	35
382.120	2.000	English-Spanish-Concrete-Repeat	pintor	ESCr_24	2984	29
385.120	2.000	Spanish-English-Concrete-Repeat	clock	SECr_24	2984	12
388.120	2.000	English-English-Abstract-Repeat	addition	EEAr_24	4984	40
393.120	2.000	Spanish-Spanish-Concrete-Novel	mejilla	SSCn_24	2984	3
396.120	2.000	Spanish-Spanish-Concrete-Repeat	mejilla	SSCr_24	3984	3
