onset	duration	trial_type	Response	Stimulus	response_time
4.771	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.784	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.612	0.200	auditory standard stimulus presentation	0.000	standard	n/a
13.443	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.072	n/a	n/a	1.000	standard	n/a
18.521	n/a	n/a	1.000	standard	n/a
20.955	n/a	n/a	1.000	standard	n/a
23.386	n/a	n/a	1.000	standard	n/a
25.819	0.200	auditory oddball stimulus presentation	1.000	target	n/a
25.819	0.770	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
28.450	0.200	auditory standard stimulus presentation	0.000	standard	n/a
30.882	0.200	auditory standard stimulus presentation	0.000	standard	n/a
33.909	0.438	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
33.909	0.200	auditory oddball stimulus presentation	1.000	target	n/a
36.343	0.200	auditory standard stimulus presentation	0.000	standard	n/a
38.774	0.459	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
38.774	0.200	auditory oddball stimulus presentation	1.000	target	n/a
40.809	0.200	auditory standard stimulus presentation	0.000	standard	n/a
43.043	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.674	0.200	auditory standard stimulus presentation	0.000	standard	n/a
48.305	0.200	auditory standard stimulus presentation	0.000	standard	n/a
51.134	0.200	auditory standard stimulus presentation	0.000	standard	n/a
53.964	0.200	auditory standard stimulus presentation	0.000	standard	n/a
55.999	0.200	auditory standard stimulus presentation	0.000	standard	n/a
58.829	0.200	auditory standard stimulus presentation	0.000	standard	n/a
60.865	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.899	0.200	auditory standard stimulus presentation	0.000	standard	n/a
65.745	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.773	0.200	auditory standard stimulus presentation	0.000	standard	n/a
71.006	0.200	auditory oddball stimulus presentation	1.000	target	n/a
71.006	0.420	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
73.042	0.200	auditory standard stimulus presentation	0.000	standard	n/a
75.277	0.200	auditory standard stimulus presentation	0.000	standard	n/a
77.724	0.200	auditory oddball stimulus presentation	1.000	target	n/a
77.724	0.331	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
80.753	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.805	0.200	auditory oddball stimulus presentation	1.000	target	n/a
82.805	0.376	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
85.038	0.200	auditory standard stimulus presentation	0.000	standard	n/a
87.074	0.200	auditory oddball stimulus presentation	1.000	target	n/a
87.074	0.323	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
89.307	0.350	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
89.307	0.200	auditory oddball stimulus presentation	1.000	target	n/a
92.154	0.200	auditory standard stimulus presentation	0.000	standard	n/a
94.388	0.200	auditory oddball stimulus presentation	1.000	target	n/a
94.388	0.377	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
97.233	0.200	auditory oddball stimulus presentation	1.000	target	n/a
97.233	0.341	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
99.865	0.200	auditory oddball stimulus presentation	1.000	target	n/a
99.865	0.302	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
102.494	0.200	auditory standard stimulus presentation	0.000	standard	n/a
105.523	0.200	auditory standard stimulus presentation	0.000	standard	n/a
107.756	0.200	auditory standard stimulus presentation	0.000	standard	n/a
110.404	0.200	auditory standard stimulus presentation	0.000	standard	n/a
113.465	0.200	auditory oddball stimulus presentation	1.000	target	n/a
113.465	0.310	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
116.112	0.200	auditory standard stimulus presentation	0.000	standard	n/a
118.743	0.200	auditory standard stimulus presentation	0.000	standard	n/a
121.572	0.200	auditory oddball stimulus presentation	1.000	target	n/a
121.572	0.356	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
124.220	0.200	auditory standard stimulus presentation	0.000	standard	n/a
126.454	0.200	auditory standard stimulus presentation	0.000	standard	n/a
128.490	0.200	auditory standard stimulus presentation	0.000	standard	n/a
131.121	0.200	auditory standard stimulus presentation	0.000	standard	n/a
134.148	0.200	auditory standard stimulus presentation	0.000	standard	n/a
136.977	0.200	auditory standard stimulus presentation	0.000	standard	n/a
139.608	0.200	auditory standard stimulus presentation	0.000	standard	n/a
142.255	0.200	auditory standard stimulus presentation	0.000	standard	n/a
144.886	0.200	auditory standard stimulus presentation	0.000	standard	n/a
146.921	0.200	auditory standard stimulus presentation	0.000	standard	n/a
149.967	0.200	auditory standard stimulus presentation	0.000	standard	n/a
153.011	0.200	auditory standard stimulus presentation	0.000	standard	n/a
155.658	0.200	auditory standard stimulus presentation	0.000	standard	n/a
157.694	0.200	auditory standard stimulus presentation	0.000	standard	n/a
159.944	0.200	auditory standard stimulus presentation	0.000	standard	n/a
162.773	0.200	auditory oddball stimulus presentation	1.000	target	n/a
162.773	0.325	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
165.802	0.200	auditory standard stimulus presentation	0.000	standard	n/a
168.432	0.200	auditory standard stimulus presentation	0.000	standard	n/a
171.079	0.200	auditory standard stimulus presentation	0.000	standard	n/a
174.124	0.200	auditory standard stimulus presentation	0.000	standard	n/a
176.143	0.200	auditory standard stimulus presentation	0.000	standard	n/a
178.775	0.200	auditory standard stimulus presentation	0.000	standard	n/a
181.207	0.200	auditory standard stimulus presentation	0.000	standard	n/a
183.242	0.200	auditory standard stimulus presentation	0.000	standard	n/a
185.889	0.200	auditory standard stimulus presentation	0.000	standard	n/a
188.934	0.200	auditory standard stimulus presentation	0.000	standard	n/a
191.762	0.200	auditory standard stimulus presentation	0.000	standard	n/a
194.791	0.350	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
194.791	0.200	auditory oddball stimulus presentation	1.000	target	n/a
196.826	0.200	auditory standard stimulus presentation	0.000	standard	n/a
199.853	0.200	auditory standard stimulus presentation	0.000	standard	n/a
202.087	0.200	auditory standard stimulus presentation	0.000	standard	n/a
204.537	0.200	auditory oddball stimulus presentation	1.000	target	n/a
204.537	0.354	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
206.968	0.418	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
206.968	0.200	auditory oddball stimulus presentation	1.000	target	n/a
209.814	0.200	auditory standard stimulus presentation	0.000	standard	n/a
