onset	duration	trial_type	Response	Stimulus	response_time
4.930	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.345	0.200	visual standard stimulus presentation	n/a	n/a	n/a
9.563	0.200	visual standard stimulus presentation	n/a	n/a	n/a
12.358	0.200	visual standard stimulus presentation	0.000	standard	n/a
14.956	0.443	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
14.956	0.200	visual oddball stimulus presentation	1.000	target	n/a
16.959	0.200	visual standard stimulus presentation	0.000	standard	n/a
19.159	0.200	visual oddball stimulus presentation	1.000	target	n/a
19.159	0.428	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
21.756	0.200	visual oddball stimulus presentation	1.000	target	n/a
21.756	0.391	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
23.958	0.200	visual standard stimulus presentation	0.000	standard	n/a
26.953	n/a	n/a	0.000	standard	n/a
29.947	0.200	visual standard stimulus presentation	0.000	standard	n/a
32.346	0.439	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
32.346	0.200	visual oddball stimulus presentation	1.000	target	n/a
34.945	0.200	visual standard stimulus presentation	0.000	standard	n/a
37.741	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.742	0.374	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
39.742	0.200	visual oddball stimulus presentation	1.000	target	n/a
41.745	0.200	visual standard stimulus presentation	0.000	standard	n/a
44.541	0.200	visual standard stimulus presentation	0.000	standard	n/a
46.544	0.200	visual standard stimulus presentation	0.000	standard	n/a
49.142	0.200	visual standard stimulus presentation	0.000	standard	n/a
52.137	0.200	visual standard stimulus presentation	0.000	standard	n/a
54.733	0.200	visual standard stimulus presentation	0.000	standard	n/a
57.531	0.200	visual standard stimulus presentation	0.000	standard	n/a
60.526	0.200	visual standard stimulus presentation	0.000	standard	n/a
62.924	0.200	visual standard stimulus presentation	0.000	standard	n/a
65.324	0.200	visual standard stimulus presentation	0.000	standard	n/a
68.319	0.200	visual standard stimulus presentation	0.000	standard	n/a
70.916	0.200	visual standard stimulus presentation	0.000	standard	n/a
73.515	0.200	visual standard stimulus presentation	0.000	standard	n/a
76.111	0.200	visual standard stimulus presentation	0.000	standard	n/a
78.114	0.200	visual standard stimulus presentation	0.000	standard	n/a
80.712	0.200	visual standard stimulus presentation	0.000	standard	n/a
82.913	0.200	visual standard stimulus presentation	0.000	standard	n/a
85.709	0.200	visual standard stimulus presentation	0.000	standard	n/a
87.910	0.200	visual standard stimulus presentation	0.000	standard	n/a
89.911	0.200	visual standard stimulus presentation	0.000	standard	n/a
92.113	0.200	visual oddball stimulus presentation	1.000	target	n/a
92.113	0.628	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
94.312	0.200	visual standard stimulus presentation	0.000	standard	n/a
96.315	0.200	visual standard stimulus presentation	0.000	standard	n/a
99.112	0.200	visual standard stimulus presentation	0.000	standard	n/a
101.113	0.200	visual standard stimulus presentation	0.000	standard	n/a
104.108	0.200	visual standard stimulus presentation	0.000	standard	n/a
106.508	0.200	visual standard stimulus presentation	0.000	standard	n/a
109.105	0.200	visual standard stimulus presentation	0.000	standard	n/a
111.108	0.200	visual standard stimulus presentation	0.000	standard	n/a
114.103	0.200	visual standard stimulus presentation	0.000	standard	n/a
116.304	0.567	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
116.304	0.200	visual oddball stimulus presentation	1.000	target	n/a
119.299	0.200	visual standard stimulus presentation	0.000	standard	n/a
121.698	0.200	visual standard stimulus presentation	0.000	standard	n/a
124.494	0.200	visual standard stimulus presentation	0.000	standard	n/a
126.495	0.200	visual standard stimulus presentation	0.000	standard	n/a
128.894	0.200	visual standard stimulus presentation	0.000	standard	n/a
131.096	0.437	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
131.096	0.200	visual oddball stimulus presentation	1.000	target	n/a
133.495	0.200	visual oddball stimulus presentation	1.000	target	n/a
133.495	0.458	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
135.695	0.200	visual standard stimulus presentation	0.000	standard	n/a
138.094	0.200	visual standard stimulus presentation	0.000	standard	n/a
140.693	0.200	visual standard stimulus presentation	0.000	standard	n/a
143.091	0.200	visual standard stimulus presentation	0.000	standard	n/a
145.888	0.200	visual oddball stimulus presentation	1.000	target	n/a
145.888	0.456	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
148.485	0.200	visual oddball stimulus presentation	1.000	target	n/a
148.485	0.546	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
150.885	0.200	visual standard stimulus presentation	0.000	standard	n/a
153.285	0.200	visual standard stimulus presentation	0.000	standard	n/a
156.279	0.200	visual standard stimulus presentation	0.000	standard	n/a
159.274	0.200	visual standard stimulus presentation	0.000	standard	n/a
162.070	0.200	visual standard stimulus presentation	0.000	standard	n/a
164.470	0.200	visual oddball stimulus presentation	1.000	target	n/a
164.470	0.495	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
