-0.088968	-0.11132	-0.075568	-0.14351	-0.1133	0.0090221	0.080804	0.051505	-0.084971	-0.01438	-0.026203	-0.021823	-0.042976	-0.10651	-0.24024	-0.28562	-0.17976	-0.092612	-0.080189	-0.096787	-0.012077	0.10155	0.2145	0.25569	0.086908	0.025089	0.032903	0.46961	0.57083	0.97864	0.60285	0.19132	0.16659	0.4043	0.14185	0.1394	-0.027249	-0.059421	-0.0040547	-0.0065686	-0.042165	-0.020439	-0.040481	-0.094267	-0.11848	-0.127	0.014347	-0.094314	-0.098346	-0.10436	-0.1024	-0.044385	-0.075767	-0.055068	-0.068908	-0.086557	-0.020938	-0.062291	-0.047446	-0.036798	-0.068483	-0.065677	-0.068742	-0.06639	-0.073662	-0.079947	-0.048492	-0.055534	-0.063917	-0.08216	-0.066139	-0.060888	-0.11024	-0.033998	-0.070148	-0.052696	-0.044081	-0.054512	-0.079408	-0.06527	-0.065333	-0.080085	-0.034363	-0.0072995	-0.039394	-0.016357	-0.0070542	-0.019946	-0.014181	-0.048137	-0.047502	-0.059259	-0.090171	-0.08543	-0.10074	-0.0079058	0.043337	-0.098787	-0.084004	-0.087568	-0.098674	-0.070632	-0.048231	-0.069396	-0.054783	-0.036638	-0.010918	-0.069445	-0.057777	0.028683	0.061305	0.043048	-0.022439	-0.024546	0.11337	0.13474	0.052974	0.09107	-0.024198
-0.1526	-0.17416	0.070689	0.014485	0.023706	-0.03549	-0.033144	-0.029725	-0.10097	-0.04011	-0.084653	-0.052589	-0.045744	-0.025444	-0.069008	-0.088903	-0.13183	-0.16019	-0.079296	-0.10459	-0.076885	-0.062407	-0.021026	-0.044725	-0.063213	-0.082972	-0.10103	-0.079108	-0.03323	-0.044124	-0.0058771	-0.0061565	-0.010092	-0.072445	-0.017031	-0.095356	-0.11864	-0.061916	-0.066211	-0.047946	-0.070286	-0.061003	-0.066332	-0.094572	-0.099824	-0.11002	-0.053952	-0.086052	-0.0962	-0.09876	-0.060362	-0.097924	-0.097452	-0.044255	-0.076384	-0.056982	-0.032978	-0.04682	-0.034093	-0.071198	-0.078947	-0.063258	-0.080329	-0.074865	-0.10839	-0.068059	-0.092719	-0.092506	-0.08852	-0.059506	-0.02808	-0.016252	-0.031626	0.017059	-0.0037207	-0.010871	-0.035059	-0.048171	-0.089142	-0.012442	0.056921	-0.0034769	-0.015623	0.049789	0.025422	0.0023122	0.0013774	0.029249	0.024276	0.045846	-0.0032882	0.00045232	0.068159	0.027548	0.046926	0.044064	0.0082108	-0.053629	0.099549	0.093529	0.0961	0.12033	0.36734	0.61052	0.46161	0.25885	0.23874	0.26091	-0.080898	0.27167	-0.098332	0.1035	0.29373	0.35386	0.13222	0.014701	0.21531	0.047702	-0.022249
0.025885	0.019261	0.0015431	-0.031085	-0.015524	-0.012778	-0.046094	-0.0050392	0.0057335	-0.00067542	-0.019641	-0.039251	-0.017902	0.030344	-0.016799	-0.05252	-0.008888	0.032104	0.045508	-0.02545	0.016972	0.0049792	-0.013245	0.0087906	-0.0014089	-0.026039	-0.066456	-0.041484	0.013227	0.028828	0.087923	-0.0039899	-0.010363	-0.01648	-0.059401	-0.1189	-0.015714	-0.040808	-0.026127	-0.012338	-0.060362	-0.017487	-0.007639	-0.081332	-0.041035	-0.084655	-0.14538	-0.19679	-0.087889	-0.10583	-0.040015	0.0055664	-0.032864	-0.011936	-0.067559	0.01084	-0.028105	-0.060391	0.018188	-0.048399	0.021611	-0.029245	-0.017946	-0.037827	-0.018529	0.0044648	-0.024056	-0.0016174	-0.010771	-0.034528	0.032344	0.0344	0.18135	-0.058782	0.0032408	-0.014149	-0.0071048	-0.0095294	-0.035521	-0.092217	-0.039541	0.016234	-0.020935	-0.082515	-0.10599	-0.0089478	-0.025015	0.071816	0.079837	0.03199	0.0524	0.14497	0.090181	-0.029067	-0.08932	0.1217	0.08534	0.81526	0.28782	0.25221	0.15263	0.043132	-0.13818	-0.27106	-0.081737	0.083376	0.10398	0.24931	-0.026516	0.067254	-0.031897	-0.065906	-0.036917	-0.071742	0.037555	-0.021613	0.07256	0.051158	0.022685
0.16837	0.47598	0.29228	0.25213	0.045473	-0.018009	-0.0289	-0.011544	-0.058593	-0.022166	-0.06376	-0.066825	-0.04019	-0.076485	-0.088168	-0.10281	0.15657	0.73177	0.1664	0.18512	0.06647	-0.023009	-0.046192	-0.050249	-0.044097	-0.070926	-0.087671	0.0034321	0.020955	0.051427	0.0045048	-0.0085423	0.022362	-0.0044255	-0.0097719	-0.027182	-0.065669	-0.061172	-0.037494	-0.06033	-0.069211	0.0081327	-0.040332	-0.055782	-0.015267	-0.050136	0.0058992	-0.050757	-0.031195	-0.024796	-0.02666	-0.056189	-0.053119	-0.02162	-0.038382	-0.081199	-0.026436	-0.036429	-0.01719	-0.041034	-0.037179	-0.044275	-0.087213	-0.10182	-0.10182	-0.0014008	-0.096729	-0.098157	-0.061384	-0.045885	-0.012379	-0.023869	-0.037608	-0.030887	-0.040212	-0.045181	-0.056398	-0.104	-0.07589	0.11818	-0.051082	-0.074256	-0.053736	-0.021951	-0.029521	-0.037873	-0.0098023	-0.019007	-0.045419	-0.042675	-0.040936	-0.0067206	-0.075477	-0.04016	-0.04697	0.016762	-0.018147	0.01465	-0.056133	-0.064785	-0.09974	-0.048922	0.066681	0.099499	0.028438	-0.053227	-0.03563	-0.040895	-0.033873	-0.020181	-0.072979	-0.026839	0.02357	0.068131	0.007872	-0.041213	0.0019719	-0.025267	-0.038975
-0.0036981	4.8101e-05	0.009103	0.027112	-0.11523	0.082799	0.19111	0.079787	-0.05043	0.016783	0.029697	0.092799	0.3035	0.83297	0.19263	-0.015561	-0.077115	0.0060155	-0.012533	-0.0097848	0.054201	0.28789	0.30659	0.10165	0.052056	-0.008734	-0.042334	-0.06945	-0.10204	-0.025665	0.06535	0.0052219	-0.019192	-0.09734	-0.0092936	-0.12703	-0.061156	-0.078139	-0.038189	-0.091867	-0.05118	-0.0078462	-0.054448	-0.040648	-0.032274	-0.026832	-0.0025808	-0.03432	-0.052924	-0.030637	-0.030867	-0.019481	-0.038579	0.015407	-0.011868	-0.023311	0.0082193	-0.015687	-0.029576	-0.014695	-0.052833	-0.054377	-0.047669	-0.029349	-0.059139	-0.028966	-0.07252	-0.050044	-0.084563	-0.0397	-0.024558	-0.035168	-0.030164	-0.039334	-0.024104	-0.013756	-0.052772	-0.0088958	-0.026319	0.0083707	-0.086347	-0.064222	-0.0245	-0.0042445	-0.03118	-0.030258	0.0025888	-0.0068552	-0.0095038	-0.028537	-0.035598	-0.02019	-0.029926	-0.026713	-0.025047	0.0083518	-0.0017564	-0.022019	-0.045217	-0.039054	-0.04863	0.025732	-0.01151	0.060434	-0.028444	0.014085	-0.046685	-0.027951	-0.046071	-0.063159	-0.04288	-0.086004	-0.0063042	-0.018687	0.00011472	-0.081858	-0.069334	-0.033969	-0.019242
-0.026547	0.036162	-0.011433	-0.012084	-0.040651	0.026523	0.0021035	-0.065098	0.12638	-0.0032367	0.048885	-0.022615	0.012616	0.085986	0.035446	0.052676	0.023067	0.038617	0.0020637	0.0027273	-0.0070803	0.03961	0.0071456	-0.055826	0.05092	0.039862	0.06328	-0.078716	-0.19826	0.03921	0.012343	-0.056557	-0.00159	0.053096	0.13958	0.86337	0.15953	0.29394	0.083962	-0.090334	-0.067818	-0.026932	-0.017717	-0.03805	-0.03333	-0.030606	0.0089823	-0.0011019	-0.063364	-0.030876	-0.0088582	-0.024515	-0.01943	0.025786	-0.061958	0.014715	0.025107	-0.042296	0.025525	0.0076529	-0.016143	-0.0091871	-0.034288	-0.068141	-0.038848	-0.085275	-0.0074985	-0.021831	-0.032519	-0.022823	-0.014546	0.032732	0.12273	-0.031996	-0.016177	-0.03309	-0.017968	-0.022427	-0.00045913	0.0081949	-0.0048176	-0.0087504	-0.02673	0.088615	0.031498	0.030831	0.00041445	0.0019555	0.021865	-0.029737	-0.019298	0.018106	0.034521	-0.034328	-0.030725	0.035694	0.030873	0.10055	0.05719	-0.010261	-0.032639	0.055125	0.010212	0.083232	0.031407	0.074306	0.0099763	-0.040049	-0.011962	0.02396	-0.083021	-0.011067	0.0032519	0.022409	0.004498	0.049613	-0.031198	0.00064648	0.028814
-0.029707	-0.013654	0.033263	0.041037	0.064198	0.018686	-0.028163	0.034808	-0.065031	-0.011829	-0.042937	-0.02433	0.085058	0.059457	-0.058918	-0.06416	-0.051119	0.099114	0.034013	0.0061479	0.0079899	0.04924	-0.052849	0.036143	-0.036823	-0.013909	-0.091493	-0.051728	-0.01737	0.099189	0.020143	0.073445	0.0018518	-0.023075	-0.010587	0.022184	-0.061565	0.013839	0.036102	-0.047419	-0.013705	0.042029	0.011555	-0.036545	-0.0072072	-0.1164	-0.053663	-0.0087798	-0.069098	-0.059113	-0.011045	0.15316	0.075759	0.051473	-0.0248	-0.026	-0.06064	0.058844	0.045124	0.0076649	0.064726	-0.013019	0.13101	0.13556	0.070469	-0.01943	0.045888	0.81678	0.16656	-0.053253	0.021103	0.054463	0.10575	0.014282	0.081872	0.012288	0.073549	0.062157	0.025666	-0.0034403	-0.012256	-0.0031637	-0.005956	0.082449	0.028357	-0.0066702	0.063884	-0.01874	-0.022601	0.046883	-0.012533	0.0090352	-0.013923	-0.050735	0.010556	0.015271	-0.041485	0.027322	-0.028083	0.027252	-0.070182	-0.031477	0.029285	0.097245	0.091474	-0.055285	-0.023609	-0.0051988	-0.027659	-0.04221	0.0068449	3.2334e-05	0.015005	0.080047	-0.028543	0.052837	-0.028702	0.027352	-0.044275
-0.018005	-0.0094089	0.025332	0.0075853	0.01386	-0.011378	-0.019592	0.013264	0.028325	-0.023128	0.0066067	-0.011178	0.012977	0.030476	0.011474	0.015844	-0.0032412	0.029487	0.016929	0.0042588	-0.00084503	-0.0016428	0.0019736	0.088914	0.0055435	-0.0071372	-0.0084268	-0.010636	0.25393	-0.12187	-0.11854	0.0065052	-0.0016447	-0.059862	0.75561	-0.033993	-0.02349	-0.036547	-0.034395	0.082987	0.033972	0.029385	0.014607	0.016957	0.0094447	0.0091889	-0.01519	0.0078355	0.018937	0.018576	0.027444	-0.0039463	0.0073278	0.0017277	-0.0059427	-0.01703	0.04966	0.014065	-0.012959	0.0057336	0.027573	-0.0067933	0.0091812	-0.0018641	0.013832	-0.017041	0.032459	0.009855	0.012481	0.0015202	-0.00079207	0.015406	0.060669	0.0089769	-0.026607	0.023487	-0.012847	0.0045023	-0.0030037	-0.0086194	-0.02079	-0.033895	-0.03784	-0.033331	0.025994	0.014207	0.033058	0.0046663	0.01433	-0.00042987	-0.02173	0.0078908	-0.018818	-0.0008466	0.027697	-0.0039752	-0.0051828	0.040833	0.0059593	-0.028778	0.038158	0.021336	0.0022411	0.011444	0.0281	-0.019208	-0.038609	0.062985	-0.03484	0.041923	-0.011599	-0.097385	-0.011749	0.012578	-0.0012872	0.01587	0.020668	-0.006364	0.0018267
-0.04682	0.017589	-0.013045	-0.013461	0.011923	-0.0079689	-0.0069392	0.026076	0.67511	0.15889	0.2035	0.1052	0.027313	-0.021367	-0.02714	-0.016381	0.010272	0.027353	0.064288	0.012246	-0.0014751	-0.032409	-0.00056299	-0.0079937	-0.0082964	0.036047	-0.076949	-0.10116	0.022977	0.044165	0.035362	0.11102	0.025846	-0.0021674	-0.015581	-0.13483	-0.049179	-0.045437	0.0036785	-0.048759	-0.0098516	0.025606	-0.032233	-0.024852	-0.062945	-0.084272	-0.022475	-0.062046	-0.06155	-0.057871	0.0064531	0.0038566	-0.0079352	-0.028921	0.0061863	0.0069977	0.044076	-0.042031	0.013085	0.012977	0.023602	0.016454	-0.0096248	-0.035526	-0.0085214	-0.015288	-0.0185	-0.020811	-0.0034818	-0.031556	0.010104	0.030305	0.077447	0.035153	0.017969	0.0064307	0.057112	0.010309	0.0013993	0.033207	-0.0063957	-0.0050214	0.00097992	0.074384	0.055013	0.0182	0.022313	0.0054472	0.015895	-0.0022235	-0.0086644	0.0012615	0.0080968	-0.014748	0.015997	0.014072	0.020918	-0.047044	-0.0081457	-0.021409	-0.030374	0.017983	0.0034335	0.056513	0.0081877	0.024722	0.038639	-0.047334	0.1008	-0.047144	0.027651	-0.024181	0.0041052	0.026368	0.0034535	0.051755	-0.029957	0.032991	0.17233
0.01762	0.00095038	-0.0057177	-0.0058015	-0.015801	-0.0083499	-0.048977	0.007206	-0.032403	-0.005898	-0.0089674	0.026242	0.0053483	0.0027474	0.016927	-0.018577	-0.014585	0.065076	0.0039912	0.0059823	0.010323	0.012877	0.010535	0.022407	0.020471	0.0065665	-0.0091327	0.0037558	0.0049717	0.049105	-0.012239	0.046313	-0.0065354	-0.006077	0.0080805	-0.030118	-0.023126	0.047922	0.0044149	-0.0062129	-0.021681	0.00066048	0.013707	-0.012122	-0.026872	0.027847	0.010959	0.017246	-0.066243	0.038583	0.014165	0.032819	-0.0054437	-0.044274	-0.038492	0.78071	-0.05227	0.0042236	-0.073438	0.0034112	0.0089208	-0.0085122	-0.0095021	-0.0044378	-0.040147	0.032739	0.028136	-0.030962	0.015275	-0.002338	-0.03014	-0.0065315	-0.026656	0.039353	-0.051319	-0.027275	-0.025748	0.011246	0.0086976	-0.0020059	-0.0052957	-0.0065168	-0.01228	0.033286	0.027643	-0.041184	0.076804	-0.03518	-0.016886	0.14577	-0.039987	0.031861	-0.0048075	-0.027596	0.045563	-0.015347	-0.022219	0.025389	0.022175	-0.04681	-0.0050313	0.0082637	0.001603	0.037263	0.010712	-0.018899	0.035641	0.0057787	-0.0080166	0.0015591	0.011697	-0.018655	-0.0078862	0.040509	0.0064608	0.068087	-0.028959	-0.0021879	-0.016134
