onset	duration	trial_type
0.203	0.000	checker-left
0.714	0.000	press-left
1.002	0.000	house-inverted
1.802	0.000	house-inverted
2.684	0.000	face-inverted
3.202	0.000	house-inverted
4.002	0.000	house-inverted
4.884	0.000	face-inverted
5.649	0.000	face-upright
6.036	0.000	face-upright
7.002	0.000	house-inverted
7.802	0.000	checker-right
8.271	0.000	press-right
8.800	0.000	checker-left
9.086	0.000	house-upright
10.002	0.000	house-inverted
10.900	0.000	checker-right
11.345	0.000	press-right
11.667	0.000	checker-left
12.120	0.000	house-upright
13.002	0.000	house-inverted
14.001	0.000	face-upright
14.783	0.000	house-inverted
15.220	0.000	face-upright
16.002	0.000	house-inverted
16.802	0.000	face-inverted
17.784	0.000	house-upright
18.104	0.000	checker-right
18.499	0.000	press-right
19.002	0.000	house-inverted
19.785	0.000	checker-left
20.164	0.000	press-left
20.617	0.000	face-upright
21.087	0.000	face-upright
22.002	0.000	house-inverted
22.818	0.000	house-upright
23.733	0.000	face-inverted
24.003	0.000	face-upright
25.002	0.000	house-inverted
25.901	0.000	house-upright
26.717	0.000	face-inverted
27.003	0.000	face-inverted
28.002	0.000	house-inverted
28.884	0.000	checker-left
29.312	0.000	press-left
29.816	0.000	face-upright
30.003	0.000	face-upright
31.002	0.000	house-inverted
31.768	0.000	checker-right
32.237	0.000	press-right
32.666	0.000	house-upright
33.220	0.000	checker-right
33.653	0.000	press-right
34.002	0.000	house-inverted
34.868	0.000	house-inverted
35.634	0.000	face-inverted
36.136	0.000	house-inverted
37.002	0.000	house-inverted
37.768	0.000	face-inverted
38.767	0.000	face-upright
39.152	0.000	house-upright
40.002	0.000	house-inverted
40.900	0.000	face-upright
41.899	0.000	house-upright
42.236	0.000	checker-right
42.644	0.000	press-right
43.002	0.000	house-inverted
43.935	0.000	face-upright
44.817	0.000	house-upright
45.036	0.000	checker-right
45.398	0.000	press-right
46.002	0.000	house-inverted
46.784	0.000	house-upright
47.733	0.000	checker-right
48.104	0.000	checker-left
48.495	0.000	press-left
49.002	0.000	house-inverted
49.818	0.000	face-inverted
50.784	0.000	house-inverted
51.036	0.000	face-inverted
52.002	0.000	house-inverted
53.000	0.000	face-inverted
53.982	0.000	checker-right
54.069	0.000	face-inverted
55.002	0.000	house-inverted
55.984	0.000	face-upright
56.983	0.000	checker-left
57.069	0.000	checker-right
57.494	0.000	press-right
58.002	0.000	house-inverted
58.918	0.000	face-inverted
59.800	0.000	checker-left
60.187	0.000	face-upright
61.002	0.000	house-inverted
61.852	0.000	house-upright
62.717	0.000	checker-left
63.136	0.000	checker-left
63.497	0.000	press-left
64.002	0.000	house-inverted
64.867	0.000	face-inverted
65.816	0.000	checker-right
66.103	0.000	face-upright
67.002	0.000	house-inverted
67.768	0.000	house-upright
68.583	0.000	checker-right
69.069	0.000	checker-right
69.429	0.000	press-right
70.002	0.000	house-inverted
70.934	0.000	face-upright
71.866	0.000	house-upright
72.036	0.000	checker-left
72.509	0.000	press-left
73.002	0.000	house-inverted
73.851	0.000	face-inverted
74.783	0.000	checker-left
75.086	0.000	checker-left
75.587	0.000	press-left
76.002	0.000	house-inverted
76.817	0.000	house-upright
77.583	0.000	face-upright
78.137	0.000	face-inverted
79.002	0.000	house-inverted
79.868	0.000	face-upright
80.834	0.000	house-upright
81.153	0.000	checker-left
81.589	0.000	press-left
82.002	0.000	house-inverted
82.868	0.000	face-upright
83.717	0.000	checker-right
84.169	0.000	checker-right
84.541	0.000	press-right
85.002	0.000	house-inverted
85.867	0.000	house-inverted
86.850	0.000	face-upright
87.137	0.000	house-inverted
88.002	0.000	house-inverted
88.984	0.000	face-upright
89.917	0.000	checker-left
90.086	0.000	face-inverted
91.002	0.000	house-inverted
91.968	0.000	face-inverted
92.767	0.000	checker-left
93.003	0.000	house-upright
94.002	0.000	house-inverted
95.000	0.000	house-upright
95.833	0.000	face-upright
96.004	0.000	house-upright
97.002	0.000	house-inverted
97.885	0.000	face-upright
98.834	0.000	face-inverted
99.086	0.000	face-upright
100.002	0.000	house-inverted
100.968	0.000	checker-right
101.396	0.000	press-right
101.767	0.000	face-inverted
102.104	0.000	checker-left
102.684	0.000	press-left
103.002	0.000	house-inverted
103.918	0.000	face-inverted
104.884	0.000	house-upright
105.020	0.000	face-upright
106.002	0.000	house-inverted
106.867	0.000	face-inverted
107.717	0.000	checker-right
108.187	0.000	face-upright
109.002	0.000	house-inverted
109.785	0.000	checker-left
110.228	0.000	press-left
110.650	0.000	house-upright
111.069	0.000	checker-right
111.421	0.000	press-right
112.002	0.000	house-inverted
112.983	0.000	checker-left
113.358	0.000	press-left
113.783	0.000	face-upright
114.037	0.000	checker-right
114.475	0.000	press-right
115.002	0.000	house-inverted
115.802	0.000	checker-left
116.190	0.000	press-left
116.584	0.000	face-upright
117.203	0.000	face-inverted
118.002	0.000	house-inverted
118.901	0.000	face-upright
119.733	0.000	checker-right
120.020	0.000	checker-left
120.522	0.000	press-left
121.002	0.000	house-inverted
121.884	0.000	house-upright
122.717	0.000	face-inverted
123.236	0.000	face-inverted
124.002	0.000	house-inverted
124.901	0.000	checker-right
125.300	0.000	press-right
125.733	0.000	house-upright
126.202	0.000	face-upright
127.002	0.000	house-inverted
127.884	0.000	checker-left
128.360	0.000	press-left
128.767	0.000	house-upright
129.236	0.000	checker-right
129.657	0.000	press-right
130.002	0.000	house-inverted
130.935	0.000	face-upright
131.884	0.000	face-inverted
132.036	0.000	checker-left
133.002	0.000	house-inverted
133.817	0.000	face-upright
134.717	0.000	checker-right
135.153	0.000	face-inverted
136.002	0.000	house-inverted
136.901	0.000	checker-left
137.367	0.000	press-left
137.884	0.000	house-upright
138.203	0.000	face-upright
139.002	0.000	house-inverted
140.001	0.000	checker-left
140.349	0.000	press-left
140.850	0.000	face-inverted
141.104	0.000	house-upright
142.002	0.000	house-inverted
142.935	0.000	checker-left
143.371	0.000	press-left
143.733	0.000	house-upright
144.087	0.000	checker-right
144.518	0.000	press-right
145.002	0.000	house-inverted
145.785	0.000	house-inverted
146.717	0.000	face-inverted
147.219	0.000	house-inverted
148.002	0.000	house-inverted
148.934	0.000	face-inverted
149.733	0.000	checker-right
150.086	0.000	checker-left
150.622	0.000	press-left
151.002	0.000	house-inverted
151.967	0.000	checker-right
152.408	0.000	press-right
152.833	0.000	face-upright
153.187	0.000	checker-left
153.655	0.000	press-left
154.002	0.000	house-inverted
154.818	0.000	face-inverted
155.601	0.000	checker-right
155.996	0.000	press-right
156.153	0.000	house-upright
157.002	0.000	house-inverted
157.951	0.000	checker-left
158.355	0.000	press-left
158.750	0.000	face-inverted
159.220	0.000	face-inverted
160.002	0.000	house-inverted
160.901	0.000	face-upright
161.700	0.000	face-upright
162.136	0.000	house-upright
163.002	0.000	house-inverted
163.817	0.000	face-inverted
164.783	0.000	checker-right
165.170	0.000	face-inverted
166.002	0.000	house-inverted
166.885	0.000	house-upright
167.850	0.000	house-upright
168.203	0.000	checker-left
168.548	0.000	press-left
169.002	0.000	house-inverted
169.901	0.000	face-upright
170.800	0.000	house-upright
171.037	0.000	face-inverted
172.002	0.000	house-inverted
172.901	0.000	face-inverted
173.817	0.000	house-inverted
174.086	0.000	face-inverted
175.002	0.000	house-inverted
175.817	0.000	checker-right
176.262	0.000	press-right
176.649	0.000	face-upright
177.203	0.000	checker-left
177.593	0.000	press-left
178.002	0.000	house-inverted
178.984	0.000	face-inverted
179.950	0.000	house-upright
180.153	0.000	checker-left
180.542	0.000	press-left
181.002	0.000	house-inverted
181.784	0.000	checker-right
182.207	0.000	press-right
182.767	0.000	house-inverted
183.020	0.000	checker-right
183.442	0.000	press-right
184.002	0.000	house-inverted
184.868	0.000	checker-left
185.260	0.000	press-left
185.667	0.000	face-inverted
186.203	0.000	house-upright
187.002	0.000	house-inverted
187.968	0.000	face-upright
188.867	0.000	face-inverted
189.103	0.000	face-upright
190.002	0.000	house-inverted
190.935	0.000	face-inverted
191.717	0.000	checker-right
192.187	0.000	checker-left
192.587	0.000	press-left
193.002	0.000	house-inverted
193.852	0.000	house-upright
194.751	0.000	face-upright
195.036	0.000	face-inverted
196.002	0.000	house-inverted
196.884	0.000	checker-right
197.318	0.000	press-right
197.684	0.000	checker-left
199.002	0.000	house-inverted
199.918	0.000	checker-left
200.447	0.000	press-left
200.750	0.000	face-inverted
201.119	0.000	checker-right
201.516	0.000	press-right
202.002	0.000	house-inverted
202.851	0.000	face-upright
203.800	0.000	checker-right
204.053	0.000	checker-right
204.402	0.000	press-right
205.002	0.000	house-inverted
