onset	duration	trial_type
0.186	0.000	face-upright
1.002	0.000	face-inverted
1.851	0.000	checker-left
2.361	0.000	press-left
2.649	0.000	house-inverted
3.120	0.000	house-inverted
4.002	0.000	face-inverted
4.768	0.000	face-upright
5.667	0.000	house-upright
6.086	0.000	checker-left
6.436	0.000	press-left
7.002	0.000	face-inverted
7.868	0.000	house-upright
8.783	0.000	checker-right
9.136	0.000	checker-right
9.493	0.000	press-right
10.002	0.000	face-inverted
10.851	0.000	face-upright
11.650	0.000	checker-left
11.976	0.000	press-left
12.170	0.000	checker-left
12.514	0.000	press-left
13.002	0.000	face-inverted
14.001	0.000	house-upright
14.883	0.000	house-inverted
15.202	0.000	house-inverted
16.002	0.000	face-inverted
16.984	0.000	house-upright
17.767	0.000	checker-left
18.036	0.000	house-upright
19.002	0.000	face-inverted
19.968	0.000	checker-right
20.363	0.000	press-right
20.866	0.000	house-inverted
21.087	0.000	house-upright
22.002	0.000	face-inverted
22.818	0.000	checker-right
23.205	0.000	press-right
23.783	0.000	checker-left
24.104	0.000	checker-right
24.524	0.000	press-right
25.002	0.000	face-inverted
25.785	0.000	checker-left
26.311	0.000	press-left
26.717	0.000	house-upright
27.187	0.000	house-upright
28.002	0.000	face-inverted
29.001	0.000	house-inverted
29.883	0.000	checker-left
30.153	0.000	checker-left
30.526	0.000	press-left
31.002	0.000	face-inverted
31.768	0.000	checker-left
32.231	0.000	press-left
32.584	0.000	face-upright
33.020	0.000	house-upright
34.002	0.000	face-inverted
34.918	0.000	checker-right
35.352	0.000	press-right
35.700	0.000	house-inverted
36.236	0.000	house-inverted
37.002	0.000	face-inverted
38.001	0.000	face-upright
38.850	0.000	checker-left
39.020	0.000	checker-right
39.395	0.000	press-right
40.002	0.000	face-inverted
40.917	0.000	checker-left
41.281	0.000	press-left
41.899	0.000	face-inverted
42.020	0.000	checker-left
42.384	0.000	press-left
43.002	0.000	face-inverted
43.834	0.000	face-upright
44.733	0.000	house-upright
45.137	0.000	checker-left
45.487	0.000	press-left
46.002	0.000	face-inverted
46.901	0.000	checker-right
47.264	0.000	press-right
47.867	0.000	house-inverted
48.186	0.000	house-inverted
49.002	0.000	face-inverted
49.968	0.000	house-inverted
50.966	0.000	face-inverted
51.004	0.000	house-inverted
52.002	0.000	face-inverted
52.984	0.000	checker-right
