onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.40339	UT	UT	UT	UT
6.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.40339	UT	UT	UT	UT
8.049	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.37725	HC-HIT	 1.0804	0	0.43275
14.049	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.37725	HC-HIT	 1.0804	0	0.43275
16.091	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.33868	HC-MISS	  1.549	UT	UT
20.091	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.33868	HC-MISS	  1.549	UT	UT
22.131	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.35668	UT	UT	UT	UT
24.131	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.35668	UT	UT	UT	UT
26.169	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.41239	UT	UT	UT	UT
30.169	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.41239	UT	UT	UT	UT
32.208	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.41328	LC-MISS	 2.5443	UT	UT
36.208	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.41328	LC-MISS	 2.5443	UT	UT
40.247	1.000	Invalid HC-Hit Cue: invalid cue where following object was a subsequent high confidence hit	OBJ	NV	1	0.44605	HC-HIT	0.91906	1	0.47129
42.247	0.500	Invalid HC-Hit Obj: object that was a subsequent high confidence hit and that followed an invalid cue	OBJ	NV	1	0.44605	HC-HIT	0.91906	1	0.47129
44.287	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.41415	UT	UT	UT	UT
48.287	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.41415	UT	UT	UT	UT
50.326	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.48059	UT	UT	UT	UT
52.326	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.48059	UT	UT	UT	UT
54.363	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.46244	UT	UT	UT	UT
60.363	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.46244	UT	UT	UT	UT
62.405	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.43162	HC-HIT	 1.5838	1	0.77056
66.405	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.43162	HC-HIT	 1.5838	1	0.77056
68.445	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.47246	LC-MISS	 1.9165	UT	UT
72.445	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.47246	LC-MISS	 1.9165	UT	UT
74.484	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.48355	UT	UT	UT	UT
76.484	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.48355	UT	UT	UT	UT
78.521	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.38414	HC-HIT	0.92523	1	1.95
84.521	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.38414	HC-HIT	0.92523	1	1.95
86.564	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.47247	UT	UT	UT	UT
90.564	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.47247	UT	UT	UT	UT
92.603	1.000	Invalid Other Greeble Cue: invalid cue where following stimulus was an untested or no response greeble	GRE	NV	0	0.46352	UT	UT	UT	UT
98.603	0.500	Invalid Other Greeble: stimulus that was an untested or no response greeble and that followed a invalid cue	GRE	NV	0	0.46352	UT	UT	UT	UT
102.645	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.44839	HC-HIT	 1.0388	1	0.32167
104.645	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.44839	HC-HIT	 1.0388	1	0.32167
106.684	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.40978	HC-HIT	 1.2154	1	0.51441
