onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.47904	UT	UT	UT	UT
10.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.47904	UT	UT	UT	UT
12.057	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.37559	HC-HIT	 1.2448	1	1.1339
16.057	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.37559	HC-HIT	 1.2448	1	1.1339
18.097	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.37681	LC-MISS	 1.6023	UT	UT
22.097	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.37681	LC-MISS	 1.6023	UT	UT
26.136	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.36389	UT	UT	UT	UT
32.136	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.36389	UT	UT	UT	UT
34.180	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.42826	UT	UT	UT	UT
38.180	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.42826	UT	UT	UT	UT
40.219	1.000	Invalid HC-Hit Cue: invalid cue where following object was a subsequent high confidence hit	OBJ	NV	0	0.46862	HC-HIT	 1.7888	1	1.9587
44.219	0.500	Invalid HC-Hit Obj: object that was a subsequent high confidence hit and that followed an invalid cue	OBJ	NV	0	0.46862	HC-HIT	 1.7888	1	1.9587
48.259	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.52889	UT	UT	UT	UT
50.259	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.52889	UT	UT	UT	UT
52.299	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.48074	HC-MISS	0.98991	UT	UT
54.299	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.48074	HC-MISS	0.98991	UT	UT
56.336	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.41707	LC-HIT	 2.9761	0	1.0463
60.336	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.41707	LC-HIT	 2.9761	0	1.0463
62.376	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	NR	NR	HC-MISS	 2.0936	UT	UT
64.376	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	NR	NR	HC-MISS	 2.0936	UT	UT
68.414	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.43219	UT	UT	UT	UT
74.414	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.43219	UT	UT	UT	UT
78.457	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.50757	LC-HIT	 1.5399	1	0.98305
80.457	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.50757	LC-HIT	 1.5399	1	0.98305
84.497	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.48507	LC-MISS	 3.4691	UT	UT
88.497	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.48507	LC-MISS	 3.4691	UT	UT
92.539	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.45721	UT	UT	UT	UT
98.539	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.45721	UT	UT	UT	UT
100.583	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.43957	LC-HIT	  1.895	0	0.38852
106.583	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.43957	LC-HIT	  1.895	0	0.38852
108.625	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	 0.4711	UT	UT	UT	UT
114.625	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	 0.4711	UT	UT	UT	UT
116.666	n/a	n/a	OBJ	NV	NR	NR	NR	NR	UT	UT
120.666	n/a	n/a	OBJ	NV	NR	NR	NR	NR	UT	UT
