onset	duration	trial	hand_raised	value	sample	countdown_onset	countdown_offset	response_time	feedback_onset_approx	stim_file	trial_type	stage	bci_prediction	latency	n_repeated
388.5592	0	68	left	1	1942796	385.375866666667	388.375866666667	183.333333333	388.6275333333333	left_hand.png	raised-left/match-false	1	right	-9.4	18
393.196	0	69	left	1	1965980	390.096	393.096	100.0	393.26433333333335	left_hand.png	raised-left/match-false	1	right	-31.2	18
397.8296	0	70	right	2	1989148	394.7296	397.7296	100.0	397.89793333333336	right_hand.png	raised-right/match-false	1	left	-5.6	18
402.4672	0	71	left	1	2012336	399.36719999999997	402.36719999999997	100.0	402.5355333333333	right_hand.png	raised-left/match-true	1	left	-9.6	18
407.0202	0	72	right	2	2035101	404.0035333333333	407.0035333333333	16.6666666667	407.0885333333333	left_hand.png	raised-right/match-true	1	right	-5.8	18
415.263	0	73	left	1	2076315	412.113	415.113	150.0	415.3313333333333	left_hand.png	raised-left/match-false	1	right	-7.0	19
419.8498	0	74	right	2	2099249	416.7998	419.7998	50.0	419.91813333333334	left_hand.png	raised-right/match-true	1	right	-35.4	19
424.4534	0	75	left	1	2122267	421.38673333333327	424.38673333333327	66.6666666667	424.5217333333333	left_hand.png	raised-left/match-false	1	right	-5.4	19
429.0904	0	76	right	2	2145452	425.99039999999997	428.99039999999997	100.0	429.1587333333333	left_hand.png	raised-right/match-true	1	right	-8.8	19
433.6782	0	77	left	1	2168391	430.6282	433.6282	50.0	433.74653333333333	right_hand.png	raised-left/match-true	1	left	-14.2	19
438.314	0	78	left	1	2191570	435.214	438.214	100.0	438.38233333333335	right_hand.png	raised-left/match-true	1	left	-3.8	19
442.9678	0	79	right	2	2214839	439.851133333333	442.851133333333	116.666666667	443.03613333333334	left_hand.png	raised-right/match-true	1	right	-11.0	19
447.5676	0	80	left	1	2237838	444.5009333333333	447.5009333333333	66.6666666667	447.63593333333336	left_hand.png	raised-left/match-false	1	right	-26.2	19
452.2716	0	81	right	2	2261358	449.10493333333295	452.10493333333295	166.66666666700002	452.3399333333333	right_hand.png	raised-right/match-false	1	left	3.6	19
460.5644	0	82	right	2	2302822	457.4144	460.4144	150.0	460.6327333333333	right_hand.png	raised-right/match-false	1	left	5.2	20
465.1346	0	83	left	1	2325673	462.1012666666667	465.1012666666667	33.3333333333	465.2029333333333	right_hand.png	raised-left/match-true	1	left	-8.2	20
469.7048	0	84	right	2	2348524	466.6714666666667	469.6714666666667	33.3333333333	469.7731333333333	right_hand.png	raised-right/match-false	1	left	-42.8	20
474.375	0	85	left	1	2371875	471.241666666667	474.241666666667	133.33333333299998	474.4433333333333	right_hand.png	raised-left/match-true	1	left	-7.0	20
478.9786	0	86	left	1	2394893	475.91193333333325	478.91193333333325	66.6666666667	479.0469333333333	left_hand.png	raised-left/match-false	1	right	-2.6	20
483.6988	0	87	left	1	2418494	480.515466666667	483.515466666667	183.333333333	483.76713333333333	left_hand.png	raised-left/match-false	1	right	-12.4	20
488.319	0	88	right	2	2441595	485.2356666666667	488.2356666666667	83.3333333333	488.38733333333334	left_hand.png	raised-right/match-true	1	right	1.0	20
493.0058	0	89	right	2	2465029	489.85580000000004	492.85580000000004	150.0	493.07413333333335	left_hand.png	raised-right/match-true	1	right	-4.8	20
497.6898	0	90	right	2	2488449	494.5398	497.5398	150.0	497.7581333333333	left_hand.png	raised-right/match-true	1	right	-25.8	20
502.3266	0	91	right	2	2511633	499.22659999999996	502.22659999999996	100.0	502.3949333333333	right_hand.png	raised-right/match-false	1	left	-3.4	20
506.931	0	92	right	2	2534655	503.86433333333326	506.86433333333326	66.6666666667	506.9993333333333	right_hand.png	raised-right/match-false	1	left	0.2	20
511.5512	0	93	left	1	2557756	508.4678666666667	511.4678666666667	83.3333333333	511.6195333333333	right_hand.png	raised-left/match-true	1	left	-11.2	20
516.1738	0	94	left	1	2580869	513.0904666666668	516.0904666666668	83.3333333333	516.2421333333333	right_hand.png	raised-left/match-true	1	left	-1.0	20
520.794	0	95	left	1	2603970	517.7106666666667	520.7106666666667	83.3333333333	520.8623333333333	left_hand.png	raised-left/match-false	1	right	-13.2	20
525.4978	0	96	right	2	2627489	522.331133333333	525.331133333333	166.66666666700002	525.5661333333333	left_hand.png	raised-right/match-true	1	right	-6.6	20
530.1346	0	97	left	1	2650673	527.0346	530.0346	100.0	530.2029333333332	left_hand.png	raised-left/match-false	1	right	-9.8	20
534.738	0	98	right	2	2673690	531.6713333333333	534.6713333333333	66.6666666667	534.8063333333333	left_hand.png	raised-right/match-true	1	right	-5.2	20
544.9794	0	99	left	1	2724897	541.9294000000001	544.9294000000001	50.0	545.0477333333333	right_hand.png	raised-left/match-true	1	left	-6.6	22
549.6298	0	100	right	2	2748149	546.513133333333	549.513133333333	116.666666667	549.6981333333333	left_hand.png	raised-right/match-true	1	right	-23.4	22
672.1896	0	1	left	1	3360948	669.1729333333334	672.1729333333334	16.6666666667	672.2579333333333	right_hand.png	raised-left/match-true	2	left	-10.4	0
676.8098	0	2	right	2	3384049	673.7264666666667	676.7264666666667	83.3333333333	676.8781333333333	right_hand.png	raised-right/match-false	2	left	-38.0	0
681.447	0	3	left	1	3407235	678.347	681.347	100.0	681.5153333333333	left_hand.png	raised-left/match-false	2	right	-26.2	0
686.0504	0	4	left	1	3430252	682.9837333333332	685.9837333333332	66.6666666667	686.1187333333332	left_hand.png	raised-left/match-false	2	right	-21.6	0
694.3734	0	5	left	1	3471867	691.2567333333329	694.2567333333329	116.666666667	694.4417333333332	left_hand.png	raised-left/match-false	2	right	-0.6	1
699.06	0	6	left	1	3495300	695.91	698.91	150.0	699.1283333333332	right_hand.png	raised-left/match-true	2	left	-7.4	1
703.7304	0	7	right	2	3518652	700.597066666667	703.597066666667	133.33333333299998	703.7987333333333	right_hand.png	raised-right/match-false	2	left	-12.0	1
708.4006	0	8	right	2	3542003	705.2672666666671	708.2672666666671	133.33333333299998	708.4689333333333	left_hand.png	raised-right/match-true	2	right	-23.0	1
713.0708	0	9	left	1	3565354	709.937466666667	712.937466666667	133.33333333299998	713.1391333333332	right_hand.png	raised-left/match-true	2	left	-8.4	1
717.7582	0	10	left	1	3588791	714.6082	717.6082	150.0	717.8265333333333	left_hand.png	raised-left/match-false	2	right	-22.2	1
722.4284	0	11	left	1	3612142	719.295066666667	722.295066666667	133.33333333299998	722.4967333333333	left_hand.png	raised-left/match-false	2	right	-22.0	1
727.0654	0	12	left	1	3635327	723.9653999999999	726.9653999999999	100.0	727.1337333333332	left_hand.png	raised-left/match-false	2	right	-0.2	1
731.7396	0	13	right	2	3658698	728.606266666667	731.606266666667	133.33333333299998	731.8079333333333	left_hand.png	raised-right/match-true	2	right	-14.8	1
736.3892	0	14	right	2	3681946	733.272533333333	736.272533333333	116.666666667	736.4575333333332	left_hand.png	raised-right/match-true	2	right	-30.8	1
741.0260000000001	0	15	left	1	3705130	737.926	740.926	100.0	741.0943333333333	left_hand.png	raised-left/match-false	2	right	-8.4	1
745.6126	0	16	right	2	3728063	742.5626000000001	745.5626000000001	50.0	745.6809333333333	left_hand.png	raised-right/match-true	2	right	-32.8	1
750.2496	0	17	left	1	3751248	747.1496	750.1496	100.0	750.3179333333333	right_hand.png	raised-left/match-true	2	left	-16.0	1
754.8404	0	18	right	2	3774202	751.7904000000001	754.7904000000001	50.0	754.9087333333333	right_hand.png	raised-right/match-false	2	left	-24.4	1
759.4942	0	19	right	2	3797471	756.377533333333	759.377533333333	116.666666667	759.5625333333332	left_hand.png	raised-right/match-true	2	right	-19.0	1
764.0768	0	20	left	1	3820384	761.0268000000001	764.0268000000001	50.0	764.1451333333333	left_hand.png	raised-left/match-false	2	right	-2.8	1
768.747	0	21	right	2	3843735	765.613666666667	768.613666666667	133.33333333299998	768.8153333333332	left_hand.png	raised-right/match-true	2	right	-30.2	1
773.4048	0	22	left	1	3867024	770.288133333333	773.288133333333	116.666666667	773.4731333333333	right_hand.png	raised-left/match-true	2	left	-28.8	1
778.0378	0	23	right	2	3890189	774.9377999999999	777.9377999999999	100.0	778.1061333333332	left_hand.png	raised-right/match-true	2	right	-2.6	1
786.5776	0	24	left	1	3932888	783.4775999999999	786.4775999999999	100.0	786.6459333333332	right_hand.png	raised-left/match-true	2	left	8.0	2
791.2484	0	25	left	1	3956242	788.115066666667	791.115066666667	133.33333333299998	791.3167333333332	left_hand.png	raised-left/match-false	2	right	-29.2	2
795.868	0	26	right	2	3979340	792.7846666666668	795.7846666666668	83.3333333333	795.9363333333333	left_hand.png	raised-right/match-true	2	right	10.4	2
800.5548	0	27	right	2	4002774	797.4048	800.4048	150.0	800.6231333333333	left_hand.png	raised-right/match-true	2	right	-42.8	2
805.2248	0	28	left	1	4026124	802.091466666667	805.091466666667	133.33333333299998	805.2931333333332	right_hand.png	raised-left/match-true	2	left	-4.2	2
809.8124	0	29	right	2	4049062	806.7624000000001	809.7624000000001	50.0	809.8807333333333	left_hand.png	raised-right/match-true	2	right	-9.2	2
814.4324	0	30	left	1	4072162	811.3490666666668	814.3490666666668	83.3333333333	814.5007333333333	left_hand.png	raised-left/match-false	2	right	6.0	2
819.0694	0	31	right	2	4095347	815.9694	818.9694	100.0	819.1377333333332	right_hand.png	raised-right/match-false	2	left	2.6	2
823.6894	0	32	left	1	4118447	820.6060666666667	823.6060666666667	83.3333333333	823.7577333333332	right_hand.png	raised-left/match-true	2	left	-9.4	2
828.3472	0	33	right	2	4141736	825.230533333333	828.230533333333	116.666666667	828.4155333333333	left_hand.png	raised-right/match-true	2	right	-8.0	2
832.9802	0	34	right	2	4164901	829.8802	832.8802	100.0	833.0485333333332	right_hand.png	raised-right/match-false	2	left	-7.4	2
841.9872	0	35	right	2	4209936	838.8872	841.8872	100.0	842.0555333333333	left_hand.png	raised-right/match-true	2	right	-28.8	3
846.6072	0	36	left	1	4233036	843.5238666666668	846.5238666666668	83.3333333333	846.6755333333333	left_hand.png	raised-left/match-false	2	right	-40.8	3
851.2442	0	37	left	1	4256221	848.1442	851.1442	100.0	851.3125333333332	right_hand.png	raised-left/match-true	2	left	-18.6	3
855.9348	0	38	right	2	4279674	852.7848	855.7848	150.0	856.0031333333333	left_hand.png	raised-right/match-true	2	right	-24.4	3
866.1056	0	39	left	1	4330528	862.988933333333	865.988933333333	116.666666667	866.1739333333333	right_hand.png	raised-left/match-true	2	left	-32.0	4
870.7758	0	40	left	1	4353879	867.642466666667	870.642466666667	133.33333333299998	870.8441333333333	right_hand.png	raised-left/match-true	2	left	-17.4	4
875.45	0	41	right	2	4377250	872.3166666666671	875.3166666666671	133.33333333299998	875.5183333333333	left_hand.png	raised-right/match-true	2	right	-32.4	4
880.1496	0	42	right	2	4400748	876.982933333333	879.982933333333	166.66666666700002	880.2179333333332	right_hand.png	raised-right/match-false	2	left	-21.6	4
884.857	0	43	left	1	4424285	881.690333333333	884.690333333333	166.66666666700002	884.9253333333332	right_hand.png	raised-left/match-true	2	left	-44.0	4
889.4902	0	44	left	1	4447451	886.3901999999999	889.3901999999999	100.0	889.5585333333332	left_hand.png	raised-left/match-false	2	right	-18.2	4
894.1434	0	45	right	2	4470717	891.026733333333	894.026733333333	116.666666667	894.2117333333333	left_hand.png	raised-right/match-true	2	right	-12.2	4
898.7472	0	46	left	1	4493736	895.6805333333333	898.6805333333333	66.6666666667	898.8155333333333	left_hand.png	raised-left/match-false	2	right	-8.0	4
903.4672	0	47	left	1	4517336	900.283866666667	903.283866666667	183.333333333	903.5355333333333	right_hand.png	raised-left/match-true	2	left	8.0	4
908.0542	0	48	left	1	4540271	905.0042000000001	908.0042000000001	50.0	908.1225333333333	left_hand.png	raised-left/match-false	2	right	-15.4	4
912.7118	0	49	right	2	4563559	909.595133333333	912.595133333333	116.666666667	912.7801333333333	left_hand.png	raised-right/match-true	2	right	-5.4	4
917.3448	0	50	right	2	4586724	914.2447999999999	917.2447999999999	100.0	917.4131333333332	left_hand.png	raised-right/match-true	2	right	-20.0	4
922.015	0	51	left	1	4610075	918.881666666667	921.881666666667	133.33333333299998	922.0833333333333	left_hand.png	raised-left/match-false	2	right	2.0	4
926.652	0	52	right	2	4633260	923.552	926.552	100.0	926.7203333333333	left_hand.png	raised-right/match-true	2	right	-8.8	4
931.3056	0	53	right	2	4656528	928.188933333333	931.188933333333	116.666666667	931.3739333333333	right_hand.png	raised-right/match-false	2	left	-28.8	4
935.9758	0	54	right	2	4679879	932.8424666666671	935.8424666666671	133.33333333299998	936.0441333333333	left_hand.png	raised-right/match-true	2	right	-9.2	4
940.6628	0	55	right	2	4703314	937.5128	940.5128	150.0	940.7311333333332	left_hand.png	raised-right/match-true	2	right	-25.0	4
945.2994	0	56	right	2	4726497	942.1994	945.1994	100.0	945.3677333333333	left_hand.png	raised-right/match-true	2	right	-19.4	4
950.0034	0	57	left	1	4750017	946.8367333333331	949.8367333333331	166.66666666700002	950.0717333333333	right_hand.png	raised-left/match-true	2	left	-13.0	4
954.69	0	58	left	1	4773450	951.5400000000001	954.5400000000001	150.0	954.7583333333333	right_hand.png	raised-left/match-true	2	left	-14.8	4
959.2934	0	59	right	2	4796467	956.2267333333333	959.2267333333333	66.6666666667	959.3617333333333	left_hand.png	raised-right/match-true	2	right	-10.2	4
963.8682	0	60	right	2	4819341	960.8348666666667	963.8348666666667	33.3333333333	963.9365333333333	right_hand.png	raised-right/match-false	2	left	-2.6	4
968.5006	0	61	right	2	4842503	965.4005999999999	968.4005999999999	100.0	968.5689333333332	left_hand.png	raised-right/match-true	2	right	-27.0	4
973.1208	0	62	right	2	4865604	970.0374666666668	973.0374666666668	83.3333333333	973.1891333333333	right_hand.png	raised-right/match-false	2	left	-11.4	4
977.6912	0	63	left	1	4888456	974.6578666666667	977.6578666666667	33.3333333333	977.7595333333333	right_hand.png	raised-left/match-true	2	left	-1.6	4
982.3112	0	64	right	2	4911556	979.2278666666667	982.2278666666667	83.3333333333	982.3795333333333	left_hand.png	raised-right/match-true	2	right	-21.4	4
986.9984	0	65	right	2	4934992	983.8484	986.8484	150.0	987.0667333333332	left_hand.png	raised-right/match-true	2	right	-16.0	4
991.7022	0	66	right	2	4958511	988.535533333333	991.535533333333	166.66666666700002	991.7705333333332	left_hand.png	raised-right/match-true	2	right	-35.0	4
996.3054	0	67	right	2	4981527	993.2387333333332	996.2387333333332	66.6666666667	996.3737333333332	right_hand.png	raised-right/match-false	2	left	-29.4	4
1000.9756	0	68	left	1	5004878	997.842266666667	1000.842266666667	133.33333333299998	1001.0439333333333	left_hand.png	raised-left/match-false	2	right	10.0	4
1005.5958	0	69	right	2	5027979	1002.5124666666668	1005.5124666666668	83.3333333333	1005.6641333333333	left_hand.png	raised-right/match-true	2	right	-27.8	4
1010.2372	0	70	left	1	5051186	1007.1372	1010.1372	100.0	1010.3055333333333	left_hand.png	raised-left/match-false	2	right	-10.0	4
1014.8866	0	71	right	2	5074433	1011.769933333333	1014.769933333333	116.666666667	1014.9549333333333	left_hand.png	raised-right/match-true	2	right	-0.2	4
1019.461	0	72	right	2	5097305	1016.4276666666667	1019.4276666666667	33.3333333333	1019.5293333333333	right_hand.png	raised-right/match-false	2	left	-29.6	4
1024.0102	0	73	right	2	5120051	1020.9935333333333	1023.9935333333333	16.6666666667	1024.0785333333333	left_hand.png	raised-right/match-true	2	right	-35.8	4
1028.6176	0	74	left	1	5143088	1025.5509333333334	1028.5509333333334	66.6666666667	1028.6859333333334	right_hand.png	raised-left/match-true	2	left	-9.6	4
1033.2838	0	75	left	1	5166419	1030.2504666666666	1033.2504666666666	33.3333333333	1033.3521333333333	left_hand.png	raised-left/match-false	2	right	9.0	4
1037.8878	0	76	right	2	5189439	1034.8211333333334	1037.8211333333334	66.6666666667	1037.9561333333334	left_hand.png	raised-right/match-true	2	right	-12.6	4
1042.5578	0	77	right	2	5212789	1039.424466666667	1042.424466666667	133.33333333299998	1042.6261333333334	left_hand.png	raised-right/match-true	2	right	-13.0	4
1047.2114	0	78	left	1	5236057	1044.094733333333	1047.094733333333	116.666666667	1047.2797333333333	right_hand.png	raised-left/match-true	2	left	-43.4	4
1051.898	0	79	left	1	5259490	1048.7479999999998	1051.7479999999998	150.0	1051.9663333333333	left_hand.png	raised-left/match-false	2	right	-19.6	4
1056.6018	0	80	right	2	5283009	1053.435133333333	1056.435133333333	166.66666666700002	1056.6701333333333	left_hand.png	raised-right/match-true	2	right	-13.0	4
1061.289	0	81	right	2	5306445	1058.139	1061.139	150.0	1061.3573333333334	left_hand.png	raised-right/match-true	2	right	-15.4	4
1065.9798	0	82	right	2	5329899	1062.8298	1065.8298	150.0	1066.0481333333335	right_hand.png	raised-right/match-false	2	left	-18.6	4
1070.6168	0	83	left	1	5353084	1067.5168	1070.5168	100.0	1070.6851333333334	left_hand.png	raised-left/match-false	2	right	-29.6	4
1075.2368	0	84	left	1	5376184	1072.1534666666666	1075.1534666666666	83.3333333333	1075.3051333333333	left_hand.png	raised-left/match-false	2	right	-11.2	4
1079.8526	0	85	left	1	5399263	1076.7692666666667	1079.7692666666667	83.3333333333	1079.9209333333333	right_hand.png	raised-left/match-true	2	left	-19.0	4
1084.5568	0	86	right	2	5422784	1081.390133333333	1084.390133333333	166.66666666700002	1084.6251333333335	left_hand.png	raised-right/match-true	2	right	-12.8	4
1089.26	0	87	right	2	5446300	1086.093333333333	1089.093333333333	166.66666666700002	1089.3283333333334	left_hand.png	raised-right/match-true	2	right	-19.8	4
1097.9344	0	88	right	2	5489672	1094.7677333333331	1097.7677333333331	166.66666666700002	1098.0027333333335	left_hand.png	raised-right/match-true	2	right	-1.6	5
1102.5552	0	89	right	2	5512776	1099.4718666666668	1102.4718666666668	83.3333333333	1102.6235333333334	right_hand.png	raised-right/match-false	2	left	-40.0	5
1107.2408	0	90	right	2	5536204	1104.0908	1107.0908	150.0	1107.3091333333334	left_hand.png	raised-right/match-true	2	right	-15.2	5
1111.8446	0	91	left	1	5559223	1108.7779333333333	1111.7779333333333	66.6666666667	1111.9129333333333	right_hand.png	raised-left/match-true	2	left	-11.0	5
