MEG0223 -0.098900 0.040300 0.041300 -0.161803 -0.986816 -0.003700 0.343206 -0.059801 0.937415 -0.924960 0.151154 0.348682 -0.012401
MEG0221 -0.098900 0.040300 0.041300 -0.343206 0.059801 -0.937415 -0.161803 -0.986816 -0.003700 -0.924960 0.151154 0.348682 1.004127
MEG0232 -0.101100 0.004400 0.040800 -0.352103 0.008700 -0.935908 0.037800 -0.999009 -0.023500 -0.936226 -0.047319 0.348184 0.000725
MEG0233 -0.101100 0.004400 0.040800 0.037800 -0.999009 -0.023500 0.352103 -0.008700 0.935908 -0.936226 -0.047319 0.348184 -0.006134
MEG0231 -0.101100 0.004400 0.040800 -0.352103 0.008700 -0.935908 0.037800 -0.999009 -0.023500 -0.936226 -0.047319 0.348184 0.999356
MEG0243 -0.108300 -0.001100 0.007100 -0.067199 -0.010400 -0.997685 0.084999 -0.996386 0.004700 -0.994788 -0.075077 0.068909 -0.005956
MEG0242 -0.108300 -0.001100 0.007100 0.084999 -0.996386 0.004700 0.067199 0.010400 0.997685 -0.994788 -0.075077 0.068909 -0.003445
MEG0241 -0.108300 -0.001100 0.007100 -0.067199 -0.010400 -0.997685 0.084999 -0.996386 0.004700 -0.994788 -0.075077 0.068909 0.989480
MEG0313 -0.086100 0.098800 0.009000 -0.035199 0.118196 -0.992366 -0.483584 -0.870970 -0.086597 -0.874792 0.474919 0.095707 -0.008317
MEG0312 -0.086100 0.098800 0.009000 -0.483584 -0.870970 -0.086597 0.035199 -0.118196 0.992366 -0.874792 0.474919 0.095707 -0.000138
MEG0311 -0.086100 0.098800 0.009000 -0.035199 0.118196 -0.992366 -0.483584 -0.870970 -0.086597 -0.874792 0.474919 0.095707 1.002824
MEG0322 -0.088700 0.075700 0.041200 -0.351594 0.118898 -0.928584 -0.370994 -0.928384 0.021600 -0.861327 0.351747 0.366541 -0.002530
MEG0323 -0.088700 0.075700 0.041200 -0.370994 -0.928384 0.021600 0.351594 -0.118898 0.928584 -0.861327 0.351747 0.366541 -0.006411
MEG0321 -0.088700 0.075700 0.041200 -0.351594 0.118898 -0.928584 -0.370994 -0.928384 0.021600 -0.861327 0.351747 0.366541 1.009373
MEG0333 -0.070200 0.075800 0.070700 -0.594240 0.228816 -0.771052 -0.385726 -0.922363 0.023502 -0.709328 0.313111 0.631492 -0.009265
MEG0332 -0.070200 0.075800 0.070700 -0.385726 -0.922363 0.023502 0.594240 -0.228816 0.771052 -0.709328 0.313111 0.631492 -0.001922
MEG0331 -0.070200 0.075800 0.070700 -0.594240 0.228816 -0.771052 -0.385726 -0.922363 0.023502 -0.709328 0.313111 0.631492 1.010513
MEG0343 -0.100300 0.065900 0.008100 -0.065802 0.024701 -0.997527 -0.288308 -0.957526 -0.004700 -0.953957 0.289578 0.077867 -0.006987
MEG0342 -0.100300 0.065900 0.008100 -0.288308 -0.957526 -0.004700 0.065802 -0.024701 0.997527 -0.953957 0.289578 0.077867 0.002504
MEG0341 -0.100300 0.065900 0.008100 -0.065802 0.024701 -0.997527 -0.288308 -0.957526 -0.004700 -0.953957 0.289578 0.077867 1.002974
MEG0413 -0.080800 0.041300 0.072000 -0.642126 0.049002 -0.765031 -0.135706 -0.989540 0.050502 -0.756205 0.140772 0.639000 -0.008822
MEG0412 -0.080800 0.041300 0.072000 -0.135706 -0.989540 0.050502 0.642126 -0.049002 0.765031 -0.756205 0.140772 0.639000 -0.002105
MEG0411 -0.080800 0.041300 0.072000 -0.642126 0.049002 -0.765031 -0.135706 -0.989540 0.050502 -0.756205 0.140772 0.639000 1.011772
MEG0422 -0.052600 0.040600 0.095200 -0.874970 -0.019699 -0.483783 -0.054998 -0.988666 0.139695 -0.487198 0.155110 0.859351 -0.005046
MEG0423 -0.052600 0.040600 0.095200 -0.054998 -0.988666 0.139695 0.874970 0.019699 0.483783 -0.487198 0.155110 0.859351 -0.011347
MEG0421 -0.052600 0.040600 0.095200 -0.874970 -0.019699 -0.483783 -0.054998 -0.988666 0.139695 -0.487198 0.155110 0.859351 1.007326
MEG0432 -0.053700 0.005900 0.096900 -0.870267 -0.017799 -0.492081 0.028999 -0.999462 -0.015299 -0.494840 -0.026487 0.868551 -0.012965
MEG0433 -0.053700 0.005900 0.096900 0.028999 -0.999462 -0.015299 0.870267 0.017799 0.492081 -0.494840 -0.026487 0.868551 -0.023163
MEG0431 -0.053700 0.005900 0.096900 -0.870267 -0.017799 -0.492081 0.028999 -0.999462 -0.015299 -0.494840 -0.026487 0.868551 1.003722
MEG0443 -0.082900 0.006200 0.072800 -0.647316 0.002100 -0.762219 0.043201 -0.998325 -0.039401 -0.763194 -0.054529 0.643848 -0.010588
MEG0442 -0.082900 0.006200 0.072800 0.043201 -0.998325 -0.039401 0.647316 -0.002100 0.762219 -0.763194 -0.054529 0.643848 -0.002626
MEG0441 -0.082900 0.006200 0.072800 -0.647316 0.002100 -0.762219 0.043201 -0.998325 -0.039401 -0.763194 -0.054529 0.643848 1.013152
MEG0513 -0.063700 0.125400 0.013600 0.019400 0.216900 -0.976001 -0.783501 -0.603001 -0.149600 -0.608372 0.775713 0.167415 -0.011848
MEG0512 -0.063700 0.125400 0.013600 -0.783501 -0.603001 -0.149600 -0.019400 -0.216900 0.976001 -0.608372 0.775713 0.167415 0.001536
MEG0511 -0.063700 0.125400 0.013600 0.019400 0.216900 -0.976001 -0.783501 -0.603001 -0.149600 -0.608372 0.775713 0.167415 1.003192
MEG0523 -0.033200 0.139700 0.017400 0.010600 0.218707 -0.975733 -0.957032 -0.280709 -0.073302 -0.287280 0.934868 0.208424 -0.012354
MEG0522 -0.033200 0.139700 0.017400 -0.957032 -0.280709 -0.073302 -0.010600 -0.218707 0.975733 -0.287280 0.934868 0.208424 -0.016077
MEG0521 -0.033200 0.139700 0.017400 0.010600 0.218707 -0.975733 -0.957032 -0.280709 -0.073302 -0.287280 0.934868 0.208424 1.004184
MEG0532 -0.033700 0.127400 0.048500 -0.052299 0.470092 -0.881084 -0.962183 -0.259895 -0.081599 -0.270870 0.844130 0.462617 -0.006288
MEG0533 -0.033700 0.127400 0.048500 -0.962183 -0.259895 -0.081599 0.052299 -0.470092 0.881084 -0.270870 0.844130 0.462617 0.000611
MEG0531 -0.033700 0.127400 0.048500 -0.052299 0.470092 -0.881084 -0.962183 -0.259895 -0.081599 -0.270870 0.844130 0.462617 1.004444
MEG0542 -0.067200 0.108900 0.044300 -0.171191 0.377780 -0.909852 -0.709963 -0.687664 -0.151892 -0.691932 0.604404 0.394810 -0.006779
MEG0543 -0.067200 0.108900 0.044300 -0.709963 -0.687664 -0.151892 0.171191 -0.377780 0.909852 -0.691932 0.604404 0.394810 -0.012373
MEG0541 -0.067200 0.108900 0.044300 -0.171191 0.377780 -0.909852 -0.709963 -0.687664 -0.151892 -0.691932 0.604404 0.394810 1.010252
MEG0613 -0.035800 0.104800 0.075000 -0.009500 0.770803 -0.637003 -0.954604 -0.196601 -0.223701 -0.295638 0.611103 0.734216 -0.008306
MEG0612 -0.035800 0.104800 0.075000 -0.954604 -0.196601 -0.223701 0.009500 -0.770803 0.637003 -0.295638 0.611103 0.734216 -0.004512
MEG0611 -0.035800 0.104800 0.075000 -0.009500 0.770803 -0.637003 -0.954604 -0.196601 -0.223701 -0.295638 0.611103 0.734216 1.001479
MEG0622 0.000100 0.077500 0.096700 0.000200 0.917700 -0.397400 -1.000000 0.000400 0.000200 0.000347 0.406687 0.913546 -0.003110
MEG0623 0.000100 0.077500 0.096700 -1.000000 0.000400 0.000200 -0.000200 -0.917700 0.397400 0.000347 0.406687 0.913546 -0.003125
MEG0621 0.000100 0.077500 0.096700 0.000200 0.917700 -0.397400 -1.000000 0.000400 0.000200 0.000347 0.406687 0.913546 1.000339
MEG0633 -0.018400 0.044000 0.106300 0.006700 0.983663 -0.179893 -0.990063 -0.018599 -0.139095 -0.133771 0.186151 0.973280 -0.007777
MEG0632 -0.018400 0.044000 0.106300 -0.990063 -0.018599 -0.139095 -0.006700 -0.983663 0.179893 -0.133771 0.186151 0.973280 -0.006568
MEG0631 -0.018400 0.044000 0.106300 0.006700 0.983663 -0.179893 -0.990063 -0.018599 -0.139095 -0.133771 0.186151 0.973280 1.000805
MEG0642 -0.036800 0.075300 0.092200 -0.025099 0.896459 -0.442380 -0.950857 -0.157993 -0.266288 -0.311094 0.412337 0.856234 -0.001326
MEG0643 -0.036800 0.075300 0.092200 -0.950857 -0.157993 -0.266288 0.025099 -0.896459 0.442380 -0.311094 0.412337 0.856234 -0.009020
MEG0641 -0.036800 0.075300 0.092200 -0.025099 0.896459 -0.442380 -0.950857 -0.157993 -0.266288 -0.311094 0.412337 0.856234 1.000078
MEG0713 -0.018500 0.010500 0.109600 -0.990008 -0.012000 -0.140501 0.013700 -0.999808 -0.011400 -0.147830 -0.011395 0.988821 -0.011718
MEG0712 -0.018500 0.010500 0.109600 0.013700 -0.999808 -0.011400 0.990008 0.012000 0.140501 -0.147830 -0.011395 0.988821 -0.002679
MEG0711 -0.018500 0.010500 0.109600 -0.990008 -0.012000 -0.140501 0.013700 -0.999808 -0.011400 -0.147830 -0.011395 0.988821 0.995369
MEG0723 0.018600 0.010500 0.109600 0.988752 -0.007200 -0.149393 0.001100 0.999151 -0.040798 0.154971 0.036721 0.987218 -0.005049
MEG0722 0.018600 0.010500 0.109600 0.001100 0.999151 -0.040798 -0.988752 0.007200 0.149393 0.154971 0.036721 0.987218 -0.006779
MEG0721 0.018600 0.010500 0.109600 0.988752 -0.007200 -0.149393 0.001100 0.999151 -0.040798 0.154971 0.036721 0.987218 0.993274
MEG0733 0.018600 -0.023300 0.105900 -0.036600 -0.970305 -0.239101 0.987205 0.002100 -0.159701 0.161839 -0.239290 0.957280 -0.004759
MEG0732 0.018600 -0.023300 0.105900 0.987205 0.002100 -0.159701 0.036600 0.970305 0.239101 0.161839 -0.239290 0.957280 0.006696
MEG0731 0.018600 -0.023300 0.105900 -0.036600 -0.970305 -0.239101 0.987205 0.002100 -0.159701 0.161839 -0.239290 0.957280 0.993425
MEG0743 -0.018500 -0.023700 0.105800 0.039398 -0.969753 -0.240888 0.992852 0.010799 0.118594 -0.105418 -0.239601 0.965051 -0.000740
MEG0742 -0.018500 -0.023700 0.105800 0.992852 0.010799 0.118594 -0.039398 0.969753 0.240888 -0.105418 -0.239601 0.965051 0.002325
MEG0741 -0.018500 -0.023700 0.105800 0.039398 -0.969753 -0.240888 0.992852 0.010799 0.118594 -0.105418 -0.239601 0.965051 0.987219
MEG0813 0.000100 0.144500 0.018700 -0.000300 0.251701 -0.967805 -0.999905 -0.012100 -0.002800 -0.008305 0.966530 0.256306 -0.009402
MEG0812 0.000100 0.144500 0.018700 -0.999905 -0.012100 -0.002800 0.000300 -0.251701 0.967805 -0.008305 0.966530 0.256306 -0.010169
MEG0811 0.000100 0.144500 0.018700 -0.000300 0.251701 -0.967805 -0.999905 -0.012100 -0.002800 -0.008305 0.966530 0.256306 1.002895
MEG0822 0.000100 0.131600 0.050000 0.000700 0.499200 -0.866500 -1.000000 0.000900 -0.000200 0.000721 0.869793 0.493380 -0.007300
MEG0823 0.000100 0.131600 0.050000 -1.000000 0.000900 -0.000200 -0.000700 -0.499200 0.866500 0.000721 0.869793 0.493380 -0.002208
MEG0821 0.000100 0.131600 0.050000 0.000700 0.499200 -0.866500 -1.000000 0.000900 -0.000200 0.000721 0.869793 0.493380 1.012789
MEG0913 0.033100 0.139700 0.017300 -0.005300 0.236504 -0.971616 -0.964716 0.254804 0.067301 0.277125 0.935050 0.221039 -0.012234
MEG0912 0.033100 0.139700 0.017300 -0.964716 0.254804 0.067301 0.005300 -0.236504 0.971616 0.277125 0.935050 0.221039 -0.009006
MEG0911 0.033100 0.139700 0.017300 -0.005300 0.236504 -0.971616 -0.964716 0.254804 0.067301 0.277125 0.935050 0.221039 0.992713
MEG0923 0.063800 0.125300 0.013500 -0.022801 0.216906 -0.975926 -0.792421 0.591316 0.150004 0.633528 0.758998 0.150127 -0.007149
MEG0922 0.063800 0.125300 0.013500 -0.792421 0.591316 0.150004 0.022801 -0.216906 0.975926 0.633528 0.758998 0.150127 0.005375
MEG0921 0.063800 0.125300 0.013500 -0.022801 0.216906 -0.975926 -0.792421 0.591316 0.150004 0.633528 0.758998 0.150127 0.988134
MEG0932 0.067100 0.108800 0.044400 0.174311 0.376424 -0.909958 -0.709645 0.688644 0.148909 0.672048 0.624974 0.397108 -0.008872
MEG0933 0.067100 0.108800 0.044400 -0.709645 0.688644 0.148909 -0.174311 -0.376424 0.909958 0.672048 0.624974 0.397108 -0.003233
MEG0931 0.067100 0.108800 0.044400 0.174311 0.376424 -0.909958 -0.709645 0.688644 0.148909 0.672048 0.624974 0.397108 0.994105
MEG0942 0.033800 0.127300 0.048600 0.055602 0.468914 -0.881527 -0.961529 0.263008 0.079302 0.260190 0.846480 0.464398 -0.005238
MEG0943 0.033800 0.127300 0.048600 -0.961529 0.263008 0.079302 -0.055602 -0.468914 0.881527 0.260190 0.846480 0.464398 -0.001816
MEG0941 0.033800 0.127300 0.048600 0.055602 0.468914 -0.881527 -0.961529 0.263008 0.079302 0.260190 0.846480 0.464398 0.995382
MEG1013 0.000100 0.109300 0.077100 0.000900 0.759320 -0.650717 -0.999826 -0.013800 -0.017400 -0.026598 0.651763 0.757924 -0.010031
MEG1012 0.000100 0.109300 0.077100 -0.999826 -0.013800 -0.017400 -0.000900 -0.759320 0.650717 -0.026598 0.651763 0.757924 -0.010320
MEG1011 0.000100 0.109300 0.077100 0.000900 0.759320 -0.650717 -0.999826 -0.013800 -0.017400 -0.026598 0.651763 0.757924 1.004033
MEG1023 0.035800 0.104800 0.075000 0.006800 0.768236 -0.640130 -0.964046 0.175308 0.200109 0.262675 0.618742 0.740321 -0.011156
MEG1022 0.035800 0.104800 0.075000 -0.964046 0.175308 0.200109 -0.006800 -0.768236 0.640130 0.262675 0.618742 0.740321 -0.011377
MEG1021 0.035800 0.104800 0.075000 0.006800 0.768236 -0.640130 -0.964046 0.175308 0.200109 0.262675 0.618742 0.740321 0.999693
MEG1032 0.036800 0.075200 0.092300 0.029199 0.895982 -0.442991 -0.950980 0.161397 0.263795 0.299396 0.411787 0.860637 -0.008951
MEG1033 0.036800 0.075200 0.092300 -0.950980 0.161397 0.263795 -0.029199 -0.895982 0.442991 0.299396 0.411787 0.860637 -0.002654
MEG1031 0.036800 0.075200 0.092300 0.029199 0.895982 -0.442991 -0.950980 0.161397 0.263795 0.299396 0.411787 0.860637 1.004924
MEG1043 0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.993160 0.009900 0.116395 0.148243 0.207911 0.966745 -0.010124
MEG1042 0.018400 0.044200 0.106200 -0.993160 0.009900 0.116395 0.013699 -0.979661 0.200192 0.148243 0.207911 0.966745 -0.008304
MEG1041 0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.993160 0.009900 0.116395 0.148243 0.207911 0.966745 0.993469
MEG1112 0.052500 0.040600 0.095300 0.875761 -0.017599 -0.482379 -0.056398 0.988756 -0.138494 0.483316 0.151365 0.862219 0.005508
MEG1113 0.052500 0.040600 0.095300 -0.056398 0.988756 -0.138494 -0.875761 0.017599 0.482379 0.483316 0.151365 0.862219 -0.001948
MEG1111 0.052500 0.040600 0.095300 0.875761 -0.017599 -0.482379 -0.056398 0.988756 -0.138494 0.483316 0.151365 0.862219 1.009234
MEG1123 0.080900 0.041300 0.072100 0.643867 0.052097 -0.763361 -0.171791 0.981950 -0.077896 0.744850 0.181342 0.642036 -0.003558
MEG1122 0.080900 0.041300 0.072100 -0.171791 0.981950 -0.077896 -0.643867 -0.052097 0.763361 0.744850 0.181342 0.642036 -0.009920
MEG1121 0.080900 0.041300 0.072100 0.643867 0.052097 -0.763361 -0.171791 0.981950 -0.077896 0.744850 0.181342 0.642036 0.939973
MEG1133 0.082800 0.006100 0.072800 0.645314 0.000600 -0.763917 0.011100 0.999922 0.010200 0.763687 -0.018752 0.645034 -0.011013
MEG1132 0.082800 0.006100 0.072800 0.011100 0.999922 0.010200 -0.645314 -0.000600 0.763917 0.763687 -0.018752 0.645034 0.000000
MEG1131 0.082800 0.006100 0.072800 0.645314 0.000600 -0.763917 0.011100 0.999922 0.010200 0.763687 -0.018752 0.645034 1.014700
MEG1142 0.053500 0.006200 0.097000 0.871295 -0.018300 -0.490397 0.028700 0.999494 0.013700 0.497922 -0.033085 0.866480 0.001937
MEG1143 0.053500 0.006200 0.097000 0.028700 0.999494 0.013700 -0.871295 0.018300 0.490397 0.497922 -0.033085 0.866480 0.000326
MEG1141 0.053500 0.006200 0.097000 0.871295 -0.018300 -0.490397 0.028700 0.999494 0.013700 0.497922 -0.033085 0.866480 0.996026
MEG1213 0.086200 0.098600 0.008900 0.046901 0.120402 -0.991617 -0.502008 0.861115 0.080801 0.864526 0.492352 0.100852 -0.006603
MEG1212 0.086200 0.098600 0.008900 -0.502008 0.861115 0.080801 -0.046901 -0.120402 0.991617 0.864526 0.492352 0.100852 -0.003795
MEG1211 0.086200 0.098600 0.008900 0.046901 0.120402 -0.991617 -0.502008 0.861115 0.080801 0.864526 0.492352 0.100852 0.988092
MEG1223 0.100300 0.066000 0.008200 0.067403 0.027601 -0.997344 -0.315514 0.948942 0.005000 0.948048 0.309137 0.075021 -0.010250
MEG1222 0.100300 0.066000 0.008200 -0.315514 0.948942 0.005000 -0.067403 -0.027601 0.997344 0.948048 0.309137 0.075021 -0.003454
MEG1221 0.100300 0.066000 0.008200 0.067403 0.027601 -0.997344 -0.315514 0.948942 0.005000 0.948048 0.309137 0.075021 0.985317
MEG1232 0.088700 0.075700 0.041200 0.351800 0.119000 -0.928499 -0.371200 0.928299 -0.021700 0.849100 0.366966 0.379932 -0.007460
MEG1233 0.088700 0.075700 0.041200 -0.371200 0.928299 -0.021700 -0.351800 -0.119000 0.928499 0.849100 0.366966 0.379932 -0.003915
MEG1231 0.088700 0.075700 0.041200 0.351800 0.119000 -0.928499 -0.371200 0.928299 -0.021700 0.849100 0.366966 0.379932 1.008619
MEG1243 0.069900 0.075800 0.070900 0.612621 0.238208 -0.753626 -0.425815 0.902831 -0.060702 0.664718 0.351980 0.658880 -0.008603
MEG1242 0.069900 0.075800 0.070900 -0.425815 0.902831 -0.060702 -0.612621 -0.238208 0.753626 0.664718 0.351980 0.658880 -0.000655
MEG1241 0.069900 0.075800 0.070900 0.612621 0.238208 -0.753626 -0.425815 0.902831 -0.060702 0.664718 0.351980 0.658880 0.994227
MEG1312 0.098900 0.040400 0.041300 0.343005 0.060601 -0.937414 -0.162403 0.986715 0.004300 0.925566 0.154427 0.345589 -0.006114
MEG1313 0.098900 0.040400 0.041300 -0.162403 0.986715 0.004300 -0.343005 -0.060601 0.937414 0.925566 0.154427 0.345589 0.002535
MEG1311 0.098900 0.040400 0.041300 0.343005 0.060601 -0.937414 -0.162403 0.986715 0.004300 0.925566 0.154427 0.345589 0.997093
MEG1323 0.107400 0.032900 0.008100 0.062598 0.011400 -0.997974 -0.129597 0.991574 0.003200 0.989222 0.125367 0.075588 -0.018147
MEG1322 0.107400 0.032900 0.008100 -0.129597 0.991574 0.003200 -0.062598 -0.011400 0.997974 0.989222 0.125367 0.075588 -0.004924
MEG1321 0.107400 0.032900 0.008100 0.062598 0.011400 -0.997974 -0.129597 0.991574 0.003200 0.989222 0.125367 0.075588 0.996639
MEG1333 0.108300 -0.001100 0.006800 0.050900 -0.002300 -0.998701 0.060100 0.998201 0.000800 0.996359 -0.064948 0.055155 -0.010777
MEG1332 0.108300 -0.001100 0.006800 0.060100 0.998201 0.000800 -0.050900 0.002300 0.998701 0.996359 -0.064948 0.055155 -0.006483
MEG1331 0.108300 -0.001100 0.006800 0.050900 -0.002300 -0.998701 0.060100 0.998201 0.000800 0.996359 -0.064948 0.055155 0.998113
MEG1342 0.101000 0.004400 0.041000 0.353004 0.007800 -0.935611 0.038200 0.999012 0.022700 0.939265 -0.049425 0.339552 -0.005153
MEG1343 0.101000 0.004400 0.041000 0.038200 0.999012 0.022700 -0.353004 -0.007800 0.935611 0.939265 -0.049425 0.339552 -0.003462
MEG1341 0.101000 0.004400 0.041000 0.353004 0.007800 -0.935611 0.038200 0.999012 0.022700 0.939265 -0.049425 0.339552 0.981039
MEG1412 0.102000 0.063000 -0.026000 -0.014301 0.003500 -0.999948 -0.281114 0.959646 0.007400 0.959414 0.281859 -0.007307 -0.007044
MEG1413 0.102000 0.063000 -0.026000 -0.281114 0.959646 0.007400 0.014301 -0.003500 0.999948 0.959414 0.281859 -0.007307 -0.006861
MEG1411 0.102000 0.063000 -0.026000 -0.014301 0.003500 -0.999948 -0.281114 0.959646 0.007400 0.959414 0.281859 -0.007307 0.978064
MEG1423 0.106500 0.046900 -0.060000 0.012000 0.008300 -0.999894 -0.179699 0.983694 0.006000 0.986363 0.164186 0.011193 -0.008754
MEG1422 0.106500 0.046900 -0.060000 -0.179699 0.983694 0.006000 -0.012000 -0.008300 0.999894 0.986363 0.164186 0.011193 -0.014025
MEG1421 0.106500 0.046900 -0.060000 0.012000 0.008300 -0.999894 -0.179699 0.983694 0.006000 0.986363 0.164186 0.011193 0.979175
MEG1433 0.109800 0.013100 -0.062200 0.012400 0.004400 -0.999913 -0.012800 0.999913 0.004200 0.999798 -0.004065 0.018623 -0.011203
MEG1432 0.109800 0.013100 -0.062200 -0.012800 0.999913 0.004200 -0.012400 -0.004400 0.999913 0.999798 -0.004065 0.018623 -0.008473
MEG1431 0.109800 0.013100 -0.062200 0.012400 0.004400 -0.999913 -0.012800 0.999913 0.004200 0.999798 -0.004065 0.018623 0.980955
MEG1442 0.108300 0.030100 -0.026200 -0.009900 0.004100 -0.999888 -0.095799 0.995388 0.005100 0.995247 0.096379 -0.013615 -0.004165
MEG1443 0.108300 0.030100 -0.026200 -0.095799 0.995388 0.005100 0.009900 -0.004100 0.999888 0.995247 0.096379 -0.013615 -0.002544
MEG1441 0.108300 0.030100 -0.026200 -0.009900 0.004100 -0.999888 -0.095799 0.995388 0.005100 0.995247 0.096379 -0.013615 0.989279
MEG1512 -0.108800 -0.003200 -0.028400 0.020599 0.000800 -0.999771 0.080298 -0.996771 0.000800 -0.996082 -0.084927 -0.024343 -0.009891
MEG1513 -0.108800 -0.003200 -0.028400 0.080298 -0.996771 0.000800 -0.020599 -0.000800 0.999771 -0.996082 -0.084927 -0.024343 -0.016283
MEG1511 -0.108800 -0.003200 -0.028400 0.020599 0.000800 -0.999771 0.080298 -0.996771 0.000800 -0.996082 -0.084927 -0.024343 1.012442
MEG1522 -0.101700 -0.036000 -0.028100 0.028399 0.002900 -0.999575 0.340892 -0.940077 0.007000 -0.937323 -0.347134 -0.029942 -0.006998
MEG1523 -0.101700 -0.036000 -0.028100 0.340892 -0.940077 0.007000 -0.028399 -0.002900 0.999575 -0.937323 -0.347134 -0.029942 -0.015150
MEG1521 -0.101700 -0.036000 -0.028100 0.028399 0.002900 -0.999575 0.340892 -0.940077 0.007000 -0.937323 -0.347134 -0.029942 1.011052
MEG1533 -0.095100 -0.052400 -0.062300 -0.014600 0.000600 -0.999893 0.465497 -0.884994 -0.007300 -0.893856 -0.447667 0.023949 -0.015277
MEG1532 -0.095100 -0.052400 -0.062300 0.465497 -0.884994 -0.007300 0.014600 -0.000600 0.999893 -0.893856 -0.447667 0.023949 0.004841
MEG1531 -0.095100 -0.052400 -0.062300 -0.014600 0.000600 -0.999893 0.465497 -0.884994 -0.007300 -0.893856 -0.447667 0.023949 1.007476
MEG1543 -0.106800 -0.020500 -0.062500 -0.013500 0.001800 -0.999907 0.201801 -0.979407 -0.004500 -0.983688 -0.175929 0.037143 -0.016599
MEG1542 -0.106800 -0.020500 -0.062500 0.201801 -0.979407 -0.004500 0.013500 -0.001800 0.999907 -0.983688 -0.175929 0.037143 0.004050
MEG1541 -0.106800 -0.020500 -0.062500 -0.013500 0.001800 -0.999907 0.201801 -0.979407 -0.004500 -0.983688 -0.175929 0.037143 1.004089
MEG1613 -0.101700 -0.033900 0.005600 -0.068397 -0.031599 -0.997158 0.340386 -0.940260 0.006500 -0.943440 -0.324112 0.069664 -0.008846
MEG1612 -0.101700 -0.033900 0.005600 0.340386 -0.940260 0.006500 0.068397 0.031599 0.997158 -0.943440 -0.324112 0.069664 0.000153
MEG1611 -0.101700 -0.033900 0.005600 -0.068397 -0.031599 -0.997158 0.340386 -0.940260 0.006500 -0.943440 -0.324112 0.069664 1.001360
MEG1622 -0.095200 -0.030800 0.039100 -0.325001 -0.058300 -0.943902 0.308901 -0.949902 -0.047600 -0.896855 -0.299342 0.325609 -0.001616
MEG1623 -0.095200 -0.030800 0.039100 0.308901 -0.949902 -0.047600 0.325001 0.058300 0.943902 -0.896855 -0.299342 0.325609 -0.010769
MEG1621 -0.095200 -0.030800 0.039100 -0.325001 -0.058300 -0.943902 0.308901 -0.949902 -0.047600 -0.896855 -0.299342 0.325609 1.000858
MEG1632 -0.078100 -0.062800 0.039400 -0.261799 -0.201399 -0.943897 0.596898 -0.802297 0.005600 -0.757501 -0.565004 0.327040 -0.002936
MEG1633 -0.078100 -0.062800 0.039400 0.596898 -0.802297 0.005600 0.261799 0.201399 0.943897 -0.757501 -0.565004 0.327040 -0.006622
