onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
0.0	2.0	n/a	0.0	0.0	46.0	1.9905080000000002	0.0
2.0	2.0	n/a	0.0	0.0	46.0	1.99682	0.0
4.0	2.0	n/a	0.0	0.0	46.0	1.994966	0.0
6.0	2.0	n/a	0.0	0.0	46.0	1.996694	0.0
8.0	2.0	n/a	0.0	0.0	46.0	1.9963959999999998	0.0
10.0	2.0	n/a	1.0	2.0	46.0	1.998416	10.0
10.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
12.0	2.0	n/a	1.0	2.0	46.0	1.994935	10.0
14.0	2.0	n/a	1.0	2.0	46.0	1.995427	10.0
16.0	2.0	n/a	1.0	2.0	46.0	1.9974490000000003	10.0
18.0	2.0	n/a	1.0	2.0	46.0	1.994882	10.0
20.0	2.0	n/a	0.0	0.0	46.0	1.994963	0.0
22.0	2.0	n/a	1.0	2.0	46.0	1.996639	10.0
22.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
24.0	2.0	n/a	1.0	2.0	46.0	1.995885	10.0
26.0	2.0	n/a	1.0	2.0	46.0	0.5553958999999999	10.0
28.0	2.0	n/a	0.0	0.0	46.0	1.995323	0.0
30.0	2.0	n/a	0.0	0.0	46.0	1.995373	0.0
32.0	2.0	n/a	0.0	0.0	46.0	1.9953889999999999	0.0
34.0	2.0	n/a	0.0	0.0	46.0	1.996345	0.0
36.0	2.0	n/a	0.0	0.0	46.0	1.996216	0.0
38.0	2.0	n/a	1.0	1.0	46.0	1.9972020000000001	6.0
38.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
40.0	2.0	n/a	1.0	1.0	46.0	1.9953130000000001	6.0
42.0	2.0	n/a	1.0	1.0	46.0	1.9950900000000003	6.0
44.0	2.0	n/a	1.0	1.0	46.0	1.9948029999999999	6.0
46.0	2.0	n/a	1.0	1.0	46.0	1.99597	6.0
48.0	2.0	n/a	0.0	0.0	46.0	1.995254	0.0
50.0	2.0	n/a	0.0	0.0	46.0	1.996788	0.0
52.0	2.0	n/a	0.0	0.0	46.0	1.9953	0.0
54.0	2.0	n/a	1.0	1.0	46.0	1.99426	6.0
54.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
56.0	2.0	n/a	1.0	1.0	46.0	1.9946580000000003	6.0
58.0	2.0	n/a	1.0	1.0	46.0	0.2463333	6.0
60.0	2.0	n/a	0.0	0.0	46.0	1.9959209999999998	0.0
62.0	2.0	n/a	0.0	0.0	46.0	1.995151	0.0
64.0	2.0	n/a	0.0	0.0	46.0	1.992819	0.0
66.0	2.0	n/a	0.0	0.0	46.0	1.99343	0.0
68.0	2.0	n/a	0.0	0.0	46.0	1.9932990000000002	0.0
70.0	2.0	n/a	1.0	1.0	46.0	1.9945540000000002	4.0
70.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
72.0	2.0	n/a	1.0	1.0	46.0	1.9944990000000002	4.0
74.0	2.0	n/a	1.0	1.0	46.0	1.996204	4.0
76.0	2.0	n/a	1.0	1.0	46.0	1.994891	4.0
78.0	2.0	n/a	1.0	1.0	46.0	1.994257	4.0
80.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
80.0	2.0	n/a	1.0	1.0	46.0	1.993398	4.0
82.0	2.0	n/a	1.0	1.0	46.0	1.860365	4.0
84.0	2.0	n/a	1.0	1.0	46.0	1.992031	4.0
86.0	2.0	n/a	0.0	0.0	46.0	1.995357	0.0
88.0	2.0	n/a	0.0	0.0	46.0	1.9949849999999998	0.0
90.0	2.0	n/a	0.0	0.0	46.0	1.9960799999999999	0.0
92.0	2.0	n/a	0.0	0.0	46.0	1.9960040000000001	0.0
94.0	2.0	n/a	0.0	0.0	46.0	1.9934580000000002	0.0
96.0	2.0	n/a	1.0	1.0	46.0	1.994213	2.0
96.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
98.0	2.0	n/a	1.0	1.0	46.0	1.993813	2.0
