onset	duration	event_sample	trial_type	event_value	stim_file
27.2682	0	29995	Unfamiliar	13	u043.bmp
30.3082	0	33339	Famous	5	f081.bmp
33.3491	0	36684	Unfamiliar	13	u017.bmp
36.6064	0	40267	Unfamiliar	13	u082.bmp
39.8136	0	43795	Scrambled	17	s125.bmp
43.0882	0	47397	Famous	5	f085.bmp
46.1118	0	50723	Famous	6	f085.bmp
49.2855	0	54214	Unfamiliar	15	u043.bmp
52.3255	0	57558	Unfamiliar	13	u102.bmp
55.6336	0	61197	Unfamiliar	14	u102.bmp
58.7409	0	64615	Famous	7	f081.bmp
61.9309	0	68124	Famous	5	f107.bmp
65.1055	0	71616	Famous	6	f107.bmp
68.2791	0	75107	Unfamiliar	15	u017.bmp
71.47	0	78617	Unfamiliar	13	u032.bmp
74.7609	0	82237	Unfamiliar	14	u032.bmp
77.9855	0	85784	Unfamiliar	15	u082.bmp
81.1436	0	89258	Scrambled	17	s043.bmp
84.1991	0	92619	Scrambled	19	s125.bmp
87.4236	0	96166	Unfamiliar	13	u078.bmp
90.6145	0	99676	Unfamiliar	14	u078.bmp
93.7882	0	103167	Scrambled	17	s095.bmp
96.8282	0	106511	Scrambled	18	s095.bmp
99.9527	0	109948	Unfamiliar	13	u113.bmp
103.244	0	113568	Famous	5	f066.bmp
106.417	0	117059	Scrambled	17	s039.bmp
109.625	0	120587	Scrambled	19	s043.bmp
112.899	0	124189	Unfamiliar	13	u098.bmp
116.156	0	127772	Unfamiliar	14	u098.bmp
119.297	0	131227	Scrambled	17	s033.bmp
122.471	0	134718	Scrambled	18	s033.bmp
125.728	0	138301	Famous	5	f003.bmp
128.819	0	141701	Unfamiliar	15	u113.bmp
131.976	0	145174	Unfamiliar	13	u052.bmp
135.167	0	148684	Famous	7	f066.bmp
138.425	0	152267	Unfamiliar	13	u149.bmp
141.732	0	155905	Unfamiliar	14	u149.bmp
145.057	0	159563	Scrambled	19	s039.bmp
148.18	0	162998	Unfamiliar	13	u144.bmp
151.304	0	166434	Unfamiliar	14	u144.bmp
154.612	0	170073	Scrambled	17	s031.bmp
157.885	0	173674	Scrambled	18	s031.bmp
160.909	0	177000	Famous	5	f106.bmp
164.134	0	180547	Famous	7	f003.bmp
167.308	0	184039	Scrambled	17	s032.bmp
170.348	0	187383	Scrambled	18	s032.bmp
173.539	0	190893	Unfamiliar	15	u052.bmp
176.729	0	194402	Unfamiliar	13	u056.bmp
179.904	0	197894	Scrambled	17	s119.bmp
182.91	0	201201	Scrambled	18	s119.bmp
186.035	0	204638	Famous	5	f101.bmp
189.325	0	208258	Famous	6	f101.bmp
192.349	0	211584	Scrambled	17	s011.bmp
195.356	0	214892	Famous	7	f106.bmp
198.38	0	218218	Unfamiliar	13	u050.bmp
201.47	0	221617	Unfamiliar	14	u050.bmp
204.627	0	225090	Scrambled	17	s079.bmp
207.835	0	228618	Unfamiliar	15	u056.bmp
211.025	0	232128	Unfamiliar	13	u024.bmp
214.099	0	235509	Unfamiliar	13	u048.bmp
217.289	0	239018	Unfamiliar	14	u048.bmp
220.38	0	242418	Scrambled	17	s009.bmp
223.571	0	245928	Scrambled	19	s011.bmp
226.728	0	249401	Famous	5	f050.bmp
229.902	0	252892	Famous	6	f050.bmp
233.025	0	256328	Scrambled	17	s098.bmp
236.133	0	259746	Scrambled	18	s098.bmp
239.307	0	263238	Scrambled	19	s079.bmp
242.531	0	266784	Unfamiliar	13	u046.bmp
245.555	0	270110	Unfamiliar	14	u046.bmp
248.662	0	273528	Unfamiliar	15	u024.bmp
251.819	0	277001	Scrambled	17	s071.bmp
254.976	0	280474	Scrambled	18	s071.bmp
258.217	0	284039	Famous	5	f004.bmp
261.325	0	287457	Scrambled	19	s009.bmp
264.565	0	291022	Unfamiliar	13	u057.bmp
267.639	0	294403	Unfamiliar	14	u057.bmp
270.964	0	298060	Unfamiliar	13	u008.bmp
274.137	0	301551	Famous	5	f093.bmp
277.311	0	305042	Scrambled	17	s050.bmp
280.518	0	308570	Famous	5	f043.bmp
283.643	0	312007	Famous	6	f043.bmp
286.884	0	315572	Famous	7	f004.bmp
290.057	0	319063	Unfamiliar	13	u109.bmp
293.097	0	322407	Scrambled	17	s060.bmp
296.305	0	325936	Scrambled	18	s060.bmp
299.362	0	329298	Unfamiliar	15	u008.bmp
302.586	0	332845	Scrambled	17	s052.bmp
305.927	0	336520	Famous	7	f093.bmp
309.035	0	339938	Famous	5	f088.bmp
312.109	0	343320	Scrambled	19	s050.bmp
315.399	0	346939	Famous	5	f018.bmp
318.506	0	350357	Famous	5	f060.bmp
321.614	0	353775	Famous	6	f060.bmp
324.921	0	357413	Unfamiliar	15	u109.bmp
328.078	0	360886	Scrambled	17	s131.bmp
331.319	0	364451	Unfamiliar	13	u112.bmp
334.443	0	367887	Scrambled	19	s052.bmp
337.734	0	371507	Unfamiliar	13	u066.bmp
340.975	0	375072	Famous	7	f088.bmp
344.283	0	378711	Unfamiliar	13	u094.bmp
347.524	0	382276	Famous	7	f018.bmp
350.63	0	385693	Famous	5	f062.bmp
353.771	0	389148	Famous	6	f062.bmp
357.012	0	392713	Scrambled	17	s113.bmp
360.253	0	396278	Scrambled	19	s131.bmp
363.243	0	399567	Famous	5	f100.bmp
366.233	0	402856	Famous	6	f100.bmp
369.424	0	406366	Unfamiliar	15	u112.bmp
372.647	0	409912	Famous	5	f135.bmp
375.855	0	413441	Unfamiliar	15	u066.bmp
378.895	0	416785	Famous	5	f150.bmp
382.119	0	420331	Unfamiliar	15	u094.bmp
385.26	0	423786	Famous	5	f074.bmp
388.451	0	427296	Famous	6	f074.bmp
391.508	0	430659	Unfamiliar	13	u034.bmp
394.682	0	434150	Scrambled	19	s113.bmp
397.873	0	437660	Scrambled	17	s117.bmp
400.914	0	441005	Unfamiliar	13	u114.bmp
404.02	0	444422	Famous	7	f135.bmp
407.044	0	447748	Famous	5	f113.bmp
410.235	0	451258	Famous	7	f150.bmp
413.542	0	454896	Famous	5	f138.bmp
416.833	0	458516	Famous	5	f123.bmp
420.141	0	462155	Famous	6	f123.bmp
423.415	0	465756	Unfamiliar	15	u034.bmp
426.422	0	469064	Scrambled	17	s128.bmp
429.595	0	472555	Scrambled	18	s128.bmp
432.703	0	475973	Scrambled	19	s117.bmp
435.81	0	479391	Scrambled	17	s078.bmp
438.984	0	482882	Scrambled	18	s078.bmp
442.057	0	486263	Unfamiliar	15	u114.bmp
445.081	0	489589	Scrambled	17	s099.bmp
448.222	0	493044	Scrambled	18	s099.bmp
451.329	0	496462	Famous	7	f113.bmp
454.637	0	500101	Unfamiliar	13	u111.bmp
457.845	0	503629	Unfamiliar	14	u111.bmp
461.068	0	507175	Famous	7	f138.bmp
464.259	0	510685	Famous	5	f021.bmp
467.483	0	514231	Famous	6	f021.bmp
470.707	0	517778	Famous	5	f005.bmp
473.797	0	521177	Scrambled	17	s108.bmp
477.072	0	524779	Scrambled	18	s108.bmp
480.346	0	528381	Scrambled	17	s097.bmp
483.486	0	531835	Famous	5	f007.bmp
486.677	0	535345	Famous	6	f007.bmp
489.968	0	538965	Scrambled	17	s100.bmp
493.058	0	542364	Scrambled	18	s100.bmp
