onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
0.121	2.000	classification-probabilistic	1	1	10	L	2.063	1
5.901	2.000	classification-deterministic	3	2	5	R	2.448	1
13.204	2.000	classification-deterministic	5	2	13	L	1.247	1
18.403	2.000	classification-deterministic	7	2	10	L	1.312	1
25.622	2.000	classification-probabilistic	9	1	6	R	2.352	0
32.482	2.000	classification-probabilistic	11	1	1	R	0.830	1
35.724	2.000	classification-probabilistic	13	1	8	L	1.339	0
40.922	2.000	classification-deterministic	15	2	3	R	1.057	1
44.184	2.000	classification-deterministic	17	2	12	L	1.648	0
48.600	2.000	classification-probabilistic	19	1	14	R	1.776	1
51.584	2.000	classification-probabilistic	21	1	1	R	0.784	1
56.614	2.000	classification-probabilistic	23	1	8	R	1.259	1
60.117	2.000	classification-probabilistic	25	1	5	R	0.882	1
65.507	2.000	classification-probabilistic	27	1	10	L	1.644	1
71.206	2.000	classification-deterministic	29	2	12	L	1.850	0
75.977	2.000	classification-deterministic	31	2	2	R	0.823	1
80.622	2.000	classification-deterministic	33	2	5	R	1.853	1
84.494	2.000	classification-probabilistic	35	1	10	L	1.346	1
91.206	2.000	classification-deterministic	37	2	4	L	0.926	1
97.206	2.000	classification-deterministic	39	2	4	L	1.351	1
101.187	2.000	classification-deterministic	41	2	12	L	1.828	0
105.912	2.000	classification-probabilistic	43	1	14	R	1.518	1
113.207	2.000	classification-deterministic	45	2	4	L	0.773	1
116.494	2.000	classification-probabilistic	47	1	6	R	0.986	0
119.703	2.000	classification-probabilistic	49	1	2	R	0.833	1
124.484	2.000	classification-probabilistic	51	1	4	L	0.716	1
131.820	2.000	classification-deterministic	53	2	1	L	1.557	1
139.491	2.000	classification-probabilistic	55	1	13	-	0.000	-1
142.808	2.000	classification-probabilistic	57	1	1	R	1.462	1
146.308	2.000	classification-probabilistic	59	1	4	L	0.776	1
150.304	2.000	classification-probabilistic	61	1	11	R	1.193	1
156.591	2.000	classification-deterministic	63	2	11	R	0.902	1
159.924	2.000	classification-probabilistic	65	1	1	R	0.649	1
163.084	2.000	classification-deterministic	67	2	4	L	0.674	1
167.385	2.000	classification-deterministic	69	2	7	L	0.916	1
170.401	2.000	classification-deterministic	71	2	7	L	1.083	1
174.220	2.000	classification-deterministic	73	2	9	L	2.133	0
180.398	2.000	classification-probabilistic	75	1	10	L	1.242	1
185.599	2.000	classification-probabilistic	77	1	11	R	1.192	1
190.478	2.000	classification-deterministic	79	2	4	L	0.655	1
194.925	2.000	classification-deterministic	81	2	3	R	0.778	1
199.186	2.000	classification-deterministic	83	2	13	L	0.834	1
202.186	2.000	classification-deterministic	85	2	12	L	1.355	0
208.791	2.000	classification-probabilistic	87	1	5	R	1.434	1
213.394	2.000	classification-probabilistic	89	1	6	R	0.956	0
219.901	2.000	classification-deterministic	91	2	5	R	1.553	1
223.183	2.000	classification-deterministic	93	2	11	R	1.533	1
226.724	2.000	classification-deterministic	95	2	8	R	1.340	1
229.885	2.000	classification-deterministic	97	2	8	R	1.514	1
235.786	2.000	classification-probabilistic	99	1	6	R	2.163	0
240.822	2.000	classification-probabilistic	101	1	11	R	1.789	1
244.111	2.000	classification-deterministic	103	2	5	L	1.520	0
247.977	2.000	classification-probabilistic	105	1	2	R	1.679	1
252.416	2.000	classification-probabilistic	107	1	13	R	1.960	0
257.994	2.000	classification-probabilistic	109	1	6	R	1.959	0
261.584	2.000	classification-probabilistic	111	1	3	R	0.841	0
265.722	2.000	classification-deterministic	113	2	5	L	1.970	0
272.400	2.000	classification-deterministic	115	2	7	L	1.049	1
275.683	2.000	classification-deterministic	117	2	12	L	1.343	0
281.706	2.000	classification-probabilistic	119	1	4	R	2.051	0
289.121	2.000	classification-probabilistic	121	1	6	R	1.149	0
293.478	2.000	classification-probabilistic	123	1	2	R	0.787	1
299.206	2.000	classification-deterministic	125	2	1	L	0.729	1
304.320	2.000	classification-deterministic	127	2	1	L	0.696	1
307.582	2.000	classification-deterministic	129	2	14	L	1.785	0
310.808	2.000	classification-deterministic	131	2	4	L	0.747	1
316.008	2.000	classification-probabilistic	133	1	6	R	0.677	0
322.323	2.000	classification-probabilistic	135	1	14	R	1.450	1
325.219	2.000	classification-probabilistic	137	1	10	L	1.176	1
328.422	2.000	classification-probabilistic	139	1	4	R	1.032	0
332.510	2.000	classification-deterministic	141	2	10	L	1.796	1
336.612	2.000	classification-deterministic	143	2	8	R	1.021	1
339.883	2.000	classification-deterministic	145	2	5	L	1.724	0
343.995	2.000	classification-deterministic	147	2	7	L	1.071	1
349.288	2.000	classification-deterministic	149	2	5	L	1.002	0
352.796	2.000	classification-probabilistic	151	1	12	R	1.383	-1
358.708	2.000	classification-probabilistic	153	1	2	R	0.883	1
362.386	2.000	classification-probabilistic	155	1	10	L	1.843	1
366.781	2.000	classification-probabilistic	157	1	5	R	1.076	1
372.788	2.000	classification-deterministic	159	2	8	R	1.758	1
377.000	2.000	classification-deterministic	161	2	6	L	1.968	1
379.997	2.000	classification-deterministic	163	2	10	L	1.341	1
383.700	2.000	classification-probabilistic	165	1	1	R	0.868	1
386.695	2.000	classification-probabilistic	167	1	3	R	1.327	0
391.387	2.000	classification-probabilistic	169	1	8	R	1.393	1
395.810	2.000	classification-deterministic	171	2	2	R	0.941	1
401.108	2.000	classification-deterministic	173	2	9	L	1.572	0
405.220	2.000	classification-probabilistic	175	1	10	R	2.032	0
408.386	2.000	classification-probabilistic	177	1	6	R	1.781	0
411.699	2.000	classification-deterministic	179	2	4	L	0.776	1
416.277	2.000	classification-deterministic	181	2	7	L	1.723	1
422.120	2.000	classification-probabilistic	183	1	10	L	2.084	1
426.697	2.000	classification-probabilistic	185	1	11	R	1.978	1
431.113	2.000	classification-probabilistic	187	1	8	R	1.940	1
