onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
322.495	2.000	classification-probabilistic	141.000	1.000	10.000	L	1.447	1.000
329.821	2.000	classification-deterministic	143.000	2.000	1.000	L	0.852	1.000
337.286	2.000	classification-deterministic	145.000	2.000	7.000	L	0.825	1.000
342.704	2.000	classification-deterministic	147.000	2.000	3.000	R	0.813	1.000
349.985	2.000	classification-probabilistic	149.000	1.000	11.000	R	1.376	1.000
354.897	2.000	classification-probabilistic	151.000	1.000	10.000	L	1.589	1.000
359.005	2.000	classification-probabilistic	153.000	1.000	5.000	R	1.374	1.000
363.886	2.000	classification-deterministic	155.000	2.000	5.000	R	1.891	1.000
369.197	2.000	classification-deterministic	157.000	2.000	2.000	R	0.881	1.000
372.688	2.000	classification-deterministic	159.000	2.000	12.000	L	2.016	0.000
379.900	2.000	classification-deterministic	161.000	2.000	6.000	L	1.776	1.000
385.899	2.000	classification-probabilistic	163.000	1.000	6.000	-	0.000	-1.000
389.502	2.000	classification-probabilistic	165.000	1.000	5.000	R	1.184	1.000
393.392	2.000	classification-probabilistic	167.000	1.000	9.000	L	1.420	1.000
396.310	2.000	classification-deterministic	169.000	2.000	2.000	R	1.055	1.000
400.502	2.000	classification-deterministic	171.000	2.000	10.000	L	1.397	1.000
407.100	2.000	classification-probabilistic	173.000	1.000	14.000	R	1.203	1.000
413.486	2.000	classification-probabilistic	175.000	1.000	2.000	R	0.900	1.000
417.302	2.000	classification-probabilistic	177.000	1.000	11.000	R	1.204	1.000
421.723	2.000	classification-deterministic	179.000	2.000	7.000	L	0.948	1.000
426.299	2.000	classification-deterministic	181.000	2.000	13.000	L	1.499	1.000
430.923	2.000	classification-deterministic	183.000	2.000	1.000	L	0.860	1.000
434.315	2.000	classification-probabilistic	185.000	1.000	1.000	R	0.781	1.000
438.520	2.000	classification-probabilistic	187.000	1.000	12.000	R	2.417	-1.000
441.613	2.000	classification-deterministic	189.000	2.000	10.000	L	0.723	1.000
445.498	2.000	classification-deterministic	191.000	2.000	7.000	L	0.824	1.000
450.680	2.000	classification-probabilistic	193.000	1.000	8.000	R	1.114	1.000
454.610	2.000	classification-probabilistic	195.000	1.000	10.000	L	2.043	1.000
458.483	2.000	classification-deterministic	197.000	2.000	13.000	L	0.981	1.000
461.499	2.000	classification-deterministic	199.000	2.000	9.000	L	1.783	0.000
