onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.194	2.000	feedback	-1.320	1.000	1.000	10.000	R	2.189	0	L
4.612	2.000	feedback	0.680	2.000	1.000	6.000	L	1.216	1	L
9.175	2.000	feedback	0.680	3.000	1.000	10.000	L	0.971	1	L
13.586	2.000	feedback	0.680	4.000	1.000	3.000	L	0.948	1	L
18.207	2.000	feedback	0.680	5.000	1.000	14.000	R	1.714	1	R
22.683	n/a	n/a	n/a	6.000	1.000	0.000	R	0.919	-	-
27.167	n/a	n/a	n/a	7.000	1.000	0.000	R	0.651	-	-
31.667	n/a	n/a	n/a	8.000	1.000	0.000	R	0.551	-	-
36.200	2.000	feedback	0.680	9.000	1.000	14.000	R	1.530	1	R
40.615	2.000	feedback	-1.320	10.000	1.000	8.000	L	1.307	0	R
45.086	2.000	feedback	0.680	11.000	1.000	3.000	R	1.908	0	R
49.608	2.000	feedback	-1.320	12.000	1.000	10.000	R	1.332	0	L
54.111	2.000	feedback	0.680	13.000	1.000	10.000	L	1.546	1	L
58.679	n/a	n/a	n/a	14.000	1.000	0.000	R	0.709	-	-
63.172	n/a	n/a	n/a	15.000	1.000	0.000	R	0.543	-	-
67.674	n/a	n/a	n/a	16.000	1.000	0.000	R	0.177	-	-
72.111	2.000	feedback	0.680	17.000	1.000	10.000	L	1.914	1	L
76.610	2.000	feedback	0.680	18.000	1.000	10.000	L	1.336	1	L
81.192	2.000	feedback	0.680	19.000	1.000	14.000	R	1.484	1	R
85.691	2.000	feedback	-1.320	20.000	1.000	11.000	L	1.971	0	R
90.088	2.000	feedback	0.680	21.000	1.000	1.000	R	0.962	1	R
94.710	n/a	n/a	n/a	22.000	1.000	0.000	R	0.735	-	-
99.179	n/a	n/a	n/a	23.000	1.000	0.000	R	0.674	-	-
103.675	n/a	n/a	n/a	24.000	1.000	0.000	R	0.595	-	-
108.111	2.000	feedback	0.680	25.000	1.000	6.000	L	2.495	1	L
112.609	2.000	feedback	0.680	26.000	1.000	10.000	L	1.423	1	L
117.111	2.000	feedback	0.680	27.000	1.000	10.000	L	1.228	1	L
121.589	2.000	feedback	0.680	28.000	1.000	1.000	R	0.941	1	R
126.114	2.000	feedback	-1.320	29.000	1.000	8.000	L	1.471	0	R
130.688	n/a	n/a	n/a	30.000	1.000	0.000	R	0.781	-	-
135.175	n/a	n/a	n/a	31.000	1.000	0.000	R	0.632	-	-
139.672	n/a	n/a	n/a	32.000	1.000	0.000	R	0.647	-	-
144.094	2.000	feedback	-1.320	33.000	1.000	2.000	R	1.063	1	L
148.650	n/a	n/a	n/a	34.000	1.000	10.000	L	1.950	1	L
148.700	2.000	feedback	0.680	n/a	n/a	n/a	n/a	n/a	n/a	n/a
153.084	2.000	feedback	0.680	35.000	1.000	4.000	R	2.476	0	R
157.621	2.000	feedback	0.680	36.000	1.000	10.000	L	2.317	1	L
162.119	2.000	feedback	-1.320	37.000	1.000	5.000	L	2.982	0	R
166.675	n/a	n/a	n/a	38.000	1.000	0.000	R	0.725	-	-
