onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.198	2.000	feedback	-1.160	1	2	6	R	1.710	0	L
4.612	2.000	feedback	-1.160	2	2	6	R	1.137	0	L
9.188	2.000	feedback	-1.160	3	2	14	L	1.375	0	R
13.677	2.000	feedback	-1.160	4	2	7	R	2.291	0	L
18.114	2.000	feedback	0.840	5	2	5	R	2.440	1	R
22.673	n/a	n/a	n/a	6	2	0	R	1.648	-	-
27.177	n/a	n/a	n/a	7	2	0	R	0.970	-	-
31.674	n/a	n/a	n/a	8	2	0	R	1.488	-	-
36.112	2.000	feedback	-1.160	9	2	5	L	2.869	0	R
40.687	2.000	feedback	-1.160	10	2	13	R	2.280	0	L
45.114	2.000	feedback	0.840	11	2	7	L	1.595	1	L
49.612	2.000	feedback	0.840	12	2	5	R	1.186	1	R
54.112	2.000	feedback	0.840	13	2	7	L	1.594	1	L
58.674	n/a	n/a	n/a	14	2	0	R	1.050	-	-
63.174	n/a	n/a	n/a	15	2	0	R	0.766	-	-
67.674	n/a	n/a	n/a	16	2	0	R	0.978	-	-
72.113	2.000	feedback	-1.160	17	2	9	L	1.885	0	R
76.686	2.000	feedback	-1.160	18	2	13	R	1.115	0	L
81.113	2.000	feedback	0.840	19	2	7	L	1.438	1	L
85.589	2.000	feedback	-1.160	20	2	3	L	1.891	0	R
90.093	2.000	feedback	0.840	21	2	3	R	1.247	1	R
94.695	n/a	n/a	n/a	22	2	0	R	0.822	-	-
99.174	n/a	n/a	n/a	23	2	0	R	0.703	-	-
103.674	n/a	n/a	n/a	24	2	0	R	0.859	-	-
108.084	2.000	feedback	0.840	25	2	1	L	1.481	1	L
112.687	2.000	feedback	-1.160	26	2	12	L	2.245	0	R
117.110	2.000	feedback	0.840	27	2	5	R	2.950	1	R
121.686	2.000	feedback	-1.160	28	2	12	L	2.213	0	R
126.114	2.000	feedback	0.840	29	2	7	L	1.807	1	L
130.673	n/a	n/a	n/a	30	2	0	R	0.798	-	-
135.176	n/a	n/a	n/a	31	2	0	R	0.598	-	-
139.674	n/a	n/a	n/a	32	2	0	R	0.765	-	-
144.113	2.000	feedback	-1.160	33	2	9	L	1.061	0	R
148.613	2.000	feedback	0.840	34	2	8	R	0.990	1	R
153.189	2.000	feedback	-1.160	35	2	12	L	1.631	0	R
157.687	2.000	feedback	-1.160	36	2	13	R	1.198	0	L
162.113	2.000	feedback	0.840	37	2	7	L	1.185	1	L
166.676	n/a	n/a	n/a	38	2	0	R	0.836	-	-
171.174	n/a	n/a	n/a	39	2	0	R	0.659	-	-
175.677	n/a	n/a	n/a	40	2	0	R	0.743	-	-
180.189	2.000	feedback	-1.160	41	2	12	L	1.728	0	R
184.613	2.000	feedback	-1.160	42	2	6	R	1.136	0	L
189.085	2.000	feedback	0.840	43	2	4	L	0.860	1	L
193.622	2.000	feedback	0.840	44	2	8	R	0.998	1	R
198.117	2.000	feedback	-1.160	45	2	10	R	2.148	0	L
202.674	n/a	n/a	n/a	46	2	0	R	0.784	-	-
207.181	n/a	n/a	n/a	47	2	0	R	0.496	-	-
211.672	n/a	n/a	n/a	48	2	0	R	0.482	-	-
216.086	2.000	feedback	0.840	49	2	4	L	0.955	1	L
220.623	2.000	feedback	0.840	50	2	7	L	0.949	1	L
225.116	2.000	feedback	-1.160	51	2	10	R	1.055	0	L
229.587	2.000	feedback	0.840	52	2	4	L	0.645	1	L
234.113	2.000	feedback	0.840	53	2	5	R	1.766	1	R
238.677	n/a	n/a	n/a	54	2	0	R	0.839	-	-
243.175	n/a	n/a	n/a	55	2	0	R	0.669	-	-
247.676	n/a	n/a	n/a	56	2	0	R	0.721	-	-
252.095	2.000	feedback	0.840	57	2	3	R	2.442	1	R
256.589	2.000	feedback	0.840	58	2	2	R	1.147	1	R
261.116	2.000	feedback	-1.160	59	2	5	L	2.562	0	R
265.584	2.000	feedback	0.840	60	2	2	R	0.972	1	R
270.202	2.000	feedback	0.840	61	2	13	L	1.265	1	L
274.674	n/a	n/a	n/a	62	2	0	R	0.828	-	-
279.174	n/a	n/a	n/a	63	2	0	R	0.587	-	-
283.676	n/a	n/a	n/a	64	2	0	R	0.491	-	-
288.178	2.000	feedback	0.840	65	2	10	L	1.179	1	L
292.587	2.000	feedback	0.840	66	2	3	R	1.614	1	R
297.085	2.000	feedback	0.840	67	2	4	L	0.825	1	L
301.702	2.000	feedback	0.840	68	2	11	R	1.856	1	R
306.085	2.000	feedback	0.840	69	2	4	L	1.226	1	L
310.703	n/a	n/a	n/a	70	2	0	R	0.728	-	-
315.176	n/a	n/a	n/a	71	2	0	R	0.632	-	-
319.675	n/a	n/a	n/a	72	2	0	R	0.517	-	-
324.112	2.000	feedback	0.840	73	2	10	L	1.420	1	L
328.585	2.000	feedback	-1.160	74	2	1	R	2.031	0	L
333.124	2.000	feedback	0.840	75	2	8	R	0.926	1	R
337.589	2.000	feedback	0.840	76	2	2	R	0.919	1	R
342.115	2.000	feedback	-1.160	77	2	9	L	1.062	0	R
346.691	n/a	n/a	n/a	78	2	0	R	0.718	-	-
351.175	n/a	n/a	n/a	79	2	0	R	0.618	-	-
355.674	n/a	n/a	n/a	80	2	0	R	1.527	-	-
