onset	duration	trial_type	response_time	sample	value
136.1210937500	n/a	stimulus	n/a	34847	128
138.8671875000	n/a	response	n/a	35550	2
141.0351562500	n/a	response	n/a	36105	2
143.2812500000	n/a	response	n/a	36680	2
184.2656250000	n/a	stimulus	n/a	47172	128
188.8554687500	n/a	response	n/a	48347	2
191.3632812500	n/a	response	n/a	48989	2
193.6796875000	n/a	response	n/a	49582	2
215.6835937500	n/a	stimulus	n/a	55215	128
218.3125000000	n/a	response	n/a	55888	2
220.4531250000	n/a	response	n/a	56436	2
222.9882812500	n/a	response	n/a	57085	2
285.9882812500	n/a	stimulus	n/a	73213	128
288.6210937500	n/a	response	n/a	73887	2
293.1640625000	n/a	response	n/a	75050	2
365.1679687500	n/a	stimulus	n/a	93483	128
367.8046875000	n/a	response	n/a	94158	2
370.3203125000	n/a	response	n/a	94802	4
372.6796875000	n/a	response	n/a	95406	2
460.6835937500	n/a	stimulus	n/a	117935	128
463.7421875000	n/a	response	n/a	118718	2
466.3515625000	n/a	response	n/a	119386	4
468.9023437500	n/a	response	n/a	120039	2
596.9101562500	n/a	stimulus	n/a	152809	128
599.5117187500	n/a	response	n/a	153475	2
601.6445312500	n/a	response	n/a	154021	2
603.9257812500	n/a	response	n/a	154605	2
642.9257812500	n/a	stimulus	n/a	164589	128
645.5625000000	n/a	response	n/a	165264	2
649.0390625000	n/a	response	n/a	166154	2
651.4414062500	n/a	response	n/a	166769	2
717.4453125000	n/a	stimulus	n/a	183666	128
720.2148437500	n/a	response	n/a	184375	2
725.0703125000	n/a	response	n/a	185618	2
778.0664062500	n/a	stimulus	n/a	199185	128
780.6757812500	n/a	response	n/a	199853	2
785.1718750000	n/a	response	n/a	201004	2
944.1796875000	n/a	stimulus	n/a	241710	128
946.9375000000	n/a	response	n/a	242416	2
949.6640625000	n/a	response	n/a	243114	2
1006.0234375000	n/a	stimulus	n/a	257542	128
1008.6718750000	n/a	response	n/a	258220	4
1011.0156250000	n/a	response	n/a	258820	2
1065.3320312500	n/a	stimulus	n/a	272725	128
1067.9687500000	n/a	response	n/a	273400	4
1070.6523437500	n/a	response	n/a	274087	2
1126.9492187500	n/a	stimulus	n/a	288499	128
1129.5898437500	n/a	response	n/a	289175	2
1131.7031250000	n/a	response	n/a	289716	2
1274.0273437500	n/a	stimulus	n/a	326151	128
1276.6328125000	n/a	response	n/a	326818	4
1278.8437500000	n/a	response	n/a	327384	2
1339.0585937500	n/a	stimulus	n/a	342799	128
1343.1406250000	n/a	response	n/a	343844	4
1345.3359375000	n/a	response	n/a	344406	2
1448.2773437500	n/a	stimulus	n/a	370759	128
1450.9218750000	n/a	response	n/a	371436	2
1453.6718750000	n/a	response	n/a	372140	2
1587.9062500000	n/a	stimulus	n/a	406504	128
1590.8945312500	n/a	response	n/a	407269	4
1593.0234375000	n/a	response	n/a	407814	2
1680.2187500000	n/a	stimulus	n/a	430136	128
1682.8750000000	n/a	response	n/a	430816	2
1685.0390625000	n/a	response	n/a	431370	2
1821.2812500000	n/a	stimulus	n/a	466248	128
1824.5625000000	n/a	response	n/a	467088	4
1827.0039062500	n/a	response	n/a	467713	2
1934.5195312500	n/a	stimulus	n/a	495237	128
1937.6054687500	n/a	response	n/a	496027	2
1939.7226562500	n/a	response	n/a	496569	2
2069.4023437500	n/a	stimulus	n/a	529767	128
2072.1132812500	n/a	response	n/a	530461	2
2074.2851562500	n/a	response	n/a	531017	2
2140.3242187500	n/a	stimulus	n/a	547923	128
2143.3085937500	n/a	response	n/a	548687	2
2145.6328125000	n/a	response	n/a	549282	4
2174.8671875000	n/a	stimulus	n/a	556766	128
2178.4492187500	n/a	response	n/a	557683	2
2180.6132812500	n/a	response	n/a	558237	4
2198.8203125000	n/a	stimulus	n/a	562898	128
2201.7812500000	n/a	response	n/a	563656	2
2203.9414062500	n/a	response	n/a	564209	4
2234.2539062500	n/a	stimulus	n/a	571969	128
2236.9492187500	n/a	response	n/a	572659	4
2239.0898437500	n/a	response	n/a	573207	2
2321.3085937500	n/a	stimulus	n/a	594255	128
2327.0585937500	n/a	response	n/a	595727	4
2329.4218750000	n/a	response	n/a	596332	2
2366.4257812500	n/a	stimulus	n/a	605805	128
2369.1289062500	n/a	response	n/a	606497	2
2371.3867187500	n/a	response	n/a	607075	2
2374.5078125000	n/a	response	n/a	607874	2
2471.5117187500	n/a	stimulus	n/a	632707	128
2478.4062500000	n/a	response	n/a	634472	2
2482.3437500000	n/a	response	n/a	635480	2
2550.3359375000	n/a	stimulus	n/a	652886	128
2552.9648437500	n/a	response	n/a	653559	2
2555.0937500000	n/a	response	n/a	654104	2
2557.5468750000	n/a	response	n/a	654732	2
2608.5312500000	n/a	stimulus	n/a	667784	128
2611.3320312500	n/a	response	n/a	668501	4
2613.5195312500	n/a	response	n/a	669061	2
2615.6914062500	n/a	response	n/a	669617	2
2693.6953125000	n/a	stimulus	n/a	689586	128
2696.7187500000	n/a	response	n/a	690360	2
2700.2226562500	n/a	response	n/a	691257	2
2702.4414062500	n/a	response	n/a	691825	2
