onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
9.97999999998137	25.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	10.9095357999904	1	stimulus	n/a	n/a	QQCQOCGO	1	1	0	test trial
35.7265792998951	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
36.3345410999609	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
36.9352821999928	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
37.4468312999234	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
38.0383776999079	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
38.6468068999238	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
39.3023929999908	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
39.9426321999636	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
40.5903806999559	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
41.2547306999331	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.8708212999627	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
42.5667247999227	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
45.9399999999441	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
62.4399999999441	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
86.4186121999519	8.70213410002179	2	stimulus	n/a	n/a	QQQOCQQO	0	0	1	n/a
86.8147108999547	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
87.3827403999167	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
87.895301099983	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
88.4948245999403	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
89.0787725999253	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
89.6786091999384	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
90.2629453999689	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
90.8866685999092	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
91.5267244999995	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
92.2227974999696	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
92.8387640999863	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
93.4548058999935	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
95.1600000000326	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
129.420000000042	24.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
153.395337299909	9.97704360005446	3	stimulus	n/a	n/a	CQOGQCGG	3	3	1	n/a
153.982735699974	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
154.550777399912	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
155.158655999927	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
155.790984699968	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
156.390481299954	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
156.999339199974	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
157.614914499922	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
158.222745199921	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
158.886766199954	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
159.606914899894	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
160.206659299904	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
160.919360299944	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
163.400000000023	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
180.079999999958	22	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
202.053265399998	10.3900883999886	4	stimulus	n/a	n/a	OOCCGQGO	2	2	1	n/a
202.382676699897	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
202.97464879998	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
203.550761899911	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
204.310817599995	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
204.870781300007	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
205.502877199906	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
206.094642299926	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
206.710663200007	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
207.446610299987	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
