onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
9.97999999998137	25.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	8.814474600018	1	stimulus	n/a	n/a	CCGOOGQO	2	2	0	test trial
36.0699999999488	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
36.6800000000512	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
37.3199999999488	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
37.9300000000512	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
38.5100000000093	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
39.1700000000419	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
39.9300000000512	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
41.2900000000373	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
41.9699999999721	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
43.8199999999488	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
58.0200000000186	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
82.0347513000015	9.51372059993446	2	stimulus	n/a	n/a	CGGOGQOQ	1	3	0	erroneous trial
82.9047512999969	0	2	foot step	4	4	n/a	n/a	n/a	0	erroneous trial
83.5347513000015	0	2	foot step	3	3	n/a	n/a	n/a	0	erroneous trial
84.1247512999689	0	2	foot step	4	4	n/a	n/a	n/a	0	erroneous trial
84.734751299955	0	2	foot step	1	1	n/a	n/a	n/a	0	erroneous trial
85.3547512999503	0	2	foot step	4	4	n/a	n/a	n/a	0	erroneous trial
85.9647513000527	0	2	foot step	1	1	n/a	n/a	n/a	0	erroneous trial
86.5047512999736	0	2	foot step	3	2	n/a	n/a	n/a	0	erroneous trial
87.1547512999969	0	2	foot step	2	4	n/a	n/a	n/a	0	erroneous trial
87.8047513000201	0	2	foot step	4	3	n/a	n/a	n/a	0	erroneous trial
89.7947513000108	0	2	foot step	1	2	n/a	n/a	n/a	0	erroneous trial
91.5400000000373	5	2	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
147.699999999953	22	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
169.713222199935	9.81108210003003	3	stimulus	n/a	n/a	COQGQOCO	1	1	1	n/a
170.753222199972	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
171.373222199967	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
172.013222199981	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
172.633222199976	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
173.263222199981	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
173.893222199986	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
174.513222199981	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
175.203222199925	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
175.843222199939	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
176.503222199972	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
177.123222199967	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
177.813222199911	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
179.520000000019	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
194.680000000051	21	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
215.684882799978	9.17144389997702	4	stimulus	n/a	n/a	GCCOGCGO	3	3	1	n/a
216.804882799974	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
217.474882800016	0	4	foot step	3	3	n/a	n/a	n/a	1	n/a
218.084882800002	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
218.764882799936	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
219.394882799941	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
220.024882799946	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
220.694882799988	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
221.35488280002	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
222.044882799964	0	4	foot step	3	3	n/a	n/a	n/a	1	n/a
222.704882799997	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
223.35488280002	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
224.034882799955	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
224.859999999986	5	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
234.439999999944	25	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
259.452413699939	9.11702760006301	5	stimulus	n/a	n/a	OOOGOOOO	1	1	1	n/a
260.532413699897	0	5	foot step	4	4	n/a	n/a	n/a	1	n/a
261.162413699902	0	5	foot step	3	3	n/a	n/a	n/a	1	n/a
261.812413699925	0	5	foot step	4	4	n/a	n/a	n/a	1	n/a
262.422413699911	0	5	foot step	1	1	n/a	n/a	n/a	1	n/a
263.042413699906	0	5	foot step	4	4	n/a	n/a	n/a	1	n/a
263.672413699911	0	5	foot step	1	1	n/a	n/a	n/a	1	n/a
264.322413699934	0	5	foot step	2	2	n/a	n/a	n/a	1	n/a
264.992413699976	0	5	foot step	4	4	n/a	n/a	n/a	1	n/a
265.592413699953	0	5	foot step	3	3	n/a	n/a	n/a	1	n/a
266.262413699995	0	5	foot step	2	2	n/a	n/a	n/a	1	n/a
266.862413699972	0	5	foot step	1	1	n/a	n/a	n/a	1	n/a
267.492413699976	0	5	foot step	2	2	n/a	n/a	n/a	1	n/a
