onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
12	23	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	10.8284055000404	1	stimulus	n/a	n/a	QQQCQOQO	0	0	0	test trial
35.5241340999492	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
36.1641543000005	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
36.72407570004	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
37.3402456999756	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
37.9720471999608	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
38.5965335000074	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
39.2119128999766	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
39.9005055000307	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.6040518999798	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
41.2521291000303	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.9801880000159	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
42.6520809000358	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
45.8399999999674	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
52.6800000000512	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
76.6839479999617	10.0637944000773	2	stimulus	n/a	n/a	COCOOOQQ	0	0	1	n/a
77.2841255000094	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
77.8603413000237	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
78.5002971999347	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
79.1880214000121	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
79.7800901000155	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
80.4201234999346	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
81.1080697999569	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
81.8200361999916	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
82.5240417999448	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
83.1481543999398	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
83.9245205000043	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
84.5882066999329	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
86.7600000000093	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
93.5200000000186	21.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
114.523625900038	7.80663549993187	3	stimulus	n/a	n/a	COOCOGCG	2	2	1	n/a
115.036309899995	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
115.652136999997	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
116.25308299996	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
116.875831000041	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
117.47617899999	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
118.164140800014	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
118.82025749993	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
119.460153599968	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
120.140053399955	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
120.772192699951	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
121.468050200026	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
122.339999999967	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
129.800000000047	22.02	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
151.803890999989	8.81625739997253	4	stimulus	n/a	n/a	OGOGCGQQ	3	3	1	n/a
152.260112299933	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
152.924281499931	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
153.580075199949	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
154.252225399949	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
154.852101200027	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
