onset	duration	trial_type	trial_phase	trial_num	filt_type	noise_stim	stim_file
698.9790625	2.3039999999999736	trial	mid	34.0	norm	none	cm8_audio.wav
705.2190625	2.3360000000000127	trial	aft	34.0	freq	none	cm8_audio.wav
711.0190625	2.0960000000000036	trial	bef	35.0	temp	none	cm8_audio.wav
714.4910625	2.104000000000042	trial	mid	35.0	norm	none	cm8_audio.wav
719.6670625	2.0960000000000036	trial	aft	35.0	temp	none	cm8_audio.wav
724.8510625	2.6399999999999864	trial	bef	36.0	freq	none	cm8_audio.wav
729.9070625	2.62399999999991	trial	mid	36.0	norm	none	cm8_audio.wav
735.7710625	2.6399999999999864	trial	aft	36.0	freq	none	cm8_audio.wav
742.2750625	2.4880000000000564	trial	bef	37.0	temp	none	cm8_audio.wav
746.3150625	2.4960000000000946	trial	mid	37.0	norm	none	cm8_audio.wav
750.4030625	2.4879999999999427	trial	aft	37.0	temp	none	cm8_audio.wav
754.3390625	1.79200000000003	trial	bef	38.0	freq	none	cm8_audio.wav
760.3630625	1.7280000000000655	trial	mid	38.0	norm	none	cm8_audio.wav
764.6510625	1.79200000000003	trial	aft	38.0	freq	none	cm8_audio.wav
770.6350625	3.20799999999997	trial	bef	39.0	temp	none	cm8_audio.wav
