filename	acq_time	duration
meg/sub-15_ses-meg_task-facerecognition_run-01_meg.fif	2009-12-08T12:04:19	450
meg/sub-15_ses-meg_task-facerecognition_run-02_meg.fif	2009-12-08T12:13:55	450
meg/sub-15_ses-meg_task-facerecognition_run-03_meg.fif	2009-12-08T12:23:39	450
meg/sub-15_ses-meg_task-facerecognition_run-04_meg.fif	2009-12-08T12:33:12	450
meg/sub-15_ses-meg_task-facerecognition_run-05_meg.fif	2009-12-08T12:42:46	450
meg/sub-15_ses-meg_task-facerecognition_run-06_meg.fif	2009-12-08T12:54:19	450
