onset	duration	trial_type	Response	Stimulus	response_time
5.502	0.200	visual standard stimulus presentation	n/a	n/a	n/a
8.315	0.200	visual standard stimulus presentation	n/a	n/a	n/a
11.129	0.200	visual standard stimulus presentation	0.000	standard	n/a
13.328	0.200	visual standard stimulus presentation	0.000	standard	n/a
15.331	0.200	visual standard stimulus presentation	0.000	standard	n/a
17.730	0.200	visual standard stimulus presentation	0.000	standard	n/a
20.130	0.200	visual standard stimulus presentation	0.000	standard	n/a
23.124	0.200	visual standard stimulus presentation	0.000	standard	n/a
25.524	0.200	visual standard stimulus presentation	0.000	standard	n/a
27.922	0.200	visual standard stimulus presentation	0.000	standard	n/a
29.924	0.200	visual standard stimulus presentation	0.000	standard	n/a
32.722	0.200	visual standard stimulus presentation	0.000	standard	n/a
35.121	0.200	visual standard stimulus presentation	0.000	standard	n/a
37.917	0.200	visual oddball stimulus presentation	1.000	target	n/a
37.917	0.418	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
40.118	0.200	visual oddball stimulus presentation	1.000	target	n/a
40.118	0.436	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
42.517	0.200	visual standard stimulus presentation	0.000	standard	n/a
45.511	n/a	n/a	0.000	standard	n/a
48.110	0.200	visual standard stimulus presentation	0.000	standard	n/a
50.112	0.200	visual standard stimulus presentation	0.000	standard	n/a
52.908	0.200	visual standard stimulus presentation	0.000	standard	n/a
55.903	0.200	visual standard stimulus presentation	0.000	standard	n/a
58.501	0.200	visual standard stimulus presentation	0.000	standard	n/a
61.098	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.696	0.200	visual standard stimulus presentation	0.000	standard	n/a
65.699	0.200	visual standard stimulus presentation	0.000	standard	n/a
67.701	0.200	visual standard stimulus presentation	0.000	standard	n/a
69.702	0.200	visual standard stimulus presentation	0.000	standard	n/a
71.704	0.459	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
71.704	0.200	visual oddball stimulus presentation	1.000	target	n/a
74.302	0.200	visual standard stimulus presentation	0.000	standard	n/a
76.900	0.200	visual standard stimulus presentation	0.000	standard	n/a
79.300	0.200	visual standard stimulus presentation	0.000	standard	n/a
82.095	n/a	n/a	0.000	standard	n/a
85.090	n/a	n/a	1.000	target	n/a
