onset	duration	onset_sample	stim_type	trigger	stim_file
25.655	0	26205	Famous	5	meg/f035.bmp
28.963	0	29513	Unfamiliar	13	meg/u100.bmp
32.454	0	33004	Unfamiliar	13	meg/u144.bmp
35.983	0	36533	Famous	5	meg/f053.bmp
39.511	0	40061	Famous	5	meg/f014.bmp
43.039	0	43589	Scrambled	17	meg/s145.bmp
46.475	0	47025	Scrambled	18	meg/s145.bmp
50.058	0	50608	Famous	7	meg/f035.bmp
53.348	0	53898	Famous	5	meg/f018.bmp
56.857	0	57407	Unfamiliar	15	meg/u100.bmp
60.459	0	61009	Famous	5	meg/f011.bmp
63.895	0	64445	Famous	6	meg/f011.bmp
67.405	0	67955	Unfamiliar	15	meg/u144.bmp
70.915	0	71465	Scrambled	17	meg/s033.bmp
74.535	0	75085	Scrambled	18	meg/s033.bmp
77.989	0	78539	Famous	7	meg/f053.bmp
81.554	0	82104	Famous	5	meg/f037.bmp
84.899	0	85449	Famous	6	meg/f037.bmp
88.335	0	88885	Famous	7	meg/f014.bmp
91.937	0	92487	Unfamiliar	13	meg/u141.bmp
95.226	0	95776	Scrambled	17	meg/s046.bmp
98.791	0	99341	Scrambled	18	meg/s046.bmp
102.264	0	102814	Famous	7	meg/f018.bmp
105.865	0	106415	Unfamiliar	13	meg/u008.bmp
109.229	0	109779	Unfamiliar	14	meg/u008.bmp
112.646	0	113196	Famous	5	meg/f044.bmp
116.266	0	116816	Unfamiliar	13	meg/u079.bmp
119.868	0	120418	Unfamiliar	14	meg/u079.bmp
123.322	0	123872	Scrambled	17	meg/s065.bmp
126.74	0	127290	Scrambled	18	meg/s065.bmp
130.103	0	130653	Unfamiliar	15	meg/u141.bmp
133.521	0	134071	Scrambled	17	meg/s083.bmp
137.159	0	137709	Scrambled	17	meg/s100.bmp
140.559	0	141109	Unfamiliar	13	meg/u058.bmp
143.923	0	144473	Unfamiliar	14	meg/u058.bmp
147.284	0	147834	Famous	7	meg/f044.bmp
150.923	0	151473	Scrambled	17	meg/s084.bmp
154.377	0	154927	Scrambled	18	meg/s084.bmp
157.924	0	158474	Famous	5	meg/f092.bmp
161.636	0	162186	Scrambled	17	meg/s015.bmp
165.329	0	165879	Scrambled	19	meg/s083.bmp
168.949	0	169499	Unfamiliar	13	meg/u028.bmp
172.459	0	173009	Unfamiliar	14	meg/u028.bmp
176.097	0	176647	Scrambled	19	meg/s100.bmp
179.57	0	180120	Scrambled	17	meg/s063.bmp
183.154	0	183704	Scrambled	18	meg/s063.bmp
186.755	0	187305	Famous	5	meg/f082.bmp
190.283	0	190833	Scrambled	17	meg/s085.bmp
193.885	0	194435	Scrambled	18	meg/s085.bmp
197.321	0	197871	Famous	7	meg/f092.bmp
200.702	0	201252	Unfamiliar	13	meg/u084.bmp
204.194	0	204744	Unfamiliar	14	meg/u084.bmp
207.759	0	208309	Scrambled	19	meg/s015.bmp
211.085	0	211635	Unfamiliar	13	meg/u048.bmp
214.503	0	215053	Unfamiliar	13	meg/u117.bmp
218.031	0	218581	Unfamiliar	14	meg/u117.bmp
221.54	0	222090	Unfamiliar	13	meg/u017.bmp
225.069	0	225619	Famous	7	meg/f082.bmp
228.652	0	229202	Famous	5	meg/f058.bmp
232.309	0	232859	Famous	6	meg/f058.bmp
235.873	0	236423	Famous	5	meg/f093.bmp
239.402	0	239952	Famous	6	meg/f093.bmp
242.93	0	243480	Scrambled	17	meg/s127.bmp
246.348	0	246898	Scrambled	18	meg/s127.bmp
249.821	0	250371	Unfamiliar	15	meg/u048.bmp
253.165	0	253715	Unfamiliar	13	meg/u130.bmp
256.675	0	257225	Scrambled	17	meg/s013.bmp
260.332	0	260882	Scrambled	18	meg/s013.bmp
264.007	0	264557	Unfamiliar	15	meg/u017.bmp
267.461	0	268011	Unfamiliar	13	meg/u025.bmp
270.916	0	271466	Unfamiliar	14	meg/u025.bmp
274.334	0	274884	Unfamiliar	13	meg/u043.bmp
277.825	0	278375	Scrambled	17	meg/s108.bmp
281.445	0	281995	Unfamiliar	13	meg/u082.bmp
285.066	0	285616	Unfamiliar	14	meg/u082.bmp
288.446	0	288996	Unfamiliar	15	meg/u130.bmp
291.809	0	292359	Scrambled	17	meg/s090.bmp
295.392	0	295942	Scrambled	18	meg/s090.bmp
299.123	0	299673	Famous	5	meg/f075.bmp
302.54	0	303090	Scrambled	17	meg/s116.bmp
305.903	0	306453	Unfamiliar	15	meg/u043.bmp
309.578	0	310128	Famous	5	meg/f010.bmp
312.978	0	313528	Scrambled	19	meg/s108.bmp
316.414	0	316964	Famous	5	meg/f059.bmp
319.795	0	320345	Famous	5	meg/f145.bmp
323.36	0	323910	Famous	6	meg/f145.bmp
326.962	0	327512	Scrambled	17	meg/s058.bmp
330.416	0	330966	Scrambled	18	meg/s058.bmp
333.724	0	334274	Famous	7	meg/f075.bmp
337.215	0	337765	Famous	5	meg/f065.bmp
340.707	0	341257	Scrambled	19	meg/s116.bmp
344.308	0	344858	Scrambled	17	meg/s122.bmp
347.818	0	348368	Famous	7	meg/f010.bmp
351.365	0	351915	Famous	5	meg/f138.bmp
354.93	0	355480	Famous	7	meg/f059.bmp
358.274	0	358824	Unfamiliar	13	meg/u094.bmp
361.857	0	362407	Scrambled	17	meg/s092.bmp
365.33	0	365880	Unfamiliar	13	meg/u142.bmp
368.822	0	369372	Unfamiliar	14	meg/u142.bmp
372.258	0	372808	Famous	7	meg/f065.bmp
375.804	0	376354	Unfamiliar	13	meg/u089.bmp
379.333	0	379883	Scrambled	19	meg/s122.bmp
383.026	0	383576	Famous	5	meg/f030.bmp
386.37	0	386920	Famous	6	meg/f030.bmp
389.807	0	390357	Famous	7	meg/f138.bmp
393.335	0	393885	Unfamiliar	13	meg/u136.bmp
396.881	0	397431	Unfamiliar	14	meg/u136.bmp
400.226	0	400776	Unfamiliar	15	meg/u094.bmp
403.68	0	404230	Famous	5	meg/f100.bmp
407.043	0	407593	Famous	6	meg/f100.bmp
410.516	0	411066	Scrambled	19	meg/s092.bmp
413.952	0	414502	Unfamiliar	13	meg/u013.bmp
417.444	0	417994	Unfamiliar	14	meg/u013.bmp
420.917	0	421467	Famous	5	meg/f087.bmp
424.426	0	424976	Famous	6	meg/f087.bmp
427.697	0	428247	Unfamiliar	15	meg/u089.bmp
431.244	0	431794	Scrambled	17	meg/s051.bmp
434.717	0	435267	Scrambled	17	meg/s035.bmp
438.061	0	438611	Famous	5	meg/f085.bmp
441.7	0	442250	Scrambled	17	meg/s055.bmp
445.394	0	445944	Unfamiliar	13	meg/u085.bmp
448.811	0	449361	Unfamiliar	13	meg/u098.bmp
452.394	0	452944	Scrambled	19	meg/s051.bmp
455.904	0	456454	Famous	5	meg/f005.bmp
459.506	0	460056	Scrambled	19	meg/s035.bmp
463.162	0	463712	Unfamiliar	13	meg/u095.bmp
466.71	0	467260	Unfamiliar	14	meg/u095.bmp
470.182	0	470732	Famous	7	meg/f085.bmp
473.6	0	474150	Scrambled	17	meg/s012.bmp
477.201	0	477751	Scrambled	18	meg/s012.bmp
480.693	0	481243	Scrambled	19	meg/s055.bmp
484.203	0	484753	Famous	5	meg/f020.bmp
487.602	0	488152	Unfamiliar	15	meg/u085.bmp
491.167	0	491717	Scrambled	17	meg/s129.bmp
494.585	0	495135	Scrambled	18	meg/s129.bmp
498.187	0	498737	Unfamiliar	15	meg/u098.bmp
501.751	0	502301	Unfamiliar	13	meg/u016.bmp
505.335	0	505885	Famous	7	meg/f005.bmp
508.753	0	509303	Famous	5	meg/f072.bmp
512.226	0	512776	Scrambled	17	meg/s045.bmp
515.717	0	516267	Scrambled	17	meg/s069.bmp
519.337	0	519887	Scrambled	18	meg/s069.bmp
522.975	0	523525	Famous	7	meg/f020.bmp
526.393	0	526943	Famous	5	meg/f124.bmp
529.958	0	530508	Famous	6	meg/f124.bmp
533.486	0	534036	Unfamiliar	13	meg/u037.bmp
536.923	0	537473	Unfamiliar	14	meg/u037.bmp
540.432	0	540982	Unfamiliar	15	meg/u016.bmp
