name	x	y	z
EEG001	-0.0392271	-0.0825967	0.0310912
EEG002	-0.000436716	0.112529	0.0437836
EEG003	0.0497093	-0.0815943	0.0271456
EEG004	-0.0521947	0.083549	0.046174
EEG005	-0.0334366	0.0961794	0.0753286
EEG006	0.00150513	0.105874	0.0814189
EEG007	0.0382898	0.0967194	0.0779857
EEG008	0.0563779	0.0879803	0.0447492
EEG009	-0.0640335	0.0585289	0.0479919
EEG010	-0.0578193	0.0649365	0.0705874
EEG011	-0.0452735	0.0676318	0.0921255
EEG012	-0.0248178	0.0728527	0.104048
EEG013	0.00255469	0.0792563	0.109461
EEG014	0.0307449	0.0760183	0.107527
EEG015	0.0519966	0.0702691	0.0977839
EEG016	0.0662665	0.0669008	0.0754286
EEG017	0.0704631	0.0592364	0.0502611
EEG018	-0.0714848	0.0207585	0.0171276
EEG019	-0.0730707	0.0299268	0.0512307
EEG020	-0.0663679	0.0346547	0.0816393
EEG021	-0.0517828	0.0373834	0.105728
EEG022	-0.0271515	0.0423738	0.121851
EEG023	0.0036118	0.0432639	0.131907
EEG024	0.0346326	0.038357	0.126672
EEG025	0.0599711	0.0377623	0.110134
EEG026	0.0764848	0.0358369	0.0856941
EEG027	0.0791203	0.031959	0.0551549
EEG028	0.0772452	0.0248847	0.0195954
EEG029	-0.0717824	0.00383681	0.0186044
EEG030	-0.0753472	-0.0010556	0.0522117
EEG031	-0.0732564	0.00167993	0.0890013
EEG032	-0.0556532	0.00539163	0.114565
EEG033	-0.0282402	0.0075179	0.131452
EEG034	0.00323149	0.00382906	0.142516
EEG035	0.0359716	0.00261253	0.136607
EEG036	0.066389	0.00366491	0.118722
EEG037	0.0850883	0.00208971	0.0911867
EEG038	0.0853658	0.00148001	0.0567337
EEG039	0.0782355	0.00760284	0.0221935
EEG040	-0.0669014	-0.040242	0.024686
EEG041	-0.0715906	-0.0326953	0.0578221
EEG042	-0.0688488	-0.0303486	0.0924203
EEG043	-0.0520596	-0.0275714	0.11824
EEG044	-0.0281152	-0.0276934	0.13364
EEG045	0.00340328	-0.0299445	0.140083
EEG046	0.0374171	-0.0313413	0.136587
EEG047	0.0656587	-0.0304768	0.118561
EEG048	0.0827752	-0.0291716	0.0926877
EEG049	0.0842539	-0.0287691	0.0557025
EEG050	0.0778684	-0.0355381	0.02202
EEG051	-0.0554082	-0.0632082	0.0284778
EEG052	-0.0623078	-0.0588624	0.0616904
EEG053	-0.055431	-0.0600496	0.0885058
EEG054	-0.0420291	-0.056965	0.111344
EEG055	-0.0212622	-0.0589386	0.121993
EEG056	0.00333002	-0.0642611	0.125117
EEG057	0.0314872	-0.0619499	0.123175
EEG058	0.0553925	-0.062099	0.109737
EEG059	0.0703464	-0.061466	0.0874646
EEG060	0.0751187	-0.0581549	0.0585067
EEG065	0.0691722	-0.0592393	0.025567
EEG066	-0.0445007	-0.0815884	0.0650777
EEG067	-0.0252708	-0.0858167	0.0918875
EEG068	0.00587491	-0.0887841	0.0985231
EEG069	0.0410959	-0.0843926	0.0938753
EEG070	0.0583761	-0.0807056	0.0613006
EEG071	-0.0236404	-0.0961319	0.0651682
EEG072	0.00614012	-0.100322	0.0647093
EEG073	0.0338544	-0.0962369	0.0654301
EEG074	0.00352943	-0.0968702	0.0294099
