onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
357.122	2.000	classification-deterministic	157	2	8	R	1.189	1
363.518	2.000	classification-probabilistic	159	1	5	R	1.317	1
368.591	2.000	classification-probabilistic	161	1	1	R	1.151	1
374.120	2.000	classification-deterministic	163	2	6	R	1.408	0
379.400	2.000	classification-deterministic	165	2	10	L	1.493	1
384.587	2.000	classification-deterministic	167	2	2	R	0.999	1
390.086	2.000	classification-probabilistic	169	1	3	L	1.710	1
393.112	2.000	classification-probabilistic	171	1	8	R	2.482	1
396.493	2.000	classification-probabilistic	173	1	10	-	0.000	-1
400.400	2.000	classification-deterministic	175	2	9	L	1.405	0
404.585	2.000	classification-deterministic	177	2	4	L	0.813	1
411.899	2.000	classification-probabilistic	179	1	6	L	0.844	1
417.899	2.000	classification-probabilistic	181	1	10	L	0.789	1
422.820	2.000	classification-probabilistic	183	1	11	L	1.984	0
429.284	2.000	classification-deterministic	185	2	7	L	1.276	1
434.900	2.000	classification-deterministic	187	2	10	-	0.000	-1
438.615	2.000	classification-probabilistic	189	1	8	R	1.072	1
441.607	2.000	classification-probabilistic	191	1	10	L	1.067	1
446.823	2.000	classification-probabilistic	193	1	2	-	0.000	-1
451.512	2.000	classification-deterministic	195	2	10	R	1.052	0
456.118	2.000	classification-deterministic	197	2	10	L	1.513	1
459.108	2.000	classification-deterministic	199	2	7	L	0.979	1
