onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.116	2.000	feedback	0.680	1	1	1	R	2.014	1	R
4.699	2.000	feedback	0.680	2	1	14	R	2.455	1	R
9.092	2.000	feedback	0.680	3	1	2	L	1.357	0	L
13.607	2.000	feedback	0.680	4	1	10	L	1.545	1	L
18.092	2.000	feedback	-1.320	5	1	2	L	1.166	0	R
22.681	n/a	n/a	n/a	6	1	0	-	0.000	-	-
27.182	n/a	n/a	n/a	7	1	0	R	0.531	-	-
31.680	n/a	n/a	n/a	8	1	0	R	1.314	-	-
36.114	2.000	feedback	0.680	9	1	6	L	1.473	1	L
40.693	2.000	feedback	-1.320	10	1	14	R	1.294	1	L
45.192	2.000	feedback	0.680	11	1	11	R	0.826	1	R
49.588	2.000	feedback	-1.320	12	1	2	L	1.146	0	R
54.117	2.000	feedback	0.680	13	1	5	R	1.508	1	R
58.675	n/a	n/a	n/a	14	1	0	R	0.640	-	-
63.182	n/a	n/a	n/a	15	1	0	-	0.000	-	-
67.680	n/a	n/a	n/a	16	1	0	-	0.000	-	-
72.089	2.000	feedback	-1.320	17	1	1	L	1.852	0	R
76.692	2.000	feedback	-1.320	18	1	14	L	1.911	0	R
81.088	2.000	feedback	0.680	19	1	3	L	0.833	1	L
85.591	2.000	feedback	0.680	20	1	2	R	1.446	1	R
90.089	2.000	feedback	-1.320	21	1	3	L	0.768	1	R
94.680	n/a	n/a	n/a	22	1	0	R	0.580	-	-
99.186	n/a	n/a	n/a	23	1	0	R	0.354	-	-
103.681	n/a	n/a	n/a	24	1	0	R	0.442	-	-
108.114	2.000	feedback	0.680	25	1	6	L	1.614	1	L
112.611	2.000	feedback	0.680	26	1	6	L	0.775	1	L
117.110	2.000	feedback	-1.320	27	1	10	-	0.000	-1	L
121.610	2.000	feedback	0.680	28	1	10	L	1.066	1	L
126.114	2.000	feedback	0.680	29	1	6	L	0.942	1	L
130.681	n/a	n/a	n/a	30	1	0	R	0.781	-	-
135.182	n/a	n/a	n/a	31	1	0	R	0.960	-	-
139.680	n/a	n/a	n/a	32	1	0	R	0.766	-	-
144.085	2.000	feedback	-1.320	33	1	4	R	2.000	0	L
148.613	2.000	feedback	0.680	34	1	10	L	1.012	1	L
153.117	2.000	feedback	-1.320	35	1	8	-	0.000	-1	R
157.692	2.000	feedback	-1.320	36	1	14	L	1.842	0	R
162.111	2.000	feedback	0.680	37	1	7	L	1.788	1	L
166.686	n/a	n/a	n/a	38	1	0	R	0.929	-	-
171.182	n/a	n/a	n/a	39	1	0	R	0.361	-	-
175.681	n/a	n/a	n/a	40	1	0	R	0.647	-	-
180.187	2.000	feedback	0.680	41	1	13	L	2.898	1	L
184.587	2.000	feedback	-1.320	42	1	3	R	1.369	0	L
189.117	2.000	feedback	-1.320	43	1	8	L	2.114	0	R
193.617	2.000	feedback	0.680	44	1	5	R	1.422	1	R
198.115	2.000	feedback	0.680	45	1	6	L	1.062	1	L
202.680	n/a	n/a	n/a	46	1	0	R	0.769	-	-
207.181	n/a	n/a	n/a	47	1	0	R	0.436	-	-
211.681	n/a	n/a	n/a	48	1	0	R	0.584	-	-
216.195	2.000	feedback	-1.320	49	1	14	R	1.803	1	L
220.618	2.000	feedback	0.680	50	1	5	R	1.358	1	R
225.190	2.000	feedback	-1.320	51	1	13	L	1.510	1	R
229.617	2.000	feedback	0.680	52	1	5	R	1.424	1	R
234.192	2.000	feedback	-1.320	53	1	14	L	1.953	0	R
238.680	n/a	n/a	n/a	54	1	0	R	0.994	-	-
243.182	n/a	n/a	n/a	55	1	0	R	0.476	-	-
247.680	n/a	n/a	n/a	56	1	0	R	0.427	-	-
252.111	2.000	feedback	0.680	57	1	10	L	1.737	1	L
256.611	2.000	feedback	-1.320	58	1	10	-	0.000	-1	L
261.089	2.000	feedback	0.680	59	1	1	R	1.533	1	R
265.611	2.000	feedback	-1.320	60	1	10	L	0.927	1	R
270.088	2.000	feedback	0.680	61	1	3	L	1.431	1	L
274.681	n/a	n/a	n/a	62	1	0	-	0.000	-	-
279.182	n/a	n/a	n/a	63	1	0	R	0.822	-	-
283.681	n/a	n/a	n/a	64	1	0	R	1.642	-	-
288.119	2.000	feedback	0.680	65	1	5	R	1.403	1	R
292.692	2.000	feedback	0.680	66	1	11	R	1.512	1	R
297.111	2.000	feedback	0.680	67	1	6	L	0.700	1	L
301.692	2.000	feedback	0.680	68	1	11	R	1.017	1	R
306.110	2.000	feedback	0.680	69	1	10	L	1.342	1	L
310.681	n/a	n/a	n/a	70	1	0	R	0.788	-	-
315.182	n/a	n/a	n/a	71	1	0	-	0.000	-	-
319.680	n/a	n/a	n/a	72	1	0	R	1.605	-	-
324.115	2.000	feedback	0.680	73	1	6	L	1.053	1	L
328.615	2.000	feedback	0.680	74	1	6	L	0.690	1	L
333.092	2.000	feedback	0.680	75	1	2	R	0.795	1	R
337.587	2.000	feedback	0.680	76	1	3	L	0.903	1	L
342.117	2.000	feedback	0.680	77	1	5	R	1.130	1	R
346.681	n/a	n/a	n/a	78	1	0	R	0.726	-	-
351.180	n/a	n/a	n/a	79	1	0	R	0.347	-	-
355.680	n/a	n/a	n/a	80	1	0	R	1.183	-	-
