onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.114	2.000	feedback	-0.760	1	2	4	R	1.209	0	L
4.612	2.000	feedback	1.240	2	2	8	R	1.823	1	R
9.113	2.000	feedback	1.240	3	2	5	R	2.788	1	R
13.694	2.000	feedback	1.240	4	2	12	R	2.002	1	R
18.111	2.000	feedback	-0.760	5	2	6	R	2.696	0	L
22.666	n/a	n/a	n/a	6	2	0	R	0.991	-	-
27.172	n/a	n/a	n/a	7	2	0	-	0.000	-	-
31.673	n/a	n/a	n/a	8	2	0	R	1.201	-	-
36.112	2.000	feedback	-0.760	9	2	10	R	2.462	0	L
40.593	2.000	feedback	-0.760	10	2	3	-	0.000	-1	R
45.197	2.000	feedback	-0.760	11	2	14	L	2.121	0	R
49.611	2.000	feedback	1.240	12	2	6	L	1.988	1	L
54.084	2.000	feedback	1.240	13	2	1	L	1.953	1	L
58.698	n/a	n/a	n/a	14	2	0	R	1.016	-	-
63.172	n/a	n/a	n/a	15	2	0	R	0.519	-	-
67.673	n/a	n/a	n/a	16	2	0	-	0.000	-	-
72.203	2.000	feedback	-0.760	17	2	13	R	2.228	0	L
76.612	2.000	feedback	-0.760	18	2	5	L	2.426	0	R
81.186	2.000	feedback	-0.760	19	2	11	-	0.000	-1	R
85.584	2.000	feedback	-0.760	20	2	2	L	2.122	0	R
90.188	2.000	feedback	-0.760	21	2	13	R	2.173	0	L
94.704	n/a	n/a	n/a	22	2	0	R	0.964	-	-
99.183	n/a	n/a	n/a	23	2	0	R	0.437	-	-
103.672	n/a	n/a	n/a	24	2	0	R	0.405	-	-
108.304	2.000	feedback	-0.760	25	2	13	R	1.328	0	L
112.584	2.000	feedback	1.240	26	2	3	R	2.085	1	R
117.088	2.000	feedback	1.240	27	2	2	R	1.249	1	R
121.619	2.000	feedback	-0.760	28	2	9	L	1.534	0	R
126.084	2.000	feedback	1.240	29	2	3	R	1.017	1	R
130.665	n/a	n/a	n/a	30	2	0	R	0.813	-	-
135.171	n/a	n/a	n/a	31	2	0	R	0.723	-	-
139.671	n/a	n/a	n/a	32	2	0	-	0.000	-	-
144.204	2.000	feedback	-0.760	33	2	13	R	2.438	0	L
148.612	2.000	feedback	-0.760	34	2	10	R	1.990	0	L
153.186	2.000	feedback	-0.760	35	2	11	L	1.010	0	R
157.686	2.000	feedback	1.240	36	2	11	R	1.214	1	R
162.113	2.000	feedback	-0.760	37	2	10	R	1.978	0	L
166.703	n/a	n/a	n/a	38	2	0	R	0.816	-	-
171.178	n/a	n/a	n/a	39	2	0	-	0.000	-	-
175.664	n/a	n/a	n/a	40	2	0	R	0.647	-	-
180.112	2.000	feedback	-0.760	41	2	6	-	0.000	-1	L
184.585	2.000	feedback	1.240	42	2	4	L	1.966	1	L
189.112	2.000	feedback	1.240	43	2	10	L	1.340	1	L
193.686	2.000	feedback	-0.760	44	2	12	L	1.312	0	R
198.084	2.000	feedback	1.240	45	2	3	R	1.029	1	R
202.665	n/a	n/a	n/a	46	2	0	R	0.559	-	-
207.172	n/a	n/a	n/a	47	2	0	R	0.445	-	-
211.671	n/a	n/a	n/a	48	2	0	R	0.713	-	-
216.113	2.000	feedback	-0.760	49	2	9	L	1.915	0	R
220.703	2.000	feedback	1.240	50	2	13	L	1.278	1	L
225.113	2.000	feedback	-0.760	51	2	7	R	1.548	0	L
229.613	2.000	feedback	-0.760	52	2	5	L	1.504	0	R
234.108	2.000	feedback	-0.760	53	2	7	R	1.484	0	L
238.672	n/a	n/a	n/a	54	2	0	-	0.000	-	-
243.172	n/a	n/a	n/a	55	2	0	R	0.534	-	-
247.672	n/a	n/a	n/a	56	2	0	R	0.386	-	-
252.188	2.000	feedback	1.240	57	2	13	L	1.279	1	L
256.588	2.000	feedback	-0.760	58	2	1	R	1.619	0	L
261.085	2.000	feedback	1.240	59	2	2	R	2.919	1	R
265.587	2.000	feedback	-0.760	60	2	3	-	0.000	-1	R
270.200	2.000	feedback	-0.760	61	2	13	-	0.000	-1	L
274.674	n/a	n/a	n/a	62	2	0	R	0.882	-	-
279.205	n/a	n/a	n/a	63	2	0	R	0.375	-	-
283.672	n/a	n/a	n/a	64	2	0	R	0.532	-	-
288.175	2.000	feedback	-0.760	65	2	5	-	0.000	-1	R
292.587	2.000	feedback	-0.760	66	2	3	-	0.000	-1	R
297.187	2.000	feedback	1.240	67	2	12	R	1.782	1	R
301.595	2.000	feedback	-0.760	68	2	4	-	0.000	-1	L
306.115	2.000	feedback	-0.760	69	2	10	R	1.530	0	L
310.684	n/a	n/a	n/a	70	2	0	R	0.721	-	-
315.172	n/a	n/a	n/a	71	2	0	R	0.790	-	-
319.703	n/a	n/a	n/a	72	2	0	R	0.591	-	-
324.113	2.000	feedback	1.240	73	2	8	R	1.705	1	R
328.612	2.000	feedback	1.240	74	2	8	R	1.478	1	R
333.112	2.000	feedback	1.240	75	2	7	L	1.890	1	L
337.613	2.000	feedback	-0.760	76	2	9	-	0.000	-1	R
342.113	2.000	feedback	-0.760	77	2	6	R	2.378	0	L
346.678	n/a	n/a	n/a	78	2	0	R	0.921	-	-
351.171	n/a	n/a	n/a	79	2	0	-	0.000	-	-
355.671	n/a	n/a	n/a	80	2	0	R	0.440	-	-
