onset	duration	event_sample	event_value	trial_type
24.0545454545455	900	26460	5	famous_new
24.9072727272727	900	27398	0	response
27.2790909090909	900	30007	17	scrambled_new
28.0163636363636	900	30818	0	response
30.57	900	33627	18	scrambled_second_early
31.1481818181818	900	34263	0	response
33.7272727272727	900	37100	13	unfamiliar_new
34.2854545454545	900	37714	0	response
37.0509090909091	900	40756	14	unfamiliar_second_early
37.6890909090909	900	41458	0	response
40.1754545454545	900	44193	13	unfamiliar_new
41.1390909090909	900	45253	0	response
43.4163636363636	900	47758	13	unfamiliar_new
44.3054545454545	900	48736	0	response
46.5563636363636	900	51212	17	scrambled_new
47.1927272727273	900	51912	0	response
49.7636363636364	900	54740	7	famous_second_late
50.3954545454545	900	55435	0	response
52.9545454545455	900	58250	17	scrambled_new
53.5718181818182	900	58929	0	response
56.0781818181818	900	61686	5	famous_new
56.9309090909091	900	62624	0	response
59.2854545454545	900	65214	13	unfamiliar_new
59.9636363636364	900	65960	0	response
62.4763636363636	900	68724	15	unfamiliar_second_late
63.2645454545455	900	69591	0	response
65.7172727272727	900	72289	5	famous_new
66.7563636363636	900	73432	0	response
68.7072727272727	900	75578	15	unfamiliar_second_late
69.6836363636364	900	76652	0	response
71.8318181818182	900	79015	17	scrambled_new
72.42	900	79662	0	response
74.9381818181818	900	82432	18	scrambled_second_early
75.5172727272727	900	83069	0	response
77.9954545454546	900	85795	19	scrambled_second_late
78.5745454545455	900	86432	0	response
81.0863636363636	900	89195	17	scrambled_new
82.0272727272727	900	90230	0	response
84.0772727272727	900	92485	19	scrambled_second_late
84.8390909090909	900	93323	0	response
87.25	900	95975	17	scrambled_new
87.8754545454545	900	96663	0	response
90.4909090909091	900	99540	18	scrambled_second_early
91.0663636363636	900	100173	0	response
93.7818181818182	900	103160	7	famous_second_late
94.7509090909091	900	104226	0	response
96.9736363636364	900	106671	17	scrambled_new
97.6590909090909	900	107425	0	response
100.196363636364	900	110216	18	scrambled_second_early
100.741818181818	900	110816	0	response
103.337272727273	900	113671	15	unfamiliar_second_late
103.993636363636	900	114393	0	response
106.528181818182	900	117181	5	famous_new
107.409090909091	900	118150	0	response
109.651818181818	900	120617	6	famous_second_early
110.336363636364	900	121370	0	response
112.859090909091	900	124145	7	famous_second_late
113.576363636364	900	124934	0	response
115.966363636364	900	127563	5	famous_new
116.860909090909	900	128547	0	response
119.107272727273	900	131018	6	famous_second_early
119.738181818182	900	131712	0	response
122.197272727273	900	134417	13	unfamiliar_new
122.89	900	135179	0	response
125.354545454545	900	137890	19	scrambled_second_late
126.327272727273	900	138960	0	response
128.411818181818	900	141253	13	unfamiliar_new
129.127272727273	900	142040	0	response
131.401818181818	900	144542	14	unfamiliar_second_early
132.083636363636	900	145292	0	response
134.442727272727	900	147887	5	famous_new
135.158181818182	900	148674	0	response
137.632727272727	900	151396	17	scrambled_new
138.354545454545	900	152190	0	response
140.79	900	154869	18	scrambled_second_early
141.36	900	155496	0	response
144.030909090909	900	158434	5	famous_new
144.978181818182	900	159476	0	response
147.205454545455	900	161926	17	scrambled_new
147.863636363636	900	162650	0	response
150.462727272727	900	165509	18	scrambled_second_early
151.094545454545	900	166204	0	response
153.67	900	169037	15	unfamiliar_second_late
154.543636363636	900	169998	0	response
156.877272727273	900	172565	13	unfamiliar_new
157.577272727273	900	173335	0	response
160.034545454545	900	176038	14	unfamiliar_second_early
160.650909090909	900	176716	0	response
163.259090909091	900	179585	5	famous_new
164.031818181818	900	180435	0	response
166.432727272727	900	183076	6	famous_second_early
167.012727272727	900	183714	0	response
169.623636363636	900	186586	7	famous_second_late
170.745454545455	900	187820	0	response
172.881818181818	900	190170	17	scrambled_new
173.691818181818	900	191061	0	response
176.205454545455	900	193826	13	unfamiliar_new
177.182727272727	900	194901	0	response
179.396363636364	900	197336	14	unfamiliar_second_early
179.923636363636	900	197916	0	response
182.62	900	200882	7	famous_second_late
183.306363636364	900	201637	0	response
185.660909090909	900	204227	13	unfamiliar_new
186.235454545455	900	204859	0	response
188.984545454545	900	207883	13	unfamiliar_new
189.988181818182	900	208987	0	response
192.159090909091	900	211375	14	unfamiliar_second_early
192.805454545455	900	212086	0	response
195.349090909091	900	214884	5	famous_new
196.324545454545	900	215957	0	response
198.34	900	218174	13	unfamiliar_new
199.358181818182	900	219294	0	response
201.513636363636	900	221665	14	unfamiliar_second_early
202.215454545455	900	222437	0	response
204.804545454545	900	225285	19	scrambled_second_late
205.443636363636	900	225988	0	response
207.895454545455	900	228685	5	famous_new
208.725454545455	900	229598	0	response
211.019090909091	900	232121	13	unfamiliar_new
211.739090909091	900	232913	0	response
214.126363636364	900	235539	15	unfamiliar_second_late
214.774545454545	900	236252	0	response
217.333636363636	900	239067	17	scrambled_new
217.928181818182	900	239721	0	response
220.574545454545	900	242632	17	scrambled_new
221.083636363636	900	243192	0	response
223.764545454545	900	246141	7	famous_second_late
224.894545454545	900	247384	0	response
226.972727272727	900	249670	5	famous_new
227.764545454545	900	250541	0	response
230.046363636364	900	253051	6	famous_second_early
230.580909090909	900	253639	0	response
233.337272727273	900	256671	13	unfamiliar_new
234.589090909091	900	258048	0	response
236.377272727273	900	260015	14	unfamiliar_second_early
236.841818181818	900	260526	0	response
239.500909090909	900	263451	7	famous_second_late
240.272727272727	900	264300	0	response
242.842727272727	900	267127	17	scrambled_new
243.530909090909	900	267884	0	response
245.882727272727	900	270471	18	scrambled_second_early
246.428181818182	900	271071	0	response
248.99	900	273889	15	unfamiliar_second_late
249.630909090909	900	274594	0	response
252.180909090909	900	277399	5	famous_new
252.853636363636	900	278139	0	response
255.354545454545	900	280890	19	scrambled_second_late
256.273636363636	900	281901	0	response
258.428181818182	900	284271	17	scrambled_new
259.238181818182	900	285162	0	response
261.551818181818	900	287707	19	scrambled_second_late
262.146363636364	900	288361	0	response
264.759090909091	900	291235	13	unfamiliar_new
265.401818181818	900	291942	0	response
267.983636363636	900	294782	14	unfamiliar_second_early
268.505454545455	900	295356	0	response
271.124545454545	900	298237	5	famous_new
272.445454545455	900	299690	0	response
274.281818181818	900	301710	17	scrambled_new
274.991818181818	900	302491	0	response
277.371818181818	900	305109	18	scrambled_second_early
277.910909090909	900	305702	0	response
280.495454545455	900	308545	13	unfamiliar_new
281.177272727273	900	309295	0	response
283.72	900	312092	7	famous_second_late
284.738181818182	900	313212	0	response
286.960909090909	900	315657	17	scrambled_new
287.587272727273	900	316346	0	response
290.000909090909	900	319001	19	scrambled_second_late
290.545454545455	900	319600	0	response
293.208181818182	900	322529	13	unfamiliar_new
293.873636363636	900	323261	0	response
296.433636363636	900	326077	14	unfamiliar_second_early
296.953636363636	900	326649	0	response
299.64	900	329604	5	famous_new
300.480909090909	900	330529	0	response
302.847272727273	900	333132	6	famous_second_early
303.962727272727	900	334359	0	response
306.054545454545	900	336660	7	famous_second_late
307.889090909091	900	338678	0	response
309.279090909091	900	340207	13	unfamiliar_new
310.184545454545	900	341203	0	response
312.469090909091	900	343716	14	unfamiliar_second_early
313.272727272727	900	344600	0	response
315.76	900	347336	17	scrambled_new
316.466363636364	900	348113	0	response
318.835454545455	900	350719	18	scrambled_second_early
319.45	900	351395	0	response
321.890909090909	900	354080	15	unfamiliar_second_late
322.564545454545	900	354821	0	response
324.948181818182	900	357443	5	famous_new
325.708181818182	900	358279	0	response
328.222727272727	900	361045	19	scrambled_second_late
328.913636363636	900	361805	0	response
331.513636363636	900	364665	5	famous_new
332.55	900	365805	0	response
334.754545454545	900	368230	17	scrambled_new
335.536363636364	900	369090	0	response
337.894545454545	900	371684	18	scrambled_second_early
338.401818181818	900	372242	0	response
341.035454545455	900	375139	13	unfamiliar_new
341.624545454545	900	375787	0	response
344.075454545455	900	378483	13	unfamiliar_new
344.771818181818	900	379249	0	response
347.3	900	382030	5	famous_new
348.432727272727	900	383276	0	response
350.473636363636	900	385521	7	famous_second_late
351.821818181818	900	387004	0	response
353.648181818182	900	389013	13	unfamiliar_new
354.273636363636	900	389701	0	response
356.905454545455	900	392596	7	famous_second_late
357.87	900	393657	0	response
360.129090909091	900	396142	5	famous_new
361.032727272727	900	397136	0	response
363.403636363636	900	399744	6	famous_second_early
364.014545454545	900	400416	0	response
366.694545454545	900	403364	17	scrambled_new
367.247272727273	900	403972	0	response
369.801818181818	900	406782	18	scrambled_second_early
370.362727272727	900	407399	0	response
372.859090909091	900	410145	15	unfamiliar_second_late
373.556363636364	900	410912	0	response
375.999090909091	900	413599	5	famous_new
376.674545454545	900	414342	0	response
379.307272727273	900	417238	6	famous_second_early
380.006363636364	900	418007	0	response
382.363636363636	900	420600	15	unfamiliar_second_late
383.178181818182	900	421496	0	response
385.604545454545	900	424165	13	unfamiliar_new
386.465454545455	900	425112	0	response
388.762727272727	900	427639	7	famous_second_late
389.594545454545	900	428554	0	response
391.902727272727	900	431093	13	unfamiliar_new
392.603636363636	900	431864	0	response
395.143636363636	900	434658	14	unfamiliar_second_early
395.719090909091	900	435291	0	response
398.384545454545	900	438223	15	unfamiliar_second_late
399.105454545455	900	439016	0	response
401.558181818182	900	441714	17	scrambled_new
402.225454545455	900	442448	0	response
404.665454545455	900	445132	18	scrambled_second_early
405.288181818182	900	445817	0	response
407.789090909091	900	448568	13	unfamiliar_new
