onset	duration	trial_type	trial_phase	trial_num	filt_type	noise_stim	stim_file
478.25699999999995	2.2560000000000855	trial	mid	20.0	norm	none	cm4_audio.wav
481.87300000000005	2.103999999999928	trial	aft	20.0	temp	none	cm4_audio.wav
485.833	2.3759999999999764	trial	bef	21.0	freq	none	cm4_audio.wav
491.85699999999997	2.3840000000000146	trial	mid	21.0	norm	none	cm4_audio.wav
496.793	2.3839999999999577	trial	aft	21.0	freq	none	cm4_audio.wav
501.16900000000004	2.471999999999923	trial	bef	22.0	temp	none	cm4_audio.wav
505.145	2.5919999999999845	trial	mid	22.0	norm	none	cm4_audio.wav
509.649	2.47199999999998	trial	aft	22.0	temp	none	cm4_audio.wav
513.697	2.1200000000000045	trial	bef	23.0	temp	none	cm4_audio.wav
517.705	2.1119999999999663	trial	mid	23.0	norm	none	cm4_audio.wav
522.665	2.1200000000000045	trial	aft	23.0	temp	none	cm4_audio.wav
528.913	2.32000000000005	trial	bef	24.0	freq	none	cm4_audio.wav
534.065	1.9759999999998854	trial	mid	24.0	norm	none	cm4_audio.wav
540.393	2.32000000000005	trial	aft	24.0	freq	none	cm4_audio.wav
546.561	2.4799999999999045	trial	bef	25.0	freq	none	cm4_audio.wav
552.761	2.4640000000000555	trial	mid	25.0	norm	none	cm4_audio.wav
557.001	2.4720000000000937	trial	aft	25.0	freq	none	cm4_audio.wav
561.601	2.6000000000000227	trial	bef	26.0	freq	none	cm4_audio.wav
568.441	2.575999999999908	trial	mid	26.0	norm	none	cm4_audio.wav
574.057	2.599999999999909	trial	aft	26.0	freq	none	cm4_audio.wav
578.177	1.975999999999999	trial	bef	27.0	temp	none	cm4_audio.wav
583.569	1.9519999999999982	trial	mid	27.0	norm	none	cm4_audio.wav
587.193	1.9840000000000373	trial	aft	27.0	temp	none	cm4_audio.wav
591.305	2.0400000000000773	trial	bef	28.0	temp	none	cm4_audio.wav
596.433	2.0720000000000027	trial	mid	28.0	norm	none	cm4_audio.wav
601.961	2.0399999999999636	trial	aft	28.0	temp	none	cm4_audio.wav
607.2330000000001	2.463999999999942	trial	bef	29.0	temp	none	cm4_audio.wav
612.849	2.655999999999949	trial	mid	29.0	norm	none	cm4_audio.wav
617.977	2.4640000000000555	trial	aft	29.0	temp	none	cm4_audio.wav
622.457	2.7999999999999545	trial	bef	30.0	temp	none	cm4_audio.wav
626.697	2.8319999999999936	trial	mid	30.0	norm	none	cm4_audio.wav
