onset	duration	event_sample	trial_type	event_value	stim_file
23.76	0	26136	Famous	5	f073.bmp
26.9664	0	29663	Famous	6	f073.bmp
30.2236	0	33246	Unfamiliar	13	u062.bmp
33.5318	0	36885	Famous	5	f143.bmp
36.5718	0	40229	Famous	6	f143.bmp
39.6291	0	43592	Scrambled	17	s119.bmp
42.72	0	46992	Scrambled	18	s119.bmp
45.9936	0	50593	Unfamiliar	13	u132.bmp
49.1682	0	54085	Unfamiliar	14	u132.bmp
52.3582	0	57594	Famous	5	f109.bmp
55.4827	0	61031	Scrambled	17	s027.bmp
58.7736	0	64651	Scrambled	18	s027.bmp
61.9636	0	68160	Unfamiliar	15	u062.bmp
65.0718	0	71579	Famous	5	f116.bmp
68.2455	0	75070	Famous	6	f116.bmp
71.5191	0	78671	Famous	5	f007.bmp
74.66	0	82126	Unfamiliar	13	u133.bmp
77.9345	0	85728	Unfamiliar	14	u133.bmp
81.0409	0	89145	Scrambled	17	s009.bmp
84.1655	0	92582	Famous	7	f109.bmp
87.4564	0	96202	Scrambled	17	s039.bmp
90.5636	0	99620	Unfamiliar	13	u024.bmp
93.7873	0	103166	Famous	5	f027.bmp
96.9782	0	106676	Famous	6	f027.bmp
100.118	0	110130	Famous	7	f007.bmp
103.275	0	113603	Unfamiliar	13	u020.bmp
106.366	0	117003	Scrambled	17	s004.bmp
109.54	0	120494	Scrambled	19	s009.bmp
112.581	0	123839	Unfamiliar	13	u129.bmp
115.688	0	127257	Scrambled	19	s039.bmp
118.995	0	130895	Unfamiliar	13	u052.bmp
122.069	0	134276	Unfamiliar	14	u052.bmp
125.243	0	137767	Unfamiliar	15	u024.bmp
128.3	0	141130	Famous	5	f134.bmp
131.608	0	144769	Famous	6	f134.bmp
134.882	0	148370	Unfamiliar	13	u035.bmp
137.989	0	151788	Unfamiliar	14	u035.bmp
141.23	0	155353	Unfamiliar	15	u020.bmp
144.371	0	158808	Famous	5	f070.bmp
147.695	0	162464	Scrambled	19	s004.bmp
150.885	0	165974	Scrambled	17	s086.bmp
153.959	0	169355	Unfamiliar	15	u129.bmp
157.134	0	172847	Scrambled	17	s059.bmp
160.274	0	176301	Scrambled	18	s059.bmp
163.498	0	179848	Unfamiliar	13	u034.bmp
166.655	0	183321	Famous	5	f098.bmp
169.913	0	186904	Famous	5	f142.bmp
173.07	0	190377	Famous	6	f142.bmp
176.345	0	193979	Famous	7	f070.bmp
179.485	0	197433	Famous	5	f042.bmp
182.693	0	200962	Famous	6	f042.bmp
185.883	0	204471	Scrambled	19	s086.bmp
189.074	0	207981	Scrambled	17	s062.bmp
192.265	0	211491	Unfamiliar	13	u119.bmp
195.288	0	214817	Unfamiliar	15	u034.bmp
198.462	0	218308	Scrambled	17	s005.bmp
201.753	0	221928	Famous	7	f098.bmp
204.944	0	225438	Scrambled	17	s029.bmp
208.151	0	228966	Scrambled	18	s029.bmp
211.408	0	232549	Scrambled	17	s118.bmp
214.515	0	235967	Unfamiliar	13	u018.bmp
217.673	0	239440	Unfamiliar	14	u018.bmp
220.73	0	242803	Scrambled	19	s062.bmp
223.787	0	246166	Famous	5	f139.bmp
226.877	0	249565	Famous	6	f139.bmp
230.102	0	253112	Unfamiliar	15	u119.bmp
233.309	0	256640	Unfamiliar	13	u041.bmp
236.433	0	260076	Scrambled	19	s005.bmp
239.707	0	263678	Famous	5	f114.bmp
243.015	0	267316	Scrambled	17	s130.bmp
246.323	0	270955	Scrambled	18	s130.bmp
249.346	0	274281	Scrambled	19	s118.bmp
252.536	0	277790	Famous	5	f144.bmp
255.827	0	281410	Famous	6	f144.bmp
259.135	0	285049	Unfamiliar	13	u057.bmp
262.359	0	288595	Unfamiliar	14	u057.bmp
265.534	0	292087	Scrambled	17	s096.bmp
268.775	0	295652	Unfamiliar	15	u041.bmp
271.898	0	299088	Scrambled	17	s081.bmp
275.072	0	302579	Scrambled	18	s081.bmp
278.38	0	306218	Famous	7	f114.bmp
281.604	0	309764	Famous	5	f120.bmp
284.777	0	313255	Famous	5	f066.bmp
287.902	0	316692	Famous	6	f066.bmp
291.159	0	320275	Scrambled	17	s139.bmp
294.35	0	323785	Famous	5	f049.bmp
297.34	0	327074	Scrambled	19	s096.bmp
300.581	0	330639	Famous	5	f086.bmp
