onset	duration	event_sample	trial_type	event_value	stim_file
24.1827	0	26601	Unfamiliar	13	u076.bmp
27.2736	0	30001	Unfamiliar	14	u076.bmp
30.4136	0	33455	Famous	5	f079.bmp
33.5373	0	36891	Scrambled	17	s132.bmp
36.7291	0	40402	Scrambled	18	s132.bmp
39.9691	0	43966	Unfamiliar	13	u086.bmp
43.0764	0	47384	Unfamiliar	14	u086.bmp
46.1336	0	50747	Scrambled	17	s030.bmp
49.3745	0	54312	Unfamiliar	13	u147.bmp
52.5645	0	57821	Famous	5	f119.bmp
55.7218	0	61294	Famous	6	f119.bmp
58.8291	0	64712	Famous	7	f079.bmp
61.92	0	68112	Scrambled	17	s114.bmp
65.1436	0	71658	Scrambled	18	s114.bmp
68.3845	0	75223	Scrambled	17	s014.bmp
71.5082	0	78659	Unfamiliar	13	u123.bmp
74.7155	0	82187	Unfamiliar	14	u123.bmp
77.84	0	85624	Scrambled	19	s030.bmp
81.0636	0	89170	Famous	5	f147.bmp
84.3218	0	92754	Famous	6	f147.bmp
87.3955	0	96135	Unfamiliar	15	u147.bmp
90.7191	0	99791	Famous	5	f063.bmp
93.9273	0	103320	Famous	5	f090.bmp
97.2182	0	106940	Famous	6	f090.bmp
100.458	0	110504	Unfamiliar	13	u042.bmp
103.599	0	113959	Scrambled	19	s014.bmp
106.924	0	117616	Unfamiliar	13	u027.bmp
110.265	0	121291	Scrambled	17	s133.bmp
113.472	0	124819	Scrambled	18	s133.bmp
116.729	0	128402	Famous	5	f083.bmp
119.854	0	131839	Famous	7	f063.bmp
123.011	0	135312	Unfamiliar	13	u120.bmp
126.201	0	138821	Famous	5	f021.bmp
129.442	0	142386	Unfamiliar	15	u042.bmp
132.716	0	145988	Scrambled	17	s050.bmp
136.007	0	149608	Scrambled	18	s050.bmp
139.165	0	153081	Unfamiliar	15	u027.bmp
142.405	0	156646	Famous	5	f137.bmp
145.679	0	160247	Famous	6	f137.bmp
148.904	0	163794	Scrambled	17	s023.bmp
151.944	0	167138	Famous	7	f083.bmp
155.085	0	170593	Famous	5	f028.bmp
158.175	0	173992	Unfamiliar	15	u120.bmp
161.365	0	177502	Famous	5	f148.bmp
164.556	0	181012	Famous	6	f148.bmp
167.747	0	184522	Famous	7	f021.bmp
170.805	0	187885	Famous	5	f115.bmp
174.078	0	191486	Famous	5	f131.bmp
177.386	0	195125	Famous	5	f146.bmp
180.426	0	198469	Famous	6	f146.bmp
183.634	0	201997	Scrambled	19	s023.bmp
186.858	0	205544	Scrambled	17	s144.bmp
190.032	0	209035	Scrambled	18	s144.bmp
193.055	0	212361	Famous	7	f028.bmp
196.38	0	216018	Scrambled	17	s011.bmp
199.554	0	219509	Unfamiliar	13	u149.bmp
202.778	0	223056	Unfamiliar	14	u149.bmp
205.918	0	226510	Famous	7	f115.bmp
209.025	0	229928	Unfamiliar	13	u143.bmp
212.3	0	233530	Unfamiliar	14	u143.bmp
215.591	0	237150	Famous	7	f131.bmp
218.815	0	240696	Scrambled	17	s048.bmp
222.022	0	244224	Scrambled	17	s041.bmp
225.095	0	247605	Scrambled	18	s041.bmp
228.304	0	251134	Famous	5	f110.bmp
231.595	0	254754	Famous	6	f110.bmp
234.852	0	258337	Scrambled	19	s011.bmp
237.909	0	261700	Scrambled	17	s073.bmp
241.116	0	265228	Unfamiliar	13	u047.bmp
244.19	0	268609	Scrambled	17	s091.bmp
247.331	0	272064	Scrambled	18	s091.bmp
250.455	0	275500	Scrambled	19	s048.bmp
253.545	0	278899	Unfamiliar	13	u002.bmp
256.686	0	282355	Unfamiliar	14	u002.bmp
259.843	0	285827	Scrambled	17	s098.bmp
263.066	0	289373	Scrambled	18	s098.bmp
266.257	0	292883	Famous	5	f089.bmp
269.448	0	296393	Scrambled	19	s073.bmp
272.589	0	299848	Famous	5	f067.bmp
275.713	0	303284	Unfamiliar	15	u047.bmp
278.803	0	306683	Scrambled	17	s052.bmp
281.927	0	310120	Scrambled	17	s105.bmp
285.051	0	313556	Unfamiliar	13	u127.bmp
288.141	0	316955	Unfamiliar	14	u127.bmp
291.382	0	320520	Famous	5	f023.bmp
294.556	0	324012	Famous	7	f089.bmp
297.63	0	327393	Unfamiliar	13	u004.bmp
300.804	0	330884	Famous	7	f067.bmp
304.011	0	334412	Famous	5	f080.bmp
307.052	0	337757	Famous	6	f080.bmp
310.259	0	341285	Scrambled	19	s052.bmp
313.366	0	344703	Unfamiliar	13	u003.bmp
316.624	0	348286	Unfamiliar	14	u003.bmp
319.865	0	351851	Scrambled	19	s105.bmp
323.055	0	355361	Scrambled	17	s131.bmp
326.162	0	358778	Scrambled	17	s003.bmp
329.52	0	362472	Famous	7	f023.bmp
332.811	0	366092	Famous	5	f104.bmp
336.068	0	369675	Famous	6	f104.bmp
339.159	0	373075	Unfamiliar	15	u004.bmp
342.333	0	376566	Scrambled	17	s128.bmp
345.49	0	380039	Scrambled	17	s077.bmp
348.681	0	383549	Unfamiliar	13	u049.bmp
351.788	0	386967	Unfamiliar	14	u049.bmp
354.862	0	390348	Scrambled	19	s131.bmp
358.203	0	394023	Famous	5	f038.bmp
361.344	0	397478	Scrambled	19	s003.bmp
364.667	0	401134	Unfamiliar	13	u051.bmp
367.958	0	404754	Scrambled	17	s054.bmp
371.166	0	408283	Scrambled	18	s054.bmp
374.29	0	411719	Scrambled	19	s128.bmp
377.481	0	415229	Scrambled	17	s140.bmp
380.655	0	418720	Scrambled	18	s140.bmp
383.678	0	422046	Scrambled	19	s077.bmp
386.819	0	425501	Unfamiliar	13	u139.bmp
389.976	0	428974	Famous	5	f064.bmp
