onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	8	5	1071	0	country_003.wav	country	8	1	0.01540000000022701	3294.4725
14.0	6.0	metal	8	5	1078	7	metal_004.wav	metal	6	0	0.003099999999903957	3308.4724
26.0	6.0	ambient	8	5	1084	13	ambient_004.wav	ambient	6	0	0.0025000000000545697	3320.4726
38.0	6.0	symphonic	8	5	1090	19	symphonic_002.wav	symphonic	6	0	0.0039000000001578883	3332.4716
50.0	6.0	country	8	5	1096	25	country_002.wav	country	6	0	0.0025000000000545697	3344.4716
62.0	6.0	rocknroll	8	5	1102	31	rocknroll_001.wav	rocknroll	4	0	0.0025000000000545697	3356.4718
72.0	6.0	symphonic	8	5	1107	36	symphonic_004.wav	symphonic	4	0	0.0038999999997031405	3366.472
82.01	6.0	symphonic	8	5	1112	41	symphonic_001.wav	symphonic	8	1	0.009500000000116415	3376.4718
96.0	6.0	rocknroll	8	5	1119	48	rocknroll_003.wav	rocknroll	6	0	0.0022999999996500264	3390.4731
108.01	6.0	metal	8	5	1125	54	metal_000.wav	metal	8	1	0.010900000000219734	3402.4719
122.0	6.0	rocknroll	8	5	1132	61	rocknroll_000.wav	rocknroll	6	0	0.003600000000005821	3416.4718
134.0	6.0	rocknroll	8	5	1138	67	rocknroll_004.wav	rocknroll	6	0	0.0025000000000545697	3428.4717
146.0	6.0	ambient	8	5	1144	73	ambient_003.wav	ambient	6	0	0.002399999999852298	3440.4719
158.0	6.0	ambient	8	5	1150	79	ambient_000.wav	ambient	4	0	0.003600000000005821	3452.472
168.0	6.0	metal	8	5	1155	84	metal_003.wav	metal	6	0	0.0025000000000545697	3462.4718
180.0	6.0	country	8	5	1161	90	country_001.wav	country	6	0	0.0027000000000043656	3474.4717
192.0	6.0	symphonic	8	5	1167	96	symphonic_003.wav	symphonic	6	0	0.003400000000056025	3486.4721
204.0	6.0	metal	8	5	1173	102	metal_001.wav	metal	6	0	0.0034999999998035487	3498.4719
216.0	6.0	metal	8	5	1179	108	metal_002.wav	metal	4	0	0.002800000000206637	3510.4716
226.0	6.0	symphonic	8	5	1184	113	symphonic_000.wav	symphonic	6	0	0.0025000000000545697	3520.4721
238.01	6.0	ambient	8	5	1190	119	ambient_002.wav	ambient	8	1	0.009700000000066213	3532.4721
252.01	6.0	rocknroll	8	5	1197	126	rocknroll_002.wav	rocknroll	8	1	0.013100000000122236	3546.4719
266.0	6.0	country	8	5	1204	133	country_000.wav	country	4	0	0.00400000000036016	3560.4718
276.0	6.0	ambient	8	5	1209	138	ambient_001.wav	ambient	6	0	0.002800000000206637	3570.4719
288.0	6.0	country	8	5	1215	144	country_004.wav	country	6	0	0.0034999999998035487	3582.472
