onset	duration	trial_type	response_time	sample	value
105.9335937500	n/a	stimulus	n/a	27119	128
108.9609375000	n/a	response	n/a	27894	4
113.4062500000	n/a	response	n/a	29032	2
135.6054687500	n/a	stimulus	n/a	34715	128
138.7617187500	n/a	response	n/a	35523	2
141.5546875000	n/a	response	n/a	36238	2
246.1015625000	n/a	stimulus	n/a	63002	128
251.2500000000	n/a	response	n/a	64320	4
253.4062500000	n/a	response	n/a	64872	2
352.8242187500	n/a	stimulus	n/a	90323	128
355.4492187500	n/a	response	n/a	90995	2
358.7968750000	n/a	response	n/a	91852	2
470.6210937500	n/a	stimulus	n/a	120479	128
474.0625000000	n/a	response	n/a	121360	4
476.3828125000	n/a	response	n/a	121954	4
642.1914062500	n/a	stimulus	n/a	164401	128
647.0312500000	n/a	response	n/a	165640	4
650.4062500000	n/a	response	n/a	166504	4
652.9023437500	n/a	response	n/a	167143	2
786.9101562500	n/a	stimulus	n/a	201449	128
790.4296875000	n/a	response	n/a	202350	4
792.8281250000	n/a	response	n/a	202964	4
795.8710937500	n/a	response	n/a	203743	2
912.8789062500	n/a	stimulus	n/a	233697	128
919.3242187500	n/a	response	n/a	235347	2
922.2851562500	n/a	response	n/a	236105	2
924.6054687500	n/a	response	n/a	236699	2
1037.6132812500	n/a	stimulus	n/a	265629	128
1040.5742187500	n/a	response	n/a	266387	4
1042.8476562500	n/a	response	n/a	266969	2
1045.4726562500	n/a	response	n/a	267641	2
1196.4765625000	n/a	stimulus	n/a	306298	128
1199.7773437500	n/a	response	n/a	307143	2
1202.8242187500	n/a	response	n/a	307923	4
1205.1757812500	n/a	response	n/a	308525	2
1250.1718750000	n/a	stimulus	n/a	320044	128
1256.5351562500	n/a	response	n/a	321673	4
1259.1406250000	n/a	response	n/a	322340	2
1346.1484375000	n/a	stimulus	n/a	344614	128
1349.2773437500	n/a	response	n/a	345415	2
1352.3007812500	n/a	response	n/a	346189	2
1354.8750000000	n/a	response	n/a	346848	2
1498.9062500000	n/a	stimulus	n/a	383720	128
1503.6445312500	n/a	response	n/a	384933	2
1506.7031250000	n/a	response	n/a	385716	4
1509.1601562500	n/a	response	n/a	386345	2
1560.1640625000	n/a	stimulus	n/a	399402	128
1564.6210937500	n/a	response	n/a	400543	4
1567.3437500000	n/a	response	n/a	401240	2
1569.8945312500	n/a	response	n/a	401893	2
1609.9101562500	n/a	stimulus	n/a	412137	128
1612.9218750000	n/a	response	n/a	412908	4
1615.4062500000	n/a	response	n/a	413544	2
1617.7187500000	n/a	response	n/a	414136	2
1703.7187500000	n/a	stimulus	n/a	436152	128
1706.5390625000	n/a	response	n/a	436874	2
1708.9218750000	n/a	response	n/a	437484	2
1711.5976562500	n/a	response	n/a	438169	2
1737.5898437500	n/a	stimulus	n/a	444823	128
1740.4062500000	n/a	response	n/a	445544	2
1742.7695312500	n/a	response	n/a	446149	2
1745.0625000000	n/a	response	n/a	446736	2
1883.0742187500	n/a	stimulus	n/a	482067	128
1885.8789062500	n/a	response	n/a	482785	2
1888.2929687500	n/a	response	n/a	483403	4
1891.8242187500	n/a	response	n/a	484307	4
1984.8281250000	n/a	stimulus	n/a	508116	128
1989.5000000000	n/a	response	n/a	509312	2
1992.4257812500	n/a	response	n/a	510061	2
1995.6250000000	n/a	response	n/a	510880	4
2078.6210937500	n/a	stimulus	n/a	532127	128
2082.5546875000	n/a	response	n/a	533134	2
2084.9062500000	n/a	response	n/a	533736	4
2087.5195312500	n/a	response	n/a	534405	4
2122.5156250000	n/a	stimulus	n/a	543364	128
2130.6484375000	n/a	response	n/a	545446	2
2133.5273437500	n/a	response	n/a	546183	4
2269.5273437500	n/a	stimulus	n/a	580999	128
2273.0781250000	n/a	response	n/a	581908	2
2277.2734375000	n/a	response	n/a	582982	2
2281.8867187500	n/a	response	n/a	584163	4
2359.8945312500	n/a	stimulus	n/a	604133	128
2362.5273437500	n/a	response	n/a	604807	2
2364.7109375000	n/a	response	n/a	605366	2
2366.9687500000	n/a	response	n/a	605944	4
2446.9765625000	n/a	stimulus	n/a	626426	128
2449.6757812500	n/a	response	n/a	627117	4
2452.0312500000	n/a	response	n/a	627720	2
2454.3046875000	n/a	response	n/a	628302	4
2485.2968750000	n/a	stimulus	n/a	636236	128
2489.0507812500	n/a	response	n/a	637197	4
2491.8046875000	n/a	response	n/a	637902	2
2494.5195312500	n/a	response	n/a	638597	4
2560.5234375000	n/a	stimulus	n/a	655494	128
2564.0742187500	n/a	response	n/a	656403	2
2567.5937500000	n/a	response	n/a	657304	4
2570.1484375000	n/a	response	n/a	657958	4
2696.1562500000	n/a	stimulus	n/a	690216	128
2699.1914062500	n/a	response	n/a	690993	2
2701.4492187500	n/a	response	n/a	691571	4
2703.6289062500	n/a	response	n/a	692129	4
