onset	duration	onset_sample	stim_type	trigger	stim_file
23.6445	0	26009	Famous	5	meg/f130.bmp
26.6682	0	29335	Scrambled	17	meg/s077.bmp
29.7418	0	32716	Famous	5	meg/f096.bmp
32.8655	0	36152	Scrambled	17	meg/s001.bmp
36.14	0	39754	Scrambled	18	meg/s001.bmp
39.2645	0	43191	Unfamiliar	13	meg/u070.bmp
42.3045	0	46535	Famous	5	meg/f117.bmp
45.4782	0	50026	Famous	6	meg/f117.bmp
48.7191	0	53591	Famous	7	meg/f130.bmp
51.9764	0	57174	Scrambled	17	meg/s122.bmp
55.1173	0	60629	Scrambled	18	meg/s122.bmp
58.4082	0	64249	Scrambled	19	meg/s077.bmp
61.7327	0	67906	Scrambled	17	meg/s004.bmp
65.0564	0	71562	Famous	7	meg/f096.bmp
68.1473	0	74962	Unfamiliar	13	meg/u018.bmp
71.3209	0	78453	Unfamiliar	14	meg/u018.bmp
74.4955	0	81945	Scrambled	17	meg/s069.bmp
77.5191	0	85271	Unfamiliar	15	meg/u070.bmp
80.7764	0	88854	Unfamiliar	13	meg/u122.bmp
84.0673	0	92474	Scrambled	17	meg/s046.bmp
87.0909	0	95800	Scrambled	18	meg/s046.bmp
90.2818	0	99310	Scrambled	17	meg/s062.bmp
93.6064	0	102967	Scrambled	18	meg/s062.bmp
96.8136	0	106495	Scrambled	19	meg/s004.bmp
99.87	0	109857	Scrambled	17	meg/s023.bmp
102.961	0	113257	Scrambled	18	meg/s023.bmp
106.118	0	116730	Famous	5	meg/f078.bmp
109.292	0	120221	Scrambled	19	meg/s069.bmp
112.365	0	123602	Scrambled	17	meg/s002.bmp
115.49	0	127039	Unfamiliar	15	meg/u122.bmp
118.664	0	130530	Famous	5	meg/f002.bmp
121.737	0	133911	Unfamiliar	13	meg/u105.bmp
125.012	0	137513	Unfamiliar	14	meg/u105.bmp
128.219	0	141041	Unfamiliar	13	meg/u011.bmp
131.544	0	144698	Scrambled	17	meg/s136.bmp
134.617	0	148079	Famous	7	meg/f078.bmp
137.808	0	151589	Unfamiliar	13	meg/u115.bmp
141.132	0	155245	Unfamiliar	14	meg/u115.bmp
144.34	0	158774	Scrambled	19	meg/s002.bmp
147.597	0	162357	Scrambled	17	meg/s025.bmp
150.905	0	165995	Famous	7	meg/f002.bmp
154.028	0	169431	Unfamiliar	13	meg/u129.bmp
157.135	0	172849	Unfamiliar	14	meg/u129.bmp
160.343	0	176377	Famous	5	meg/f028.bmp
163.467	0	179814	Famous	6	meg/f028.bmp
166.607	0	183268	Unfamiliar	15	meg/u011.bmp
169.832	0	186815	Unfamiliar	13	meg/u039.bmp
173.055	0	190361	Unfamiliar	14	meg/u039.bmp
176.263	0	193889	Scrambled	19	meg/s136.bmp
179.487	0	197436	Unfamiliar	13	meg/u134.bmp
182.778	0	201056	Unfamiliar	14	meg/u134.bmp
185.969	0	204566	Famous	5	meg/f025.bmp
189.126	0	208039	Famous	6	meg/f025.bmp
192.367	0	211604	Scrambled	19	meg/s025.bmp
195.507	0	215058	Scrambled	17	meg/s083.bmp
198.615	0	218476	Scrambled	18	meg/s083.bmp
201.638	0	221802	Famous	5	meg/f097.bmp
204.745	0	225220	Famous	5	meg/f103.bmp
208.003	0	228803	Famous	6	meg/f103.bmp
211.144	0	232258	Famous	5	meg/f080.bmp
214.301	0	235731	Famous	6	meg/f080.bmp
217.625	0	239388	Famous	5	meg/f052.bmp
220.866	0	242953	Famous	5	meg/f116.bmp
224.14	0	246554	Famous	6	meg/f116.bmp
227.415	0	250156	Scrambled	17	meg/s021.bmp
230.605	0	253666	Scrambled	18	meg/s021.bmp
233.745	0	257120	Famous	7	meg/f097.bmp
236.903	0	260593	Unfamiliar	13	meg/u004.bmp
240.01	0	264011	Scrambled	17	meg/s090.bmp
243.217	0	267539	Famous	5	meg/f069.bmp
246.558	0	271214	Famous	6	meg/f069.bmp
249.766	0	274743	Famous	7	meg/f052.bmp
252.974	0	278271	Unfamiliar	13	meg/u126.bmp
256.03	0	281633	Unfamiliar	14	meg/u126.bmp
259.321	0	285253	Unfamiliar	13	meg/u002.bmp
262.529	0	288782	Unfamiliar	13	meg/u033.bmp
265.753	0	292328	Unfamiliar	14	meg/u033.bmp
268.994	0	295893	Unfamiliar	15	meg/u004.bmp
272.051	0	299256	Scrambled	17	meg/s038.bmp
275.208	0	302729	Scrambled	19	meg/s090.bmp
278.365	0	306202	Unfamiliar	13	meg/u020.bmp
281.489	0	309638	Unfamiliar	13	meg/u107.bmp
284.63	0	313093	Unfamiliar	14	meg/u107.bmp
287.636	0	316400	Famous	5	meg/f102.bmp
290.861	0	319947	Unfamiliar	15	meg/u002.bmp
293.951	0	323346	Unfamiliar	13	meg/u145.bmp
297.225	0	326948	Famous	5	meg/f026.bmp
300.35	0	330385	Scrambled	19	meg/s038.bmp
303.606	0	333967	Famous	5	meg/f129.bmp
306.747	0	337422	Famous	6	meg/f129.bmp
310.005	0	341005	Unfamiliar	15	meg/u020.bmp
313.179	0	344497	Unfamiliar	13	meg/u120.bmp
316.336	0	347970	Scrambled	17	meg/s137.bmp
319.544	0	351498	Famous	7	meg/f102.bmp
322.567	0	354824	Scrambled	17	meg/s068.bmp
325.691	0	358260	Unfamiliar	15	meg/u145.bmp
328.782	0	361660	Unfamiliar	13	meg/u119.bmp
331.755	0	364930	Famous	7	meg/f026.bmp
334.745	0	368220	Famous	5	meg/f124.bmp
337.969	0	371766	Famous	5	meg/f128.bmp
341.176	0	375294	Famous	6	meg/f128.bmp
344.367	0	378804	Unfamiliar	15	meg/u120.bmp
347.441	0	382185	Famous	5	meg/f082.bmp
350.532	0	385585	Scrambled	19	meg/s137.bmp
353.673	0	389040	Unfamiliar	13	meg/u139.bmp
356.829	0	392512	Unfamiliar	14	meg/u139.bmp
359.904	0	395894	Scrambled	19	meg/s068.bmp
362.994	0	399293	Unfamiliar	13	meg/u054.bmp
366.268	0	402895	Unfamiliar	15	meg/u119.bmp
369.458	0	406404	Famous	5	meg/f006.bmp
372.583	0	409841	Famous	7	meg/f124.bmp
375.74	0	413314	Scrambled	17	meg/s074.bmp
378.83	0	416713	Scrambled	18	meg/s074.bmp
381.954	0	420149	Unfamiliar	13	meg/u027.bmp
385.278	0	423806	Unfamiliar	14	meg/u027.bmp
388.469	0	427316	Famous	7	meg/f082.bmp
391.726	0	430899	Scrambled	17	meg/s130.bmp
394.884	0	434372	Scrambled	18	meg/s130.bmp
398.041	0	437845	Famous	5	meg/f008.bmp
401.282	0	441410	Famous	6	meg/f008.bmp
404.523	0	444975	Unfamiliar	15	meg/u054.bmp
407.596	0	448356	Unfamiliar	13	meg/u073.bmp
410.737	0	451811	Unfamiliar	14	meg/u073.bmp
413.978	0	455376	Famous	7	meg/f006.bmp
417.069	0	458776	Famous	5	meg/f001.bmp
420.293	0	462322	Famous	5	meg/f056.bmp
423.349	0	465684	Famous	5	meg/f009.bmp
426.607	0	469268	Famous	6	meg/f009.bmp
429.731	0	472704	Scrambled	17	meg/s042.bmp
432.788	0	476067	Scrambled	17	meg/s086.bmp
436.012	0	479613	Scrambled	18	meg/s086.bmp
439.286	0	483215	Scrambled	17	meg/s118.bmp
