onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	2	2	153	0	country_001.wav	country	8	1	0.016999999999939064	967.0687
14.0	6.0	ambient	2	2	160	7	ambient_000.wav	ambient	6	0	0.003100000000017644	981.0687
26.0	6.0	rocknroll	2	2	166	13	rocknroll_002.wav	rocknroll	6	0	0.004400000000032378	993.0688
38.0	6.0	ambient	2	2	172	19	ambient_002.wav	ambient	6	0	0.0035000000000309233	1005.069
50.0	6.0	ambient	2	2	178	25	ambient_004.wav	ambient	4	0	0.0025000000000545697	1017.0689
60.0	6.0	country	2	2	183	30	country_000.wav	country	4	0	0.002499999999827196	1027.0695
70.0	6.0	symphonic	2	2	188	35	symphonic_004.wav	symphonic	4	0	0.002499999999827196	1037.0686
80.01	6.0	ambient	2	2	193	40	ambient_001.wav	ambient	8	1	0.00860000000011496	1047.0692
94.01	6.0	symphonic	2	2	200	47	symphonic_002.wav	symphonic	8	1	0.009600000000091313	1061.0691
108.0	6.0	rocknroll	2	2	207	54	rocknroll_000.wav	rocknroll	6	0	0.002600000000029468	1075.0691
120.0	6.0	country	2	2	213	60	country_002.wav	country	6	0	0.002499999999827196	1087.0694
132.0	6.0	rocknroll	2	2	219	66	rocknroll_004.wav	rocknroll	6	0	0.0035000000000309233	1099.0688
144.0	6.0	symphonic	2	2	225	72	symphonic_003.wav	symphonic	6	0	0.003999999999905413	1111.0686
156.0	6.0	metal	2	2	231	78	metal_003.wav	metal	6	0	0.0025000000000545697	1123.0688
168.0	6.0	symphonic	2	2	237	84	symphonic_000.wav	symphonic	6	0	0.002499999999827196	1135.0694
180.0	6.0	symphonic	2	2	243	90	symphonic_001.wav	symphonic	6	0	0.0035000000000309233	1147.069
192.0	6.0	country	2	2	249	96	country_004.wav	country	6	0	0.003400000000056025	1159.069
204.0	6.0	metal	2	2	255	102	metal_001.wav	metal	4	0	0.003799999999955617	1171.0688
214.01	6.0	rocknroll	2	2	260	107	rocknroll_001.wav	rocknroll	8	1	0.009999999999990905	1181.0703
228.0	6.0	rocknroll	2	2	267	114	rocknroll_003.wav	rocknroll	4	0	0.0027000000000043656	1195.0696
238.0	6.0	metal	2	2	272	119	metal_002.wav	metal	6	0	0.004000000000132786	1205.069
250.0	6.0	metal	2	2	278	125	metal_000.wav	metal	6	0	0.003600000000005821	1217.0689
262.0	6.0	ambient	2	2	284	131	ambient_003.wav	ambient	6	0	0.004099999999880311	1229.0687
274.01	6.0	metal	2	2	290	137	metal_004.wav	metal	8	1	0.01040000000011787	1241.0689
288.0	6.0	country	2	2	297	144	country_003.wav	country	6	0	0.003600000000005821	1255.0688
