name	x	y	z	size	type	manufacturer
1	-62.1914636351307	-47.463187613096	23.9413427119677	4	surface	AdTech
2	-63.7359343720586	-36.1114897017027	23.0308129140814	4	surface	AdTech
3	-64.5780332960571	-24.8812578792977	22.4623973823599	4	surface	AdTech
4	-63.3358421931718	-13.9854421879679	21.617761188268	4	surface	AdTech
5	-61.5816012555483	-3.16573499543452	20.3784289633671	4	surface	AdTech
6	-61.8137105637749	7.19808997703549	19.2049903422607	4	surface	AdTech
7	-58.2617256188801	18.7319870219111	17.781289145127	4	surface	AdTech
8	-52.213483854995	29.5670696687468	17.1077100841175	4	surface	AdTech
9	-59.0321464238736	-46.8066557143875	33.6643100274091	4	surface	AdTech
10	-61.7599351309098	-35.333491714006	32.4116659633578	4	surface	AdTech
11	-63.0598898895542	-24.6352506104608	31.5144480046219	4	surface	AdTech
12	-61.8325721905236	-13.1467111557771	30.827557104462	4	surface	AdTech
13	-59.7360425820102	-2.50920309672601	30.1013962788085	4	surface	AdTech
14	-59.0046899759398	8.3105040958074	28.8620640539076	4	surface	AdTech
15	-54.8589832644058	19.1909443328349	27.4516746959243	4	surface	AdTech
16	-49.8005712366102	29.9499184808742	26.3833996041059	4	surface	AdTech
17	-54.131278042267	-46.150123815679	43.3872773428504	4	surface	AdTech
18	-56.6785228135837	-35.1174665810586	42.7662800464849	4	surface	AdTech
19	-58.8036401668898	-23.9026102129559	41.6321113508721	4	surface	AdTech
20	-57.0569661041169	-12.8245953881437	40.2743037575328	4	surface	AdTech
21	-56.8191689945469	-2.44539496137144	39.6666183003178	4	surface	AdTech
22	-53.4749194063086	8.49577832015019	38.085171809252	4	surface	AdTech
23	-49.540073163351	19.7106346882529	36.9510031136392	4	surface	AdTech
24	-43.6823516276092	29.8922605272406	36.2907358917801	4	surface	AdTech
25	-48.3380833624609	-45.9194920011443	51.873574801221	4	surface	AdTech
26	-50.3784292280983	-34.5677940897511	50.9630450033346	4	surface	AdTech
27	-53.3874967708695	-23.9456614850024	49.6711310137897	4	surface	AdTech
28	-50.3063671306019	-13.3081534259513	48.9449701881362	4	surface	AdTech
29	-50.1346552686246	-2.54917927791201	47.8766950963178	4	surface	AdTech
30	-45.7289697464892	8.52883554690016	46.5188875029785	4	surface	AdTech
31	-43.1853744970636	19.4853842827241	45.5031941758041	4	surface	AdTech
32	-37.2120204220813	28.542295639498	44.3563792329984	4	surface	AdTech
33	-39.5924021616476	-45.8110950483131	58.2679167371085	4	surface	AdTech
34	-45.2499666553151	-34.7784378136927	57.646919440743	4	surface	AdTech
35	-46.6000285759309	-24.5968119747051	56.9866522188839	4	surface	AdTech
36	-43.7256866880518	-14.1568785034386	56.2079096285864	4	surface	AdTech
37	-41.5242673692968	-3.07886367862648	54.8501020352471	4	surface	AdTech
38	-38.0656416618069	7.54326892612228	53.5581880457022	4	surface	AdTech
39	-35.6176519526333	18.7127677040332	53.1608296470632	4	surface	AdTech
40	-23.6395939200289	28.4684934588469	51.2638925681333	4	surface	AdTech
41	-29.2360201923799	-46.8581634863002	63.0442046242667	4	surface	AdTech
42	-38.2036755577182	-36.1137960198481	63.8442461572048	4	surface	AdTech
43	-37.9718112441241	-25.2787133730124	63.1706670961954	4	surface	AdTech
44	-35.8569668122965	-14.9148884005424	61.9972284750889	4	surface	AdTech
45	-32.4441094183832	-4.23202275129951	60.5342573524616	4	surface	AdTech
46	-31.2846268063018	5.7212775912989	58.6899020381757	4	surface	AdTech
47	-23.362299623484	17.5442331770578	58.2792318003863	4	surface	AdTech
48	-8.80371606240809	27.1784928428834	56.7244089876213	4	surface	AdTech
