name	x	y	z	size	type	manufacturer
1	-55.638443832637	-50.2702408136155	25.4305356089634	4	surface	AdTech
2	-58.1055974006844	-38.7211147229048	25.148849606751	4	surface	AdTech
3	-59	-27.4536746344066	23.8812625967949	4	surface	AdTech
4	-57.0574798247124	-16.6087635492271	23.5995765945825	4	surface	AdTech
5	-56	-5.90469546515384	22.6136755868389	4	surface	AdTech
6	-52.6	4.65852961781323	21.0644025746704	4	surface	AdTech
7	-49.9418049431038	16.2076557085239	19.7968155647143	4	surface	AdTech
8	-46.6499950461664	27.3342527959158	19.2334435602894	4	surface	AdTech
9	-55.0441752290916	-49.0026538036594	36.6979756974616	4	surface	AdTech
10	-57.2757662967901	-37.7352137151612	35.9937606919305	4	surface	AdTech
11	-57.8618203101932	-27.4536746344066	35.1487026852931	4	surface	AdTech
12	-57.0574798247124	-16.6087635492271	34.7261736819744	4	surface	AdTech
13	-55.3016101258196	-5.05963745851646	33.5994296731246	4	surface	AdTech
14	-52	5.92611662776928	32.613528665381	4	surface	AdTech
15	-48	16.4893417107363	31.6276276576374	4	surface	AdTech
16	-45	27.3342527959158	30.0783546454689	4	surface	AdTech
17	-51.9827530574989	-49.0026538036594	49.0921597948096	4	surface	AdTech
18	-54.6895940541449	-37.7352137151612	47.5428867826411	4	surface	AdTech
19	-56.2418056698964	-26.467773626663	45.9936137704726	4	surface	AdTech
20	-55.0441752290916	-15.6228625414835	45.007712762729	4	surface	AdTech
21	-53.4954412463658	-5.05963745851646	44.4443407583041	4	surface	AdTech
22	-50.6015542634751	6.20780262998173	43.4584397505605	4	surface	AdTech
23	-44	17.0527137151612	41.6274807361796	4	surface	AdTech
24	-6.09924148809732	27.3342527959158	40.0782077240111	4	surface	AdTech
25	-46.8803827715111	-49.5660258080843	58.1061118656082	4	surface	AdTech
26	-49.9418049431038	-37.7352137151612	57.5427398611833	4	surface	AdTech
27	-51.9827530574989	-26.8903026299817	55.9934668490148	4	surface	AdTech
28	-51.9827530574989	-16.6087635492271	54.4441938368463	4	surface	AdTech
29	-48.9213308859062	-5.34132346072892	54.1625078346338	4	surface	AdTech
30	-45.8599087143135	5.92611662776928	52.1907058191466	4	surface	AdTech
31	-45	15.9259697063114	51.6273338147217	4	surface	AdTech
32	-8.10236859800339	26.7708807914909	50.0780608025532	4	surface	AdTech
33	-39	-49.8477118102968	65.2891049220258	4	surface	AdTech
34	-42.1348354083283	-38.7211147229048	65.2891049220258	4	surface	AdTech
35	-45.8599087143135	-28.4395756421502	64.4440469153884	4	surface	AdTech
36	-43.8364870957952	-17.172135553652	63.1764599054324	4	surface	AdTech
37	-40	-6.60891047068496	61.9088728954763	4	surface	AdTech
38	-38	4.37684361560078	61.2046578899452	4	surface	AdTech
39	-36	16.2076557085239	58.8103268711393	4	surface	AdTech
40	-10.1433167123985	25.2216077793224	58.1061118656082	4	surface	AdTech
41	-31.5732719135475	-50.5519268158279	70.9228249662749	4	surface	AdTech
42	-35	-38.7211147229048	71.9087259740185	4	surface	AdTech
43	-34.6346940851402	-28.7212616443627	70.9228249662749	4	surface	AdTech
44	-36.6756421995354	-18.4397225636081	69.9369239585313	4	surface	AdTech
45	-36	-8.43986948506593	69.0918659518939	4	surface	AdTech
46	-15.2456869983864	3.10925660564473	66.8383779341943	4	surface	AdTech
47	8.734129631451	11.8415226742308	65.2891049220258	4	surface	AdTech
48	17.4094828319359	20.5737887428169	63.7398319098573	4	surface	AdTech
