frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	21899.558982789513	10914.955243178592	21530.911767578124	22755.19326706795	26709.6746697647	30665.946154042846	24450.732063764837	33868.77792390328	28084.223252696316	25854.43547093976	14448.636184040537	21847.18185498542	23729.749199024147	24372.350852873395	23146.87916144926	28675.537042751348	23613.74130455066	24480.309175531915	18427.892403092963	22315.578972305273	13390.477799893351	19508.710855034722	23202.255468655494	27026.94487396055	30312.538119708068	26542.361398886314	34745.278994841574	29962.49219444709	23184.77547802533	23891.55842746067	28958.15469758407	24204.685311696638	30249.348828125	17002.598785021553	13583.38034090909	2829.5530192429446	4919.636263692983	27591.551213866183	22565.63158714936	18926.411759445673	4196.61965443418	27278.80617244069	27318.678979795735	27403.585668148902	29889.238108231573	20260.235406655196	25810.13668423635	25663.814652243385	25098.536749403036	23088.1553866922	25515.526098890623	25899.112070289906	26752.06782531961	27770.24079718534	25443.225112786837	22582.32150116455	25084.111009616146	26241.674360014415	23620.419823637567	26204.23367888761	29042.534412391804	25428.63185101612	27830.589316973546	26229.10230034886	27447.186909478325	27766.266932852934	27158.798538607844	26931.79074441368	25050.68660708147	25250.95516870302	26842.32249377085	22780.67199972927	21269.432896687587	29450.869879700604	26751.73457960307	26542.620577944686	27522.69110699598	27210.985392399092	30276.61701509692	21854.25453349093	25294.16356080686	25439.545329826236	25507.35685100461	23599.618387024348	25628.2838211726	25953.20383722471	27537.050141316482	27603.80801296353	24121.958863686472	22494.172858194503	25391.729414498484	27521.20099003019	23582.43739789037	26877.74806149022	29974.071258859534	24095.0795746347	28902.969499388488	25816.21749066239	26785.070843511377	26327.686662448406	26158.199424151207	26640.777664968966	24151.087108886313	24141.326182531237	24321.137542257773	25810.36989783654	24564.470399904083	29776.979869914503	26872.91293021492
600	900	20546.57331172934	10607.78701515301	21165.809147135416	22269.255773496694	24145.855494056417	28097.44314047588	21526.444292919587	30284.664457004234	27416.08342485155	23279.86932075045	13721.130459688648	20941.421271910815	22781.362879877506	23036.166991526767	22148.57222252468	26245.80643724753	23292.7679007431	25102.504321808512	17855.422969757565	20807.611855830262	12189.387211348596	19954.024635416667	22129.87113542717	24257.551788600183	28293.247712195363	22701.44699160111	29903.760406023932	27668.962474791984	22683.741846899255	22685.958396165224	25442.221884022587	23334.064350976823	25694.34140625	15967.146906654094	12443.354169034092	2734.8046970052415	4869.937105073718	24152.622494570565	21877.90201900818	16711.110689198817	4458.447761951508	24217.528343386766	23912.728760777456	23812.536680961755	25431.670574626336	19599.966859076434	23441.474693507196	22515.13722019071	22772.269099622506	20549.28666133443	22700.713228162575	22624.946471158364	23410.309160836812	24517.43377937835	22409.371295961693	20086.3659296232	22429.806814852065	23168.230333109088	20888.632814533034	22672.57717607606	25460.33280931772	21821.014101615718	24108.244079474727	22917.25085315844	23757.768621452877	24211.840854583923	23239.729630912407	23307.755406245087	21924.077832591436	22227.07046263162	23080.57406643915	20068.91771445699	20233.738097954654	25190.129475399634	24269.023779808005	23574.51283054885	24098.251888396073	23865.482433503963	25813.933241177932	20995.375063712738	22872.74569257235	22215.848241783275	22751.365837568414	21229.09026628609	22919.624077263416	22743.506344952028	24141.333020178994	24214.677566890263	21679.51592838703	20682.009763967	22470.76739352663	24327.837063634513	20771.37691463508	23938.00683939201	25970.341422541296	21392.604421860382	25140.715681722064	22727.25540011673	23111.891996092574	23694.083213060574	23093.350293486903	23518.017279324657	21201.905328903642	21547.614640425876	21543.699648394562	21777.490122445914	22106.263484642597	25548.071259120727	24257.80980781864
900	1200	18266.887809494965	9564.779866719913	18773.641059027777	20250.334010939052	19941.665792893302	24110.900793533205	18566.29033376314	24985.707813331264	24839.518176464797	20838.7292997005	12074.511324895211	18747.661625050187	20981.547643468	20948.36120192511	18346.875494519452	22502.128934302065	20455.23894753102	21202.560463763297	16306.878011067709	18366.053937907596	11251.130501140622	18537.712348090277	20114.367411479336	20002.074105518703	24474.84596154852	19383.779455876516	25044.117341269142	24361.484563563896	20912.527460994344	20789.21016595882	21264.618355129078	21059.14087518745	22107.328125	15270.291324084052	11051.337830255681	2656.360582527929	4679.943130446329	19892.471268802423	19802.849397235837	13820.084965459928	4637.731624609924	20207.689773187405	20474.895093828633	19024.883438093188	20138.173315566462	18282.435977397778	19699.276413867832	17932.361171362434	18447.811497069677	17538.49462019435	18574.209243226025	17736.96263950893	19349.476729792746	19800.76821639025	17716.473679659975	18055.879634541467	18304.24531839006	18334.994528932908	15801.270302741446	17753.70566517346	20224.27742370481	17302.36367662033	19184.712604397515	18492.52100455616	19248.281696148682	20021.197113653736	18300.21612417823	18692.06495030921	17810.810581253438	17927.64854895505	18363.87523791895	15816.325776415531	17586.42133085249	20217.141538096173	20050.34762994174	19357.62466581017	19721.228643675702	19444.054141479595	20155.959961714092	16860.946672986676	19016.26444568705	18270.39382599449	18695.20148382186	17588.232375099786	18930.70502327913	18126.913138895197	19733.144015502116	19922.480062991937	18112.640927402746	17841.56092766253	18194.029441701237	19311.81066851863	17082.19591132049	19686.32651519983	20850.143206895795	17540.24514212327	20038.38246602391	18568.9972714631	18643.20429868036	19826.581347961288	18980.706930881075	18903.181510468625	17106.61530922579	18000.168901443027	17590.64528176382	15986.208776292067	18859.590958456127	19639.46451669369	19989.044920205946
1200	1500	16087.013017455467	8792.446930014195	17738.931450737848	18314.81373868541	16229.786783538117	20947.301280225285	16097.442350409396	20550.849443295298	21632.189988979946	16807.768122033227	10958.42836508096	16637.843434768278	18404.069072778675	18124.357176743277	16360.825616107724	18528.0121307647	18086.36860859541	20193.038023603724	14992.313255027488	16133.965814929285	10000.267247163609	16604.90302517361	17859.393976783012	16399.969789652154	21074.735651019073	15737.942667831174	20324.2523995693	21391.21440012862	18612.677655027815	17671.169701877312	17258.704343049423	18547.176681147375	20117.03359375	13954.0636328125	9044.218240411932	2602.6507491664497	4493.192582928288	15924.694030866196	17649.022432946178	11704.429108545017	4628.250630579525	16638.479704321886	16159.762721909228	16029.826832070796	16265.737881358598	15450.288993189832	16353.116826927533	14995.639093361431	14939.253084399907	15159.262410723768	15298.765687481282	13869.158861330385	15751.270199993849	16126.222946080195	14280.886778125423	15169.84903379701	15214.585049412182	14693.215699381206	12246.773827665358	14389.165412725011	17051.22528202966	13999.207681349253	16000.98813795207	15047.985259211815	15578.486892729916	16489.407781136455	15167.141443430655	15502.163710021767	14633.90499039092	14608.47759907356	14978.384910352353	12123.72165551516	15614.251621303038	16499.80603257665	16596.89531072607	15920.683738522248	16143.871616740964	16757.775767214112	16615.18171711916	14288.399636782462	15567.088439186065	15135.16800509071	15422.149325237817	14347.16854668374	15889.667253435586	13911.680006232107	16213.80207387405	15712.384048900056	14865.74173086731	14805.863525805125	14808.157423220064	15491.068036026374	13665.52171865457	16296.52606717687	17324.871530777735	14548.257839675862	16206.826618364805	15462.522423412842	15434.697996795878	16323.109772858796	15641.80938725275	15571.170778527674	14366.703324669972	15022.379753654233	14644.819050715412	12079.74654296875	16050.463081332713	16131.731517863724	16826.125777277655
1500	1800	14449.631402208805	8321.105767046254	15601.032503255208	16195.090793718124	13379.81541276761	18089.559499696028	13464.545790334043	17459.27322725938	18675.41303718038	15130.459503560127	9330.379968940199	14451.564366974493	16328.592510389246	15260.037836511015	14007.5406560776	14986.688543186154	16180.977106658871	17015.326587433512	14116.142990838915	14496.923705587142	9303.399946780819	14669.480863715278	16005.760721742692	13595.929361451717	18138.207422819123	13351.690817183215	16929.33909490529	18753.603785072886	16072.508342941843	14922.662126417074	14448.483917236328	16542.726829640163	15939.2109375	12720.213402478448	9125.838911576704	2461.5624553048733	4354.382377418357	13117.625501988563	15711.85952711982	9930.088853563924	4655.903461885836	14440.357054547565	14133.414513488011	13329.31931407744	13944.553423884203	13287.14070297394	13657.22775860077	12621.838637261395	12665.82457409789	12410.816390070757	13012.434301105703	12065.443664176591	13240.006138789478	13543.859504430638	11674.568737772015	13328.886491689173	12816.48013106132	11999.586327369992	10786.265867726343	11920.99175436039	14536.066747549643	11845.070891585598	12912.583532378701	12699.84533585626	13356.65941422228	13927.11834407402	12624.335711890193	12875.352742558705	12545.926804775901	12192.336071537175	12486.876222759214	9914.67302270266	13263.057212790032	13849.758878120087	13906.840519195706	13787.66908835095	13478.697724356089	13856.987947255348	13866.916217150223	12371.41355224884	13278.039229632792	12860.79935298474	12653.549447352669	12508.412397822147	13360.580220455367	12003.974981036637	13638.767102861111	13305.541254622212	12255.109462752825	12610.101335906551	12819.402592702705	12899.733999828706	11583.343540214017	13757.322281701743	14281.872982350485	12563.699193696331	13457.805837657736	13160.940522410263	13063.6312264322	13797.72080988886	13201.243212220077	12871.533203789764	12183.16699349067	12416.288176982216	12368.570279089165	10069.617124774639	13074.528744734904	13687.283136331811	13822.210361510051
1800	2100	13048.98049957515	7348.38304698177	14221.585275607638	14581.986938794968	11417.952122829018	15113.62353999545	11664.636107700095	14471.252662470628	16056.15691745183	12390.714690996552	8360.6832198571	13093.680504450598	14422.968699690224	13514.414190682088	12399.739697322337	13341.65467908438	14489.068845893877	14486.455182014628	12024.610846948372	13042.580346732448	8505.019625389194	12782.8951953125	14269.579620495211	11516.698059673285	15556.164868636124	11791.760574164622	14596.17827843885	17121.851329276233	14644.007218461982	12353.708828930625	13279.587036132812	14540.553023542887	14020.587890625	12027.218145878232	7700.747588778409	2334.481034749208	4251.237411459169	11292.79907753124	13925.840898709446	8540.472307911656	4642.006301541576	12598.11932782429	11498.8869783572	11746.41781715762	11760.02575666497	11602.947655272548	11964.448037629976	11011.83924497531	10885.653267012081	11498.236441172274	11280.477019150643	10313.422053735225	11294.865457479453	11544.527860870767	9895.2616584041	11601.531714168595	10926.051286607482	10436.856138493276	9728.320920641745	10497.988738776576	12235.813227151222	10521.544848754773	11649.430243193901	11005.203147075861	11680.535393638002	11212.333686663638	10828.58404937337	10938.175444406766	10875.570739698132	10319.766268444979	10802.253213481283	8659.200690845451	11928.33064176663	10992.765724805917	11837.400202483379	11920.96648912561	11158.366215158952	11883.443835351183	11897.308181574615	10918.752076980367	11290.73857193922	11077.278928197095	10812.030711537469	11549.487622758948	11556.43456011293	10436.393763729566	11659.656752274914	11405.186591559135	10399.34810220698	10930.043416686563	11019.294842678588	10808.180913866381	10032.625022425947	11605.81370176977	12169.39156769857	10636.137769294508	11431.23128725511	11214.877389139761	11229.45449663222	11566.691939197763	11058.924168154066	11090.042683886797	10664.417792374179	10382.18905839696	10427.914782062951	8692.773862304688	11632.03953926928	11111.70765311763	11723.435796481772
2100	2400	11946.284701296687	6825.334136852818	14103.180653211806	13056.842058254968	9671.44929789548	13387.99461325353	10255.26302381293	12540.732913186901	14805.033322414263	10819.124290093807	8175.927496178083	11477.641749002123	13085.988205177197	11842.087633269726	10955.918166104095	10515.63330341113	12673.492862696556	13365.503885472075	11735.630836123511	11973.855199597798	7922.688921301741	11501.983463541666	12853.12508092868	9733.282018692471	13482.464992752037	10904.214323612063	12550.071388883996	14982.964369362931	12847.419911690138	10887.22891404804	12082.04562178902	13020.98101944314	12110.601953125	10810.740651266164	6812.904185014205	2229.451419285005	4117.064519051653	10066.497399120859	12798.163072180854	7534.816451723573	4623.594767928256	10955.37035369873	10310.646053334536	10390.47194607266	10457.536360027409	9561.931419143468	10117.426235224515	9638.446427562956	9304.627657943613	9712.46766287934	9863.006084515597	9351.928223108102	9624.223555074765	10087.190840384434	8588.41884575059	10039.381798428927	10040.399589898196	9305.2289296422	8800.02295381517	9250.608438405028	10808.651400999237	9302.508147555844	10201.466675863767	9890.585924401656	10033.696975452407	10015.837156039524	9454.581128711585	9738.37306688473	9851.837893425922	9000.188827022093	9523.688529540188	8093.283559425278	10252.461011763307	9912.586692442184	10154.787998894753	10399.110348745076	9964.897540910557	10191.777448681114	10226.00475991706	9244.077341223461	10063.069589535227	9860.5107235614	9323.999704681257	10259.608479774399	10140.157763245348	9402.584194910021	10044.471842144178	9915.434711813481	8924.921250073443	9724.374006857492	9534.604954437133	9381.109651801318	8719.544993049547	10323.542243835034	10843.751593663967	9410.328035072069	10169.877161903632	10071.538181989737	9725.357185951707	9941.75100379818	9433.200841325053	9599.425122834791	9546.00576182056	9138.488606129125	9142.845231057174	7996.616160606971	10384.215181072412	9361.879500479068	9923.355132018698
2400	2700	11007.79062427798	6111.701122452484	11369.357693142361	11984.382005571415	8360.937215546153	11772.069440069914	9039.233516597093	11386.751837267522	12504.108576424655	9461.118935776447	7188.411764415623	10547.445427040608	11989.148747983187	9583.51846152423	9267.411817313625	9712.210212529455	11437.420804928011	10948.324426529256	10291.010435074095	11055.729523265383	7219.839997121067	11125.378858506945	12046.48472079763	8657.415089795395	11751.868495352976	9419.707226055049	10589.657632362569	12700.155929937595	11888.061871499249	9313.62319715511	9273.642707492994	11246.85340802388	11585.5650390625	9801.662112068965	6601.888703835228	2163.1839232471657	4047.6953753326243	8582.637773628065	11373.139035390379	6770.669260925559	4613.216753252864	9780.78231048584	9341.263896790815	9662.138306075998	8830.756940227262	8925.37809985285	9051.163662303048	8716.71557175981	8250.524235947327	8720.15663539786	8786.486936602558	8324.068279030284	8711.050076769572	8990.315645544106	7556.2412052911	8883.976136509773	8419.327021231944	8331.097089994752	7808.342661178776	8407.472551386047	9495.206905549898	8260.128100486152	9187.446183523021	9021.155791594749	9019.267757283513	9244.43736049107	8512.06472997971	8661.900128108316	8915.703672407559	8145.548872914959	8500.601778389419	6923.149081692837	9768.081684744157	8701.908188282068	9044.00435980435	9049.738582714366	9211.321940807742	9346.721873728928	8985.054026233225	8163.97271364639	8774.358433539317	8669.282926309439	8098.484858339476	9080.665174450754	9127.297304216465	8277.820489035052	8826.753112841783	8804.063392820131	7834.175798304636	8443.407829245809	8774.94034150467	8335.224298671727	7762.1553980526005	9242.807255128613	9605.704498548428	8404.536048219526	9052.398076379046	8975.393538144821	9029.692860276307	8754.615100157574	8490.988081716092	8708.671892203656	8736.76556301801	8046.951826397445	8407.980606060932	6814.580618426983	8637.656706351827	8966.07429072542	8854.016618336476
2700	3000	10059.339644413616	5953.163829476689	10592.069010416666	10937.104160591707	7358.995494849674	10218.418012004084	8507.577397745861	9892.302339784175	11571.820364334026	8153.637521809307	5987.837962173791	9148.900421064607	10515.389931664951	8587.586772005032	8016.92962341663	8488.73352204191	10184.959505467506	8199.40444232048	9316.945666762256	10075.107205027922	6916.117190764335	8840.413444010417	10762.565067855343	7612.709859556782	10374.762849761402	8794.249557953233	9756.472555327531	12147.457073428766	10720.041817564483	8456.40095766129	8016.681484719981	10377.65313782791	10568.3759765625	9142.457205010776	5017.353999467329	2088.6925660496963	3893.6230366923187	7599.658345630911	10225.595027031011	6214.351700615624	4482.588452019571	9030.382737694717	8842.260356534933	8976.916360442738	7943.186358454514	7680.32879655333	8205.513319579188	8007.877273901266	7147.0780646399235	8357.469508557575	8135.794252021065	7381.305575556228	7865.054136145825	7929.852833336667	6618.076902730882	8021.2239930510905	8291.662008031273	7156.683467807023	7013.861935206033	7515.231001063272	9134.36208292229	7652.837691359905	8146.769641394168	8115.475343599737	7955.121943130166	8034.957827627892	7870.738330197146	7702.9381008729815	8128.104130657555	7196.515146575036	7776.245130271707	6313.832109568379	8752.070719176001	7911.316340224548	7955.358702222702	8382.606668755894	8046.079740408862	8518.035659405507	8142.346258387177	7509.077625733795	7917.306408901428	7718.614307032962	7116.387512212334	8029.103840452867	8074.386921790992	7103.215281834112	8052.764163801111	7652.158426158586	6873.665287140267	7519.297646523061	7873.571368258913	7402.555083850319	7165.368734969844	8173.665615965136	9058.86522819712	7696.063988571047	8363.504567769294	7808.0296945065575	8200.882952660708	7743.361532065763	8015.919718028246	7781.422619169874	7558.375744068951	7119.673883331311	7616.473827865585	6083.236820913461	8021.511137504171	7687.8272129274765	7908.803216564209
3000	3300	9088.308893562098	5345.211345483421	9972.260107421875	10035.368056199104	6467.478316909643	8905.326043188126	7600.388814616258	8662.381818965852	9738.687775974764	6988.771443316992	5754.063613492083	8346.42349975862	9386.152021933292	7277.8524655560195	7778.0135680939675	7668.826737299428	8699.954475444947	8577.801144863697	8398.57399463149	9087.341170434915	6206.506459222776	8630.3975390625	9675.328849436113	6548.109592515107	8965.684044145273	7926.126779957126	8203.71846860981	9711.556776589494	9449.389786288428	6848.547860470857	7256.170827450959	8880.461671487572	9037.6359375	7802.379947804418	4818.639974254262	2072.7264232555767	3772.7324681289747	6731.63458425384	9084.725692564783	5652.5838550889675	4356.668892993137	7910.512161813132	7675.902120857849	8187.721776794502	7073.972765668767	6967.79661764157	7193.894167532405	7219.896918234394	6333.81234680542	7520.659805388601	7359.757743475949	6454.085151900937	7132.654345140737	6747.016240999108	6018.36748565638	6732.365114704789	7106.619154793323	6216.777417493356	6761.912180000763	6763.573052240133	7807.931429798879	6659.14412817405	7151.101737109817	7327.269302323322	7088.857594970418	6948.565328690652	7372.3253841086325	6894.982737831366	7112.360303601509	6460.289202421835	6666.796874198926	5055.444629389697	8834.36195387776	6706.057256350728	6821.366867554011	7685.846217088153	6825.585077027423	8093.428533122534	7215.878620755933	6344.289014852758	6958.715452222424	6778.833888846881	6132.4224565917075	7850.75482382376	7336.856146395546	6324.748232790325	7361.2768067512725	6905.7423760917745	5879.310319202226	6945.1974680392705	6749.288802589665	6346.551405837281	6315.95999028209	7614.393391395621	8252.626668942567	6532.380458958437	7347.1376710234545	7132.758240515643	7058.116406264718	6862.4878881846835	7145.231144281928	6963.212192300977	6806.140705653963	6260.929626246079	6653.23931860725	5440.9661100886415	7957.062332533433	6189.71324186505	6828.644799091167
3300	3600	8247.9284708709	5014.4632772818895	8970.395722113715	8899.823110367937	5532.826795297209	7873.225318706124	6909.526115015933	7833.147713434064	9051.766798247772	6253.738583225023	4976.03293991965	7241.833688497734	8621.305695741074	6267.580551870137	6792.020673408464	6698.571687927794	8028.899265660248	9018.859312666224	7770.403017720218	8261.044413568618	5596.347403895888	7904.12462890625	8822.199026052167	5646.260158606079	7725.497483699347	7260.496437830408	7363.821776976759	9020.087256951061	8471.116059230422	6519.727376517261	6049.251978335174	7743.3644652942385	9246.5736328125	7724.22296639278	4094.630847833807	1960.2019921685323	3645.681641561983	5465.878818239018	8233.343731250596	5102.25356846337	4244.096070846937	7118.261057132628	6814.586659948101	7323.4949662542185	6067.937775769487	6478.227198065358	6556.8790957233205	6289.169049724964	5510.261385004665	6789.248212504813	6606.452781114638	5731.1696497902285	6243.617051423369	6248.1412976365855	5227.658474086024	6332.23657583787	6248.470469378603	5750.478338458703	6533.344607320753	5904.506469387855	7338.678440841395	6004.307186587522	6366.764472906745	6334.907650768564	6412.193679482639	6199.1378078197	6620.499836413052	6210.407965990521	6494.712062607279	5817.628540007871	6071.048460004837	4765.857095790146	8057.16408309119	5805.191318216064	5995.545325706745	6829.016263038171	6372.816485167695	7035.272812848869	6208.357766195794	5694.521330448318	6372.182420774538	5951.677151734716	5526.304814692367	6685.644537876488	6615.336642383035	5629.242016781844	6470.578341478731	5824.0292708150455	5115.547241930223	5531.607825390956	6182.052145967685	5712.96576794678	5763.196795952515	6715.119097510098	7404.991797836004	5887.35010847354	6187.700267822444	6374.791456372223	6102.060023663955	5749.980499362903	6424.001682619626	6131.922274558065	6099.025779987554	5506.367496900357	5839.375184262772	5026.5321730393625	7048.3932769883995	5907.441800099499	6089.135193695189
3600	3900	7526.660885161532	4684.578479144248	7387.061083984375	7869.685748955875	4885.03441839723	6907.541123730337	6295.658307597075	6607.79845193456	7580.877890634468	5681.467059999435	4900.014334990992	6066.234075638576	7549.656006743942	5502.746010828083	5988.2638950325745	6281.888916015625	6800.629732958881	8120.264627659574	6560.518051712601	7570.052112777128	4852.9280522264025	6212.1846723090275	7869.748754646547	5073.688562436655	6922.700851690078	5690.067441169439	6311.266651427374	7115.832542357406	7591.876640295768	5459.572064476881	5649.619244451108	6845.216913006465	6819.79716796875	6651.622995352909	4277.117097833807	1844.6767149839588	3559.949237542973	5119.16462449985	7250.769109122813	4536.388153825271	4207.34356808867	6758.087513342136	5855.007243561279	6454.329689422367	5379.037683652563	5265.25607496961	5813.997392295063	5728.659041589884	5162.026265131318	5765.696436231381	5812.425280403167	5261.879336609628	5468.52755158454	5182.4219035154765	4575.408386335236	5731.738892662072	5486.6043874409015	4894.924175590936	5552.0927126233255	5046.397413044208	6539.124932973205	5419.033059018834	5633.880782292502	5903.453576331778	5696.46003497859	5248.031603012977	5781.5224489528055	5390.993370765744	5738.650836067493	5128.605076640319	5443.382548933333	4472.655745523282	6995.390890828887	5152.505730139134	5454.240270905894	5988.593729952945	5962.9064090080155	6498.59114308385	5397.625068534107	4840.579429738031	5615.49865431574	5274.909994480334	4778.402759654403	5632.140092931953	5731.333746933638	5143.691745094765	5760.880858561415	5463.574336648434	4639.052965123666	5643.878522077387	5345.787306960194	4917.9825162108755	5254.216476708825	5775.6833719972365	5979.2775870897885	5150.156965989617	5873.330271633681	5692.934595702372	5539.918195658756	5611.122505429705	5539.979478235518	5589.35933520007	5606.7520290651555	4860.889660046576	5133.466263822335	5005.403014573318	5918.191995206676	5091.137792623268	5350.032121912921
3900	4200	6906.879701388312	4207.48305651129	7347.8406982421875	7331.887743876804	4337.853553963255	5846.2899550635475	5309.865881040386	5810.5873114675005	6745.457580122622	5032.77853708112	4375.14996912636	5855.874998654455	6983.731813790142	5543.353515129451	5545.001845090646	5873.263100752497	6282.749324958947	5314.300687749335	6686.429792454634	6956.8341597718545	4907.7493548200955	5788.0759450954865	7457.930866447203	4488.9976511875575	5737.577370851183	5910.7168550205015	5791.262557094593	6757.193630807768	6693.687921013787	5244.226875067136	5446.593205990998	6436.129667070364	4869.73134765625	6484.446130286908	3795.5452024147726	1859.7470693859702	3481.839051686645	4295.51110714472	6703.002311953027	4306.045300512565	4110.530114755361	5493.26535322608	5897.1084391998775	6223.032083483461	5262.668236569531	5290.684748919472	5211.404154920025	5124.283734932224	4440.805684456087	5240.8016041096935	5470.483703142072	4697.304419524246	4991.973550696678	4819.862565307849	4361.584018176202	4935.920716253001	4915.237356689577	4453.737795734939	5863.9715951840835	4796.091327764615	6074.1095375946725	4916.408738762546	5318.260248841092	5017.732333038057	5274.452727296633	5153.066776398689	5463.2428841000365	5040.965626146859	5342.260589853802	4613.183290929122	4912.210849929271	4038.4533113687344	6741.632570553518	4899.362894566054	4851.587562016079	5639.646809787471	5190.798405510777	5948.94337935383	4595.059967732666	5012.048823319082	5205.277376874422	4965.692753997003	4392.631842342718	5921.063120940951	5455.151276121564	4802.111766096436	4985.340564570151	4871.609488764654	4134.972528917547	5148.964510629996	5233.556286560218	5003.935542685743	4774.029012335861	5402.368167051977	5739.827767712665	4697.55053569458	5462.305347501228	5077.136327117782	5365.152411953859	5136.534808613796	5304.437990521492	4935.0736522098805	5169.268518687448	4277.372965951766	4670.292682599834	4107.961801663912	5460.743707079904	4697.423672370191	5072.431662426996
4200	4500	6338.34645558871	4048.2503645873694	6793.007000054254	6285.550528823271	4023.4795793010185	5590.531024349898	4852.384428360369	5257.459957820259	6343.911174705753	4155.027270242922	3772.1947986495893	5340.155814096975	6082.883824224057	4352.320433166256	4698.061919279907	4314.837405411945	5311.908419871077	7485.11688622008	6201.134679885137	6389.4077708034565	4752.569139287676	4620.331780598958	6455.007769184728	4019.32615620361	5311.669228035091	4929.724646940517	4720.0311993093965	5818.5377557025695	6288.182713440371	4755.646643950787	5123.589058254076	5624.109491617371	7984.5447265625	6149.9537141365845	4867.064367009943	1834.6628158920712	3332.4208613377505	4140.612778258463	6182.733143966112	3973.1722341501713	3961.334559909731	4996.316273479927	4922.430525152411	5204.703649256978	4629.692246466458	4414.7178930086475	4674.91495595454	4883.032571394108	3885.3428836696485	5147.455512475441	5008.543984319971	4654.808620818686	4585.725593697036	4635.403398568042	3794.2355969162186	4206.051917558835	4704.1516349935555	4241.932083443113	5548.034893723694	4365.219216908784	5051.979905088468	4519.243411515433	4407.862127959526	4864.096178813811	4462.657991083113	4487.492948394851	5085.338240222672	4451.9061650929625	4846.4395852479365	4024.3509240351486	4451.9264093854035	4005.1343711324257	7122.689996470805	4472.458528338738	4134.720646261581	5087.356236498037	4597.189192684881	5025.2392627480485	4534.1965799927	4183.111643805145	4671.891809323985	4680.774020249266	3750.963089276909	5359.687131645199	5007.8419546901705	4491.606282847858	5115.162042644748	4442.475487793578	4016.4718301979806	4797.92717576688	4275.233486562352	4109.005826869464	4722.904749608739	5013.832237258184	5177.406595846818	4339.340179365988	4364.794529410462	4976.684063897123	4680.495343507552	4417.16450665945	4929.218005950203	4572.195096686381	4577.760081297402	4100.009276633982	4266.364062904777	3963.566225398137	5536.80251814547	4589.404572396908	4215.719378732001
