global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
19801.11866361366	-740.0653369169013	392084300.3305092	547696.7029059266	22735.88395314628	-1883.9029113172076	3549090.1792694493	516920419.13093454	17723.912101660648	92.72192180659113	8597.354783507599	314137060.1873928	17189.313519002873	0.528431	276.901825	1.071434922893213	0.4308957569046	-0.7316485558487784	0.0758446740794624	0.535309609275603	0.0057524145862198	0.3879523611380477	-0.2080754494404573	0.0432953926598483	0.1505070345125861	-0.0515937131185921	0.231666779294713	0.0026619112333635	0.0536694966287852	0.0005577714613397	0.0047821330689051	3.111090030850245e-07	2.2868796688715716e-05	-0.0135259824508555	-0.0016676128025584	0.0001829522012608	2.7809324592570127e-06	-0.0163639047206951	0.004667214530108	0.0002677773777079	2.1782891470051257e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18534.43736534208	-1266.6812982715785	343525368.4497887	1604481.511390971	19993.65855538284	-2742.225397763439	7519800.132138852	399746382.4292335	17811.444999557585	87.53289789693736	7662.0082142356605	317247572.9722649	17263.192889623442	0.597802	313.252838	1.890256543309756	1.1005323091505366	-0.2204367910028395	0.5112117648459389	0.0485923788276295	0.2613374685168995	0.3335550125175928	-0.0543973486204549	0.0029590715369353	0.1112589463756114	0.2527830686692596	0.3043767817878517	0.0638992798058476	0.0926452252915294	0.0058968310949061	0.0053390596335664	3.477261696185148e-05	2.8505557770778185e-05	-0.0119044640298189	0.0016215184210365	0.0001417162638372	2.6293219897610235e-06	-0.0029190698141879	0.0134448349065071	8.520968580102982e-06	0.0001807635856632	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16491.415413331375	-2043.0219520107055	271966782.33506364	4173938.696397634	16303.614942670509	-3690.043612712332	13616421.86371908	265807860.1988691	17106.214100755747	-705.2308988018376	497350.6206248477	292622560.86089474	16546.484368534137	0.689591	361.3508	2.530022520247228	1.42449298515852	0.4541191793458949	0.6745559703487344	0.206224229049789	0.4550257571331226	0.2878563565291756	-0.0456986559884171	0.0020883671591476	0.0828612819942518	-0.084009668505331	-0.3367927371745906	0.0070576244023756	0.1134293478135528	0.0143945622610091	0.0084977311661029	0.000207203422686	7.221143497135824e-05	-0.0074585496282411	0.0044459144015778	5.562996255693545e-05	1.9766154866156896e-05	0.013596787752841	0.0165158575670289	0.0001848726371958	0.0002727735511743	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14729.718438718714	-1761.6969746126615	216964605.2839301	3103576.2303594043	13534.877892241557	-2768.737050428952	7665904.854418013	183192919.55788925	16135.01274494459	-971.2013558111576	943232.0735294308	260338636.2795244	15602.497483390103	0.567517	297.382904	1.9600423185613884	1.100598561853925	0.6256324253365619	0.171513245990667	0.3914159316325087	0.029416793550255	0.4687343436659716	0.1808779871367959	0.0327168462306589	0.2197118849319692	-1.1379195981527914	-1.0539099296474603	1.2948610118602104	1.1107261398095147	0.0133086720447647	-0.0010858902162444	0.0001771207515951	1.1791575617353097e-06	-0.0039898488877392	0.0034687007405019	1.591889414699373e-05	1.203188482715843e-05	0.020117019911824	0.006520232158983	0.0004046944901327	4.251342740703613e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13304.5805189433	-1425.137919775414	177011862.78504556	2031018.0903817944	11357.2096384938	-2177.6682537477573	4742239.023380807	128986210.77269648	15192.498907164569	-942.5138377800212	888332.3344068243	230812023.0441966	14700.33886182821	0.517026	270.925354	2.0069867839497166	0.9274431660388762	0.6479020433735627	0.0222696180370007	0.4197770578076379	0.0004959358875139	1.0318347184802406	0.5631003748142689	0.3170820321159701	1.0646828862611972	-1.4518349124769685	-0.3139153143241771	2.107824613087007	0.0985428245672468	-0.0039944967050872	-0.0173031687498519	1.5956003926952494e-05	0.0002993996487858	-0.0028211174983252	0.0011687313894139	7.958703939356634e-06	1.3659330606015789e-06	0.0237991493080435	0.0036821293962194	0.0005663995077865	1.355807689050376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12188.873776384888	-1115.706742558412	148568643.93664318	1244801.5353903023	9683.92882909555	-1673.2808093982494	2799868.6671004607	93778477.56698792	14165.099078711291	-1027.3998284532772	1055550.4075058235	200650031.9097075	13690.081008884012	0.418895	219.50415	1.1001349775071632	0.5726660101925505	0.426216586557274	-0.2216854568162887	0.1816605786565342	0.0491444417638466	0.7980656221311335	-0.233769096349107	0.054647990407878	0.6369087372275531	-1.3726349351696712	0.0791999773072973	1.8841266652482476	0.0062726364054764	-0.0056306444235614	-0.0016361477184742	3.1704156624583095e-05	2.6769793566683315e-06	0.0012534725481072	0.0040745900464324	1.5711934288583571e-06	1.6602284046485986e-05	0.0182002781322607	-0.0055988711757828	0.0003312501240916	3.1347358443011475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11281.200717915215	-907.6730584696724	127265489.63789076	823870.3810716894	8444.221916138506	-1239.7069129570446	1536873.2300334852	71304883.76899385	13285.75558007831	-879.3434986329812	773244.9885880918	176511301.33358195	12846.184104314614	0.418804	219.456573	1.3600151646676606	0.5518030683071847	0.3023448953047705	-0.1238716912525035	0.0914124357168526	0.0153441958937555	1.203744889848167	0.4056792677170335	0.1645756682554285	1.449001759835576	-1.6238584997387449	-0.2512235645690737	2.6369164271737677	0.0631132793947915	-0.013001293436979	-0.0073706490134176	0.0001690336310344	5.432646687899385e-05	0.0015104728362531	0.0002570002881459	2.2815281890584844e-06	6.604914810707562e-08	0.0142431146112432	-0.0039571635210175	0.000202866313829	1.5659143132071615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10580.043928750098	-701.1567891651175	111937329.5342818	491620.8429923371	7487.130422724057	-957.0914934144485	916024.1267662992	56057121.96688012	12406.251500720133	-879.5040793581775	773527.4256076753	153915076.29912055	11985.232277759997	0.383529	200.971924	0.5824789688403815	0.3053950160049747	0.2719474050833241	-0.0303974902214463	0.0739553911315535	0.0009240074117629	1.2352573483272238	0.0315124584790567	0.0009930350393942	1.5258607165964042	-1.7671246731630532	-0.1432661734243083	3.122729610501628	0.020525196447644	-0.0179908356009878	-0.0049895421640088	0.0003236701656217	2.489553100642163e-05	-0.0006977327187531	-0.0022082055550062	4.868309468185925e-07	4.876171773160241e-06	0.0145914238265396	0.0003483092152964	0.0002129096492857	1.2131930946039413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9961.146213511363	-618.8977152387342	99224433.88695176	383034.3819277254	6802.656632476701	-684.4737902473562	468504.3695355817	46276137.259379245	11505.78848940736	-900.4630113127732	810833.6347424675	132383168.76297888	11125.533387684203	0.44708	234.273514	1.4932077684093814	0.7436850968968353	0.279343266019481	0.0073958609361569	0.0780326602704305	5.4698758986971705e-05	0.7487722742266101	-0.4864850741006137	0.2366677273226796	0.5606599186504898	-1.998092684334324	-0.2309680111712708	3.992374375190345	0.0533462221844123	-0.0071534410013381	0.0108373945996497	5.117171815962503e-05	0.0001174491217085	0.0002255267149202	0.0009232594336733	5.0862299142697174e-08	8.524079818667427e-07	0.0181979462372434	0.0036065224107038	0.0003311652472536	1.300700389890876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9311.199360768614	-649.9468527427489	86698433.53597786	422430.9113902045	6094.261838979815	-708.3947934968855	501823.1834534951	37140027.36204564	10611.11391982168	-894.6745695856789	800442.5854633198	112595738.61943343	10267.752586497643	0.446673	234.059982	1.1733709626710005	0.5347003554708765	0.2790479739691136	-0.0002952920503673	0.0778677717762671	8.7197395010171e-08	0.4564694251783123	-0.2923028490482978	0.0854409555617519	0.2083643361226188	-2.2913209258328493	-0.2932282414985252	5.2501515851595055	0.0859828016123174	-0.0031632677669533	0.0039901732343847	1.0006262965445716e-05	1.592148244040085e-05	0.0026607661677997	0.0024352394528795	7.079676599707502e-06	5.930391192860847e-06	0.0128724673230315	-0.0053254789142119	0.0001657004149825	2.836072566571558e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
8685.020374251617	-626.1789865169976	75429578.9011657	392100.1231554543	5416.833038118084	-677.4288008617314	458909.7802369633	29342080.162847597	9813.17606043051	-797.9378593911715	636704.827449765	96298424.39300644	9482.338507822134	0.43691	228.944092	0.4790769163754739	0.2918791108557413	0.2637939522228407	-0.0152540217462729	0.0695872492293463	0.0002326851794357	0.3932205908101593	-0.0632488343681529	0.00400041504893	0.1546224330370907	-2.3046746498360022	-0.0133537240031529	5.3115252415967	0.0001783219447523	-0.0048409566837176	-0.0016776889167643	2.3434861613630103e-05	2.814640101433772e-06	0.0044106208020724	0.0017498546342727	1.9453575859673784e-05	3.0619912410856456e-06	0.0085556041489106	-0.0043168631741208	7.319836235285628e-05	1.8635307664081163e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8102.818673342067	-582.2017009095498	65655670.453060895	338958.8205419729	4808.525176096158	-608.3078620219258	370038.4549976863	23121914.36915059	9056.751924265893	-756.4241361646164	572177.4737723861	82024755.41769396	8759.485614959684	0.472086	247.376648	0.5561498429757697	0.3404731283904992	0.2582356407547195	-0.0055583114681211	0.0666856461560005	3.089482637664755e-05	0.4739049532796286	0.0806843624694693	0.0065099663471047	0.2245859047429669	-2.027820868203193	0.2768537816328091	4.112057473520352	0.0766480164043871	-0.0048000935143915	4.086316932610037e-05	2.304089774690334e-05	1.6697986073735504e-09	0.0038781900911857	-0.0005324307108867	1.504035838337095e-05	2.834824618953169e-07	0.005267830281016	-0.0032877738678946	2.775003586958911e-05	1.0809457006410624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7732.525315119123	-370.29335822294433	59791947.74895809	137117.17114402578	4438.0285124759175	-370.4966636202407	137267.7777537298	19696097.077549204	8459.617249842182	-597.1346744237107	356569.81939911103	71565124.0138274	8184.385841366917	0.489981	256.753448	1.08282152034101	0.5103761314995079	0.3621708780304118	0.1039352372756923	0.1311677448933194	0.0108025335475544	0.6031484049912024	0.1292434517115737	0.0167038698103218	0.3637879984434314	-2.540640505276187	-0.5128196370729938	6.454854177050038	0.2629839801676771	-0.0106601390765265	-0.0058600455621349	0.0001136385651308	3.4340133990298105e-05	0.0046707755579082	0.0007925854667224	2.1816144312352652e-05	6.281917220597228e-07	0.0051839974242585	-8.383285675749984e-05	2.687382929471876e-05	7.027947872123487e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7284.991277281963	-447.5340378371593	53071097.91007429	200286.71502283192	4028.978209500061	-409.0503029758565	167322.15036464002	16232665.412626317	7684.678467726315	-774.9387821158671	600530.1160272233	59054283.15233646	7445.899822594472	0.497293	260.585266	1.2018435108337435	0.5288357908539503	0.570594900559712	0.2084240225293001	0.3255785405447475	0.0434405731672942	0.6555077957112587	0.0523593907200563	0.0027415057965755	0.4296904702382333	-2.8966503687533987	-0.3560098634772117	8.3905833587992	0.1267430228930629	-0.0121358108403521	-0.0014756717638256	0.0001472779047528	2.1776071545521613e-06	0.0092633626245208	0.0045925870666126	8.580988711336889e-05	2.109185596441733e-05	0.0108167432759638	0.0056327458517053	0.0001170019350981	3.172782582990327e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6993.988702240828	-291.00257504113506	48915877.967072345	84682.49868057144	3706.83307233593	-322.14513716413103	103777.4893984968	13740611.42616343	7227.538774001856	-457.139693724459	208976.69957849215	52237316.72970025	6985.003480750557	0.520364	272.674835	1.364289444350716	0.5274337248476744	0.3881860094652722	-0.1824088910944397	0.1506883779445724	0.0332730035503031	0.9603969970811476	0.3048892013698888	0.0929574251119686	0.9223623920024856	-3.057171059516591	-0.1605206907631924	9.346294887145795	0.0257668921630924	-0.0178885349203582	-0.0057527240800061	0.0003199996815968	3.309383434068202e-05	0.0067179831397068	-0.002545379484814	4.513129746538484e-05	6.478956721711985e-06	0.00478543361832	-0.0060313096576438	2.290037491534725e-05	3.637669618638738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
6662.774214466755	-331.2144877740729	44392560.23296309	109703.03691144152	3443.25737939033	-263.57569294560017	69472.14591175331	11856021.38072596	6618.944966179076	-608.59380782278	370386.4229202309	43810432.465307325	6430.38827267839	0.543355	284.721954	0.3865007424490417	0.1740875456073608	0.4475174362925997	0.0593314268273275	0.200271855785901	0.0035202182093665	0.9006482262776956	-0.0597487708034519	0.0035699156125234	0.8111672274971592	-3.1162494809339734	-0.0590784214173822	9.71101082742126	0.0034902598771698	-0.0181194629042607	-0.0002309279839024	0.0003283149359388	5.332773374927329e-08	0.0088341336392026	0.0021161504994957	7.804191715529097e-05	4.478092936516322e-06	0.0066051976029393	0.0018197639846193	4.362863537387508e-05	3.3115409597175136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6384.053245082377	-278.7209693843788	40756135.83604682	77685.37877456783	3194.9134119224727	-248.34396746785703	61674.72617767604	10207471.709682096	6152.580655713806	-466.3643104652701	217495.6700757469	37854248.72506373	5972.719367023554	0.577134	302.422729	0.7747881794136557	0.3423685968248648	0.2309518063178472	-0.2165656299747525	0.0533387368414764	0.0469006720863614	0.8505226237275281	-0.0501256025501675	0.0025125760310173	0.7233887334723583	-3.354934452920574	-0.2386849719866006	11.255585183393473	0.0569705158522443	-0.0167610024450962	0.0013584604591645	0.0002809312029645	1.8454148191134247e-06	0.005590795935803	-0.0032433377033995	3.125699919579135e-05	1.0519239458293387e-05	0.0073916389384179	0.0007864413354785	5.46363261959357e-05	6.184899741493631e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
