onset	duration	onset_sample	stim_type	trigger	stim_file
23.7509	0	26126	Unfamiliar	13	meg/u009.bmp
26.9582	0	29654	Unfamiliar	14	meg/u009.bmp
30.1491	0	33164	Famous	5	meg/f052.bmp
33.3236	0	36656	Famous	6	meg/f052.bmp
36.5473	0	40202	Scrambled	17	meg/s112.bmp
39.8545	0	43840	Famous	5	meg/f100.bmp
43.0291	0	47332	Famous	6	meg/f100.bmp
46.22	0	50842	Scrambled	17	meg/s077.bmp
49.36	0	54296	Famous	5	meg/f045.bmp
52.6173	0	57879	Famous	6	meg/f045.bmp
55.8082	0	61389	Scrambled	17	meg/s053.bmp
59.1836	0	65102	Unfamiliar	13	meg/u068.bmp
62.4073	0	68648	Unfamiliar	14	meg/u068.bmp
65.6809	0	72249	Scrambled	19	meg/s112.bmp
68.8218	0	75704	Famous	5	meg/f042.bmp
71.9291	0	79122	Scrambled	17	meg/s114.bmp
75.0691	0	82576	Scrambled	19	meg/s077.bmp
78.2764	0	86104	Famous	5	meg/f057.bmp
81.3836	0	89522	Famous	6	meg/f057.bmp
84.4909	0	92940	Famous	5	meg/f035.bmp
87.7155	0	96487	Scrambled	19	meg/s053.bmp
90.8055	0	99886	Scrambled	17	meg/s047.bmp
94.0464	0	103451	Scrambled	18	meg/s047.bmp
97.0882	0	106797	Famous	5	meg/f112.bmp
100.144	0	110158	Famous	7	meg/f042.bmp
103.217	0	113539	Unfamiliar	13	meg/u069.bmp
106.475	0	117123	Scrambled	19	meg/s114.bmp
109.733	0	120706	Scrambled	17	meg/s042.bmp
112.94	0	124234	Scrambled	17	meg/s032.bmp
116.131	0	127744	Scrambled	18	meg/s032.bmp
119.171	0	131088	Famous	7	meg/f035.bmp
122.412	0	134653	Unfamiliar	13	meg/u123.bmp
125.653	0	138218	Unfamiliar	13	meg/u096.bmp
128.643	0	141507	Famous	7	meg/f112.bmp
131.884	0	145072	Famous	5	meg/f110.bmp
134.957	0	148453	Famous	6	meg/f110.bmp
138.081	0	151889	Unfamiliar	15	meg/u069.bmp
141.322	0	155454	Scrambled	17	meg/s105.bmp
144.463	0	158909	Scrambled	19	meg/s042.bmp
147.536	0	162290	Unfamiliar	13	meg/u085.bmp
150.777	0	165855	Unfamiliar	14	meg/u085.bmp
154.052	0	169457	Famous	5	meg/f140.bmp
157.309	0	173040	Famous	6	meg/f140.bmp
160.349	0	176384	Unfamiliar	15	meg/u123.bmp
163.49	0	179839	Scrambled	17	meg/s090.bmp
166.681	0	183349	Unfamiliar	15	meg/u096.bmp
169.938	0	186932	Unfamiliar	13	meg/u140.bmp
172.995	0	190295	Unfamiliar	14	meg/u140.bmp
176.035	0	193639	Scrambled	17	meg/s055.bmp
179.125	0	197038	Scrambled	19	meg/s105.bmp
