onset	duration	response_time	button_press	stim_file
n/a	n/a	1.764	2	meg/f042.bmp
n/a	n/a	0.773	3	meg/f053.bmp
n/a	n/a	1.088	1	meg/f068.bmp
n/a	n/a	1.773	3	meg/f022.bmp
n/a	n/a	0.821	1	meg/u145.bmp
n/a	n/a	0.942	1	meg/u079.bmp
n/a	n/a	0.705	3	meg/f040.bmp
n/a	n/a	1.014	1	meg/u045.bmp
n/a	n/a	2.663	1	meg/u032.bmp
n/a	n/a	1.154	1	meg/u127.bmp
n/a	n/a	3.955	3	meg/f032.bmp
n/a	n/a	1.592	2	meg/u109.bmp
n/a	n/a	0.824	1	meg/u085.bmp
n/a	n/a	1.112	1	meg/u029.bmp
n/a	n/a	1.549	3	meg/f147.bmp
n/a	n/a	3.343	2	meg/u026.bmp
n/a	n/a	3.061	2	meg/f035.bmp
n/a	n/a	0.711	1	meg/u031.bmp
n/a	n/a	1.22	1	meg/u137.bmp
n/a	n/a	1.876	1	meg/u041.bmp
n/a	n/a	1.736	1	meg/u011.bmp
n/a	n/a	0.842	1	meg/f036.bmp
n/a	n/a	2.057	3	meg/f025.bmp
n/a	n/a	0.853	3	meg/f064.bmp
n/a	n/a	2.116	1	meg/u141.bmp
n/a	n/a	0.726	1	meg/u050.bmp
n/a	n/a	0.875	1	meg/u002.bmp
n/a	n/a	0.921	1	meg/u131.bmp
n/a	n/a	2.741	1	meg/f108.bmp
n/a	n/a	1.285	2	meg/f118.bmp
n/a	n/a	1.282	2	meg/f134.bmp
n/a	n/a	0.895	3	meg/f048.bmp
n/a	n/a	1.453	1	meg/u020.bmp
n/a	n/a	3.699	2	meg/f136.bmp
n/a	n/a	1.073	1	meg/u092.bmp
n/a	n/a	1.007	3	meg/f114.bmp
n/a	n/a	0.824	1	meg/u035.bmp
n/a	n/a	1.24	1	meg/f094.bmp
n/a	n/a	0.839	1	meg/u089.bmp
n/a	n/a	1.279	3	meg/f060.bmp
n/a	n/a	0.74	1	meg/f105.bmp
n/a	n/a	0.984	1	meg/f138.bmp
n/a	n/a	2.194	1	meg/u067.bmp
n/a	n/a	3.617	1	meg/f139.bmp
n/a	n/a	0.691	1	meg/f073.bmp
n/a	n/a	0.713	1	meg/u142.bmp
n/a	n/a	1.311	1	meg/u082.bmp
n/a	n/a	2.482	3	meg/f079.bmp
n/a	n/a	1.068	1	meg/u048.bmp
n/a	n/a	2.027	2	meg/f115.bmp
n/a	n/a	0.953	1	meg/u044.bmp
n/a	n/a	1.387	1	meg/u072.bmp
n/a	n/a	1.668	1	meg/u015.bmp
n/a	n/a	3.209	1	meg/f122.bmp
n/a	n/a	2.685	3	meg/f015.bmp
n/a	n/a	1.503	3	meg/f033.bmp
n/a	n/a	2.171	2	meg/f049.bmp
n/a	n/a	1.011	1	meg/f045.bmp
n/a	n/a	5.539	1	meg/u149.bmp
n/a	n/a	0.717	1	meg/u097.bmp
n/a	n/a	0.802	3	meg/f137.bmp
n/a	n/a	3.811	1	meg/u053.bmp
n/a	n/a	3.045	1	meg/u099.bmp
n/a	n/a	0.76	1	meg/u038.bmp
n/a	n/a	0.707	1	meg/u073.bmp
n/a	n/a	0.857	3	meg/f047.bmp
n/a	n/a	4.744	1	meg/u006.bmp
n/a	n/a	1.827	2	meg/f027.bmp
n/a	n/a	2.44	3	meg/f072.bmp
n/a	n/a	0.773	1	meg/u054.bmp
n/a	n/a	0.823	1	meg/u140.bmp
n/a	n/a	0.759	3	meg/f006.bmp
n/a	n/a	1.531	1	meg/f103.bmp
n/a	n/a	4.021	1	meg/u024.bmp
n/a	n/a	1.367	3	meg/f110.bmp
n/a	n/a	4.697	1	meg/u078.bmp
n/a	n/a	0.966	1	meg/u008.bmp
n/a	n/a	2.361	2	meg/f113.bmp
n/a	n/a	3.688	2	meg/f077.bmp
n/a	n/a	1.296	3	meg/f063.bmp
n/a	n/a	0.812	1	meg/u110.bmp
n/a	n/a	1.285	3	meg/f129.bmp
n/a	n/a	0.891	3	meg/f088.bmp
n/a	n/a	2.104	1	meg/u012.bmp
n/a	n/a	1.267	1	meg/u120.bmp
n/a	n/a	2.025	3	meg/f130.bmp
n/a	n/a	0.727	3	meg/f086.bmp
n/a	n/a	6.099	1	meg/u103.bmp
n/a	n/a	0.717	1	meg/u004.bmp
n/a	n/a	1.226	1	meg/u003.bmp
n/a	n/a	2.569	1	meg/f135.bmp
n/a	n/a	1.08	1	meg/u058.bmp
n/a	n/a	2.486	2	meg/f017.bmp
n/a	n/a	5.265	1	meg/u033.bmp
n/a	n/a	0.822	3	meg/f119.bmp
n/a	n/a	0.726	1	meg/u096.bmp
n/a	n/a	1.915	1	meg/u117.bmp
n/a	n/a	0.678	1	meg/u146.bmp
n/a	n/a	0.692	1	meg/u081.bmp
n/a	n/a	2.082	1	meg/u136.bmp
n/a	n/a	0.79	1	meg/f023.bmp
n/a	n/a	0.727	1	meg/f148.bmp
n/a	n/a	0.979	3	meg/f052.bmp
n/a	n/a	1.477	3	meg/f003.bmp
n/a	n/a	1.346	1	meg/u115.bmp
n/a	n/a	0.861	1	meg/u037.bmp
n/a	n/a	0.796	1	meg/u065.bmp
n/a	n/a	3.797	1	meg/f116.bmp
n/a	n/a	0.832	3	meg/f083.bmp
n/a	n/a	0.729	1	meg/u134.bmp
n/a	n/a	0.773	3	meg/f070.bmp
n/a	n/a	2.024	2	meg/f141.bmp
n/a	n/a	2.23	1	meg/f028.bmp
n/a	n/a	0.747	3	meg/f054.bmp
n/a	n/a	1.534	3	meg/f020.bmp
n/a	n/a	1.184	3	meg/f106.bmp
n/a	n/a	3.722	3	meg/f124.bmp
n/a	n/a	1.537	1	meg/f002.bmp
n/a	n/a	2.412	2	meg/f107.bmp
n/a	n/a	0.801	1	meg/u049.bmp
n/a	n/a	0.699	3	meg/f062.bmp
n/a	n/a	0.729	1	meg/u087.bmp
n/a	n/a	0.773	1	meg/f039.bmp
n/a	n/a	0.712	3	meg/f078.bmp
n/a	n/a	0.725	1	meg/u088.bmp
n/a	n/a	2.114	3	meg/f013.bmp
n/a	n/a	0.956	1	meg/f031.bmp
n/a	n/a	1.246	3	meg/f080.bmp
n/a	n/a	0.684	1	meg/u057.bmp
n/a	n/a	0.987	1	meg/u042.bmp
n/a	n/a	2.944	3	meg/f061.bmp
n/a	n/a	0.719	3	meg/f012.bmp
n/a	n/a	2.892	2	meg/f057.bmp
n/a	n/a	1.989	1	meg/u101.bmp
n/a	n/a	1.084	1	meg/u105.bmp
n/a	n/a	0.794	1	meg/f071.bmp
n/a	n/a	0.716	1	meg/u118.bmp
n/a	n/a	0.681	3	meg/u052.bmp
n/a	n/a	0.96	3	meg/f150.bmp
n/a	n/a	0.713	1	meg/u083.bmp
n/a	n/a	0.623	3	meg/f056.bmp
n/a	n/a	0.823	1	meg/u068.bmp
n/a	n/a	1.635	2	meg/u094.bmp
n/a	n/a	0.714	1	meg/u009.bmp
n/a	n/a	0.655	1	meg/f059.bmp
n/a	n/a	0.758	3	meg/f018.bmp
n/a	n/a	0.818	1	meg/u017.bmp
n/a	n/a	2.099	2	meg/f021.bmp
n/a	n/a	1.006	1	meg/f041.bmp
n/a	n/a	3.23	2	meg/f085.bmp
n/a	n/a	0.689	1	meg/u124.bmp
n/a	n/a	0.814	1	meg/u084.bmp
n/a	n/a	1.439	2	meg/f097.bmp
n/a	n/a	2.958	1	meg/f109.bmp
n/a	n/a	2.684	1	meg/f029.bmp
n/a	n/a	3.878	1	meg/f016.bmp
n/a	n/a	1.358	1	meg/f091.bmp
n/a	n/a	1.064	3	meg/f090.bmp
n/a	n/a	1.55	1	meg/u121.bmp
n/a	n/a	0.936	1	meg/u122.bmp
n/a	n/a	1.26	1	meg/f051.bmp
n/a	n/a	0.802	3	meg/f014.bmp
n/a	n/a	0.771	1	meg/u063.bmp
n/a	n/a	0.709	1	meg/u130.bmp
n/a	n/a	0.65	1	meg/u139.bmp
n/a	n/a	1.17	1	meg/u060.bmp
n/a	n/a	1.508	2	meg/f121.bmp
n/a	n/a	0.687	1	meg/f093.bmp
n/a	n/a	1.573	2	meg/u098.bmp
n/a	n/a	0.734	1	meg/u051.bmp
n/a	n/a	0.771	1	meg/u111.bmp
n/a	n/a	1.237	3	meg/f010.bmp
n/a	n/a	0.764	1	meg/f037.bmp
n/a	n/a	1.183	1	meg/u064.bmp
n/a	n/a	0.777	1	meg/u128.bmp
n/a	n/a	0.923	1	meg/u025.bmp
n/a	n/a	1.047	1	meg/f111.bmp
n/a	n/a	0.655	1	meg/u005.bmp
n/a	n/a	0.757	1	meg/u028.bmp
n/a	n/a	0.576	1	meg/f142.bmp
n/a	n/a	0.795	1	meg/u095.bmp
n/a	n/a	2.229	2	meg/f067.bmp
n/a	n/a	0.65	3	meg/f082.bmp
n/a	n/a	1.074	1	meg/u043.bmp
n/a	n/a	0.768	1	meg/u086.bmp
n/a	n/a	0.755	1	meg/u036.bmp
n/a	n/a	1.094	1	meg/u070.bmp
n/a	n/a	0.651	1	meg/u046.bmp
n/a	n/a	1.843	2	meg/u091.bmp
n/a	n/a	0.769	1	meg/u144.bmp
n/a	n/a	2.74	3	meg/f125.bmp
n/a	n/a	1.179	1	meg/u039.bmp
n/a	n/a	0.637	1	meg/u077.bmp
n/a	n/a	1.181	1	meg/u010.bmp
n/a	n/a	0.766	1	meg/u116.bmp
n/a	n/a	0.666	1	meg/u108.bmp
n/a	n/a	0.577	1	meg/u013.bmp
n/a	n/a	1.02	1	meg/f007.bmp
n/a	n/a	0.844	3	meg/f004.bmp
n/a	n/a	0.716	1	meg/u007.bmp
n/a	n/a	0.633	1	meg/u071.bmp
n/a	n/a	0.722	1	meg/f149.bmp
n/a	n/a	1.398	1	meg/u016.bmp
n/a	n/a	0.775	1	meg/f112.bmp
n/a	n/a	0.897	1	meg/f092.bmp
n/a	n/a	2.574	1	meg/u125.bmp
n/a	n/a	0.684	3	meg/f050.bmp
n/a	n/a	1.019	3	meg/f101.bmp
n/a	n/a	0.747	1	meg/u123.bmp
n/a	n/a	3.719	1	meg/f128.bmp
n/a	n/a	0.726	1	meg/u112.bmp
