onset	duration	trial_type
0.013	1.053	accept
2.551	0.377	accept
4.725	0.396	accept
6.634	0.327	accept
8.459	0.341	accept
10.102	0.369	accept
11.629	0.453	accept
13.239	0.338	explode
16.624	0.432	accept
18.666	0.295	accept
20.060	0.318	accept
21.487	0.306	accept
23.130	0.392	accept
25.254	0.348	accept
27.030	0.338	explode
31.029	0.363	accept
32.805	0.268	accept
34.448	0.401	accept
35.892	0.357	accept
37.751	0.794	accept
40.174	0.507	reject
44.107	0.366	accept
45.617	0.320	accept
47.957	0.379	accept
50.231	0.654	accept
52.820	0.357	accept
54.429	0.507	reject
59.541	0.332	accept
61.416	0.240	accept
63.574	0.043	accept
65.117	0.259	accept
66.677	0.299	accept
68.353	0.335	accept
70.644	0.338	explode
74.577	0.360	accept
76.004	0.292	accept
78.112	0.433	accept
79.904	0.368	accept
81.381	0.363	accept
83.207	0.338	explode
88.053	0.269	accept
89.596	0.325	accept
91.090	0.335	accept
92.700	0.388	accept
94.392	0.386	reject
98.143	0.322	accept
100.416	0.312	accept
102.707	0.335	accept
104.350	0.418	accept
106.773	0.732	reject
114.291	0.406	accept
116.498	0.271	accept
117.975	0.355	accept
120.348	0.325	accept
122.041	0.542	accept
123.883	0.782	reject
128.430	0.372	accept
130.389	0.317	accept
132.081	0.303	accept
133.724	0.381	accept
135.334	0.450	accept
137.359	0.610	reject
141.109	0.356	accept
143.184	0.273	accept
144.910	0.323	accept
146.736	0.313	accept
148.113	0.407	accept
150.270	0.338	explode
158.203	0.398	accept
159.879	0.298	accept
161.672	0.314	accept
163.580	0.341	accept
165.373	0.701	accept
167.879	0.667	reject
171.862	0.355	accept
174.102	0.282	accept
175.961	0.265	accept
177.786	0.318	accept
179.711	0.289	accept
181.720	0.505	reject
186.067	0.278	accept
187.445	0.349	accept
188.889	0.368	accept
190.532	0.359	accept
191.942	0.338	explode
197.967	0.602	accept
199.975	0.334	accept
201.385	0.304	accept
203.128	0.330	accept
204.539	0.438	accept
206.397	0.588	accept
208.173	0.338	explode
211.260	0.316	accept
213.285	0.260	accept
214.596	0.526	accept
216.405	0.269	accept
217.716	0.405	accept
219.525	0.316	reject
223.076	0.293	accept
224.570	0.271	accept
226.196	0.300	accept
228.188	0.381	accept
229.665	0.338	explode
232.917	0.267	accept
234.925	0.260	accept
236.967	0.274	accept
238.759	0.298	accept
240.585	0.336	accept
242.925	0.316	reject
246.343	0.369	accept
248.318	0.330	accept
249.845	0.300	accept
251.306	0.311	accept
253.646	0.347	accept
255.969	0.368	reject
260.317	0.332	accept
262.275	0.246	accept
264.284	0.277	accept
266.424	0.274	accept
267.901	0.565	accept
269.727	0.386	reject
273.959	0.258	accept
276.017	0.272	accept
277.726	0.344	accept
279.734	0.298	accept
281.792	0.296	accept
283.352	0.409	reject
290.472	0.329	accept
292.480	0.289	accept
294.505	0.217	accept
296.147	0.310	accept
297.906	0.327	accept
299.583	0.419	accept
301.093	0.338	explode
304.346	0.343	accept
306.370	0.247	accept
308.594	0.320	accept
310.055	0.410	accept
312.279	0.315	accept
314.602	0.439	reject
319.033	0.303	accept
320.460	0.348	accept
322.336	0.338	accept
324.576	0.273	accept
326.003	0.350	accept
327.580	0.389	reject
331.248	0.858	accept
333.837	0.317	accept
335.513	0.297	accept
337.803	0.278	accept
339.695	0.331	accept
341.520	0.329	reject
346.781	0.380	accept
348.856	0.322	accept
350.748	0.261	accept
352.274	0.342	accept
353.868	0.396	accept
356.241	0.377	reject
360.373	0.284	accept
361.900	0.292	accept
363.609	0.287	accept
365.700	0.301	accept
367.393	0.321	accept
369.335	0.289	reject
372.754	0.431	accept
374.928	0.234	accept
377.035	0.265	accept
378.562	0.287	accept
380.819	0.350	accept
382.861	0.605	reject
387.524	0.270	accept
389.084	0.284	accept
390.478	0.307	accept
391.872	0.338	explode
395.855	0.257	accept
397.896	0.425	accept
400.236	0.301	accept
402.444	0.338	explode
406.410	0.264	accept
408.318	0.322	accept
409.961	1.224	reject
414.276	0.375	accept
416.434	0.272	accept
417.762	0.632	accept
420.184	0.385	accept
421.977	0.607	accept
424.200	0.393	reject
429.378	0.295	accept
431.021	0.507	accept
433.179	0.503	accept
434.988	0.501	accept
437.261	0.467	accept
438.888	0.442	reject
445.576	0.361	accept
447.584	0.282	accept
449.808	0.320	accept
451.434	0.383	accept
453.658	0.478	accept
456.065	0.472	reject
459.666	0.358	accept
462.022	0.396	accept
464.213	0.349	accept
466.271	0.346	accept
468.478	0.299	accept
470.055	0.338	explode
473.191	0.481	accept
475.531	0.445	accept
477.988	0.461	accept
479.896	0.426	accept
482.153	0.338	explode
