onset	duration	onset_sample	stim_type	trigger	stim_file
24.6182	0	27080	Famous	5	meg/f147.bmp
27.7255	0	30498	Famous	6	meg/f147.bmp
30.8318	0	33915	Scrambled	17	meg/s012.bmp
33.9727	0	37370	Scrambled	18	meg/s012.bmp
37.0636	0	40770	Unfamiliar	13	meg/u002.bmp
40.1036	0	44114	Famous	5	meg/f005.bmp
43.3109	0	47642	Unfamiliar	13	meg/u087.bmp
46.4682	0	51115	Famous	5	meg/f129.bmp
49.6255	0	54588	Scrambled	17	meg/s114.bmp
52.7491	0	58024	Scrambled	18	meg/s114.bmp
56.0736	0	61681	Unfamiliar	13	meg/u065.bmp
59.2482	0	65173	Unfamiliar	15	meg/u002.bmp
62.4555	0	68701	Unfamiliar	13	meg/u006.bmp
65.4455	0	71990	Famous	7	meg/f005.bmp
68.7364	0	75610	Unfamiliar	13	meg/u103.bmp
72.0273	0	79230	Unfamiliar	15	meg/u087.bmp
75.2682	0	82795	Famous	5	meg/f009.bmp
78.4918	0	86341	Famous	6	meg/f009.bmp
81.5991	0	89759	Famous	7	meg/f129.bmp
84.7227	0	93195	Scrambled	17	meg/s042.bmp
87.9309	0	96724	Unfamiliar	13	meg/u084.bmp
91.1045	0	100215	Unfamiliar	14	meg/u084.bmp
94.3282	0	103761	Unfamiliar	15	meg/u065.bmp
97.5364	0	107290	Unfamiliar	13	meg/u073.bmp
100.694	0	110763	Unfamiliar	15	meg/u006.bmp
103.934	0	114327	Unfamiliar	13	meg/u021.bmp
107.058	0	117764	Unfamiliar	15	meg/u103.bmp
110.265	0	121292	Famous	5	meg/f064.bmp
113.355	0	124691	Famous	5	meg/f130.bmp
116.463	0	128109	Famous	6	meg/f130.bmp
119.687	0	131656	Scrambled	19	meg/s042.bmp
122.912	0	135203	Famous	5	meg/f020.bmp
126.185	0	138804	Famous	6	meg/f020.bmp
129.344	0	142278	Famous	5	meg/f117.bmp
132.383	0	145621	Famous	6	meg/f117.bmp
135.557	0	149113	Unfamiliar	15	meg/u073.bmp
138.815	0	152696	Famous	5	meg/f105.bmp
141.939	0	156133	Famous	6	meg/f105.bmp
145.229	0	159752	Unfamiliar	15	meg/u021.bmp
148.47	0	163317	Unfamiliar	13	meg/u007.bmp
151.544	0	166698	Unfamiliar	14	meg/u007.bmp
154.585	0	170043	Famous	7	meg/f064.bmp
157.875	0	173663	Scrambled	17	meg/s126.bmp
160.949	0	177044	Scrambled	18	meg/s126.bmp
164.123	0	180535	Scrambled	17	meg/s055.bmp
167.347	0	184082	Scrambled	18	meg/s055.bmp
170.555	0	187610	Famous	5	meg/f021.bmp
173.662	0	191028	Famous	5	meg/f095.bmp
176.785	0	194464	Unfamiliar	13	meg/u067.bmp
179.976	0	197974	Unfamiliar	14	meg/u067.bmp
183	0	201300	Famous	5	meg/f049.bmp
186.174	0	204791	Famous	6	meg/f049.bmp
189.448	0	208393	Unfamiliar	13	meg/u028.bmp
192.538	0	211792	Unfamiliar	13	meg/u020.bmp
195.695	0	215265	Unfamiliar	14	meg/u020.bmp
199.004	0	218904	Famous	7	meg/f021.bmp
202.077	0	222285	Famous	5	meg/f015.bmp
205.151	0	225666	Famous	7	meg/f095.bmp
208.392	0	229231	Famous	5	meg/f006.bmp
211.683	0	232851	Famous	6	meg/f006.bmp
214.873	0	236360	Famous	5	meg/f062.bmp
218.147	0	239962	Famous	5	meg/f121.bmp
221.288	0	243417	Unfamiliar	15	meg/u028.bmp
224.412	0	246853	Famous	5	meg/f087.bmp
227.686	0	250455	Scrambled	17	meg/s041.bmp
230.844	0	253928	Famous	7	meg/f015.bmp
233.984	0	257382	Unfamiliar	13	meg/u077.bmp
237.225	0	260947	Unfamiliar	14	meg/u077.bmp
240.449	0	264494	Unfamiliar	13	meg/u016.bmp
243.656	0	268022	Famous	7	meg/f062.bmp
246.78	0	271458	Scrambled	17	meg/s138.bmp
249.921	0	274913	Scrambled	18	meg/s138.bmp
253.245	0	278569	Famous	7	meg/f121.bmp
256.385	0	282024	Scrambled	17	meg/s074.bmp
259.375	0	285313	Scrambled	18	meg/s074.bmp
262.399	0	288639	Famous	7	meg/f087.bmp
265.49	0	292039	Unfamiliar	13	meg/u110.bmp
268.597	0	295457	Scrambled	19	meg/s041.bmp
271.637	0	298801	Famous	5	meg/f102.bmp
274.728	0	302201	Scrambled	17	meg/s148.bmp
277.918	0	305710	Scrambled	18	meg/s148.bmp
280.942	0	309036	Unfamiliar	15	meg/u016.bmp
284.133	0	312546	Famous	5	meg/f112.bmp
287.29	0	316019	Famous	6	meg/f112.bmp
290.531	0	319584	Famous	5	meg/f115.bmp
293.522	0	322874	Famous	6	meg/f115.bmp
296.728	0	326401	Scrambled	17	meg/s144.bmp
299.752	0	329727	Scrambled	18	meg/s144.bmp
302.825	0	333108	Unfamiliar	15	meg/u110.bmp
306.05	0	336655	Unfamiliar	13	meg/u069.bmp
309.241	0	340165	Famous	7	meg/f102.bmp
312.465	0	343711	Scrambled	17	meg/s026.bmp
315.689	0	347258	Scrambled	18	meg/s026.bmp
318.863	0	350749	Scrambled	17	meg/s049.bmp
322.054	0	354259	Scrambled	17	meg/s040.bmp
325.395	0	357934	Famous	5	meg/f040.bmp
328.502	0	361352	Scrambled	17	meg/s060.bmp
331.575	0	364733	Unfamiliar	15	meg/u069.bmp
334.716	0	368188	Unfamiliar	13	meg/u078.bmp
337.89	0	371679	Famous	5	meg/f144.bmp
341.064	0	375170	Famous	6	meg/f144.bmp
344.121	0	378533	Scrambled	19	meg/s049.bmp
347.312	0	382043	Unfamiliar	13	meg/u068.bmp
350.653	0	385718	Scrambled	19	meg/s040.bmp
353.91	0	389301	Scrambled	17	meg/s137.bmp
357.235	0	392958	Scrambled	18	meg/s137.bmp
360.476	0	396524	Famous	7	meg/f040.bmp
363.733	0	400106	Scrambled	17	meg/s145.bmp
366.824	0	403506	Scrambled	19	meg/s060.bmp
369.964	0	406960	Scrambled	17	meg/s131.bmp
373.171	0	410488	Unfamiliar	15	meg/u078.bmp
376.429	0	414072	Famous	5	meg/f091.bmp
379.686	0	417655	Famous	6	meg/f091.bmp
382.744	0	421018	Unfamiliar	13	meg/u053.bmp
385.817	0	424399	Unfamiliar	14	meg/u053.bmp
389.008	0	427909	Unfamiliar	15	meg/u068.bmp
392.032	0	431235	Unfamiliar	13	meg/u132.bmp
395.088	0	434597	Unfamiliar	14	meg/u132.bmp
398.313	0	438144	Scrambled	17	meg/s004.bmp
401.57	0	441727	Scrambled	19	meg/s145.bmp
404.644	0	445108	Scrambled	17	meg/s037.bmp
407.868	0	448655	Scrambled	19	meg/s131.bmp
410.958	0	452054	Scrambled	17	meg/s078.bmp
414.1	0	455510	Unfamiliar	13	meg/u104.bmp
417.356	0	459092	Unfamiliar	13	meg/u047.bmp
420.665	0	462731	Unfamiliar	14	meg/u047.bmp
423.838	0	466222	Scrambled	17	meg/s045.bmp
427.08	0	469788	Scrambled	18	meg/s045.bmp
430.303	0	473333	Scrambled	19	meg/s004.bmp
433.594	0	476953	Scrambled	17	meg/s054.bmp
436.735	0	480409	Scrambled	19	meg/s037.bmp
439.875	0	483863	Unfamiliar	13	meg/u012.bmp
443.049	0	487354	Unfamiliar	14	meg/u012.bmp
446.223	0	490845	Scrambled	19	meg/s078.bmp
449.364	0	494300	Scrambled	17	meg/s023.bmp
452.505	0	497755	Scrambled	18	meg/s023.bmp
455.678	0	501246	Unfamiliar	15	meg/u104.bmp
458.969	0	504866	Unfamiliar	13	meg/u043.bmp
462.126	0	508339	Scrambled	17	meg/s118.bmp
465.3	0	511830	Scrambled	18	meg/s118.bmp
468.507	0	515358	Unfamiliar	13	meg/u143.bmp
471.632	0	518795	Unfamiliar	14	meg/u143.bmp
474.839	0	522323	Scrambled	19	meg/s054.bmp
478.096	0	525906	Famous	5	meg/f096.bmp
481.304	0	529434	Scrambled	17	meg/s057.bmp
484.445	0	532889	Famous	5	meg/f050.bmp
487.568	0	536325	Famous	6	meg/f050.bmp
490.725	0	539798	Unfamiliar	15	meg/u043.bmp
