onset	duration	onset_sample	stim_type	trigger	stim_file
23.4782	0	25826	Scrambled	17	meg/s107.bmp
26.6355	0	29299	Scrambled	18	meg/s107.bmp
29.86	0	32846	Famous	5	meg/f076.bmp
33	0	36300	Famous	6	meg/f076.bmp
36.0909	0	39700	Unfamiliar	13	meg/u036.bmp
39.1809	0	43099	Unfamiliar	14	meg/u036.bmp
42.4391	0	46683	Scrambled	17	meg/s143.bmp
45.5291	0	50082	Unfamiliar	13	meg/u125.bmp
48.6364	0	53500	Unfamiliar	13	meg/u049.bmp
51.8436	0	57028	Famous	5	meg/f059.bmp
54.9009	0	60391	Unfamiliar	13	meg/u057.bmp
58.0082	0	63809	Famous	5	meg/f073.bmp
61.2318	0	67355	Famous	6	meg/f073.bmp
64.3564	0	70792	Scrambled	19	meg/s143.bmp
67.43	0	74173	Unfamiliar	13	meg/u142.bmp
70.6536	0	77719	Unfamiliar	15	meg/u125.bmp
73.6773	0	81045	Unfamiliar	13	meg/u136.bmp
76.8518	0	84537	Unfamiliar	14	meg/u136.bmp
79.9755	0	87973	Unfamiliar	15	meg/u049.bmp
83.1991	0	91519	Famous	5	meg/f077.bmp
86.39	0	95029	Famous	6	meg/f077.bmp
89.4636	0	98410	Famous	7	meg/f059.bmp
92.5709	0	101828	Scrambled	17	meg/s052.bmp
95.7782	0	105356	Unfamiliar	15	meg/u057.bmp
99.0355	0	108939	Famous	5	meg/f103.bmp
102.26	0	112486	Famous	5	meg/f029.bmp
105.451	0	115996	Famous	6	meg/f029.bmp
108.708	0	119579	Unfamiliar	15	meg/u142.bmp
111.983	0	123181	Unfamiliar	13	meg/u120.bmp
115.056	0	126562	Unfamiliar	14	meg/u120.bmp
118.146	0	129961	Famous	5	meg/f047.bmp
121.321	0	133453	Unfamiliar	13	meg/u038.bmp
124.578	0	137036	Scrambled	19	meg/s052.bmp
127.653	0	140418	Famous	5	meg/f042.bmp
130.877	0	143965	Famous	6	meg/f042.bmp
134	0	147400	Famous	7	meg/f103.bmp
137.157	0	150873	Unfamiliar	13	meg/u050.bmp
140.331	0	154364	Scrambled	17	meg/s133.bmp
143.505	0	157856	Scrambled	18	meg/s133.bmp
146.546	0	161201	Scrambled	17	meg/s011.bmp
149.653	0	164618	Famous	7	meg/f047.bmp
152.81	0	168091	Unfamiliar	13	meg/u033.bmp
