onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
10.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
22.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
38.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
54.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
70.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
82.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
98.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
112.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
128.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
144.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
160.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
174.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
190.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
200.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
216.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
228.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
244.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
260.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
276.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
290.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
306.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
316.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
332.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
342.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
358.0	2.0	n/a	0.0	0.0	46.0	1.99496	0.0
360.0	2.0	n/a	0.0	0.0	46.0	1.995876	0.0
362.0	2.0	n/a	0.0	0.0	46.0	1.993046	0.0
364.0	2.0	n/a	0.0	0.0	46.0	1.993218	0.0
366.0	2.0	n/a	0.0	0.0	46.0	1.994139	0.0
368.0	2.0	n/a	1.0	2.0	46.0	1.994701	12.0
370.0	2.0	n/a	1.0	2.0	46.0	1.995458	12.0
372.0	2.0	n/a	1.0	2.0	46.0	1.993506	12.0
374.0	2.0	n/a	1.0	2.0	46.0	1.994454	12.0
376.0	2.0	n/a	1.0	2.0	46.0	1.994366	12.0
378.0	2.0	n/a	0.0	0.0	46.0	1.994945	0.0
380.0	2.0	n/a	1.0	2.0	46.0	1.993701	12.0
382.0	2.0	n/a	1.0	2.0	30.0	0.4236809	12.0
384.0	2.0	n/a	1.0	2.0	46.0	1.994453	12.0
386.0	2.0	n/a	0.0	0.0	46.0	1.994627	0.0
388.0	2.0	n/a	0.0	0.0	46.0	1.993977	0.0
390.0	2.0	n/a	0.0	0.0	46.0	1.994287	0.0
392.0	2.0	n/a	0.0	0.0	46.0	1.994707	0.0
394.0	2.0	n/a	0.0	0.0	46.0	1.995246	0.0
396.0	2.0	n/a	2.0	2.0	46.0	1.994686	18.0
398.0	2.0	n/a	2.0	2.0	46.0	1.993288	18.0
400.0	2.0	n/a	2.0	2.0	46.0	1.993562	18.0
402.0	2.0	n/a	2.0	2.0	46.0	1.993792	18.0
404.0	2.0	n/a	2.0	2.0	46.0	1.995232	18.0
406.0	2.0	n/a	0.0	0.0	46.0	1.986741	0.0
408.0	2.0	n/a	0.0	0.0	46.0	1.993626	0.0
410.0	2.0	n/a	0.0	0.0	46.0	2.002442	0.0
412.0	2.0	n/a	2.0	2.0	46.0	1.99515	18.0
414.0	2.0	n/a	2.0	2.0	30.0	1.36081	18.0
416.0	2.0	n/a	2.0	2.0	46.0	1.993894	18.0
418.0	2.0	n/a	0.0	0.0	46.0	1.994494	0.0
420.0	2.0	n/a	0.0	0.0	46.0	1.994589	0.0
422.0	2.0	n/a	0.0	0.0	46.0	1.993471	0.0
424.0	2.0	n/a	0.0	0.0	46.0	1.995154	0.0
426.0	2.0	n/a	0.0	0.0	46.0	1.995077	0.0
428.0	2.0	n/a	1.0	2.0	46.0	1.986243	11.0
430.0	2.0	n/a	1.0	2.0	46.0	1.993861	11.0
432.0	2.0	n/a	1.0	2.0	46.0	2.00151	11.0
434.0	2.0	n/a	1.0	2.0	46.0	1.994622	11.0
436.0	2.0	n/a	1.0	2.0	46.0	1.99336	11.0
438.0	2.0	n/a	0.0	0.0	46.0	1.993237	0.0
440.0	2.0	n/a	1.0	2.0	46.0	1.993172	11.0
442.0	2.0	n/a	1.0	2.0	30.0	0.4557032	11.0
444.0	2.0	n/a	1.0	2.0	46.0	1.994602	11.0
446.0	2.0	n/a	0.0	0.0	46.0	1.993642	0.0
448.0	2.0	n/a	0.0	0.0	46.0	1.993556	0.0
450.0	2.0	n/a	0.0	0.0	46.0	1.993718	0.0
452.0	2.0	n/a	0.0	0.0	46.0	1.994471	0.0
454.0	2.0	n/a	0.0	0.0	46.0	1.995204	0.0
456.0	2.0	n/a	1.0	2.0	46.0	1.99387	7.0
458.0	2.0	n/a	1.0	2.0	46.0	1.995021	7.0
460.0	2.0	n/a	1.0	2.0	46.0	1.994966	7.0
462.0	2.0	n/a	1.0	2.0	46.0	1.993326	7.0
464.0	2.0	n/a	1.0	2.0	46.0	1.99362	7.0
466.0	2.0	n/a	0.0	0.0	46.0	1.995796	0.0
468.0	2.0	n/a	0.0	0.0	46.0	1.986592	0.0
470.0	2.0	n/a	1.0	2.0	46.0	1.995432	7.0
472.0	2.0	n/a	1.0	2.0	30.0	1.29557	7.0
474.0	2.0	n/a	1.0	2.0	46.0	1.985416	7.0
476.0	2.0	n/a	0.0	0.0	46.0	2.001646	0.0
478.0	2.0	n/a	0.0	0.0	46.0	1.993547	0.0
480.0	2.0	n/a	0.0	0.0	46.0	1.995553	0.0
482.0	2.0	n/a	0.0	0.0	46.0	1.994497	0.0
484.0	2.0	n/a	0.0	0.0	46.0	1.995066	0.0
486.0	2.0	n/a	2.0	1.0	46.0	1.99543	16.0
488.0	2.0	n/a	2.0	1.0	46.0	1.994324	16.0
490.0	2.0	n/a	2.0	1.0	46.0	1.985403	16.0
492.0	2.0	n/a	2.0	1.0	46.0	1.994718	16.0
494.0	2.0	n/a	2.0	1.0	46.0	2.003602	16.0
496.0	2.0	n/a	0.0	0.0	46.0	1.994215	0.0
498.0	2.0	n/a	0.0	0.0	46.0	1.994522	0.0
500.0	2.0	n/a	0.0	0.0	46.0	1.995431	0.0
502.0	2.0	n/a	2.0	1.0	46.0	1.994671	16.0
504.0	2.0	n/a	2.0	1.0	46.0	1.995789	16.0
506.0	2.0	n/a	2.0	1.0	46.0	1.993402	16.0
508.0	2.0	n/a	0.0	0.0	46.0	1.993205	0.0
510.0	2.0	n/a	0.0	0.0	46.0	1.993762	0.0
512.0	2.0	n/a	0.0	0.0	46.0	1.993467	0.0
514.0	2.0	n/a	0.0	0.0	46.0	1.995679	0.0
516.0	2.0	n/a	0.0	0.0	46.0	1.995057	0.0
518.0	2.0	n/a	2.0	1.0	46.0	1.994098	15.0
520.0	2.0	n/a	2.0	1.0	46.0	1.994458	15.0
522.0	2.0	n/a	2.0	1.0	46.0	1.993818	15.0
524.0	2.0	n/a	2.0	1.0	46.0	1.994368	15.0
526.0	2.0	n/a	2.0	1.0	46.0	1.993933	15.0
528.0	2.0	n/a	0.0	0.0	46.0	1.994785	0.0
530.0	2.0	n/a	0.0	0.0	46.0	1.988296	0.0
532.0	2.0	n/a	2.0	1.0	46.0	1.995023	15.0
534.0	2.0	n/a	2.0	1.0	35.0	0.3669522	15.0
536.0	2.0	n/a	2.0	1.0	46.0	1.995511	15.0
538.0	2.0	n/a	0.0	0.0	46.0	2.002181	0.0
540.0	2.0	n/a	0.0	0.0	46.0	1.993671	0.0
542.0	2.0	n/a	0.0	0.0	46.0	1.993889	0.0
544.0	2.0	n/a	0.0	0.0	46.0	1.993661	0.0
546.0	2.0	n/a	0.0	0.0	46.0	1.994107	0.0
548.0	2.0	n/a	2.0	2.0	46.0	1.994793	22.0
550.0	2.0	n/a	2.0	2.0	46.0	1.995984	22.0
552.0	2.0	n/a	2.0	2.0	46.0	1.985348	22.0
554.0	2.0	n/a	2.0	2.0	46.0	1.993673	22.0
556.0	2.0	n/a	2.0	2.0	46.0	2.002961	22.0
558.0	2.0	n/a	2.0	2.0	46.0	1.996031	22.0
560.0	2.0	n/a	2.0	2.0	46.0	1.993404	22.0
562.0	2.0	n/a	2.0	2.0	30.0	1.319992	22.0
564.0	2.0	n/a	0.0	0.0	46.0	1.993634	0.0
566.0	2.0	n/a	0.0	0.0	46.0	1.995015	0.0
568.0	2.0	n/a	0.0	0.0	46.0	1.995094	0.0
570.0	2.0	n/a	0.0	0.0	46.0	1.992722	0.0
572.0	2.0	n/a	0.0	0.0	46.0	1.99372	0.0
574.0	2.0	n/a	1.0	1.0	46.0	1.994556	1.0
576.0	2.0	n/a	1.0	1.0	46.0	1.995353	1.0
578.0	2.0	n/a	1.0	1.0	46.0	1.987515	1.0
580.0	2.0	n/a	1.0	1.0	46.0	2.001599	1.0
582.0	2.0	n/a	1.0	1.0	46.0	1.993344	1.0
584.0	2.0	n/a	0.0	0.0	46.0	1.995523	0.0
586.0	2.0	n/a	1.0	1.0	46.0	1.995834	1.0
588.0	2.0	n/a	1.0	1.0	35.0	0.09597252	1.0
590.0	2.0	n/a	1.0	1.0	46.0	1.995587	1.0
592.0	2.0	n/a	0.0	0.0	46.0	1.994528	0.0
594.0	2.0	n/a	0.0	0.0	46.0	1.994494	0.0
596.0	2.0	n/a	0.0	0.0	46.0	1.996027	0.0
598.0	2.0	n/a	0.0	0.0	46.0	1.987538	0.0
600.0	2.0	n/a	0.0	0.0	46.0	1.994502	0.0
602.0	2.0	n/a	1.0	2.0	46.0	2.001846	10.0
604.0	2.0	n/a	1.0	2.0	46.0	1.995071	10.0
606.0	2.0	n/a	1.0	2.0	46.0	1.993531	10.0
608.0	2.0	n/a	1.0	2.0	46.0	1.994442	10.0
610.0	2.0	n/a	1.0	2.0	46.0	1.993379	10.0
612.0	2.0	n/a	0.0	0.0	46.0	1.994797	0.0
614.0	2.0	n/a	0.0	0.0	46.0	1.985587	0.0
616.0	2.0	n/a	0.0	0.0	46.0	1.99537	0.0
