1.0931	-0.26404	-0.037988	0.01738	0.003606	0.0055396	0.0061703	0.0036289	-0.00027033	-0.0020549	-0.0027942	-0.0032614	0.0049998	0.0026684	0.0043376	0.011472	0.01273	-0.078844	-0.045392	-0.0061248	0.017892	-0.0027037	0.0021146	-0.00083122	-0.0027559	0.0011274	0.0028719	0.013352	0.017519	0.013759	0.021842	-0.0028022	0.0046269	0.0018847	-0.0035264	0.0047426	-0.00032523	-0.0015465	0.030922	-0.0084859	0.020347	-0.0033655	0.0038363	0.00059447	-0.0024656	0.015353	0.0010165	-0.0021604	0.013936	-0.0030558	-0.0041173	0.0031803	-0.0045751	0.0042528	0.013636	0.0022805	0.027758	0.008781	0.0011794	0.0051624	0.0052054	0.019945	0.010005	-0.02598	-0.14897	-0.089271	-0.2398	-0.051578	0.018218	0.016743	0.0093259	0.0049651	-0.013529	0.0086013	0.012847	0.0022321	-0.0050414	0.013623	0.01665	-0.039543	-0.1107	-0.12946	-0.00082076	0.0054249	0.018646	0.019967	-0.0019231	0.011929	0.0067931	0.0063885	0.0096481	-0.0028831	-0.0033835	0.0089955	0.0037929	-0.0049164	0.011894	0.015461	0.031982	0.017244	0.0019476	0.0087593	0.0054784	-0.0065868	0.00081382	0.00076218	-0.0003828	0.0068303	0.011329	0.020221
-0.26404	1.1941	-0.12058	-0.055466	0.0029265	0.019228	0.0053659	0.0045114	-0.0028773	0.0026112	0.0014587	-0.0011616	0.0069887	0.010286	0.029826	0.01525	-0.03349	-0.32117	-0.17509	-0.041304	-0.006884	0.012441	0.0034598	4.25e-05	-0.0087299	0.0035837	0.006677	0.013605	0.0071966	0.065314	0.017763	-0.00038122	0.0034607	0.002124	-0.0087839	0.015004	0.0091112	-0.0035527	0.04226	-0.019079	0.018986	-0.0013515	-0.00061147	0.00084327	-0.01133	0.015873	-0.0066308	0.00035619	0.012904	0.005678	0.021377	0.018771	0.012448	0.0056133	0.0028833	0.0035953	0.0096851	0.018935	-0.0010609	-0.0019956	-0.00038541	0.020599	0.0030907	0.0094077	-0.034566	-0.084412	-0.082795	0.020569	0.02237	0.013814	0.008657	0.0053632	-0.0052916	0.016663	0.0192	0.0030881	0.0080577	0.00044709	0.0080846	0.0093126	-0.039555	-0.12949	0.023509	0.024873	0.0016904	0.015507	0.017501	0.0020964	-0.0004192	0.0046002	0.0043684	0.033578	-0.0074428	0.00043555	0.00072787	0.0072213	0.008364	0.0051167	0.029811	0.013598	-0.00035142	-0.00031079	0.011773	-0.011384	0.0030308	0.0018387	0.015121	0.018198	0.033507	0.0087301
-0.037988	-0.12058	1.2214	-0.28391	-0.023465	0.01063	0.016645	-0.00070963	-0.0066323	0.0093115	0.0039448	0.0038538	-0.0053245	0.0091726	0.017606	0.029877	-0.033494	-0.089072	-0.024647	-0.0075699	0.043015	0.024121	-0.0065859	0.0059517	-0.0032943	-0.0014837	0.0051405	-0.0053275	-0.016636	0.03677	-0.0017932	0.016959	0.0042238	0.0064263	-0.017993	0.0046301	0.016562	0.010488	-0.0080986	-0.0014664	-0.0033201	-0.0036183	0.002185	0.0069826	-0.0027168	0.0086068	-0.0031191	0.0016221	0.017563	0.0036791	0.030407	0.005706	0.0047795	0.0074558	0.0092055	0.0029164	-0.00085582	0.0080696	-0.00026374	0.0027421	-0.00058759	-0.019565	0.01284	0.018328	-0.0096704	-0.0090444	0.0043805	0.0075326	0.0062207	0.0042368	0.0011959	-0.0083072	0.013433	0.0073076	0.0068052	0.0094562	0.019884	-0.0024824	0.035267	0.018009	-0.054789	-0.21175	-0.045294	0.0031282	-0.0069815	0.0028046	0.0056648	0.0022232	0.0064346	0.0064487	0.003791	0.018946	-0.010593	0.0071924	-0.0037615	0.0095072	0.0072812	-0.17712	-0.19754	-0.016551	0.004724	0.024152	0.0070318	-0.0059384	0.0041986	0.00031115	0.032062	0.00046356	-0.015682	0.0065056
0.01738	-0.055466	-0.28391	1.0514	-0.056731	-0.021968	-0.016671	0.018838	-0.0055153	0.027287	-0.013612	0.0059144	-0.0079434	0.031729	0.0073581	-0.085315	-0.12262	-0.22108	0.05242	-0.024523	0.0026786	0.039857	-0.021325	0.010033	-0.0041351	0.00054394	0.011812	0.012511	-0.015538	0.0055418	-0.020163	0.024302	0.0081906	0.0041196	-0.025847	-0.0006338	0.010173	-0.000475	0.011599	0.034673	0.014156	-0.0075306	0.011057	0.024852	-0.018095	0.024224	-0.0137	0.0068094	0.0305	0.045139	0.037732	-0.029621	0.0066374	0.002864	0.026269	0.019609	-0.0020081	0.020042	-0.00055096	0.012668	0.023949	-0.018931	-0.027042	0.019599	-0.10825	-0.071416	0.073142	-0.0035538	-0.014217	0.045594	0.026646	-0.04951	0.037313	-0.013345	-0.002684	0.037572	0.011617	0.0096923	-0.0023451	0.053024	0.026381	0.0045708	0.025995	-0.0027742	-0.004449	-0.029163	-0.0088251	0.01032	0.014713	0.014205	-0.013114	0.05423	-0.022634	-0.0049152	0.009397	-0.052673	0.057386	-0.050614	-0.13946	0.01264	0.020087	0.025193	0.0086984	0.016695	-0.010353	0.014265	-0.0082526	0.01585	-0.031443	-0.00029652
0.003606	0.0029265	-0.023465	-0.056731	0.76737	-0.096847	-0.018083	0.011812	0.0076867	-0.011092	-0.0023136	-0.005242	0.019519	-0.0025768	-0.039888	-0.0803	-0.023419	-0.022812	-0.0096052	-0.0046806	-0.018019	0.00057586	0.023279	0.0097811	-0.0043981	0.0026416	0.006574	0.026999	-0.0012465	-0.0031635	0.028593	-0.0083711	0.012518	0.0031508	-0.00097258	0.0091676	0.0058817	0.013444	0.014102	0.00048747	0.0056406	-0.0047171	-0.0030714	0.0069115	-0.0065797	0.02401	0.0070169	0.004423	0.012907	0.0022115	-0.011447	0.015973	0.0052437	0.0067686	0.011981	-0.0039289	0.015588	0.019235	0.00034272	0.0025129	0.0063719	0.020665	0.00025817	-0.012173	0.046363	0.032133	0.0036487	0.012864	0.0082631	0.006747	0.01103	0.019499	-0.01184	0.024917	0.018842	-0.0037937	0.0025315	0.0052508	-0.010752	0.014863	-0.00015535	0.0018627	0.029727	0.021244	-0.014131	0.011511	0.023364	0.010927	0.0050499	-0.00070735	0.019466	0.0070759	-0.0061224	0.011498	0.038304	0.026414	-0.014453	-0.0059551	-0.12608	0.011323	0.0063301	-0.016529	0.0055815	-0.01814	0.0078902	0.018154	0.032436	-0.048684	-0.09267	-0.06944
0.0055396	0.019228	0.01063	-0.021968	-0.096847	0.61501	-0.17422	-0.028083	0.010764	0.0052835	0.0070852	0.020554	0.0013203	-0.058131	-0.082231	-0.038865	-0.0061668	0.024549	0.0029853	0.0061051	0.027134	0.020474	0.017292	0.013495	0.0054299	0.00034549	0.015574	0.0027709	0.020776	0.011133	0.0057556	-0.0013445	-0.003457	0.0071352	-0.012722	0.0088841	0.022278	0.0094286	0.0084483	0.0041682	0.0033657	0.0092706	-0.0010592	0.0038968	-0.011679	0.019707	0.0051308	0.0042998	0.016076	-0.00036029	0.0083021	0.016319	-0.0017342	0.007977	0.0043763	0.017746	-0.0010436	0.019143	0.0018648	0.00067209	0.015428	0.0037464	0.0056411	0.011578	0.0010655	0.010539	0.010847	0.0012976	0.0057015	0.0032228	0.0084541	0.0042282	0.0048121	0.017532	0.016974	0.0029212	0.0064435	0.010966	0.0039816	-0.0015103	0.0077885	0.0022332	0.0064931	0.0098957	0.0051637	0.023748	0.011478	0.010284	0.0044013	0.0045951	0.001539	0.034901	-0.0071526	0.0072666	-0.016666	0.022464	0.01207	0.017975	-0.019516	0.012804	0.017889	0.032647	0.0048276	-0.015757	0.00080095	0.002155	-0.0076745	0.014862	-0.044208	-0.088917
0.0061703	0.0053659	0.016645	-0.016671	-0.018083	-0.17422	0.63602	-0.165	0.0011939	-0.0014844	-0.00014424	0.003423	-0.044286	-0.08745	-0.0088191	0.013102	0.012159	0.041869	0.0088836	0.012836	0.027147	0.037683	-0.012488	0.032595	-0.0066913	0.0041772	-0.013742	0.036188	0.009302	0.038867	0.0020044	0.0056098	-0.00078273	0.0074157	-0.014406	0.025516	0.028654	0.0083048	0.017223	0.00092777	0.0087874	-0.0015357	0.015024	0.014576	-0.022369	0.04354	0.00041701	0.0026461	0.02742	0.015113	0.012759	0.0040967	0.011353	0.0074271	0.032891	0.016054	0.0028253	0.035475	-0.0011767	0.0056823	0.0035717	0.018671	-0.0019343	0.0034862	0.0050061	0.0015808	0.033201	0.012252	0.0026345	0.020831	0.022942	-5.0611e-05	0.0069427	0.025557	0.019204	0.023033	0.010184	-0.0071039	0.0075755	0.01708	-0.0030048	0.0090268	0.013975	0.005671	0.014234	0.011207	0.026749	0.021774	0.009239	0.014662	-0.00223	0.050414	-0.014206	0.015933	0.01997	0.0099012	0.014211	0.013936	0.030175	0.01424	0.019029	0.024021	0.016685	-0.017761	-0.0038836	-0.022376	0.015826	0.01298	0.0087342	-0.077239
0.0036289	0.0045114	-0.00070963	0.018838	0.011812	-0.028083	-0.165	0.60122	-0.1256	-0.03623	0.005065	-0.039577	-0.081072	-0.04026	0.035998	0.01852	0.013105	0.014949	0.0080631	0.010082	0.014534	0.021952	0.015111	-0.022449	0.012745	0.0015861	-0.0091278	0.0062434	0.006271	0.019753	0.0077319	0.022867	0.00047133	0.0011535	-0.012913	0.012775	0.017783	0.00059261	0.00072192	0.0055005	0.0098489	0.0065082	0.0018998	0.0037572	-0.0031042	0.034686	0.0068175	0.0037587	0.013819	0.0079273	0.0032365	0.005079	-0.0021294	0.0086553	0.019049	0.014487	0.0050804	0.018918	-0.00076535	0.0034809	0.0047139	-0.0011901	0.0046502	0.006649	0.0051723	-0.0026534	0.016848	0.010759	0.0058352	0.0087569	0.0098587	-0.0009626	0.004307	0.020309	0.014939	0.014949	0.0035146	0.0075823	0.011449	-0.0031753	0.0055174	0.0059129	0.0071218	0.009419	0.0096605	0.0049865	0.018923	0.014972	0.0011454	0.0032636	0.0078401	0.025355	0.0025904	0.016123	0.0064494	0.0080419	0.0045191	0.00126	0.015962	0.0076284	0.017026	0.022068	0.01425	-0.014368	-0.047307	-0.022368	-0.018046	0.0024819	0.021917	-0.02724
-0.00027033	-0.0028773	-0.0066323	-0.0055153	0.0076867	0.010764	0.0011939	-0.1256	0.51559	-0.16005	-0.013664	-0.14183	-0.014678	0.024196	0.0086843	-0.0059435	-0.0041345	0.024395	0.0017211	0.0042122	-0.0041529	0.0056354	0.0090352	0.012698	-0.00048451	-0.00083402	0.0041594	0.0054666	-0.0023797	0.03233	-0.0044539	0.0019949	0.00073361	-0.011728	0.0065483	0.0056827	0.010169	-0.00025679	0.0055807	-0.0010953	-0.0014434	-0.0017295	0.0002122	0.006109	-0.013064	0.0075149	0.0023977	-0.00017921	0.0057164	0.0022119	0.0066071	0.006867	0.0035484	-7.8851e-05	0.0073307	0.0044388	-0.0014644	0.015563	-0.0084249	0.00088313	0.0050491	0.0015136	0.0025602	0.00093018	0.0010219	-0.0020307	0.01408	0.00099376	-0.00089258	0.0059307	0.0056926	-0.0016893	0.0061515	0.0090034	0.0038477	0.0045653	0.0035747	-0.0020286	-0.0022586	0.010162	0.0011411	0.0010692	0.0065745	-0.00013632	-0.00077432	0.0064173	0.013448	0.0049623	0.00054459	-0.0016855	-0.0013175	0.020938	-0.007531	-0.0015032	0.010067	0.0062205	0.00091219	0.001499	0.010471	0.0014274	-0.0012452	-4.8336e-05	0.0028902	-0.017332	-0.050751	-0.0048527	0.011189	-0.0042822	0.0091976	-0.00050823
-0.0020549	0.0026112	0.0093115	0.027287	-0.011092	0.0052835	-0.0014844	-0.03623	-0.16005	0.61912	-0.20603	-0.047294	-0.0020278	-0.0049228	-0.0018955	-0.0078876	0.0072365	-0.026415	-0.0045194	-0.0028913	-0.0018179	-0.018999	0.0097335	0.009475	-0.026584	-0.00086349	-0.011192	-0.007713	0.0048493	-0.039476	0.013643	-0.0055014	0.0096651	0.019109	-0.03846	-0.0063921	-0.0046158	0.0014353	-0.0051913	0.0019465	-0.0078982	0.0019231	0.0057087	-0.014143	0.0073569	-0.012099	-0.0099057	-0.0012918	-0.0096856	-0.0020954	-0.0065953	-0.007068	-4.5647e-05	-0.0036137	-0.0084711	-0.0049018	0.0031238	-0.034855	0.020761	0.00082166	-0.0081043	-0.00090685	-0.0024894	-0.0099382	0.0030504	0.0043341	-0.01595	0.00074135	-0.0054245	-0.0083158	-0.0028483	0.0058096	-0.017651	-0.006099	0.0072292	-0.01282	-0.0075893	0.0046993	0.0073161	-0.014777	-0.00025603	-0.0068759	-0.010738	-0.0085635	0.0033379	-0.0044585	-0.014871	-0.011001	0.00026888	0.0090952	-0.0032506	-0.037245	-0.0098924	-0.00080802	0.0019998	-0.0065422	-0.0037919	-0.0072481	-0.01997	0.0025617	0.0042856	-0.0029659	-0.015098	-0.087451	-0.018375	-0.0063705	-0.011182	0.0058238	-0.015965	0.00032514
