onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
334.625	1.5	successful stop	1	0	0.113	0	0.0	0	1
337.375	1.5	go	0	0	0.0	49	0.47200000000000003	1	0
340.25	1.5	go	0	0	0.0	49	0.597	1	0
343.125	1.5	successful stop	1	0	0.073	0	0.0	0	1
345.375	1.5	go	0	1	0.0	50	0.303	1	0
347.75	1.5	junk	0	1	0.0	49	0.35200000000000004	0	0
351.25	1.5	successful stop	1	0	0.073	0	0.0	0	1
354.0	1.5	go	0	0	0.0	49	0.33299999999999996	1	0
356.625	1.5	go	0	1	0.0	50	0.355	1	0
359.125	1.5	go	0	1	0.0	50	0.34299999999999997	1	0
