onset	duration	event_sample	trial_type	event_value	stim_file
25.0282	0	27531	Unfamiliar	13	u142.bmp
28.1682	0	30985	Scrambled	17	s007.bmp
31.2755	0	34403	Scrambled	17	s004.bmp
34.2991	0	37729	Famous	5	f086.bmp
37.3727	0	41110	Scrambled	17	s054.bmp
40.6636	0	44730	Scrambled	18	s054.bmp
43.6545	0	48020	Famous	5	f047.bmp
46.7445	0	51419	Famous	6	f047.bmp
49.9355	0	54929	Unfamiliar	15	u142.bmp
53.0427	0	58347	Famous	5	f055.bmp
56.0827	0	61691	Famous	6	f055.bmp
59.2236	0	65146	Scrambled	19	s007.bmp
62.4645	0	68711	Famous	5	f097.bmp
65.7382	0	72312	Famous	6	f097.bmp
69.0291	0	75932	Scrambled	19	s004.bmp
72.1536	0	79369	Unfamiliar	13	u051.bmp
75.3109	0	82842	Unfamiliar	14	u051.bmp
78.4509	0	86296	Famous	7	f086.bmp
81.6418	0	89806	Famous	5	f001.bmp
84.7491	0	93224	Famous	6	f001.bmp
87.84	0	96624	Famous	5	f148.bmp
91.1636	0	100280	Famous	6	f148.bmp
94.2373	0	103661	Scrambled	17	s079.bmp
97.4445	0	107189	Unfamiliar	13	u012.bmp
100.669	0	110736	Unfamiliar	14	u012.bmp
103.809	0	114190	Famous	5	f114.bmp
107	0	117700	Famous	6	f114.bmp
110.191	0	121210	Unfamiliar	13	u095.bmp
113.398	0	124738	Unfamiliar	14	u095.bmp
116.689	0	128358	Unfamiliar	13	u102.bmp
120.014	0	132015	Unfamiliar	14	u102.bmp
123.255	0	135580	Scrambled	17	s020.bmp
126.495	0	139145	Scrambled	19	s079.bmp
129.753	0	142728	Scrambled	17	s111.bmp
133.01	0	146311	Scrambled	17	s075.bmp
136.267	0	149894	Scrambled	17	s118.bmp
139.342	0	153276	Famous	5	f026.bmp
142.499	0	156749	Famous	5	f143.bmp
145.623	0	160185	Scrambled	19	s020.bmp
148.763	0	163639	Scrambled	17	s116.bmp
151.987	0	167186	Scrambled	18	s116.bmp
155.278	0	170806	Scrambled	19	s111.bmp
158.318	0	174150	Famous	5	f029.bmp
161.509	0	177660	Scrambled	19	s075.bmp
164.666	0	181133	Scrambled	17	s005.bmp
167.807	0	184588	Scrambled	19	s118.bmp
