onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	country	7	4	918	0	country_001.wav	country	6	0	0.008000000000265572	2990.593
12.0	6.0	symphonic	7	4	924	6	symphonic_004.wav	symphonic	6	0	0.0038999999997031405	3002.5927
24.0	6.0	metal	7	4	930	12	metal_000.wav	metal	6	0	0.0027000000000043656	3014.5931
36.0	6.0	country	7	4	936	18	country_003.wav	country	6	0	0.0025000000000545697	3026.5935
48.01	6.0	ambient	7	4	942	24	ambient_003.wav	ambient	8	1	0.008800000000064756	3038.5929
62.0	6.0	metal	7	4	949	31	metal_003.wav	metal	6	0	0.0027000000000043656	3052.5935
74.0	6.0	symphonic	7	4	955	37	symphonic_003.wav	symphonic	6	0	0.003600000000005821	3064.593
86.0	6.0	ambient	7	4	961	43	ambient_002.wav	ambient	6	0	0.0025000000000545697	3076.593
98.02	6.0	symphonic	7	4	967	49	symphonic_000.wav	symphonic	8	1	0.0205999999998312	3088.5927
112.0	6.0	symphonic	7	4	974	56	symphonic_002.wav	symphonic	4	0	0.0027000000000043656	3102.5927
122.0	6.0	country	7	4	979	61	country_000.wav	country	6	0	0.002399999999852298	3112.5927
134.0	6.0	metal	7	4	985	67	metal_002.wav	metal	6	0	0.0025000000000545697	3124.5929
146.0	6.0	ambient	7	4	991	73	ambient_000.wav	ambient	4	0	0.0025000000000545697	3136.5935
156.0	6.0	ambient	7	4	996	78	ambient_004.wav	ambient	6	0	0.0035000000002582965	3146.5928
168.0	6.0	country	7	4	1002	84	country_004.wav	country	4	0	0.0025000000000545697	3158.5935
178.0	6.0	rocknroll	7	4	1007	89	rocknroll_000.wav	rocknroll	4	0	0.0025000000000545697	3168.5931
188.02	6.0	metal	7	4	1012	94	metal_001.wav	metal	8	1	0.01679999999987558	3178.5926
202.0	6.0	metal	7	4	1019	101	metal_004.wav	metal	4	0	0.0036999999997533455	3192.5929
212.0	6.0	rocknroll	7	4	1024	106	rocknroll_001.wav	rocknroll	6	0	0.0024999999995998228	3202.5934
224.0	6.0	rocknroll	7	4	1030	112	rocknroll_004.wav	rocknroll	6	0	0.002599999999802094	3214.5929
236.0	6.0	ambient	7	4	1036	118	ambient_001.wav	ambient	6	0	0.002400000000307045	3226.593
248.0	6.0	rocknroll	7	4	1042	124	rocknroll_003.wav	rocknroll	6	0	0.0025000000000545697	3238.5935
260.0	6.0	symphonic	7	4	1048	130	symphonic_001.wav	symphonic	6	0	0.003200000000106229	3250.5928
272.02	6.0	rocknroll	7	4	1054	136	rocknroll_002.wav	rocknroll	8	1	0.017699999999877036	3262.5929
286.01	6.0	country	7	4	1061	143	country_002.wav	country	8	1	0.011500000000069122	3276.5931
