onset	duration	trial_type	0	1	2	3
0.12	2.0	English-English-Abstract-Novel	beloved	EEAn_43	2984	67
3.12	2.0	English-Spanish-Concrete-Novel	flask	ESCn_43	3984	12
7.12	2.0	Spanish-English-Concrete-Novel	mar	SECn_43	3984	4
11.12	2.0	Spanish-English-Concrete-Repeat	sea	SECr_43	3984	4
15.12	2.0	English-Spanish-Concrete-Repeat	frasco	ESCr_43	5984	12
21.12	2.0	Spanish-Spanish-Abstract-Novel	esperanza	SSAn_43	1984	10
23.12	2.0	Spanish-English-Concrete-Novel	plátano	SECn_44	2984	41
26.12	2.0	English-Spanish-Concrete-Novel	iron	ESCn_44	4984	33
31.12	2.0	Spanish-Spanish-Abstract-Repeat	esperanza	SSAr_43	5984	10
37.12	2.0	Spanish-English-Abstract-Novel	tasación	SEAn_43	6984	70
44.12	2.0	English-English-Concrete-Novel	beggar	EECn_43	7984	18
52.12	2.0	Spanish-Spanish-Concrete-Novel	ardilla	SSCn_43	1984	23
54.12	2.0	English-Spanish-Abstract-Novel	aim	ESAn_43	4984	56
59.12	2.0	English-Spanish-Concrete-Repeat	hierro	ESCr_44	2984	33
62.12	2.0	English-English-Concrete-Repeat	beggar	EECr_43	1984	18
64.12	2.0	Spanish-English-Concrete-Repeat	banana	SECr_44	2984	41
67.12	2.0	English-English-Abstract-Repeat	beloved	EEAr_43	7984	67
75.12	2.0	Spanish-Spanish-Concrete-Repeat	ardilla	SSCr_43	1984	23
77.12	2.0	English-Spanish-Concrete-Novel	forehead	ESCn_45	2984	21
80.12	2.0	English-English-Abstract-Novel	myth	EEAn_44	1984	70
82.12	2.0	English-English-Concrete-Novel	doctor	EECn_44	2984	45
85.12	2.0	Spanish-Spanish-Abstract-Novel	elogio	SSAn_44	4984	32
90.12	2.0	Spanish-English-Concrete-Novel	torre	SECn_45	2984	111
93.12	2.0	Spanish-Spanish-Concrete-Novel	león	SSCn_44	4984	9
98.12	2.0	English-Spanish-Concrete-Repeat	frente	ESCr_45	3984	21
102.12	2.0	Spanish-Spanish-Concrete-Repeat	león	SSCr_44	2984	9
105.12	2.0	Spanish-Spanish-Concrete-Novel	ventana	SSCn_45	1984	55
107.12	2.0	Spanish-English-Abstract-Repeat	rating	SEAr_43	2984	70
110.12	2.0	English-Spanish-Abstract-Repeat	puntería	ESAr_43	2984	56
113.12	2.0	English-Spanish-Abstract-Novel	love	ESAn_44	3984	11
117.12	2.0	Spanish-Spanish-Abstract-Repeat	elogio	SSAr_44	3984	32
121.12	2.0	Spanish-English-Abstract-Novel	traslado	SEAn_44	2984	26
124.12	2.0	English-Spanish-Abstract-Repeat	amor	ESAr_44	2984	11
127.12	2.0	English-English-Concrete-Repeat	doctor	EECr_44	3984	45
131.12	2.0	English-English-Concrete-Novel	children	EECn_45	3984	4
135.12	2.0	English-English-Concrete-Repeat	children	EECr_45	6984	4
142.12	2.0	Spanish-Spanish-Abstract-Novel	carga	SSAn_45	4984	20
147.12	2.0	Spanish-English-Abstract-Repeat	transfer	SEAr_44	2984	26
150.12	2.0	English-English-Abstract-Repeat	myth	EEAr_44	1984	70
152.12	2.0	English-Spanish-Concrete-Novel	barn	ESCn_46	4984	15
157.12	2.0	English-English-Concrete-Novel	wool	EECn_46	2984	13
160.12	2.0	Spanish-Spanish-Concrete-Repeat	ventana	SSCr_45	1984	55
162.12	2.0	Spanish-Spanish-Abstract-Repeat	carga	SSAr_45	1984	20
164.12	2.0	Spanish-English-Abstract-Novel	augurio	SEAn_45	2984	11
167.12	2.0	English-Spanish-Concrete-Repeat	granero	ESCr_46	2984	15
170.12	2.0	English-English-Concrete-Repeat	wool	EECr_46	2984	13
173.12	2.0	English-Spanish-Abstract-Novel	safety	ESAn_45	1984	14
175.12	2.0	Spanish-English-Abstract-Repeat	omen	SEAr_45	2984	11
178.12	2.0	Spanish-Spanish-Concrete-Novel	esquina	SSCn_46	8984	30
187.12	2.0	English-Spanish-Abstract-Repeat	seguridad	ESAr_45	5984	14
