onset	duration	trial_type	0	1	2	3
0.120	2.000	English-English-Concrete-Novel	lantern	EECn_37	4984	8
5.120	2.000	Spanish-English-Concrete-Novel	pimiento	SECn_37	2984	112
8.120	2.000	English-English-Concrete-Repeat	lantern	EECr_37	6984	8
15.120	2.000	Spanish-Spanish-Concrete-Novel	proyectil	SSCn_37	2984	11
18.120	2.000	English-English-Abstract-Novel	disaster	EEAn_37	3984	36
22.120	2.000	English-Spanish-Abstract-Novel	heir	ESAn_37	1984	78
24.120	2.000	Spanish-English-Abstract-Novel	presi�n	SEAn_37	1984	47
26.120	2.000	Spanish-Spanish-Concrete-Repeat	proyectil	SSCr_37	2984	11
29.120	2.000	English-English-Concrete-Novel	beverage	EECn_38	5984	6
35.120	2.000	English-English-Concrete-Repeat	beverage	EECr_38	7984	6
43.120	2.000	English-Spanish-Concrete-Novel	bean	ESCn_37	3984	64
47.120	2.000	Spanish-Spanish-Concrete-Novel	tambor	SSCn_38	6984	10
54.120	2.000	English-English-Abstract-Repeat	disaster	EEAr_37	2984	36
57.120	2.000	Spanish-Spanish-Concrete-Repeat	tambor	SSCr_38	4984	10
62.120	2.000	English-English-Abstract-Novel	devil	EEAn_38	8984	47
71.120	2.000	Spanish-English-Abstract-Repeat	pressure	SEAr_37	4984	47
76.120	2.000	English-English-Concrete-Novel	needle	EECn_39	3984	54
80.120	2.000	Spanish-English-Abstract-Novel	caridad	SEAn_38	1984	2
82.120	2.000	Spanish-English-Abstract-Repeat	charity	SEAr_38	3984	2
86.120	2.000	Spanish-Spanish-Abstract-Novel	altura	SSAn_37	2984	3
89.120	2.000	Spanish-Spanish-Abstract-Repeat	altura	SSAr_37	8984	3
98.120	2.000	Spanish-English-Abstract-Novel	placer	SEAn_39	1984	29
100.120	2.000	English-Spanish-Abstract-Repeat	heredero	ESAr_37	6984	78
107.120	2.000	English-Spanish-Concrete-Repeat	frijol	ESCr_37	1984	64
109.120	2.000	English-English-Abstract-Repeat	devil	EEAr_38	2984	47
112.120	2.000	English-Spanish-Concrete-Novel	salary	ESCn_38	1984	10
114.120	2.000	English-Spanish-Abstract-Novel	hierarchy	ESAn_38	2984	23
117.120	2.000	Spanish-English-Concrete-Repeat	pepper	SECr_37	2984	112
120.120	2.000	Spanish-Spanish-Abstract-Novel	honradez	SSAn_38	1984	49
122.120	2.000	English-Spanish-Concrete-Repeat	sueldo	ESCr_38	2984	10
125.120	2.000	Spanish-Spanish-Concrete-Novel	ej�rcito	SSCn_39	1984	9
127.120	2.000	Spanish-English-Abstract-Repeat	pleasure	SEAr_39	2984	29
130.120	2.000	English-English-Concrete-Repeat	needle	EECr_39	3984	54
134.120	2.000	Spanish-Spanish-Concrete-Repeat	ej�rcito	SSCr_39	2984	9
137.120	2.000	English-Spanish-Abstract-Repeat	jerarqu�a	ESAr_38	1984	23
139.120	2.000	English-Spanish-Concrete-Novel	lawn	ESCn_39	3984	18
