onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Abstract-Novel	alcance	SEAn_01	1984	41
2.120	2.000	English-English-Abstract-Novel	escape	EEAn_01	4984	28
7.120	2.000	Spanish-Spanish-Abstract-Novel	desacuerdo	SSAn_01	1984	9
9.120	2.000	English-Spanish-Concrete-Novel	goat	ESCn_01	4984	45
14.120	2.000	English-Spanish-Abstract-Novel	spite	ESAn_01	1984	29
16.120	2.000	Spanish-Spanish-Abstract-Repeat	desacuerdo	SSAr_01	3984	9
20.120	2.000	Spanish-Spanish-Abstract-Novel	asombro	SSAn_02	6984	7
27.120	2.000	Spanish-Spanish-Abstract-Repeat	asombro	SSAr_02	2984	7
30.120	2.000	English-English-Abstract-Repeat	escape	EEAr_01	5984	28
36.120	2.000	English-English-Concrete-Novel	dungeon	EECn_01	2984	16
39.120	2.000	Spanish-Spanish-Concrete-Novel	pez	SSCn_01	1984	24
41.120	2.000	Spanish-English-Abstract-Repeat	extent	SEAr_01	1984	41
43.120	2.000	English-Spanish-Abstract-Repeat	rencor	ESAr_01	1984	29
45.120	2.000	Spanish-English-Abstract-Novel	suministro	SEAn_02	3984	30
49.120	2.000	English-English-Abstract-Novel	threat	EEAn_02	2984	51
52.120	2.000	English-English-Concrete-Repeat	dungeon	EECr_01	1984	16
54.120	2.000	English-Spanish-Concrete-Repeat	cabra	ESCr_01	2984	45
57.120	2.000	English-English-Concrete-Novel	magazine	EECn_02	5984	8
63.120	2.000	Spanish-Spanish-Concrete-Repeat	pez	SSCr_01	1984	24
65.120	2.000	English-English-Concrete-Repeat	magazine	EECr_02	1984	8
67.120	2.000	English-Spanish-Concrete-Novel	wood	ESCn_02	3984	21
71.120	2.000	Spanish-Spanish-Abstract-Novel	tonter�as	SSAn_03	3984	8
75.120	2.000	Spanish-English-Abstract-Repeat	supply	SEAr_02	3984	30
79.120	2.000	Spanish-Spanish-Abstract-Repeat	tonter�as	SSAr_03	2984	8
82.120	2.000	Spanish-English-Concrete-Novel	pantano	SECn_01	5984	10
88.120	2.000	English-Spanish-Concrete-Repeat	madera	ESCr_02	1984	21
90.120	2.000	Spanish-Spanish-Abstract-Novel	ingreso	SSAn_04	1984	30
92.120	2.000	Spanish-English-Concrete-Repeat	swamp	SECr_01	5984	10
98.120	2.000	English-Spanish-Abstract-Novel	memory	ESAn_02	1984	6
100.120	2.000	English-English-Abstract-Repeat	threat	EEAr_02	3984	51
104.120	2.000	English-Spanish-Abstract-Repeat	recuerdo	ESAr_02	3984	6
108.120	2.000	English-Spanish-Concrete-Novel	flag	ESCn_03	2984	69
111.120	2.000	Spanish-English-Abstract-Novel	acuerdo	SEAn_03	8984	26
120.120	2.000	Spanish-Spanish-Abstract-Repeat	ingreso	SSAr_04	5984	30
126.120	2.000	English-Spanish-Abstract-Novel	theory	ESAn_03	2984	3
129.120	2.000	English-Spanish-Abstract-Repeat	teor�a	ESAr_03	4984	3
134.120	2.000	Spanish-Spanish-Concrete-Novel	cueva	SSCn_02	2984	38
137.120	2.000	Spanish-English-Abstract-Repeat	agreement	SEAr_03	5984	26
143.120	2.000	Spanish-English-Concrete-Novel	cerdo	SECn_02	4984	13
148.120	2.000	Spanish-Spanish-Abstract-Novel	mente	SSAn_05	3984	39
152.120	2.000	English-English-Concrete-Novel	cherry	EECn_03	3984	16
156.120	2.000	Spanish-English-Concrete-Repeat	pig	SECr_02	1984	13
158.120	2.000	Spanish-English-Concrete-Novel	nariz	SECn_03	4984	31
163.120	2.000	English-English-Abstract-Novel	excuse	EEAn_03	4984	16
168.120	2.000	English-English-Concrete-Repeat	cherry	EECr_03	3984	16
172.120	2.000	Spanish-Spanish-Concrete-Repeat	cueva	SSCr_02	4984	38
177.120	2.000	English-Spanish-Concrete-Repeat	bandera	ESCr_03	1984	69
179.120	2.000	English-English-Abstract-Repeat	excuse	EEAr_03	1984	16
181.120	2.000	Spanish-Spanish-Concrete-Novel	inundaci�n	SSCn_03	5984	11
187.120	2.000	Spanish-Spanish-Abstract-Repeat	mente	SSAr_05	1984	39
189.120	2.000	Spanish-English-Concrete-Repeat	nose	SECr_03	2984	31
192.120	2.000	Spanish-Spanish-Concrete-Repeat	inundaci�n	SSCr_03	5984	11
198.120	2.000	English-English-Concrete-Novel	prison	EECn_04	5984	80
204.120	2.000	English-Spanish-Abstract-Novel	havoc	ESAn_04	2984	9
207.120	2.000	Spanish-English-Concrete-Novel	cuchara	SECn_04	5984	23
213.120	2.000	English-Spanish-Abstract-Repeat	estragos	ESAr_04	2984	9
216.120	2.000	Spanish-Spanish-Concrete-Novel	brazo	SSCn_04	3984	25
220.120	2.000	English-English-Abstract-Novel	arrival	EEAn_04	6984	7
227.120	2.000	English-English-Abstract-Repeat	arrival	EEAr_04	2984	7
230.120	2.000	Spanish-English-Concrete-Repeat	spoon	SECr_04	2984	23
233.120	2.000	Spanish-English-Abstract-Novel	sue�o	SEAn_04	3984	14
237.120	2.000	Spanish-English-Concrete-Novel	ganado	SECn_05	3984	51
241.120	2.000	Spanish-Spanish-Concrete-Repeat	brazo	SSCr_04	5984	25
247.120	2.000	Spanish-English-Abstract-Repeat	dream	SEAr_04	3984	14
251.120	2.000	English-English-Abstract-Novel	curse	EEAn_05	8984	12
260.120	2.000	Spanish-Spanish-Concrete-Novel	moneda	SSCn_05	2984	57
263.120	2.000	English-English-Abstract-Repeat	curse	EEAr_05	1984	12
265.120	2.000	English-English-Abstract-Novel	childhood	EEAn_06	3984	99
269.120	2.000	English-Spanish-Abstract-Novel	exchange	ESAn_05	1984	6
271.120	2.000	Spanish-Spanish-Abstract-Novel	pr�stamo	SSAn_06	3984	97
275.120	2.000	English-Spanish-Abstract-Repeat	canje	ESAr_05	2984	6
278.120	2.000	English-English-Concrete-Repeat	prison	EECr_04	9984	80
288.120	2.000	Spanish-English-Concrete-Repeat	cattle	SECr_05	4984	51
293.120	2.000	English-English-Concrete-Novel	cheek	EECn_05	3984	9
297.120	2.000	English-Spanish-Concrete-Novel	sheep	ESCn_04	4984	35
302.120	2.000	English-English-Concrete-Repeat	cheek	EECr_05	3984	9
306.120	2.000	Spanish-English-Concrete-Novel	pintor	SECn_06	5984	45
312.120	2.000	English-Spanish-Abstract-Novel	recognition	ESAn_06	4984	59
317.120	2.000	Spanish-Spanish-Concrete-Repeat	moneda	SSCr_05	4984	57
322.120	2.000	Spanish-English-Abstract-Novel	descubrimiento	SEAn_05	6984	14
329.120	2.000	Spanish-Spanish-Concrete-Novel	bala	SSCn_06	2984	65
332.120	2.000	English-Spanish-Concrete-Repeat	oveja	ESCr_04	3984	35
336.120	2.000	Spanish-English-Abstract-Repeat	discovery	SEAr_05	14984	14
351.120	2.000	Spanish-English-Concrete-Repeat	painter	SECr_06	1984	45
353.120	2.000	English-English-Concrete-Novel	chalk	EECn_06	3984	38
357.120	2.000	English-Spanish-Concrete-Novel	door	ESCn_05	1984	22
359.120	2.000	Spanish-English-Abstract-Novel	tema	SEAn_06	4984	37
364.120	2.000	English-English-Abstract-Repeat	childhood	EEAr_06	3984	99
368.120	2.000	Spanish-Spanish-Abstract-Repeat	pr�stamo	SSAr_06	2984	97
371.120	2.000	English-Spanish-Abstract-Repeat	reconocimiento	ESAr_06	7984	59
379.120	2.000	English-Spanish-Concrete-Repeat	puerta	ESCr_05	4984	22
384.120	2.000	English-Spanish-Concrete-Novel	rubber	ESCn_06	6984	14
391.120	2.000	English-English-Concrete-Repeat	chalk	EECr_06	2984	38
394.120	2.000	Spanish-Spanish-Concrete-Repeat	bala	SSCr_06	1984	65
396.120	2.000	Spanish-English-Abstract-Repeat	topic	SEAr_06	1984	37
398.120	2.000	English-Spanish-Concrete-Repeat	hule	ESCr_06	1984	14
