onset	duration	trial_type	0	1	2	3
0.12	2.0	English-Spanish-Concrete-Novel	hatchet	ESCn_19	2984	6
3.12	2.0	Spanish-English-Concrete-Novel	pelea	SECn_19	2984	11
6.12	2.0	English-Spanish-Concrete-Repeat	hacha	ESCr_19	1984	6
8.12	2.0	Spanish-English-Abstract-Novel	hazaña	SEAn_19	1984	12
10.12	2.0	Spanish-Spanish-Concrete-Novel	cuchillo	SSCn_19	3984	33
14.12	2.0	Spanish-English-Concrete-Repeat	fight	SECr_19	2984	11
17.12	2.0	English-Spanish-Abstract-Novel	bravery	ESAn_19	2984	12
20.12	2.0	Spanish-English-Abstract-Repeat	feat	SEAr_19	6984	12
27.12	2.0	English-Spanish-Concrete-Novel	bridge	ESCn_20	1984	66
29.12	2.0	English-Spanish-Abstract-Repeat	valentía	ESAr_19	4984	12
34.12	2.0	English-English-Concrete-Novel	tree	EECn_19	3984	53
38.12	2.0	Spanish-English-Abstract-Novel	venta	SEAn_20	4984	44
43.12	2.0	Spanish-Spanish-Concrete-Repeat	cuchillo	SSCr_19	2984	33
46.12	2.0	English-English-Abstract-Novel	predicament	EEAn_19	6984	7
53.12	2.0	English-English-Abstract-Repeat	predicament	EEAr_19	1984	7
55.12	2.0	Spanish-English-Concrete-Novel	paquete	SECn_20	7984	64
63.12	2.0	Spanish-Spanish-Abstract-Novel	sufragio	SSAn_19	1984	17
65.12	2.0	Spanish-Spanish-Concrete-Novel	botella	SSCn_20	2984	5
68.12	2.0	English-Spanish-Abstract-Novel	requirement	ESAn_20	1984	54
70.12	2.0	Spanish-Spanish-Concrete-Repeat	botella	SSCr_20	4984	5
75.12	2.0	Spanish-Spanish-Concrete-Novel	heno	SSCn_21	4984	33
80.12	2.0	Spanish-Spanish-Abstract-Repeat	sufragio	SSAr_19	1984	17
82.12	2.0	Spanish-English-Abstract-Repeat	sale	SEAr_20	4984	44
87.12	2.0	English-English-Concrete-Repeat	tree	EECr_19	2984	53
90.12	2.0	Spanish-English-Abstract-Novel	patinazo	SEAn_21	2984	38
93.12	2.0	English-Spanish-Concrete-Repeat	puente	ESCr_20	5984	66
99.12	2.0	English-English-Concrete-Novel	pencil	EECn_20	4984	5
104.12	2.0	English-English-Concrete-Repeat	pencil	EECr_20	3984	5
108.12	2.0	Spanish-Spanish-Concrete-Repeat	heno	SSCr_21	3984	33
112.12	2.0	English-English-Abstract-Novel	shortage	EEAn_20	4984	19
117.12	2.0	Spanish-Spanish-Abstract-Novel	envidia	SSAn_20	1984	29
119.12	2.0	Spanish-English-Concrete-Repeat	package	SECr_20	2984	64
122.12	2.0	English-Spanish-Abstract-Repeat	requisito	ESAr_20	5984	54
128.12	2.0	Spanish-English-Abstract-Repeat	blunder	SEAr_21	2984	38
131.12	2.0	English-English-Abstract-Repeat	shortage	EEAr_20	4984	19
136.12	2.0	English-English-Concrete-Novel	rocket	EECn_21	4984	33
141.12	2.0	Spanish-English-Concrete-Novel	trigo	SECn_21	1984	15
143.12	2.0	English-Spanish-Abstract-Novel	business	ESAn_21	2984	9
146.12	2.0	Spanish-Spanish-Abstract-Repeat	envidia	SSAr_20	1984	29
148.12	2.0	English-Spanish-Concrete-Novel	machine	ESCn_21	3984	39
152.12	2.0	English-Spanish-Abstract-Repeat	negocios	ESAr_21	3984	9
156.12	2.0	Spanish-English-Concrete-Repeat	wheat	SECr_21	3984	15
160.12	2.0	Spanish-English-Abstract-Novel	mitad	SEAn_22	2984	60
163.12	2.0	Spanish-English-Concrete-Novel	espada	SECn_22	5984	50
169.12	2.0	English-English-Concrete-Repeat	rocket	EECr_21	3984	33
173.12	2.0	English-English-Abstract-Novel	benefit	EEAn_21	3984	4
177.12	2.0	English-English-Abstract-Repeat	benefit	EEAr_21	2984	4
180.12	2.0	Spanish-Spanish-Abstract-Novel	pecado	SSAn_21	6984	47
187.12	2.0	English-Spanish-Concrete-Repeat	maquina	ESCr_21	2984	39
190.12	2.0	English-Spanish-Abstract-Novel	improvement	ESAn_22	4984	16
195.12	2.0	English-English-Abstract-Novel	courtship	EEAn_22	8984	91
204.12	2.0	English-Spanish-Concrete-Novel	shrimp	ESCn_22	1984	20
206.12	2.0	English-Spanish-Abstract-Repeat	mejora	ESAr_22	6984	16
213.12	2.0	Spanish-English-Concrete-Repeat	sword	SECr_22	6984	50
220.12	2.0	Spanish-English-Abstract-Repeat	half	SEAr_22	3984	60
224.12	2.0	English-Spanish-Concrete-Repeat	camarón	ESCr_22	2984	20
227.12	2.0	Spanish-Spanish-Abstract-Repeat	pecado	SSAr_21	5984	47
