onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
9.96000000002095	25.04	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	10.5908964999835	1	stimulus	n/a	n/a	QQCQOCGO	1	1	0	test trial
36.3800000000047	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
37.0100000000093	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
37.6599999999744	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
38.3099999999977	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
38.9899999999907	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
39.570000000007	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
40.2000000000116	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
40.890000000014	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
41.5100000000093	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
42.1300000000047	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
42.6900000000023	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
43.3699999999953	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
45.640000000014	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
81.9799999999814	24	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
105.939512399957	8.68678000004729	2	stimulus	n/a	n/a	QQQOCQQO	0	0	1	n/a
106.83951239998	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
107.459512399975	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
108.059512399952	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
108.789512399933	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
109.429512399947	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
110.059512399952	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
110.61951239995	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
111.299512399943	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
111.899512399978	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
112.539512399933	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
113.129512399959	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
113.729512399936	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
114.679999999993	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
128.599999999977	24	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
152.55042829999	9.96439989999635	3	stimulus	n/a	n/a	CQOGQCGG	3	3	1	n/a
153.680428299995	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
154.360428299988	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
154.980428299983	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
155.670428299985	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
156.30042829999	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
156.950428300013	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
157.570428300009	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
158.220428299974	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
158.840428299969	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
159.480428299983	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
160.100428299978	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
160.660428299976	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
162.559999999998	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
173.619999999995	22.02	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
195.58200699999	10.4048716999823	4	stimulus	n/a	n/a	OOCCGQGO	2	2	1	n/a
196.612007000018	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
197.252006999974	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
197.872006999969	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
198.512006999983	0	4	foot step	3	3	n/a	n/a	n/a	1	n/a
199.122006999969	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
199.782007000002	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
200.352007000009	0	4	foot step	3	3	n/a	n/a	n/a	1	n/a
201.042007000011	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
201.652006999997	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
202.302006999962	0	4	foot step	2	2	n/a	n/a	n/a	1	n/a
202.892006999988	0	4	foot step	4	4	n/a	n/a	n/a	1	n/a
203.482007000013	0	4	foot step	1	1	n/a	n/a	n/a	1	n/a
206.039999999979	5	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
215.760000000009	21.02	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
236.727572000003	10.2376619999995	5	stimulus	n/a	n/a	CGQGQCQG	3	3	1	n/a
247.020000000019	5	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
256.520000000019	24.02	6	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
