onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	6	6	765	0	rocknroll_002.wav	rocknroll	6	0	0.008100000000013097	2322.1075
12.0	6.0	symphonic	6	6	771	6	symphonic_003.wav	symphonic	6	0	0.00279999999975189	2334.1082
24.0	6.0	rocknroll	6	6	777	12	rocknroll_001.wav	rocknroll	6	0	0.002399999999852298	2346.1079
36.0	6.0	metal	6	6	783	18	metal_004.wav	metal	6	0	0.0034999999998035487	2358.1079999999997
48.01	6.0	symphonic	6	6	789	24	symphonic_002.wav	symphonic	8	1	0.009600000000318687	2370.1083
62.0	6.0	country	6	6	796	31	country_003.wav	country	6	0	0.00279999999975189	2384.1077
74.0	6.0	country	6	6	802	37	country_002.wav	country	6	0	0.0031999999996514816	2396.1078
86.0	6.0	ambient	6	6	808	43	ambient_001.wav	ambient	6	0	0.0034999999998035487	2408.1078
98.01	6.0	ambient	6	6	814	49	ambient_004.wav	ambient	8	1	0.008800000000064756	2420.1082
112.0	6.0	country	6	6	821	56	country_000.wav	country	4	0	0.003600000000005821	2434.1076
122.0	6.0	symphonic	6	6	826	61	symphonic_001.wav	symphonic	6	0	0.002399999999852298	2444.1075
134.0	6.0	symphonic	6	6	832	67	symphonic_004.wav	symphonic	4	0	0.0038999999997031405	2456.1075
144.0	6.0	ambient	6	6	837	72	ambient_003.wav	ambient	6	0	0.002399999999852298	2466.1084
156.0	6.0	metal	6	6	843	78	metal_003.wav	metal	4	0	0.0025000000000545697	2478.1077
166.0	6.0	metal	6	6	848	83	metal_000.wav	metal	6	0	0.003999999999905413	2488.1077
178.0	6.0	ambient	6	6	854	89	ambient_000.wav	ambient	6	0	0.003999999999905413	2500.1075
190.01	6.0	rocknroll	6	6	860	95	rocknroll_003.wav	rocknroll	8	1	0.012700000000222644	2512.1085
204.0	6.0	country	6	6	867	102	country_004.wav	country	6	0	0.0036999999997533455	2526.1077
216.0	6.0	rocknroll	6	6	873	108	rocknroll_004.wav	rocknroll	4	0	0.0025000000000545697	2538.1075
226.0	6.0	ambient	6	6	878	113	ambient_002.wav	ambient	4	0	0.00279999999975189	2548.1079999999997
236.0	6.0	symphonic	6	6	883	118	symphonic_000.wav	symphonic	6	0	0.0025000000000545697	2558.1076
248.01	6.0	metal	6	6	889	124	metal_002.wav	metal	8	1	0.008400000000165164	2570.1077
262.01	6.0	country	6	6	896	131	country_001.wav	country	8	1	0.01059999999961292	2584.1069
276.0	6.0	metal	6	6	903	138	metal_001.wav	metal	6	0	0.0027000000000043656	2598.1072
288.0	6.0	rocknroll	6	6	909	144	rocknroll_000.wav	rocknroll	6	0	0.0025000000000545697	2610.1075
