onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.949	.448	FAMOUS	5	4	.811	func/f075.bmp
3.191	.991	.484	FAMOUS	5	7	.663	func/f074.bmp
6.564	.822	.502	SCRAMBLED	17	7	1.557	func/s066.bmp
9.654	.854	.485	UNFAMILIAR	13	4	.861	func/u080.bmp
12.795	.963	.511	UNFAMILIAR	14	4	.590	func/u080.bmp
16.052	.822	.523	FAMOUS	5	4	.667	func/f072.bmp
19.159	.896	.513	FAMOUS	6	4	.597	func/f072.bmp
22.232	.972	.414	SCRAMBLED	17	4	.589	func/s075.bmp
25.54	.895	.554	SCRAMBLED	18	4	.588	func/s075.bmp
28.763	.851	.558	FAMOUS	7	4	.621	func/f075.bmp
31.352	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.931	.860	.542	SCRAMBLED	17	4	.773	func/s072.bmp
55.155	.970	.592	FAMOUS	7	4	.888	func/f074.bmp
58.362	.809	.464	SCRAMBLED	17	4	1.455	func/s074.bmp
61.536	.872	.596	SCRAMBLED	18	4	.924	func/s074.bmp
64.626	.884	.450	SCRAMBLED	19	4	.745	func/s066.bmp
67.783	.913	.510	FAMOUS	5	7	.683	func/f065.bmp
70.957	.926	.491	FAMOUS	6	7	.799	func/f065.bmp
74.164	.872	.504	UNFAMILIAR	13	4	.634	func/u066.bmp
77.271	.880	.453	UNFAMILIAR	14	7	.570	func/u066.bmp
80.461	.961	.547	UNFAMILIAR	13	4	.745	func/u075.bmp
83.652	.973	.458	UNFAMILIAR	13	4	.836	func/u081.bmp
86.825	.978	.430	SCRAMBLED	19	7	.841	func/s072.bmp
89.999	.942	.424	FAMOUS	5	7	.932	func/f073.bmp
93.306	.968	.597	SCRAMBLED	17	4	.656	func/s067.bmp
96.58	.984	.548	UNFAMILIAR	13	4	.752	func/u067.bmp
99.737	.819	.406	UNFAMILIAR	14	7	.650	func/u067.bmp
102.744	.902	.425	UNFAMILIAR	13	4	.646	func/u071.bmp
105.834	.970	.422	UNFAMILIAR	14	4	.572	func/u071.bmp
109.008	.985	.420	UNFAMILIAR	15	7	.956	func/u075.bmp
111.731	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.209	.907	.442	FAMOUS	5	7	.851	func/f068.bmp
135.366	.976	.474	UNFAMILIAR	15	7	.694	func/u081.bmp
138.674	.848	.554	FAMOUS	5	7	.975	func/f067.bmp
141.881	.896	.588	FAMOUS	7	7	1.367	func/f073.bmp
145.054	.923	.501	FAMOUS	5	4	.576	func/f077.bmp
148.312	.838	.567	SCRAMBLED	19	4	.670	func/s067.bmp
151.519	.938	.592	FAMOUS	5	7	.615	func/f079.bmp
154.759	.842	.527	FAMOUS	5	4	.481	func/f069.bmp
157.95	.841	.582	FAMOUS	6	4	.575	func/f069.bmp
161.09	.921	.521	SCRAMBLED	17	4	.498	func/s065.bmp
164.314	.897	.521	SCRAMBLED	18	4	.657	func/s065.bmp
167.471	.839	.489	FAMOUS	7	7	.622	func/f068.bmp
170.544	.983	.465	FAMOUS	5	4	.625	func/f080.bmp
173.719	.839	.434	FAMOUS	6	4	.551	func/f080.bmp
176.892	.920	.556	FAMOUS	7	7	.803	func/f067.bmp
180.099	.852	.526	UNFAMILIAR	13	4	.614	func/u072.bmp
183.206	.857	.499	FAMOUS	7	4	.676	func/f077.bmp
186.246	.803	.408	FAMOUS	5	4	.618	func/f081.bmp
189.336	.981	.522	FAMOUS	7	7	1.189	func/f079.bmp
192.058	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.671	.830	.576	SCRAMBLED	17	4	.620	func/s071.bmp
215.845	.927	.574	SCRAMBLED	18	4	.582	func/s071.bmp
219.002	.886	.455	UNFAMILIAR	13	7	.622	func/u073.bmp
222.192	.811	.538	UNFAMILIAR	14	7	.527	func/u073.bmp
225.316	.833	.538	UNFAMILIAR	13	7	.634	func/u079.bmp
228.439	.805	.532	UNFAMILIAR	14	7	.590	func/u079.bmp
231.563	.982	.495	FAMOUS	5	4	.571	func/f066.bmp
234.72	.977	.402	FAMOUS	6	4	.508	func/f066.bmp
237.877	.914	.405	UNFAMILIAR	15	7	.684	func/u072.bmp
241.134	.868	.571	UNFAMILIAR	13	7	.624	func/u068.bmp
244.224	.804	.464	FAMOUS	7	4	.528	func/f081.bmp
247.247	.853	.450	SCRAMBLED	17	4	.503	func/s073.bmp
250.354	.907	.499	SCRAMBLED	18	7	.820	func/s073.bmp
253.578	.896	.540	SCRAMBLED	17	4	.824	func/s079.bmp
256.802	.951	.558	SCRAMBLED	17	4	.604	func/s080.bmp
259.926	.999	.410	SCRAMBLED	18	4	.748	func/s080.bmp
263.25	.992	.558	SCRAMBLED	17	4	.697	func/s070.bmp
266.507	.902	.488	UNFAMILIAR	13	4	.612	func/u065.bmp
269.614	.814	.448	UNFAMILIAR	14	4	.601	func/u065.bmp
272.787	.998	.591	UNFAMILIAR	15	7	.775	func/u068.bmp
275.527	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
296.039	.904	.469	UNFAMILIAR	13	4	.637	func/u070.bmp
