onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.896	.552	UNFAMILIAR	13	7	.788	func/u062.bmp
7.090	.928	.433	UNFAMILIAR	14	7	.580	func/u062.bmp
10.348	.884	.456	UNFAMILIAR	13	4	.611	func/u057.bmp
13.521	.852	.532	UNFAMILIAR	13	4	.560	func/u064.bmp
16.545	.828	.405	FAMOUS	5	4	.679	func/f053.bmp
19.618	.940	.468	FAMOUS	5	4	.686	func/f059.bmp
22.808	.928	.480	UNFAMILIAR	13	7	.680	func/u052.bmp
26.016	.872	.517	UNFAMILIAR	14	7	.538	func/u052.bmp
29.106	.949	.445	FAMOUS	5	4	.523	func/f052.bmp
32.413	.861	.600	FAMOUS	6	4	.562	func/f052.bmp
35.637	.875	.590	UNFAMILIAR	15	4	.754	func/u057.bmp
38.259	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
58.771	.891	.480	SCRAMBLED	17	4	.894	func/s054.bmp
61.962	.807	.524	SCRAMBLED	18	7	1.049	func/s054.bmp
65.119	.804	.572	UNFAMILIAR	15	4	.563	func/u064.bmp
68.226	.853	.522	SCRAMBLED	17	7	.680	func/s050.bmp
71.266	.926	.432	SCRAMBLED	18	7	.642	func/s050.bmp
74.540	.829	.582	FAMOUS	7	4	.622	func/f053.bmp
77.630	.939	.494	SCRAMBLED	17	4	.583	func/s057.bmp
80.837	.824	.498	FAMOUS	7	4	.589	func/f059.bmp
83.944	.854	.514	UNFAMILIAR	13	7	.643	func/u049.bmp
87.084	.813	.517	FAMOUS	5	7	.664	func/f050.bmp
90.091	.848	.419	FAMOUS	6	7	.670	func/f050.bmp
93.214	.848	.504	UNFAMILIAR	13	4	.630	func/u058.bmp
96.255	.865	.422	UNFAMILIAR	14	7	.608	func/u058.bmp
99.361	.920	.478	UNFAMILIAR	13	7	.630	func/u063.bmp
102.585	.995	.537	SCRAMBLED	17	4	.854	func/s063.bmp
105.859	.987	.513	SCRAMBLED	19	4	.640	func/s057.bmp
109.166	.987	.543	FAMOUS	5	4	.852	func/f061.bmp
112.475	.899	.551	FAMOUS	6	4	.571	func/f061.bmp
115.581	.873	.440	UNFAMILIAR	15	7	.753	func/u049.bmp
118.203	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
138.782	.881	.549	SCRAMBLED	17	4	.770	func/s051.bmp
141.922	.925	.485	SCRAMBLED	18	4	.592	func/s051.bmp
145.079	.955	.466	UNFAMILIAR	13	7	.634	func/u051.bmp
148.236	.955	.420	UNFAMILIAR	14	7	.691	func/u051.bmp
151.510	.982	.540	SCRAMBLED	17	7	.972	func/s059.bmp
154.851	.853	.598	UNFAMILIAR	15	7	.679	func/u063.bmp
158.025	.807	.546	FAMOUS	5	4	.905	func/f063.bmp
161.098	.914	.486	FAMOUS	6	4	.672	func/f063.bmp
164.272	.964	.498	SCRAMBLED	19	4	.847	func/s063.bmp
167.596	.814	.600	FAMOUS	5	4	.697	func/f057.bmp
170.686	.823	.511	SCRAMBLED	17	4	.496	func/s064.bmp
173.776	.886	.493	SCRAMBLED	17	4	.919	func/s052.bmp
177.000	.852	.576	FAMOUS	5	7	.887	func/f054.bmp
180.023	.846	.402	SCRAMBLED	19	7	.796	func/s059.bmp
183.047	.965	.413	FAMOUS	5	7	.693	func/f058.bmp
186.371	.946	.586	FAMOUS	6	7	.610	func/f058.bmp
189.529	.826	.451	FAMOUS	5	4	.625	func/f049.bmp
192.702	.949	.583	FAMOUS	7	4	.658	func/f057.bmp
195.391	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
