onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.982	.570	SCRAMBLED	17	7	.953	func/s029.bmp
3.191	.846	.435	FAMOUS	5	4	.596	func/f017.bmp
6.381	.878	.476	FAMOUS	6	4	.539	func/f017.bmp
9.572	.800	.550	SCRAMBLED	17	4	.929	func/s026.bmp
12.545	.817	.409	SCRAMBLED	18	4	.908	func/s026.bmp
15.685	.834	.567	SCRAMBLED	17	4	.616	func/s021.bmp
18.759	.831	.476	FAMOUS	5	4	.682	func/f021.bmp
21.849	.957	.498	FAMOUS	5	7	.668	func/f028.bmp
25.073	.938	.498	FAMOUS	6	7	.611	func/f028.bmp
28.363	.903	.571	SCRAMBLED	19	4	.699	func/s029.bmp
31.002	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.598	.958	.560	UNFAMILIAR	13	7	1.120	func/u032.bmp
54.806	.940	.484	UNFAMILIAR	14	7	.705	func/u032.bmp
58.079	.919	.555	SCRAMBLED	17	4	.586	func/s023.bmp
61.336	.880	.577	SCRAMBLED	17	4	.702	func/s030.bmp
64.56	.916	.577	SCRAMBLED	18	4	.817	func/s030.bmp
67.801	1.000	.556	SCRAMBLED	19	4	.597	func/s021.bmp
70.991	.979	.431	FAMOUS	5	4	.786	func/f018.bmp
74.148	.990	.413	FAMOUS	6	4	.498	func/f018.bmp
77.455	.923	.543	FAMOUS	7	4	.724	func/f021.bmp
80.713	.932	.557	UNFAMILIAR	13	4	.610	func/u019.bmp
83.853	.830	.443	UNFAMILIAR	13	7	.712	func/u020.bmp
86.993	.826	.535	SCRAMBLED	17	4	.590	func/s031.bmp
90.117	.858	.525	SCRAMBLED	18	4	1.059	func/s031.bmp
93.274	.838	.533	SCRAMBLED	19	4	.869	func/s023.bmp
96.364	.899	.472	UNFAMILIAR	13	7	.826	func/u024.bmp
99.437	.823	.415	UNFAMILIAR	13	7	1.200	func/u030.bmp
102.428	.834	.400	FAMOUS	5	7	.944	func/f029.bmp
105.601	.936	.573	FAMOUS	6	7	.661	func/f029.bmp
108.725	.840	.424	UNFAMILIAR	15	7	.868	func/u019.bmp
111.314	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.926	.900	.577	FAMOUS	5	7	.791	func/f024.bmp
135.133	.875	.536	FAMOUS	6	7	.567	func/f024.bmp
138.357	.808	.581	UNFAMILIAR	15	7	.593	func/u020.bmp
141.514	.919	.569	FAMOUS	5	4	.591	func/f019.bmp
144.771	.854	.577	FAMOUS	6	4	.670	func/f019.bmp
147.995	.948	.587	UNFAMILIAR	13	7	.632	func/u027.bmp
151.152	.800	.440	UNFAMILIAR	15	7	.846	func/u024.bmp
154.292	.910	.581	FAMOUS	5	4	.559	func/f031.bmp
157.383	.940	.404	FAMOUS	6	4	.544	func/f031.bmp
160.656	.878	.560	UNFAMILIAR	15	7	.612	func/u030.bmp
163.813	.810	.504	UNFAMILIAR	13	4	.803	func/u026.bmp
166.837	.833	.450	UNFAMILIAR	13	4	.838	func/u029.bmp
169.994	.995	.566	UNFAMILIAR	14	4	.686	func/u029.bmp
173.168	.852	.402	FAMOUS	5	4	.978	func/f026.bmp
176.241	.897	.463	UNFAMILIAR	13	4	1.088	func/u025.bmp
179.381	.974	.483	UNFAMILIAR	15	7	.730	func/u027.bmp
182.638	.849	.511	FAMOUS	5	4	.612	func/f025.bmp
185.829	.886	.576	FAMOUS	6	4	.511	func/f025.bmp
188.451	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
208.897	.856	.406	SCRAMBLED	17	4	.977	func/s032.bmp
211.97	.814	.442	SCRAMBLED	18	4	.479	func/s032.bmp
215.11	.897	.566	UNFAMILIAR	15	4	.886	func/u026.bmp
218.301	.938	.530	SCRAMBLED	17	7	.722	func/s019.bmp
221.558	.827	.550	UNFAMILIAR	13	4	.486	func/u017.bmp
224.581	.953	.424	FAMOUS	7	4	.674	func/f026.bmp
227.855	.898	.556	SCRAMBLED	17	4	.675	func/s027.bmp
231.063	.989	.484	SCRAMBLED	18	4	.512	func/s027.bmp
234.286	.919	.462	UNFAMILIAR	15	7	.649	func/u025.bmp
237.51	.932	.539	SCRAMBLED	17	4	.562	func/s025.bmp
240.734	.919	.524	SCRAMBLED	18	4	.594	func/s025.bmp
243.924	.938	.514	UNFAMILIAR	13	4	.737	func/u028.bmp
247.165	.909	.532	SCRAMBLED	17	4	.540	func/s018.bmp
250.405	.854	.564	SCRAMBLED	19	4	.569	func/s019.bmp
253.613	.863	.584	SCRAMBLED	17	4	.700	func/s020.bmp
256.803	.830	.557	SCRAMBLED	18	4	.696	func/s020.bmp
259.876	.940	.477	UNFAMILIAR	15	7	.688	func/u017.bmp
263.05	.991	.461	FAMOUS	5	7	1.234	func/f022.bmp
266.291	.800	.474	FAMOUS	6	7	.770	func/f022.bmp
269.331	.877	.476	FAMOUS	5	4	.649	func/f020.bmp
271.953	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
292.499	.968	.514	UNFAMILIAR	13	7	1.043	func/u021.bmp
295.806	.825	.576	UNFAMILIAR	14	7	.603	func/u021.bmp
298.813	.922	.406	UNFAMILIAR	15	7	.771	func/u028.bmp
302.036	.885	.524	FAMOUS	5	4	.818	func/f032.bmp
305.177	.814	.499	SCRAMBLED	19	4	.926	func/s018.bmp
308.25	.942	.496	SCRAMBLED	17	4	.562	func/s024.bmp
311.524	.961	.555	SCRAMBLED	18	7	.711	func/s024.bmp
314.848	.990	.589	SCRAMBLED	17	4	.742	func/s028.bmp
318.089	.825	.484	SCRAMBLED	17	4	.686	func/s017.bmp
321.246	.819	.556	SCRAMBLED	18	4	.686	func/s017.bmp
324.419	.911	.596	FAMOUS	7	4	.715	func/f020.bmp
327.543	.948	.440	UNFAMILIAR	13	7	1.065	func/u022.bmp
330.733	.883	.476	UNFAMILIAR	14	7	.673	func/u022.bmp
333.824	.806	.450	UNFAMILIAR	13	4	.835	func/u031.bmp
336.813	.944	.409	FAMOUS	7	4	.622	func/f032.bmp
340.004	.997	.482	FAMOUS	5	4	.654	func/f023.bmp
343.194	.814	.430	SCRAMBLED	17	7	.999	func/s022.bmp
346.218	.951	.440	SCRAMBLED	19	4	.703	func/s028.bmp
349.492	.881	.558	UNFAMILIAR	13	7	.716	func/u023.bmp
352.114	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
372.559	.990	.410	UNFAMILIAR	13	4	.703	func/u018.bmp
375.733	.832	.412	UNFAMILIAR	14	4	.460	func/u018.bmp
378.79	.999	.456	FAMOUS	5	4	.685	func/f027.bmp
382.047	.989	.499	FAMOUS	6	4	.663	func/f027.bmp
385.288	.909	.474	UNFAMILIAR	15	7	.789	func/u031.bmp
388.461	.961	.489	FAMOUS	5	4	.565	func/f030.bmp
391.618	.850	.419	FAMOUS	7	7	.833	func/f023.bmp
394.257	.012	0	n/a	999	0	0	func/Circle.bmp
